Samples	SBS96A	SBS96B	SBS96C	SBS96D
EXO1_0_multinomial_train1.86	0.7477788569306617	0.2419487052228256	0.0040208744929043794	0.006251563353608394
EXO1_0_multinomial_train1.87	0.6976064199305467	0.3023935800694533	6.814656392593787e-125	3.98227976728204e-180
EXO1_0_multinomial_train1.88	0.741066863060557	0.20973309051428454	0.04920004642515844	3.6234152594057974e-122
EXO1_0_multinomial_train1.89	0.7354925003986037	0.23471864226774414	0.029788857333652122	3.1810904318239216e-163
EXO1_0_multinomial_train1.90	0.7528745356681906	0.24712546433180937	1.734e-321	1.9201776219850718e-167
EXO1_0_multinomial_train1.91	0.8168535930862058	0.16184238855915548	0.02130401835463888	2.8206045311801612e-117
EXO1_0_multinomial_train1.92	0.7159682969441836	0.24406424935999382	8.392563941995511e-57	0.039967453695822545
EXO1_0_multinomial_train1.93	0.7313860708841213	0.26861392911587867	4.2768893732057674e-146	3.3386106532405966e-264
EXO1_0_multinomial_train1.94	0.684008252895403	0.31599174710459715	1.5151133829070636e-226	4.417049966703866e-45
EXO1_0_multinomial_train1.95	0.7404217615710109	0.22189118193241583	1.6584068368092286e-210	0.0376870564965733
EXO1_0_multinomial_train1.96	0.8730836431376597	0.11210443858706463	0.014811918275275619	2.5524903069659343e-82
EXO1_0_multinomial_train1.97	0.6430644296952335	0.33811920927290123	0.006362686325231875	0.012453674706633522
EXO1_0_multinomial_train1.98	0.6982513183491639	0.2580191029862152	0.018477630297259975	0.025251948367360878
OGG1_0_multinomial_train1	8.201007285957183e-196	0.0651696107479684	0.9348303892520318	9.911946247218348e-18
OGG1_0_multinomial_train1.1	0.02311876741827819	9.175608751866544e-33	0.9768812325817218	4.614945387636827e-91
OGG1_0_multinomial_train1.2	0.016486883914099852	2.573935106920956e-06	0.9139868633224745	0.06952367882831878
OGG1_0_multinomial_train1.3	1.724e-321	3.778310619749787e-182	1.0	1.9840023219987047e-184
OGG1_0_multinomial_train1.4	1.09e-321	2.406313344006434e-298	0.9999999999999999	1.2402567667651815e-272
OGG1_0_multinomial_train1.5	0.01295834007704981	0.01719231931933553	0.9698493406036147	2.7279344396865617e-31
OGG1_0_multinomial_train1.6	3.593875755199128e-224	0.02557053690849687	0.84662786474225	0.12780159834925314
OGG1_0_multinomial_train1.7	2.9282891011668878e-43	1.3755884986239197e-84	1.0	2.1586061451706352e-100
OGG1_0_multinomial_train1.8	1.44e-321	5.14e-322	1.0	5.151993798358459e-287
OGG1_0_multinomial_train1.9	1.354e-321	1.7076571581752086e-279	1.0	1.9685561052332494e-267
OGG1_0_multinomial_train1.10	1.1095881303563923e-47	4.9885272452262195e-59	1.0	6.943289755310916e-109
OGG1_0_multinomial_train1.11	2.869755875526619e-243	1.8348775339727958e-234	1.0	5.0338294391490094e-192
OGG1_0_multinomial_train1.12	0.056722796777196764	0.01962954378439405	0.9236476594384093	2.5297920373009697e-17
OGG1_0_multinomial_train1.13	3.570753767644981e-130	0.007597833981969733	0.9924021660180302	3.4992140658272306e-66
OGG1_0_multinomial_train1.14	3.1218294094487645e-174	0.04285563316732861	0.9345219195537189	0.022622447278952323
OGG1_0_multinomial_train1.15	0.013365857301203462	4.565089799297099e-75	0.9866341426987966	3.0851184679455277e-77
OGG1_0_multinomial_train1.16	3.109550517760824e-129	3.5653574781634345e-107	1.0	1.6162528937371558e-102
OGG1_0_multinomial_train1.17	1.8319164684547206e-50	0.03282171402091838	0.9671782859790816	1.1931138861502822e-50
OGG1_0_multinomial_train1.18	2.477061211693961e-121	1.1972674287120782e-15	0.9999999999582018	4.1797071923186583e-11
OGG1_0_multinomial_train1.19	0.02296551531930283	4.8065748003591216e-40	0.9770344846806972	1.0567675864962555e-93
OGG1_0_multinomial_train1.20	7.619788599567141e-107	3.472652728778468e-119	0.9999999999999999	1.921938563706682e-144
OGG1_0_multinomial_train1.21	1.207914975760778e-32	0.019132176618534655	0.9491001460515229	0.03176767732994248
OGG1_0_multinomial_train1.22	0.010591083886438049	7.323821630952392e-44	0.9894089161135619	1.4162595141371828e-52
OGG1_0_multinomial_train1.23	5.440570283776192e-145	0.060963157916233676	0.9387338224768584	0.00030301960690799437
OGG1_0_multinomial_train1.24	2.9342133991584185e-71	0.025411570780144686	0.8078584338521156	0.1667299953677396
OGG1_0_multinomial_train1.25	3.83623411157521e-238	0.000541212942930898	0.999458787057069	3.9118485007220016e-100
OGG1_0_multinomial_train1.26	0.011747522807032503	4.458624795095878e-12	0.9882524765845956	6.039132057677914e-10
OGG1_0_multinomial_train1.27	6.256994665336994e-147	2.914791036778042e-88	0.9999999999999999	3.168683421514897e-142
OGG1_0_multinomial_train1.28	1.1085683824781458e-53	3.6764876305502896e-33	1.0	8.631405448935865e-19
OGG1_0_multinomial_train1.29	0.011153427049899039	8.201720941692324e-99	0.9888465729501008	7.0072639238756e-95
OGG1_0_multinomial_train1.30	0.004483142408398537	1.0503992256442668e-96	0.9955168575916016	1.3328072649785872e-75
OGG1_0_multinomial_train1.31	3.333212512089636e-94	2.813909455057196e-45	0.8785421100356878	0.12145788996431219
OGG1_0_multinomial_train1.32	0.03835061962610881	1.0895920742822536e-11	0.9600573885213277	0.0015919918416674968
OGG1_0_multinomial_train1.33	1.47e-321	5.93e-322	0.9999999999999999	1.0813926890383019e-266
OGG1_0_multinomial_train1.34	0.04349575501812101	7.115419306708247e-19	0.956504244981879	4.668092539270463e-53
OGG1_0_multinomial_train1.35	2.001116115494447e-219	4.611036263693339e-111	1.0	2.2184016538569802e-149
OGG1_0_multinomial_train1.36	3.673479969064555e-95	1.027941395062487e-42	0.9999999999999999	6.796029048568246e-86
OGG1_0_multinomial_train1.37	0.03468800527237902	8.028243669544558e-61	0.9653119947276211	4.3367068745643466e-67
OGG1_0_multinomial_train1.38	0.029434081925074008	0.04780508113341093	0.8985964508739155	0.024164386067599502
OGG1_0_multinomial_train1.39	0.009199587160163586	6.023188032956991e-48	0.9908004128398364	3.3552767798119523e-68
OGG1_0_multinomial_train1.40	2.739051450150613e-98	1.21369928852263e-310	1.0	1.0682542152943793e-217
OGG1_0_multinomial_train1.41	1.457e-321	1.7064364330067935e-267	0.9999999999999999	1.7777321385524974e-235
OGG1_0_multinomial_train1.42	2.7861281607848152e-65	1.0217138944506766e-25	0.7913449661860221	0.2086550338139779
OGG1_0_multinomial_train1.43	0.016862460368351633	3.215344715741845e-51	0.9831375396316484	7.297670072861569e-104
OGG1_0_multinomial_train1.44	2.85838694257336e-253	4.115510551432429e-143	1.0	1.8720330569946968e-147
OGG1_0_multinomial_train1.45	1.8271045963677312e-52	0.05825143895409454	0.9396718736888197	0.0020766873570857726
OGG1_0_multinomial_train1.46	1.32923557375349e-38	6.122195613021212e-134	1.0	2.973266271981018e-83
OGG1_0_multinomial_train1.47	8.124768937134884e-37	0.05153869721856725	0.9372965936364406	0.011164709144992116
OGG1_0_multinomial_train1.48	5.145601695577005e-60	0.05324312151836653	0.9467568784816335	1.6257058160438175e-17
OGG1_0_multinomial_train1.49	0.04317935034594613	0.03374942243589469	0.9230711588657335	6.835242551993174e-08
OGG1_0_multinomial_train1.50	0.02071166156412646	1.9020596722935832e-73	0.9122895719320898	0.0669987665037836
OGG1_0_multinomial_train1.51	0.03607804655558015	0.0249774955508713	0.9389444578911782	2.370474932245858e-12
OGG1_0_multinomial_train1.52	1.1479090254717087e-136	6.203764225017679e-117	1.0	9.126733489278737e-92
OGG1_0_multinomial_train1.53	5.22089780532554e-204	7.972055533338221e-139	1.0	8.194966003031045e-174
OGG1_0_multinomial_train1.54	1.344e-321	6.23e-322	1.0	5.908887208663961e-274
OGG1_0_multinomial_train1.55	4.811013998459997e-37	1.2291689998337885e-48	0.8055904931165078	0.19440950688349223
OGG1_0_multinomial_train1.56	1.3608739213550123e-35	0.07508190761600746	0.8089668453708102	0.11595124701318238
OGG1_0_multinomial_train1.57	0.0072444396746995645	1.6650700857609622e-28	0.9927555603253004	7.554757596919448e-48
OGG1_0_multinomial_train1.58	2.3290707373774548e-30	6.880259709216045e-06	0.8763886278846051	0.12360449185568555
OGG1_0_multinomial_train1.59	4.862040253281768e-15	0.02843679979168195	0.8638082115348654	0.10775498867344788
OGG1_0_multinomial_train1.60	0.039638800173386855	0.06539129329721584	0.8707844915022703	0.024185415027127066
OGG1_0_multinomial_train1.61	0.050953677488934056	0.04283002746876774	0.9062162949358027	1.0649533744663906e-10
OGG1_0_multinomial_train1.62	3.3920291006376033e-72	3.662771844152377e-102	0.9999999999999999	9.007018373411711e-49
OGG1_0_multinomial_train1.63	0.012762696826504074	1.0452976911899818e-152	0.9872373031734958	5.225373910051213e-66
OGG1_0_multinomial_train1.64	0.01453799786068602	1.1812215321736829e-20	0.985462002139314	3.192400628562947e-36
OGG1_0_multinomial_train1.65	2.0135659618062975e-46	0.11097395265402232	0.8889895675484633	3.647979751458219e-05
OGG1_0_multinomial_train1.66	0.01548349239475587	0.013683866812610706	0.9708325541600037	8.663262981693367e-08
OGG1_0_multinomial_train1.67	1.841980142346609e-15	0.1229781684722282	0.8632252618842657	0.013796569643504205
OGG1_0_multinomial_train1.68	1.702557510297668e-165	0.004094333868710502	0.9959056661312895	1.0749650688566475e-54
OGG1_0_multinomial_train1.69	0.0017221701835109494	0.008963358606240172	0.9414962218145492	0.047818249395699675
OGG1_0_multinomial_train1.70	2.3591953717304842e-188	0.006104296332394172	0.9938957036676059	9.375285834694092e-95
OGG1_0_multinomial_train1.71	1.5e-321	2.0368781919416577e-116	1.0	3.130872837202633e-132
OGG1_0_multinomial_train1.72	0.005587788113065741	3.668032365371308e-58	0.9944122118869343	1.1402145778679836e-50
OGG1_0_multinomial_train1.73	0.007169086054174403	2.922653953551648e-83	0.9928309139458255	1.199116482670969e-54
OGG1_0_multinomial_train1.74	1.6470175577321853e-146	2.3755147443059334e-42	0.9999999999999999	1.5394321613353758e-32
OGG1_0_multinomial_train1.75	1.947e-321	5.0470600355387695e-269	1.0	1.164709800972107e-253
OGG1_0_multinomial_train1.76	6.381843099365389e-35	0.025962323470996237	0.9740376125500523	6.397895153980358e-08
OGG1_0_multinomial_train1.77	9.292947950428427e-216	2.915192121243408e-161	0.9999999999999999	2.0075869340518556e-119
OGG1_0_multinomial_train1.78	5.3688902400501854e-61	0.02784561291711667	0.9721543870828835	1.5510418802652605e-51
OGG1_0_multinomial_train1.79	8.35e-322	1.1285965634885875e-204	0.9999999999999999	1.6472695316658748e-224
OGG1_0_multinomial_train1.80	2.2260608364525683e-10	2.1284093374073824e-76	0.999999999777394	3.3127978671408123e-139
OGG1_0_multinomial_train1.81	1.235e-321	1.5344114210990244e-253	0.9999999999999999	3.24774001865277e-227
OGG1_0_multinomial_train1.82	3.2546311932711975e-184	6.523687399545573e-38	1.0	5.144972241818266e-67
OGG1_0_multinomial_train1.83	0.0005693418979381681	0.007216614776706176	0.9809406077474125	0.011273435577943214
OGG1_0_multinomial_train1.84	1.9624139196689257e-38	0.05184642346162689	0.9481535765383731	5.365025210713628e-25
OGG1_0_multinomial_train1.85	0.00209053013679671	0.05270962899793751	0.9451998408652657	5.586734087128301e-60
OGG1_0_multinomial_train1.86	2.119375893989571e-112	0.043248537204678986	0.956751462795321	1.1230086717942938e-40
OGG1_0_multinomial_train1.87	0.023920051694632048	3.58058935816785e-55	0.9760799483053679	1.0705788343789626e-72
OGG1_0_multinomial_train1.88	0.014911210306429938	7.548714398794342e-43	0.8588833521289657	0.12620543756460423
OGG1_0_multinomial_train1.89	2.0489984830113888e-09	0.06376928739399668	0.936230663134316	4.7422688855819776e-08
OGG1_0_multinomial_train1.90	0.042029553859380106	8.84299807531422e-28	0.9579704461406198	3.147939304114621e-75
OGG1_0_multinomial_train1.91	0.023361058902369215	0.010049049071773097	0.9106322397320757	0.05595765229378216
OGG1_0_multinomial_train1.92	0.008041303380577418	0.018184367504484728	0.8723986022512352	0.1013757268637027
OGG1_0_multinomial_train1.93	4.716782899838933e-170	6.0856184873589934e-127	0.9999999999999999	1.6989647545806817e-97
OGG1_0_multinomial_train1.94	0.01788495005991463	3.048601432782565e-15	0.9821150499400824	1.0616113059418054e-51
OGG1_0_multinomial_train1.95	3.1651894461147743e-262	3.658326882554059e-05	0.9999634167311744	5.369739000383566e-102
OGG1_0_multinomial_train1.96	7.554963009720653e-141	6.22904555273464e-132	1.0	2.127089622991344e-124
OGG1_0_multinomial_train1.97	1.8499977411344226e-134	4.481245320751703e-150	1.0	5.282541078222293e-122
OGG1_0_multinomial_train1.98	1.0664836127132965e-123	0.05161608035602768	0.945829669482131	0.0025542501618412337
RNF168_0_multinomial_train1	0.7072336602022908	0.15870683077312187	0.12896505408048584	0.005094454944101509
RNF168_0_multinomial_train1.1	0.6194335219406193	0.26696831515239783	0.11359816290698306	3.2558928289195874e-139
RNF168_0_multinomial_train1.2	0.8372871188967808	2.7672635125357983e-16	0.16271288110321896	7.832732513052998e-216
RNF168_0_multinomial_train1.3	0.7243117003590294	0.20045223640399332	0.07523606323697728	3.398830448786853e-273
RNF168_0_multinomial_train1.4	0.5513301413507247	0.42210918062606667	0.026560678023208648	1.139760515761611e-106
RNF168_0_multinomial_train1.5	0.7120163739110634	0.23552641087985773	0.05245721520907887	5.586795089182738e-181
RNF168_0_multinomial_train1.6	0.7629658536281221	0.0962662321598866	0.14076791421199125	3.3954438865353288e-149
RNF168_0_multinomial_train1.7	0.7915454926888583	0.138561123848496	0.06989338346264554	2.1534420662067456e-162
RNF168_0_multinomial_train1.8	0.7341589736073172	0.10618661929197337	0.07328178579184315	0.08637262130886622
RNF168_0_multinomial_train1.9	0.7591258734533662	0.14507562430228466	0.0957985022443491	3.2803473601858684e-135
RNF168_0_multinomial_train1.10	0.6648329065783789	0.25933521231869955	0.07583188110292151	1.2171933069785814e-157
RNF168_0_multinomial_train1.11	0.7981788610460698	0.11718549034096742	0.08463564861296258	6.427220497622829e-108
RNF168_0_multinomial_train1.12	0.5596600325068715	0.3726512152931434	0.067688752199985	1.3693998122844612e-36
RNF168_0_multinomial_train1.13	0.6746181373575624	0.32538186264243774	1.29e-321	6.976998768232739e-210
RNF168_0_multinomial_train1.14	0.6541192640207656	0.23481603402360982	0.11106470195562454	8.104108217002044e-184
RNF168_0_multinomial_train1.15	0.619818501162655	0.2644760969156628	1.966955425478156e-178	0.11570540192168229
RNF168_0_multinomial_train1.16	0.67548316846036	0.12277522212081637	0.20174160941882344	1.0312367824342798e-49
RNF168_0_multinomial_train1.17	0.6292518136751714	0.3102423014223407	0.03451593269966052	0.02598995220282743
RNF168_0_multinomial_train1.18	0.6615532611870456	0.33844673881295445	1.2634685554733606e-291	5.284349709004303e-62
RNF168_0_multinomial_train1.19	0.5953050624961177	0.31201731058885085	0.09267762691503145	2.105e-321
RNF168_0_multinomial_train1.20	0.6484532193365975	0.2916129385100657	0.0518055041273224	0.008128338026014491
RNF168_0_multinomial_train1.21	0.5246800031496344	0.4753199968503656	1.003e-321	7.767503655385939e-111
RNF168_0_multinomial_train1.22	0.6697728682088828	0.26368921617057767	0.06653791562053957	5.723778616211043e-184
RNF168_0_multinomial_train1.23	0.7027667144867358	0.19344317954849008	0.09077699065362733	0.013013115311146965
RNF168_0_multinomial_train1.24	0.6524604321946111	0.17717470005963448	0.17036486774575438	8.456999579216949e-215
RNF168_0_multinomial_train1.25	0.6513283122188293	0.33616172248785214	0.012509965293318505	1.3107996110446081e-210
RNF168_0_multinomial_train1.26	0.5547543196949997	0.34267394314924354	0.10257173715575668	3.404576158180371e-245
RNF168_0_multinomial_train1.27	0.5352662938323612	0.3734051298009324	0.09132857636670628	2.5217723690387986e-174
RNF168_0_multinomial_train1.28	0.5755679117265338	0.34155037308406605	0.07107663863310684	0.011805076556293528
RNF168_0_multinomial_train1.29	0.5794913439111904	0.2258395881647247	0.038835423227682915	0.15583364469640193
RNF168_0_multinomial_train1.30	0.7755475450900914	0.13183666666790275	0.09261578824200588	8.51058267331293e-156
RNF168_0_multinomial_train1.31	0.6366983598308416	0.28736351970289475	3.762543845786179e-161	0.07593812046626365
RNF168_0_multinomial_train1.32	0.7038654843481608	0.1740977069512312	0.12203680870060807	1.685125204116466e-23
RNF168_0_multinomial_train1.33	0.7031867939403716	0.2900600857786622	0.006753120280966236	9.507911891370052e-229
RNF168_0_multinomial_train1.34	0.6128139514912587	0.3230360683192753	0.06414998018946605	1.0325179559469924e-163
RNF168_0_multinomial_train1.35	0.6756130305504838	0.13562229102208564	0.1887646784274306	2.5389685293365625e-154
RNF168_0_multinomial_train1.36	0.5493216762620593	0.4506783237379407	1.887e-321	2.7423875287843564e-74
RNF168_0_multinomial_train1.37	0.6767151564441122	0.20623519448582256	0.08879067699164934	0.028258972078415812
RNF168_0_multinomial_train1.38	0.774074765001538	0.2259252349984619	1.164002140684164e-70	2.663e-321
RNF168_0_multinomial_train1.39	0.7563456472234318	0.13348238973636636	0.11017196304020187	4.640352145374526e-187
RNF168_0_multinomial_train1.40	0.8066245584933541	0.008901688433562987	0.18447375307308292	1.2216363058458683e-123
RNF168_0_multinomial_train1.41	0.7682359246741906	0.11755395325328839	0.1142101220725212	1.8757612635712503e-265
RNF168_0_multinomial_train1.42	0.6315118944996423	0.2646920474833275	0.08337700586137846	0.0204190521556517
