Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
RNF168_0_multinomial_train1.1	8.42E-03	0.00E+00	1.50E-02	1.22E-56	3.72E-03	7.76E-03	2.23E-02	6.15E-34	7.59E-03
EXO1_0_multinomial_train1.1	6.72E-03	3.17E-03	0.00E+00	2.55E-04	2.57E-03	7.67E-04	9.80E-03	4.70E-03	7.46E-04
RNF168_0_multinomial_train1.2	5.22E-03	3.40E-03	1.47E-02	0.00E+00	4.21E-03	5.54E-03	1.72E-02	0.00E+00	9.62E-03
RNF168_0_multinomial_train1.3	4.96E-03	5.81E-03	9.28E-03	7.48E-03	2.02E-03	2.02E-03	9.55E-03	0.00E+00	8.28E-03
RNF168_0_multinomial_train1.4	5.50E-03	2.70E-03	1.30E-02	5.25E-89	5.08E-03	3.75E-03	1.21E-02	3.19E-03	6.38E-03
RNF168_0_multinomial_train1.5	5.08E-03	0.00E+00	6.55E-03	6.99E-03	0.00E+00	0.00E+00	1.26E-02	0.00E+00	1.17E-02
RNF168_0_multinomial_train1.6	5.08E-03	0.00E+00	8.67E-76	5.29E-03	3.36E-03	3.95E-03	1.02E-02	2.16E-03	5.37E-03
RNF168_0_multinomial_train1.7	5.89E-03	2.11E-03	3.54E-03	7.15E-03	1.76E-03	3.51E-03	1.32E-02	0.00E+00	3.17E-03
RNF168_0_multinomial_train1.8	7.16E-03	0.00E+00	2.15E-03	0.00E+00	4.98E-03	6.91E-03	8.95E-03	2.19E-03	3.26E-03
EXO1_0_multinomial_train1.2	5.69E-03	6.98E-04	5.11E-33	6.09E-03	0.00E+00	0.00E+00	1.29E-02	1.17E-03	4.45E-03
EXO1_0_multinomial_train1.3	8.63E-03	1.51E-03	0.00E+00	0.00E+00	2.17E-03	2.15E-03	9.74E-03	5.03E-03	0.00E+00
RNF168_0_multinomial_train1.9	5.88E-03	0.00E+00	8.68E-03	4.76E-04	2.75E-03	7.25E-04	9.03E-03	8.49E-04	4.72E-03
EXO1_0_multinomial_train1.4	6.14E-03	4.84E-04	6.67E-04	5.10E-03	4.86E-04	9.21E-04	1.25E-02	2.60E-03	1.74E-03
EXO1_0_multinomial_train1.5	6.73E-03	1.07E-03	2.11E-04	5.67E-03	1.17E-03	1.45E-03	1.18E-02	4.30E-03	9.39E-04
EXO1_0_multinomial_train1.6	6.57E-03	7.00E-04	9.36E-06	6.76E-03	6.72E-04	1.35E-03	1.36E-02	3.66E-03	1.46E-03
EXO1_0_multinomial_train1.7	6.16E-03	1.12E-03	0.00E+00	6.11E-03	1.01E-03	1.67E-03	1.17E-02	3.21E-03	0.00E+00
EXO1_0_multinomial_train1.8	5.38E-03	2.56E-03	1.74E-63	7.55E-03	5.44E-81	8.85E-04	1.09E-02	1.96E-03	4.31E-03
RNF168_0_multinomial_train1.10	4.38E-03	2.07E-44	6.18E-57	5.53E-03	4.37E-03	2.93E-03	7.55E-03	6.90E-69	4.64E-04
EXO1_0_multinomial_train1.9	7.40E-03	2.77E-03	0.00E+00	0.00E+00	0.00E+00	1.93E-03	8.96E-03	0.00E+00	3.68E-04
RNF168_0_multinomial_train1.11	5.35E-03	9.83E-04	5.64E-03	9.28E-03	2.93E-29	1.89E-03	1.33E-02	0.00E+00	9.05E-03
RNF168_0_multinomial_train1.12	4.24E-03	5.17E-03	1.18E-02	4.31E-43	2.83E-03	2.39E-03	1.11E-02	0.00E+00	8.61E-03
EXO1_0_multinomial_train1.10	7.10E-03	1.84E-03	0.00E+00	5.20E-03	0.00E+00	1.73E-03	1.29E-02	2.19E-04	1.56E-03
EXO1_0_multinomial_train1.11	5.57E-03	2.06E-03	1.47E-47	7.25E-03	1.25E-03	1.81E-03	1.34E-02	2.21E-03	7.17E-04
RNF168_0_multinomial_train1.13	6.86E-03	4.21E-03	1.09E-76	0.00E+00	1.95E-03	5.55E-03	6.26E-03	3.19E-03	2.39E-132
RNF168_0_multinomial_train1.14	3.75E-03	0.00E+00	1.10E-02	2.86E-03	4.06E-03	1.91E-03	8.01E-03	3.90E-03	7.55E-03
RNF168_0_multinomial_train1.15	6.60E-03	3.21E-03	2.14E-03	6.65E-03	2.85E-03	4.52E-03	1.22E-02	3.84E-03	0.00E+00
RNF168_0_multinomial_train1.16	5.51E-03	1.98E-05	9.69E-03	1.95E-03	2.36E-03	6.08E-03	1.29E-02	7.90E-86	7.07E-03
EXO1_0_multinomial_train1.12	5.64E-03	2.40E-71	1.26E-104	3.36E-03	2.88E-03	3.58E-03	8.95E-03	4.01E-04	2.21E-03
RNF168_0_multinomial_train1.17	5.25E-03	3.78E-03	1.75E-02	5.36E-03	3.50E-03	5.52E-03	1.48E-02	0.00E+00	1.23E-02
EXO1_0_multinomial_train1.13	6.38E-03	1.01E-03	8.96E-54	4.86E-03	3.29E-03	1.26E-03	1.02E-02	4.82E-03	9.46E-04
RNF168_0_multinomial_train1.18	3.79E-03	0.00E+00	6.47E-03	0.00E+00	3.92E-03	3.70E-03	6.33E-03	1.31E-03	4.18E-03
EXO1_0_multinomial_train1.14	5.89E-03	2.00E-03	0.00E+00	6.99E-03	1.66E-03	5.35E-04	1.19E-02	5.54E-03	1.17E-03
RNF168_0_multinomial_train1.19	7.16E-03	1.05E-03	7.06E-04	0.00E+00	3.73E-03	4.61E-03	8.02E-03	2.82E-03	1.03E-03
RNF168_0_multinomial_train1.20	7.61E-03	4.69E-03	0.00E+00	9.42E-03	0.00E+00	1.92E-03	1.38E-02	0.00E+00	1.24E-03
EXO1_0_multinomial_train1.15	5.22E-03	2.07E-03	5.63E-05	6.39E-03	1.17E-03	6.81E-04	1.18E-02	2.27E-03	1.22E-03
RNF168_0_multinomial_train1.21	5.47E-03	0.00E+00	5.85E-03	6.24E-03	4.51E-03	5.78E-03	1.65E-02	0.00E+00	5.48E-03
RNF168_0_multinomial_train1.22	4.69E-03	2.08E-03	9.56E-03	5.17E-03	3.30E-03	6.57E-03	1.48E-02	0.00E+00	8.45E-03
EXO1_0_multinomial_train1.16	5.59E-03	2.47E-03	2.10E-115	7.94E-03	0.00E+00	0.00E+00	1.57E-02	2.33E-03	8.87E-04
EXO1_0_multinomial_train1.17	7.26E-03	8.65E-04	0.00E+00	4.91E-03	3.07E-144	2.96E-03	1.32E-02	2.09E-03	1.58E-03
RNF168_0_multinomial_train1.23	7.59E-03	6.57E-04	4.54E-03	8.88E-110	3.87E-03	4.06E-03	1.37E-02	1.36E-03	7.14E-04
EXO1_0_multinomial_train1.18	5.22E-03	1.53E-03	6.23E-49	6.64E-03	0.00E+00	6.95E-90	1.26E-02	3.14E-03	1.65E-03
RNF168_0_multinomial_train1.24	7.77E-03	0.00E+00	1.03E-02	0.00E+00	8.93E-04	6.36E-03	1.35E-02	4.70E-03	5.50E-03
RNF168_0_multinomial_train1.25	4.47E-03	1.07E-04	1.02E-02	2.36E-100	2.50E-03	2.82E-123	6.17E-03	9.57E-04	6.85E-03
RNF168_0_multinomial_train1.26	6.73E-03	0.00E+00	1.70E-03	5.74E-03	1.11E-03	7.06E-04	1.00E-02	5.66E-03	2.49E-03
RNF168_0_multinomial_train1.27	4.25E-03	0.00E+00	1.03E-02	1.84E-03	4.43E-03	0.00E+00	8.45E-03	8.68E-03	8.14E-03
RNF168_0_multinomial_train1.28	5.69E-03	4.45E-04	6.37E-03	1.95E-03	4.48E-04	3.08E-03	1.01E-02	7.56E-04	4.38E-03
EXO1_0_multinomial_train1.19	5.79E-03	3.73E-03	1.04E-03	4.78E-03	4.74E-148	0.00E+00	1.42E-02	3.02E-03	2.69E-03
RNF168_0_multinomial_train1.29	4.33E-03	7.19E-04	4.43E-03	6.95E-03	9.17E-76	1.68E-03	9.04E-03	0.00E+00	8.16E-03
EXO1_0_multinomial_train1.20	5.62E-03	5.93E-04	1.74E-03	6.48E-03	1.31E-03	1.14E-03	1.17E-02	3.57E-03	1.81E-03
RNF168_0_multinomial_train1.30	3.88E-03	0.00E+00	1.04E-02	4.02E-03	3.81E-03	2.37E-03	8.19E-03	3.24E-129	8.40E-03
RNF168_0_multinomial_train1.31	5.41E-03	1.30E-03	8.19E-03	1.90E-03	1.50E-03	8.31E-04	6.87E-03	6.01E-03	3.62E-03
RNF168_0_multinomial_train1.32	7.19E-03	1.77E-60	9.19E-03	3.90E-152	3.02E-03	5.57E-03	1.55E-02	0.00E+00	7.45E-03
RNF168_0_multinomial_train1.33	3.99E-03	0.00E+00	1.35E-02	5.21E-03	2.00E-03	2.06E-03	1.05E-02	0.00E+00	1.11E-02
EXO1_0_multinomial_train1.21	4.92E-03	0.00E+00	0.00E+00	6.63E-03	1.10E-96	1.32E-03	1.12E-02	2.02E-03	0.00E+00
RNF168_0_multinomial_train1.34	9.11E-03	0.00E+00	8.77E-08	0.00E+00	3.21E-03	3.74E-03	1.37E-02	0.00E+00	8.36E-04
EXO1_0_multinomial_train1.22	7.93E-03	2.09E-03	7.03E-163	3.71E-03	1.69E-03	1.92E-03	1.07E-02	2.25E-03	1.10E-03
EXO1_0_multinomial_train1.23	5.64E-03	5.86E-06	8.72E-04	5.72E-03	3.37E-11	2.69E-03	9.56E-03	8.74E-04	2.39E-03
RNF168_0_multinomial_train1.35	5.55E-03	1.54E-34	6.35E-03	6.57E-03	4.19E-03	3.33E-03	1.23E-02	6.36E-03	2.47E-34
RNF168_0_multinomial_train1.36	3.19E-03	0.00E+00	9.72E-03	1.29E-03	2.90E-03	1.27E-03	5.30E-03	5.61E-03	7.00E-03
EXO1_0_multinomial_train1.24	4.59E-03	0.00E+00	3.30E-03	0.00E+00	2.23E-03	1.51E-03	6.65E-03	2.85E-03	2.45E-03
RNF168_0_multinomial_train1.37	5.89E-03	0.00E+00	6.60E-03	6.62E-03	1.47E-03	0.00E+00	1.18E-02	7.37E-119	7.38E-03
EXO1_0_multinomial_train1.25	6.42E-03	2.16E-03	2.99E-03	4.46E-03	2.48E-03	0.00E+00	1.19E-02	6.87E-03	1.74E-03
RNF168_0_multinomial_train1.38	5.70E-03	0.00E+00	1.11E-02	0.00E+00	5.09E-03	4.92E-03	1.30E-02	1.83E-42	3.20E-03
EXO1_0_multinomial_train1.26	8.07E-03	1.54E-03	0.00E+00	3.35E-03	0.00E+00	1.09E-03	1.29E-02	1.37E-03	1.93E-03
EXO1_0_multinomial_train1.27	5.42E-03	0.00E+00	1.68E-03	4.83E-03	1.93E-143	1.63E-03	1.02E-02	1.13E-03	2.87E-03
EXO1_0_multinomial_train1.28	5.76E-03	8.19E-68	2.79E-75	4.94E-03	0.00E+00	1.63E-03	9.49E-03	1.96E-03	1.45E-03
EXO1_0_multinomial_train1.29	5.44E-03	0.00E+00	1.35E-03	4.58E-03	1.45E-03	1.46E-03	9.46E-03	2.46E-03	2.06E-03
EXO1_0_multinomial_train1.30	4.41E-03	1.48E-45	1.86E-115	7.43E-03	0.00E+00	9.33E-04	9.78E-03	0.00E+00	4.84E-03
RNF168_0_multinomial_train1.39	7.78E-03	4.71E-03	0.00E+00	7.36E-03	5.37E-03	8.24E-03	1.78E-02	2.95E-65	0.00E+00
RNF168_0_multinomial_train1.40	3.93E-03	0.00E+00	6.43E-03	0.00E+00	2.57E-03	3.02E-03	5.75E-03	5.70E-03	5.37E-03
EXO1_0_multinomial_train1.31	4.81E-03	2.09E-03	4.84E-24	5.90E-03	0.00E+00	1.52E-03	1.26E-02	9.20E-56	2.73E-03
EXO1_0_multinomial_train1.32	6.97E-03	1.69E-03	4.62E-124	4.04E-03	2.27E-03	1.43E-03	1.12E-02	3.29E-03	6.87E-04
EXO1_0_multinomial_train1.33	7.02E-03	1.24E-03	0.00E+00	5.61E-03	1.80E-03	1.12E-03	1.18E-02	4.24E-03	9.54E-04
RNF168_0_multinomial_train1.41	5.39E-03	0.00E+00	1.09E-02	0.00E+00	3.30E-03	4.69E-03	1.42E-02	0.00E+00	4.53E-03
RNF168_0_multinomial_train1.42	9.61E-03	0.00E+00	1.34E-02	0.00E+00	2.95E-03	7.33E-03	1.96E-02	0.00E+00	6.12E-03
EXO1_0_multinomial_train1.34	5.77E-03	1.23E-03	2.23E-08	7.11E-03	1.53E-03	1.34E-03	1.14E-02	3.10E-03	5.31E-04
RNF168_0_multinomial_train1.43	4.36E-03	0.00E+00	7.54E-03	5.64E-03	4.76E-03	3.23E-03	1.10E-02	7.70E-03	5.67E-03
EXO1_0_multinomial_train1.35	5.26E-03	0.00E+00	3.64E-03	3.10E-03	2.15E-03	1.96E-03	9.32E-03	4.31E-03	2.57E-03
EXO1_0_multinomial_train1.36	5.50E-03	8.39E-04	6.24E-04	7.22E-03	1.60E-88	1.22E-03	1.31E-02	2.71E-03	2.89E-04
RNF168_0_multinomial_train1.44	7.16E-03	0.00E+00	1.32E-02	2.36E-129	3.01E-03	8.01E-03	2.01E-02	0.00E+00	6.97E-03
EXO1_0_multinomial_train1.37	5.86E-03	9.53E-04	0.00E+00	6.74E-03	6.00E-04	1.61E-03	1.16E-02	2.36E-03	0.00E+00
RNF168_0_multinomial_train1.45	3.53E-03	0.00E+00	1.11E-02	3.29E-03	2.98E-03	3.67E-03	1.12E-02	2.28E-03	8.61E-03
RNF168_0_multinomial_train1.46	6.38E-03	0.00E+00	6.74E-03	3.24E-157	3.75E-03	4.68E-03	1.16E-02	6.65E-04	2.70E-03
RNF168_0_multinomial_train1.47	6.89E-03	1.16E-03	8.66E-03	8.41E-39	0.00E+00	2.15E-03	1.21E-02	0.00E+00	9.13E-03
RNF168_0_multinomial_train1.48	5.18E-03	0.00E+00	6.39E-03	6.22E-03	0.00E+00	1.97E-03	1.24E-02	1.46E-03	7.26E-03
RNF168_0_multinomial_train1.49	6.21E-03	3.91E-03	9.96E-03	4.83E-03	5.21E-03	5.71E-03	1.28E-02	7.02E-03	3.15E-03
RNF168_0_multinomial_train1.50	5.71E-03	4.01E-03	6.20E-03	5.90E-03	3.04E-03	5.98E-03	1.50E-02	1.53E-03	3.39E-03
EXO1_0_multinomial_train1.38	7.08E-03	0.00E+00	2.96E-28	4.03E-03	1.89E-03	5.38E-04	9.31E-03	3.78E-03	5.17E-04
RNF168_0_multinomial_train1.51	6.00E-03	1.57E-19	8.32E-03	2.55E-110	2.16E-04	3.22E-03	1.13E-02	3.34E-03	6.15E-03
RNF168_0_multinomial_train1.52	5.91E-03	5.94E-03	3.78E-03	2.43E-03	2.94E-03	1.84E-03	8.72E-03	4.67E-03	4.21E-04
EXO1_0_multinomial_train1.39	5.68E-03	4.72E-03	7.40E-99	8.47E-03	2.95E-03	3.01E-04	1.44E-02	6.48E-03	3.16E-04
EXO1_0_multinomial_train1.40	5.75E-03	8.38E-04	1.83E-84	5.33E-03	2.76E-03	2.48E-03	9.51E-03	4.84E-03	1.62E-03
RNF168_0_multinomial_train1.53	4.09E-03	0.00E+00	1.14E-02	1.20E-03	4.32E-03	2.49E-03	4.94E-03	2.73E-03	7.99E-03
EXO1_0_multinomial_train1.41	4.03E-03	3.10E-03	5.47E-135	7.80E-03	0.00E+00	1.17E-03	1.12E-02	0.00E+00	6.96E-03
EXO1_0_multinomial_train1.42	5.11E-03	0.00E+00	1.69E-03	5.05E-03	0.00E+00	1.29E-03	1.02E-02	1.68E-03	3.48E-03
RNF168_0_multinomial_train1.54	3.69E-03	0.00E+00	1.87E-02	5.55E-03	5.99E-03	4.95E-03	1.35E-02	0.00E+00	1.39E-02
OGG1_0_multinomial_train1	0.00E+00	0.00E+00	3.42E-03	6.59E-03	3.46E-02	1.77E-02	3.53E-02	8.62E-03	6.78E-03
UNG_0_multinomial_train1	0.00E+00	3.81E-03	0.00E+00	1.43E-02	1.41E-02	8.47E-03	5.91E-03	3.82E-03	0.00E+00
UNG_0_multinomial_train1.1	0.00E+00	6.89E-41	3.70E-03	1.48E-02	1.27E-02	9.65E-03	9.06E-03	2.79E-151	1.14E-02
UNG_0_multinomial_train1.2	9.01E-30	0.00E+00	9.58E-04	1.31E-02	1.36E-02	3.82E-03	6.92E-03	4.76E-03	2.12E-03
OGG1_0_multinomial_train1.1	0.00E+00	3.38E-03	1.73E-98	6.11E-03	3.83E-02	1.75E-02	3.49E-02	9.00E-03	5.33E-03
UNG_0_multinomial_train1.3	9.83E-03	3.15E-03	3.58E-03	1.27E-02	1.70E-02	1.38E-02	1.96E-03	1.05E-02	1.29E-03
OGG1_0_multinomial_train1.2	0.00E+00	5.21E-03	0.00E+00	1.13E-02	4.42E-02	2.23E-02	3.50E-02	1.74E-02	1.83E-134
OGG1_0_multinomial_train1.3	0.00E+00	2.10E-03	4.28E-84	7.42E-03	4.08E-02	2.04E-02	3.70E-02	1.62E-02	1.58E-03
UNG_0_multinomial_train1.4	0.00E+00	0.00E+00	1.22E-02	1.62E-02	1.29E-02	5.44E-03	9.38E-03	9.00E-103	1.10E-02
UNG_0_multinomial_train1.5	3.84E-04	0.00E+00	2.76E-72	1.49E-02	1.30E-02	8.86E-03	8.71E-03	0.00E+00	4.49E-03
OGG1_0_multinomial_train1.4	0.00E+00	1.79E-03	4.74E-73	1.07E-02	4.12E-02	1.94E-02	3.28E-02	2.52E-02	2.25E-03
OGG1_0_multinomial_train1.5	0.00E+00	3.90E-03	0.00E+00	8.68E-03	4.31E-02	2.15E-02	3.68E-02	1.18E-02	4.41E-23
UNG_0_multinomial_train1.6	0.00E+00	4.59E-03	0.00E+00	1.31E-02	1.13E-02	7.31E-03	6.13E-03	3.69E-03	0.00E+00
UNG_0_multinomial_train1.7	1.04E-150	3.15E-03	3.37E-03	1.25E-02	1.72E-02	6.92E-03	2.74E-153	1.51E-02	1.20E-03
UNG_0_multinomial_train1.8	0.00E+00	0.00E+00	6.02E-03	1.70E-02	1.35E-02	3.46E-03	1.20E-02	7.09E-39	7.06E-03
OGG1_0_multinomial_train1.6	0.00E+00	3.24E-03	0.00E+00	8.33E-03	3.91E-02	2.02E-02	3.59E-02	7.91E-03	3.55E-03
UNG_0_multinomial_train1.9	4.03E-03	9.89E-04	4.54E-03	1.46E-02	1.33E-02	1.24E-02	7.98E-03	2.82E-03	5.06E-03
OGG1_0_multinomial_train1.7	0.00E+00	1.78E-03	4.08E-03	4.39E-03	4.25E-02	2.35E-02	3.93E-02	8.79E-03	5.01E-03
UNG_0_multinomial_train1.10	1.62E-154	0.00E+00	1.17E-02	1.66E-02	1.30E-02	7.49E-03	8.80E-03	7.45E-60	1.29E-02
OGG1_0_multinomial_train1.8	1.18E-03	0.00E+00	8.78E-19	1.03E-02	4.14E-02	2.88E-02	4.42E-02	9.73E-03	6.31E-03
UNG_0_multinomial_train1.11	3.57E-95	0.00E+00	1.46E-02	1.21E-02	1.37E-02	5.13E-03	5.87E-03	9.00E-03	1.30E-02
OGG1_0_multinomial_train1.9	0.00E+00	7.99E-04	3.86E-03	6.22E-03	3.50E-02	1.68E-02	3.35E-02	1.34E-02	4.27E-03
OGG1_0_multinomial_train1.10	0.00E+00	7.97E-97	4.16E-03	9.38E-03	3.14E-02	1.45E-02	3.28E-02	1.26E-02	9.25E-03
OGG1_0_multinomial_train1.11	0.00E+00	4.49E-03	6.55E-41	1.08E-02	4.10E-02	1.84E-02	3.29E-02	2.14E-02	1.98E-03
UNG_0_multinomial_train1.12	6.22E-03	0.00E+00	3.69E-05	1.27E-02	1.11E-02	1.07E-02	8.30E-03	0.00E+00	7.85E-03
UNG_0_multinomial_train1.13	2.25E-88	0.00E+00	7.95E-03	1.32E-02	1.32E-02	1.11E-02	1.75E-03	5.40E-03	6.66E-03
UNG_0_multinomial_train1.14	4.72E-03	2.15E-65	5.72E-04	1.29E-02	1.13E-02	1.22E-02	1.03E-02	0.00E+00	4.45E-03
OGG1_0_multinomial_train1.12	0.00E+00	3.32E-03	0.00E+00	8.69E-03	4.22E-02	2.20E-02	3.69E-02	1.56E-02	1.06E-03
OGG1_0_multinomial_train1.13	0.00E+00	7.63E-04	2.12E-31	5.98E-03	3.67E-02	2.02E-02	3.58E-02	2.74E-04	5.22E-03
UNG_0_multinomial_train1.15	0.00E+00	1.76E-03	1.43E-02	1.77E-02	1.53E-02	5.99E-03	1.19E-02	0.00E+00	1.70E-02
UNG_0_multinomial_train1.16	0.00E+00	0.00E+00	2.61E-03	1.62E-02	1.42E-02	6.12E-03	1.12E-02	1.27E-02	3.84E-03
UNG_0_multinomial_train1.17	0.00E+00	0.00E+00	2.04E-73	1.56E-02	1.59E-02	4.19E-03	6.53E-03	8.59E-03	0.00E+00
OGG1_0_multinomial_train1.14	0.00E+00	0.00E+00	1.10E-02	8.29E-03	3.41E-02	1.68E-02	3.25E-02	2.03E-02	6.87E-03
UNG_0_multinomial_train1.18	0.00E+00	0.00E+00	1.30E-02	1.68E-02	1.34E-02	6.21E-03	1.04E-02	1.78E-03	1.40E-02
OGG1_0_multinomial_train1.15	1.16E-80	1.66E-03	1.22E-03	5.85E-03	3.91E-02	2.03E-02	3.55E-02	1.11E-02	4.21E-03
UNG_0_multinomial_train1.19	7.94E-04	4.15E-03	1.09E-02	1.16E-02	1.29E-02	7.46E-03	3.69E-03	5.31E-03	8.92E-03
OGG1_0_multinomial_train1.16	0.00E+00	2.30E-89	1.71E-83	7.23E-03	3.52E-02	1.70E-02	3.28E-02	1.43E-02	5.44E-03
UNG_0_multinomial_train1.20	0.00E+00	2.64E-151	1.63E-03	1.56E-02	1.22E-02	1.14E-02	1.05E-02	4.94E-03	5.04E-03
UNG_0_multinomial_train1.21	3.12E-03	4.81E-03	1.40E-113	1.23E-02	1.48E-02	1.45E-02	3.12E-03	5.31E-03	3.39E-03
OGG1_0_multinomial_train1.17	0.00E+00	4.19E-03	1.55E-147	8.53E-03	4.20E-02	2.07E-02	3.64E-02	1.39E-02	1.39E-03
UNG_0_multinomial_train1.22	0.00E+00	6.97E-04	1.06E-02	1.44E-02	8.94E-03	3.92E-03	7.37E-03	1.57E-122	1.41E-02
UNG_0_multinomial_train1.23	0.00E+00	5.44E-04	1.52E-02	1.47E-02	8.29E-03	1.04E-02	4.28E-03	1.05E-03	1.96E-02
UNG_0_multinomial_train1.24	3.05E-91	1.20E-03	8.66E-03	1.26E-02	1.35E-02	7.87E-03	8.56E-04	6.18E-03	8.59E-03
OGG1_0_multinomial_train1.18	0.00E+00	0.00E+00	5.48E-03	5.82E-03	3.45E-02	1.79E-02	3.38E-02	5.93E-03	5.16E-03
UNG_0_multinomial_train1.25	7.23E-03	0.00E+00	1.22E-02	1.54E-02	1.24E-02	6.35E-03	1.10E-02	2.69E-13	1.47E-02
OGG1_0_multinomial_train1.19	0.00E+00	3.49E-03	2.58E-150	7.99E-03	3.58E-02	1.73E-02	3.46E-02	5.35E-03	3.83E-03
UNG_0_multinomial_train1.26	0.00E+00	5.20E-03	4.64E-03	1.33E-02	1.21E-02	1.27E-02	1.18E-02	7.81E-03	3.81E-03
OGG1_0_multinomial_train1.20	1.35E-44	1.91E-03	4.67E-07	5.08E-03	3.65E-02	1.64E-02	3.55E-02	3.82E-03	4.89E-03
UNG_0_multinomial_train1.27	9.99E-73	0.00E+00	8.59E-03	1.60E-02	1.28E-02	8.89E-03	1.38E-02	6.32E-03	5.67E-03
OGG1_0_multinomial_train1.21	0.00E+00	1.06E-03	1.10E-02	6.97E-03	3.15E-02	1.68E-02	3.05E-02	5.74E-03	9.43E-03
OGG1_0_multinomial_train1.22	0.00E+00	0.00E+00	1.80E-03	4.11E-03	3.94E-02	1.96E-02	3.58E-02	1.20E-02	6.12E-03
UNG_0_multinomial_train1.28	0.00E+00	0.00E+00	0.00E+00	1.70E-02	1.08E-02	6.50E-03	1.59E-02	4.92E-03	0.00E+00
UNG_0_multinomial_train1.29	0.00E+00	7.89E-63	8.97E-03	1.45E-02	1.54E-02	8.18E-03	9.63E-03	7.42E-03	4.03E-03
OGG1_0_multinomial_train1.23	0.00E+00	3.07E-03	1.12E-84	8.71E-03	3.76E-02	1.87E-02	3.72E-02	9.51E-03	6.51E-03
OGG1_0_multinomial_train1.24	0.00E+00	4.71E-03	2.20E-03	1.00E-02	3.39E-02	1.47E-02	3.13E-02	1.54E-02	6.12E-03
OGG1_0_multinomial_train1.25	1.00E-21	2.81E-04	6.64E-03	6.81E-03	3.51E-02	2.44E-02	3.98E-02	6.57E-04	1.17E-02
OGG1_0_multinomial_train1.26	0.00E+00	0.00E+00	1.39E-02	8.48E-03	3.37E-02	1.67E-02	3.13E-02	1.88E-02	1.10E-02
UNG_0_multinomial_train1.30	0.00E+00	1.28E-03	4.17E-03	1.49E-02	1.58E-02	3.77E-03	3.88E-03	8.59E-03	3.35E-03
OGG1_0_multinomial_train1.27	0.00E+00	2.02E-03	9.50E-03	6.94E-03	3.87E-02	1.75E-02	3.07E-02	1.94E-02	7.16E-03
OGG1_0_multinomial_train1.28	9.12E-60	2.92E-03	5.03E-55	5.81E-03	4.00E-02	2.22E-02	3.60E-02	6.52E-03	7.91E-03
UNG_0_multinomial_train1.31	3.16E-147	0.00E+00	1.92E-02	1.54E-02	1.51E-02	8.51E-03	2.58E-03	4.65E-03	1.69E-02
UNG_0_multinomial_train1.32	0.00E+00	1.47E-81	0.00E+00	1.64E-02	1.45E-02	7.09E-03	1.04E-02	8.16E-03	1.74E-03
UNG_0_multinomial_train1.33	3.53E-72	0.00E+00	6.19E-03	1.44E-02	1.16E-02	6.82E-03	4.18E-03	2.44E-03	7.50E-03
OGG1_0_multinomial_train1.29	7.24E-138	0.00E+00	1.74E-03	5.22E-03	3.58E-02	2.16E-02	3.70E-02	2.05E-03	2.86E-03
