Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
EXO1_0_multinomial_train1.9	6.49E-03	2.74E-03	8.35E-04	0.00E+00	0.00E+00	8.75E-03	0.00E+00	3.49E-03
RNF168_0_multinomial_train1.11	5.00E-03	6.94E-03	1.56E-03	4.81E-03	4.22E-142	7.27E-03	0.00E+00	7.35E-04
RNF168_0_multinomial_train1.12	5.34E-03	5.59E-03	2.52E-03	6.99E-81	2.36E-03	1.15E-02	0.00E+00	0.00E+00
EXO1_0_multinomial_train1.10	4.58E-03	1.39E-03	6.44E-04	1.47E-03	0.00E+00	7.27E-03	1.28E-79	2.79E-03
EXO1_0_multinomial_train1.11	4.04E-03	2.72E-03	2.07E-03	4.00E-03	3.02E-18	6.67E-03	9.71E-04	5.77E-03
RNF168_0_multinomial_train1.13	4.10E-03	0.00E+00	2.12E-03	0.00E+00	2.49E-03	5.39E-03	3.83E-03	9.51E-03
RNF168_0_multinomial_train1.14	4.41E-03	4.37E-03	0.00E+00	3.00E-03	1.43E-03	9.92E-03	3.94E-03	1.37E-03
RNF168_0_multinomial_train1.15	7.55E-03	6.08E-03	3.39E-03	6.49E-03	2.56E-03	1.60E-02	3.17E-03	1.60E-03
RNF168_0_multinomial_train1.16	6.77E-03	1.04E-02	8.69E-04	3.12E-03	2.77E-03	1.72E-02	0.00E+00	9.61E-05
EXO1_0_multinomial_train1.12	5.76E-03	6.70E-03	4.10E-24	2.39E-03	1.90E-03	1.14E-02	0.00E+00	1.24E-03
RNF168_0_multinomial_train1.17	8.35E-03	1.61E-02	4.18E-03	8.66E-03	3.84E-03	2.07E-02	0.00E+00	4.24E-11
EXO1_0_multinomial_train1.13	5.24E-03	2.82E-03	1.13E-03	1.56E-03	2.46E-03	8.65E-03	4.28E-03	4.18E-03
RNF168_0_multinomial_train1.18	5.56E-03	1.06E-02	0.00E+00	0.00E+00	3.07E-03	1.49E-02	0.00E+00	7.90E-03
EXO1_0_multinomial_train1.14	6.15E-03	9.51E-26	1.46E-03	4.25E-03	4.39E-40	1.02E-02	4.25E-03	3.83E-03
RNF168_0_multinomial_train1.19	6.85E-03	4.95E-03	4.59E-04	0.00E+00	2.72E-03	9.69E-03	2.30E-03	4.99E-04
RNF168_0_multinomial_train1.20	9.00E-03	7.32E-03	3.76E-03	5.68E-03	0.00E+00	1.43E-02	0.00E+00	0.00E+00
EXO1_0_multinomial_train1.15	4.90E-03	2.23E-03	1.86E-03	2.51E-03	1.55E-34	6.02E-03	1.13E-03	4.85E-03
RNF168_0_multinomial_train1.21	4.98E-03	1.29E-02	0.00E+00	6.91E-03	2.80E-03	1.26E-02	0.00E+00	3.58E-03
RNF168_0_multinomial_train1.22	6.21E-03	1.63E-02	1.19E-03	5.69E-03	3.63E-03	2.17E-02	0.00E+00	8.19E-03
EXO1_0_multinomial_train1.16	4.06E-03	9.96E-53	2.34E-03	3.56E-03	0.00E+00	5.92E-03	4.00E-04	2.31E-03
EXO1_0_multinomial_train1.17	3.35E-03	2.00E-03	7.91E-04	1.84E-03	0.00E+00	5.31E-03	1.19E-03	4.57E-03
RNF168_0_multinomial_train1.23	1.26E-02	1.02E-02	1.45E-03	3.53E-55	3.50E-03	2.08E-02	0.00E+00	3.63E-03
EXO1_0_multinomial_train1.18	4.24E-03	1.51E-03	1.37E-03	1.83E-03	0.00E+00	6.77E-03	1.74E-03	2.30E-03
RNF168_0_multinomial_train1.24	7.76E-03	1.16E-02	0.00E+00	0.00E+00	1.18E-03	1.80E-02	3.61E-03	0.00E+00
RNF168_0_multinomial_train1.25	6.09E-03	6.22E-03	6.48E-04	1.32E-100	1.14E-03	1.37E-02	1.97E-33	3.32E-03
RNF168_0_multinomial_train1.26	7.42E-03	4.09E-03	0.00E+00	5.53E-03	1.69E-61	1.31E-02	5.01E-03	5.20E-09
RNF168_0_multinomial_train1.27	3.29E-03	4.75E-03	0.00E+00	3.01E-03	1.50E-03	6.33E-03	5.97E-03	8.14E-04
RNF168_0_multinomial_train1.28	5.70E-03	8.35E-03	1.11E-03	2.52E-03	1.51E-03	1.33E-02	8.03E-147	2.94E-03
EXO1_0_multinomial_train1.19	4.81E-03	3.20E-03	3.37E-03	2.00E-03	0.00E+00	8.45E-03	1.90E-03	1.95E-03
RNF168_0_multinomial_train1.29	5.53E-03	7.33E-03	1.13E-03	4.72E-03	1.42E-83	7.29E-03	0.00E+00	5.68E-03
EXO1_0_multinomial_train1.20	4.50E-03	3.46E-03	9.33E-04	1.72E-03	2.96E-17	7.11E-03	2.35E-03	5.54E-03
RNF168_0_multinomial_train1.30	3.81E-03	3.53E-03	7.49E-149	3.11E-03	1.95E-03	7.52E-03	2.90E-03	6.15E-03
RNF168_0_multinomial_train1.31	6.30E-03	7.43E-03	1.75E-03	1.99E-03	7.86E-04	1.25E-02	6.01E-03	2.22E-03
RNF168_0_multinomial_train1.32	9.52E-03	1.16E-02	6.20E-04	0.00E+00	2.55E-03	1.52E-02	0.00E+00	8.44E-04
RNF168_0_multinomial_train1.33	6.36E-03	8.15E-03	0.00E+00	2.83E-03	1.27E-03	1.61E-02	1.22E-03	6.02E-12
EXO1_0_multinomial_train1.21	4.32E-03	8.16E-04	0.00E+00	3.05E-03	0.00E+00	7.92E-03	1.08E-03	2.62E-03
RNF168_0_multinomial_train1.34	1.02E-02	7.56E-03	0.00E+00	0.00E+00	2.73E-03	1.55E-02	0.00E+00	0.00E+00
EXO1_0_multinomial_train1.22	5.79E-03	3.93E-03	1.45E-03	1.99E-03	1.28E-03	8.20E-03	1.93E-03	4.50E-03
EXO1_0_multinomial_train1.23	4.60E-03	3.98E-03	3.79E-04	1.40E-03	2.56E-43	7.73E-03	1.22E-03	3.25E-03
RNF168_0_multinomial_train1.35	7.57E-03	6.11E-03	6.63E-04	5.24E-03	3.39E-03	1.70E-02	4.73E-03	3.24E-03
RNF168_0_multinomial_train1.36	4.05E-03	3.19E-03	0.00E+00	6.95E-51	7.92E-04	8.44E-03	5.07E-03	2.34E-03
EXO1_0_multinomial_train1.24	5.21E-03	5.57E-03	0.00E+00	0.00E+00	2.08E-03	1.13E-02	2.67E-03	5.40E-03
RNF168_0_multinomial_train1.37	4.39E-03	2.64E-03	5.35E-04	3.40E-03	8.55E-117	5.74E-03	2.14E-03	5.38E-03
EXO1_0_multinomial_train1.25	4.42E-03	2.00E-04	1.94E-03	2.02E-03	3.77E-04	7.23E-03	5.26E-03	4.23E-03
RNF168_0_multinomial_train1.38	6.67E-03	5.62E-03	0.00E+00	0.00E+00	2.11E-03	1.38E-02	4.84E-114	0.00E+00
EXO1_0_multinomial_train1.26	5.10E-03	2.99E-03	1.42E-03	2.71E-03	0.00E+00	6.06E-03	8.14E-04	2.35E-03
EXO1_0_multinomial_train1.27	5.32E-03	5.22E-03	0.00E+00	3.03E-03	1.11E-139	9.18E-03	2.54E-04	1.65E-03
EXO1_0_multinomial_train1.28	5.72E-03	4.33E-03	5.81E-128	3.05E-03	0.00E+00	1.07E-02	1.17E-03	4.07E-03
EXO1_0_multinomial_train1.29	5.01E-03	4.30E-03	0.00E+00	1.98E-03	1.32E-03	8.71E-03	1.96E-03	3.98E-03
EXO1_0_multinomial_train1.30	4.63E-03	5.42E-03	0.00E+00	3.51E-03	0.00E+00	5.56E-03	0.00E+00	2.96E-03
RNF168_0_multinomial_train1.39	7.26E-03	6.04E-03	4.07E-03	6.75E-03	2.83E-03	1.83E-02	4.05E-04	3.09E-03
RNF168_0_multinomial_train1.40	4.78E-03	5.17E-03	0.00E+00	0.00E+00	1.51E-03	1.03E-02	3.50E-03	7.27E-34
EXO1_0_multinomial_train1.31	3.49E-03	4.09E-03	1.94E-03	3.37E-03	0.00E+00	5.32E-03	3.68E-143	2.41E-03
EXO1_0_multinomial_train1.32	5.02E-03	3.03E-03	1.62E-03	1.16E-03	1.62E-03	7.78E-03	3.05E-03	6.53E-03
EXO1_0_multinomial_train1.33	5.32E-03	1.30E-03	1.40E-03	1.81E-03	6.01E-04	7.28E-03	3.11E-03	2.43E-03
RNF168_0_multinomial_train1.41	8.73E-03	1.03E-02	0.00E+00	0.00E+00	2.48E-03	1.87E-02	0.00E+00	0.00E+00
RNF168_0_multinomial_train1.42	1.17E-02	1.37E-02	0.00E+00	0.00E+00	2.56E-03	2.26E-02	0.00E+00	2.63E-21
EXO1_0_multinomial_train1.34	5.77E-03	3.43E-03	1.24E-03	2.48E-03	5.55E-04	9.53E-03	2.24E-03	3.69E-03
RNF168_0_multinomial_train1.43	5.35E-03	7.57E-03	0.00E+00	4.72E-03	3.16E-03	1.71E-02	5.35E-03	1.40E-03
EXO1_0_multinomial_train1.35	4.10E-03	1.46E-03	0.00E+00	2.08E-03	1.30E-35	6.46E-03	3.10E-03	5.94E-03
EXO1_0_multinomial_train1.36	4.54E-03	1.42E-03	1.26E-03	1.78E-03	0.00E+00	6.89E-03	1.58E-03	2.26E-03
RNF168_0_multinomial_train1.44	1.00E-02	1.46E-02	0.00E+00	6.44E-151	3.20E-03	2.53E-02	0.00E+00	1.53E-38
EXO1_0_multinomial_train1.37	4.85E-03	9.00E-04	1.53E-03	4.00E-03	1.33E-89	8.17E-03	1.54E-03	6.05E-03
RNF168_0_multinomial_train1.45	5.02E-03	3.41E-03	0.00E+00	2.35E-27	1.71E-03	1.16E-02	3.41E-03	1.63E-03
RNF168_0_multinomial_train1.46	1.05E-02	9.62E-03	6.48E-131	6.81E-54	3.06E-03	1.68E-02	0.00E+00	5.94E-115
RNF168_0_multinomial_train1.47	9.82E-03	1.25E-02	6.85E-04	1.44E-03	9.25E-10	2.09E-02	1.19E-159	7.58E-04
RNF168_0_multinomial_train1.48	7.96E-03	1.71E-02	0.00E+00	1.37E-03	4.94E-22	2.25E-02	0.00E+00	1.31E-02
RNF168_0_multinomial_train1.49	7.59E-03	8.14E-03	3.88E-03	5.82E-03	5.01E-03	1.71E-02	7.95E-03	6.57E-06
RNF168_0_multinomial_train1.50	8.00E-03	1.27E-02	4.10E-03	7.75E-03	2.89E-03	2.00E-02	0.00E+00	0.00E+00
EXO1_0_multinomial_train1.38	4.88E-03	9.66E-04	0.00E+00	3.75E-03	1.59E-03	5.66E-03	3.75E-03	5.76E-03
RNF168_0_multinomial_train1.51	8.38E-03	1.39E-02	0.00E+00	0.00E+00	1.22E-03	2.36E-02	0.00E+00	8.14E-03
RNF168_0_multinomial_train1.52	4.53E-03	4.08E-03	7.72E-03	5.39E-03	4.25E-03	1.08E-02	5.39E-03	5.68E-04
EXO1_0_multinomial_train1.39	4.88E-03	2.40E-78	4.99E-03	3.93E-03	1.03E-03	8.33E-03	4.60E-03	5.32E-03
EXO1_0_multinomial_train1.40	4.33E-03	3.69E-03	3.56E-04	3.64E-03	2.19E-03	1.02E-02	4.25E-03	5.64E-03
RNF168_0_multinomial_train1.53	3.21E-03	3.03E-03	0.00E+00	8.25E-04	1.76E-03	4.60E-03	5.85E-03	7.40E-63
EXO1_0_multinomial_train1.41	4.37E-03	5.35E-03	1.70E-03	5.66E-03	0.00E+00	4.42E-03	0.00E+00	4.42E-03
EXO1_0_multinomial_train1.42	4.74E-03	4.65E-03	0.00E+00	2.53E-03	0.00E+00	8.40E-03	6.72E-04	3.65E-03
RNF168_0_multinomial_train1.54	4.59E-03	4.85E-03	0.00E+00	4.10E-03	4.17E-03	1.13E-02	4.41E-119	9.42E-03
OGG1_0_multinomial_train1	0.00E+00	2.04E-33	0.00E+00	3.47E-03	3.35E-03	5.51E-03	4.35E-03	3.07E-03
UNG_0_multinomial_train1	0.00E+00	0.00E+00	3.90E-03	6.93E-03	4.54E-03	7.86E-03	3.54E-03	1.80E-03
UNG_0_multinomial_train1.1	0.00E+00	8.25E-03	3.68E-102	6.64E-03	1.98E-03	4.99E-03	0.00E+00	9.99E-102
UNG_0_multinomial_train1.2	2.42E-03	2.72E-03	1.28E-50	7.90E-03	4.29E-03	7.05E-03	4.00E-03	2.86E-22
OGG1_0_multinomial_train1.1	0.00E+00	2.11E-84	2.89E-03	3.94E-03	3.14E-03	5.62E-03	6.31E-03	9.09E-03
UNG_0_multinomial_train1.3	1.10E-02	7.01E-29	3.00E-03	7.65E-03	5.98E-03	1.44E-02	4.63E-03	5.07E-03
OGG1_0_multinomial_train1.2	0.00E+00	0.00E+00	1.44E-03	5.03E-03	2.88E-03	2.49E-03	9.20E-03	8.41E-03
OGG1_0_multinomial_train1.3	3.83E-117	1.09E-128	1.58E-03	3.47E-03	3.74E-03	9.25E-04	1.32E-02	6.39E-03
UNG_0_multinomial_train1.4	0.00E+00	2.52E-03	0.00E+00	8.70E-03	2.95E-03	7.71E-03	1.18E-03	8.61E-04
UNG_0_multinomial_train1.5	1.98E-03	5.07E-03	0.00E+00	9.64E-03	3.42E-03	8.78E-03	0.00E+00	4.04E-156
OGG1_0_multinomial_train1.4	0.00E+00	0.00E+00	1.27E-03	3.94E-03	7.36E-03	9.90E-07	2.16E-02	1.46E-02
OGG1_0_multinomial_train1.5	0.00E+00	0.00E+00	1.65E-03	4.64E-03	3.36E-03	4.12E-03	4.34E-03	5.03E-03
UNG_0_multinomial_train1.6	1.27E-127	0.00E+00	4.73E-03	9.26E-03	1.77E-03	8.88E-03	5.08E-03	1.76E-03
UNG_0_multinomial_train1.7	0.00E+00	2.98E-72	4.71E-03	4.34E-03	8.07E-03	9.32E-03	1.03E-02	1.18E-02
UNG_0_multinomial_train1.8	0.00E+00	6.87E-03	0.00E+00	1.22E-02	2.72E-03	1.54E-02	3.42E-59	1.34E-66
OGG1_0_multinomial_train1.6	0.00E+00	0.00E+00	6.15E-04	4.29E-03	2.42E-03	3.14E-03	7.10E-03	7.12E-03
UNG_0_multinomial_train1.9	2.90E-03	1.78E-03	0.00E+00	9.65E-03	3.29E-03	8.82E-03	2.19E-03	3.44E-03
OGG1_0_multinomial_train1.7	0.00E+00	6.00E-03	1.70E-03	3.72E-03	5.05E-03	6.43E-03	2.27E-04	4.92E-03
UNG_0_multinomial_train1.10	2.27E-146	2.57E-03	0.00E+00	8.34E-03	1.91E-03	8.17E-03	2.32E-03	3.94E-85
OGG1_0_multinomial_train1.8	2.11E-03	1.47E-02	0.00E+00	7.99E-03	6.19E-03	1.96E-02	0.00E+00	2.46E-05
UNG_0_multinomial_train1.11	1.02E-125	8.25E-03	0.00E+00	4.70E-03	4.60E-03	4.70E-03	8.66E-03	5.79E-03
OGG1_0_multinomial_train1.9	0.00E+00	8.88E-34	3.10E-04	3.47E-03	4.67E-03	7.21E-04	9.03E-03	9.22E-03
OGG1_0_multinomial_train1.10	0.00E+00	2.54E-03	0.00E+00	4.11E-03	4.87E-03	5.68E-03	5.15E-03	4.59E-03
OGG1_0_multinomial_train1.11	0.00E+00	2.12E-143	2.39E-03	3.47E-03	6.51E-03	1.99E-03	1.72E-02	1.09E-02
UNG_0_multinomial_train1.12	7.92E-03	7.40E-03	0.00E+00	9.23E-03	0.00E+00	9.02E-03	0.00E+00	0.00E+00
UNG_0_multinomial_train1.13	1.71E-100	6.16E-03	0.00E+00	7.35E-03	4.86E-03	1.24E-02	4.31E-03	9.21E-03
UNG_0_multinomial_train1.14	3.60E-03	6.45E-03	0.00E+00	9.66E-03	9.06E-104	6.62E-03	0.00E+00	0.00E+00
OGG1_0_multinomial_train1.12	0.00E+00	0.00E+00	1.52E-03	3.69E-03	3.15E-03	2.88E-03	1.05E-02	3.80E-03
OGG1_0_multinomial_train1.13	0.00E+00	3.34E-03	1.84E-27	3.74E-03	4.79E-03	1.01E-02	4.69E-26	3.93E-03
UNG_0_multinomial_train1.15	0.00E+00	6.74E-03	1.15E-03	8.59E-03	3.11E-03	9.49E-03	0.00E+00	1.08E-03
UNG_0_multinomial_train1.16	0.00E+00	6.77E-83	0.00E+00	1.09E-02	4.38E-03	1.00E-02	8.46E-03	3.26E-85
UNG_0_multinomial_train1.17	2.46E-146	2.46E-109	0.00E+00	9.47E-03	4.84E-03	7.43E-03	5.21E-03	3.03E-09
OGG1_0_multinomial_train1.14	0.00E+00	5.32E-03	0.00E+00	4.32E-03	6.22E-03	9.77E-04	1.65E-02	1.21E-02
UNG_0_multinomial_train1.18	0.00E+00	3.19E-03	0.00E+00	8.59E-03	1.88E-03	1.06E-02	3.14E-03	4.01E-06
OGG1_0_multinomial_train1.15	2.06E-117	2.52E-03	1.59E-03	1.47E-03	3.76E-03	3.70E-03	3.13E-03	4.60E-03
UNG_0_multinomial_train1.19	1.07E-85	6.30E-03	4.01E-03	6.06E-03	3.23E-03	8.44E-03	6.48E-03	5.90E-03
OGG1_0_multinomial_train1.16	0.00E+00	2.41E-123	0.00E+00	3.37E-03	4.79E-03	9.65E-04	1.06E-02	8.44E-03
UNG_0_multinomial_train1.20	0.00E+00	1.37E-03	0.00E+00	1.04E-02	3.37E-03	8.62E-03	4.95E-03	0.00E+00
UNG_0_multinomial_train1.21	3.85E-03	3.58E-107	4.54E-03	6.67E-03	4.42E-03	1.41E-02	2.25E-03	5.95E-90
OGG1_0_multinomial_train1.17	0.00E+00	2.14E-147	1.31E-03	4.78E-03	3.06E-03	9.55E-04	1.10E-02	7.40E-03
UNG_0_multinomial_train1.22	0.00E+00	4.60E-03	5.57E-119	7.80E-03	0.00E+00	7.31E-03	2.59E-40	3.90E-03
UNG_0_multinomial_train1.23	0.00E+00	4.67E-03	6.94E-79	5.13E-03	0.00E+00	6.43E-03	2.22E-03	5.85E-114
UNG_0_multinomial_train1.24	4.47E-61	8.65E-03	1.71E-03	5.50E-03	2.51E-03	1.00E-02	9.48E-04	6.26E-03
OGG1_0_multinomial_train1.18	0.00E+00	6.45E-18	0.00E+00	2.78E-03	2.44E-03	2.33E-03	6.86E-03	4.00E-03
UNG_0_multinomial_train1.25	3.95E-03	5.27E-03	0.00E+00	6.16E-03	2.43E-03	7.45E-03	1.94E-145	3.22E-03
OGG1_0_multinomial_train1.19	2.66E-122	7.13E-138	1.37E-03	4.11E-03	2.26E-03	4.24E-03	5.32E-03	7.04E-03
UNG_0_multinomial_train1.26	0.00E+00	1.52E-03	1.85E-03	8.38E-03	1.98E-03	1.18E-02	5.82E-03	1.02E-109
OGG1_0_multinomial_train1.20	1.41E-68	2.26E-03	2.74E-03	1.43E-03	3.55E-03	4.95E-03	2.68E-03	3.25E-03
UNG_0_multinomial_train1.27	5.67E-30	7.26E-03	0.00E+00	1.06E-02	3.52E-03	1.22E-02	5.37E-03	3.52E-03
OGG1_0_multinomial_train1.21	0.00E+00	5.05E-03	3.27E-60	1.85E-03	4.94E-03	1.58E-03	4.58E-03	5.67E-03
OGG1_0_multinomial_train1.22	0.00E+00	3.31E-32	0.00E+00	3.26E-03	3.27E-03	2.50E-03	8.79E-03	5.53E-03
UNG_0_multinomial_train1.28	1.04E-131	2.27E-03	0.00E+00	1.52E-02	3.27E-03	1.74E-02	5.07E-03	0.00E+00
UNG_0_multinomial_train1.29	0.00E+00	5.18E-03	2.93E-48	1.01E-02	4.70E-03	1.09E-02	5.14E-03	1.08E-02
OGG1_0_multinomial_train1.23	0.00E+00	8.13E-125	3.02E-03	4.55E-03	2.55E-03	5.45E-03	4.90E-03	5.46E-03
OGG1_0_multinomial_train1.24	0.00E+00	4.45E-91	2.27E-03	3.69E-03	5.74E-03	8.16E-04	1.19E-02	1.06E-02
OGG1_0_multinomial_train1.25	8.33E-04	1.50E-02	6.65E-04	4.05E-03	4.13E-03	1.48E-02	0.00E+00	6.68E-03
OGG1_0_multinomial_train1.26	0.00E+00	1.03E-02	0.00E+00	4.14E-03	6.08E-03	6.85E-40	1.94E-02	1.25E-02
UNG_0_multinomial_train1.30	0.00E+00	4.87E-04	1.78E-03	6.74E-03	5.98E-03	5.07E-03	4.16E-03	6.41E-03
OGG1_0_multinomial_train1.27	0.00E+00	2.65E-03	2.60E-03	4.24E-03	6.18E-03	2.76E-03	1.54E-02	1.22E-02
OGG1_0_multinomial_train1.28	2.77E-89	4.87E-03	2.59E-03	2.61E-03	5.40E-03	1.37E-03	1.66E-52	4.35E-03
UNG_0_multinomial_train1.31	0.00E+00	6.92E-03	0.00E+00	4.91E-03	2.29E-03	7.08E-03	8.32E-03	9.27E-04
UNG_0_multinomial_train1.32	0.00E+00	0.00E+00	5.53E-04	1.13E-02	4.25E-03	1.15E-02	7.63E-03	4.87E-03
UNG_0_multinomial_train1.33	1.47E-03	6.25E-03	0.00E+00	7.43E-03	1.80E-03	6.96E-03	4.03E-06	1.30E-03
OGG1_0_multinomial_train1.29	0.00E+00	9.68E-03	0.00E+00	2.95E-03	4.19E-03	1.19E-02	9.54E-84	7.99E-03
OGG1_0_multinomial_train1.30	0.00E+00	3.41E-03	2.89E-03	5.42E-03	5.51E-03	2.81E-70	5.76E-04	9.86E-03
UNG_0_multinomial_train1.34	8.80E-106	9.40E-33	3.28E-03	6.99E-03	4.58E-03	1.23E-02	2.85E-137	8.32E-03
OGG1_0_multinomial_train1.31	0.00E+00	2.97E-03	2.07E-03	2.42E-03	5.53E-03	4.36E-03	6.69E-32	4.10E-03
UNG_0_multinomial_train1.35	3.53E-03	1.18E-03	6.39E-03	1.06E-02	2.91E-03	1.47E-02	3.19E-49	4.93E-03
UNG_0_multinomial_train1.36	0.00E+00	7.37E-03	0.00E+00	1.21E-02	3.41E-03	1.55E-02	7.37E-03	5.49E-115
UNG_0_multinomial_train1.37	3.81E-06	4.26E-03	5.53E-04	1.01E-02	3.83E-78	1.32E-02	0.00E+00	0.00E+00
OGG1_0_multinomial_train1.32	9.48E-76	2.03E-03	2.14E-03	4.75E-03	5.12E-03	1.25E-02	3.32E-04	6.57E-03
UNG_0_multinomial_train1.38	3.86E-03	4.58E-03	0.00E+00	7.13E-03	1.69E-03	1.03E-02	1.35E-57	1.61E-96
OGG1_0_multinomial_train1.33	0.00E+00	1.06E-02	0.00E+00	2.39E-03	4.01E-03	8.36E-03	4.32E-123	5.28E-03
OGG1_0_multinomial_train1.34	2.58E-135	9.81E-03	1.56E-03	4.95E-03	5.39E-03	9.62E-03	0.00E+00	7.28E-03
OGG1_0_multinomial_train1.35	0.00E+00	6.56E-03	1.75E-03	1.65E-03	5.09E-03	1.15E-02	2.92E-50	1.50E-03
OGG1_0_multinomial_train1.36	0.00E+00	6.46E-140	0.00E+00	3.92E-03	5.15E-03	5.44E-04	1.57E-02	1.07E-02
OGG1_0_multinomial_train1.37	0.00E+00	6.07E-03	0.00E+00	1.64E-03	4.38E-03	5.57E-107	5.89E-03	7.27E-03
OGG1_0_multinomial_train1.38	0.00E+00	5.74E-97	2.32E-03	3.09E-03	3.16E-03	3.24E-03	7.34E-03	9.34E-03
UNG_0_multinomial_train1.39	0.00E+00	7.82E-03	2.00E-61	1.00E-02	3.19E-03	1.29E-02	1.88E-127	7.55E-03
OGG1_0_multinomial_train1.39	0.00E+00	2.52E-03	1.67E-03	4.22E-03	3.09E-03	2.84E-03	3.42E-03	3.71E-03
UNG_0_multinomial_train1.40	4.27E-03	6.00E-03	0.00E+00	6.19E-03	0.00E+00	6.74E-03	0.00E+00	7.61E-101
