Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
OGG1_boot.36	1.0	5e-322	8e-322	6.03e-322	2.134186285e-315	3.526250817320687e-139
OGG1_boot.37	0.9999999999999999	6.9e-322	1.59e-321	6.97e-322	2.7433312135226367e-178	4.720369275264773e-120
OGG1_boot.38	0.9999999999999999	3.8e-322	5.04e-322	3.85e-322	6.23e-322	2.954261214518732e-185
OGG1_boot.39	1.0	9.9e-322	2.2386947724023864e-253	1.8806471882578304e-291	4.5373130575789134e-60	6.729365599393538e-73
OGG1_boot.40	0.9999999999999999	5.04e-322	1.62e-321	5.1e-322	5.44696245542787e-246	2.0161971167097864e-144
OGG1_boot.41	1.0	5.9e-322	1.57e-321	5.93e-322	3.967726852799319e-251	3.865930085972776e-127
OGG1_boot.42	1.0	7.4e-322	1.413e-321	8.55e-322	1.2358024511292679e-196	4.7698602364081713e-110
OGG1_boot.43	1.0	5.93e-322	1.057e-321	6.97e-322	8.046038670487165e-250	2.4217226469728485e-114
OGG1_boot.44	0.9999999999999999	5.63e-322	1.01e-321	6.6e-322	1.736443389780593e-247	1.3515055559854153e-119
OGG1_boot.45	0.9999999999999999	5.04e-322	1.077e-321	6.1e-322	2.7633588701404845e-294	7.543050984736796e-144
OGG1_boot.46	0.9999999999999999	1.013e-321	8.80651077015287e-310	9.1e-322	3.6257684527757836e-124	9.353913042323208e-85
OGG1_boot.47	1.0	7.3e-322	1.117e-321	7.36e-322	3.2534347251131464e-242	1.655844590547627e-108
OGG1_boot.48	1.0	6.4e-322	1.44e-321	6.5e-322	1.0766329113349744e-252	3.2363068004658166e-116
OGG1_boot.49	1.0	1.13e-321	1.517e-321	1.14e-321	1.6614677571802127e-184	1.0817025127577815e-76
OGG1_boot.50	1.0	3.95e-322	5.3e-322	3.95e-322	5e-322	4.6001133470859715e-167
OGG1_boot.51	1.0	4.74e-322	5.04e-322	4.8e-322	5.53e-322	1.4629681394061835e-149
OGG1_boot.52	0.9999999999999999	3.8e-322	5.14e-322	3.85e-322	4.84e-322	1.4212776517512732e-181
OGG1_boot.53	0.9999999999999999	9.9e-322	1.77e-321	1e-321	5.259957571779657e-172	6.406312930360024e-83
OGG1_boot.54	1.0	7.16e-322	1.09e-321	7.2e-322	1.5993966667679082e-254	1.5800534498153848e-123
OGG1_boot.55	1.0	7.76e-322	1.48e-321	6.7e-322	6.802678887148665e-243	6.123835296540916e-114
OGG1_boot.56	0.9999999999999999	6.2e-322	1.1e-321	6.23e-322	3.064156978627343e-265	1.6964225593092803e-124
OGG1_boot.57	1.0	6e-322	8e-322	6.03e-322	2.0293459645648207e-303	1.714528221861462e-132
OGG1_boot.58	1.0	5e-322	5.3e-322	5e-322	5.8e-322	2.2308761831339456e-146
OGG1_boot.59	1.0	8.3e-322	8.3e-322	9.4e-322	2.9522647350671724e-236	4.235322785025079e-84
OGG1_boot.60	0.9999999999999999	1.13e-321	1.813e-321	4.9889562946559496e-285	1.519104721862971e-141	1.8995701829935694e-61
OGG1_boot.61	1.0	7.4e-322	8.5e-322	7.46e-322	2.681996257187667e-275	3.4080322251816555e-109
OGG1_boot.62	1.0	9.1e-322	1.52e-321	9.14e-322	1.8920615559427362e-204	3.8062684166230626e-91
OGG1_boot.63	1.0	5.24e-322	8.4e-322	5.3e-322	6.8e-322	2.120065314355521e-142
OGG1_boot.64	1.0	5.1e-322	5.43e-322	5.14e-322	6.6e-322	1.1442769391530334e-133
OGG1_boot.65	0.9999999999999999	1.12e-321	2.105e-321	1.13e-321	2.0183754154107057e-152	4.282552389829148e-75
OGG1_boot.66	1.0	5.14e-322	5.5e-322	5.2e-322	6.7e-322	1.5628068686538522e-146
OGG1_boot.67	0.9999999999999999	5e-322	5.4e-322	5.04e-322	5.83e-322	6.046468834243559e-152
OGG1_boot.68	0.9999999999999999	6.6e-322	1.18e-321	6.7e-322	6.574458514734172e-298	1.7318446465448335e-110
OGG1_boot.69	0.9999999999999999	5.14e-322	8.25e-322	5.2e-322	6.7e-322	1.2460746724234192e-157
OGG1_boot.70	1.0	5.24e-322	8.35e-322	5.24e-322	7.56e-322	1.1002348608875383e-157
OGG1_boot.71	1.0	6.2e-322	8.3e-322	6.23e-322	1.275e-321	1.3009446681158684e-135
OGG1_boot.72	1.0	6.5e-322	8.74e-322	6.57e-322	7.9e-322	7.80737296060866e-121
OGG1_boot.73	1.0	5.14e-322	8.25e-322	5.2e-322	7.46e-322	1.936782449387624e-143
OGG1_boot.74	0.9999999999999999	6.6e-322	1.18e-321	6.6e-322	7.697291182682064e-254	7.63377623691607e-108
OGG1_boot.75	1.0	5.14e-322	8.25e-322	5.2e-322	1.8448259708448803e-296	8.442733973998059e-145
OGG1_boot.76	1.0	4.64e-322	5e-322	4.7e-322	5.43e-322	8.765300875370842e-167
OGG1_boot.77	1.0	7.56e-322	1.156e-321	8.7e-322	4.9230201306387494e-241	3.1053090063725424e-101
OGG1_boot.78	1.0	4.84e-322	5.2e-322	4.9e-322	6.37e-322	1.4255054082396238e-153
OGG1_boot.79	1.0	5.3e-322	8.5e-322	6.37e-322	7.66e-322	2.332555459590057e-118
OGG1_boot.80	1.0	6.23e-322	1.11e-321	6.27e-322	2.2373211483582013e-284	7.632894809150452e-117
OGG1_boot.81	1.0	5.83e-322	5.14e-322	5.83e-322	6.3e-322	3.9642986846216615e-138
OGG1_boot.82	1.0	6.03e-322	8.05e-322	6.03e-322	2.741896668205835e-285	1.1024272881902618e-114
OGG1_boot.83	0.9999999999999999	5.24e-322	8.35e-322	6.27e-322	7.56e-322	8.916199373494244e-132
OGG1_boot.84	1.0	6e-322	8e-322	6.03e-322	4.266704673737066e-284	6.042814890909538e-126
OGG1_boot.85	1.0	5.83e-322	7.76e-322	5.83e-322	1.5505234903540126e-285	4.980909660666034e-142
OGG1_boot.86	1.0	7.6e-322	1.45e-321	8.7e-322	9.857862042665237e-224	1.1471837524137457e-100
OGG1_boot.87	0.9999999999999999	6.4e-322	1.146e-321	6.47e-322	3.0403217498731802e-263	6.362736882361192e-122
OGG1_boot.88	1.0	6.27e-322	8.4e-322	7.36e-322	7.498814353312231e-294	2.2370115924654462e-117
OGG1_boot.89	0.9999999999999999	6.23e-322	8.35e-322	7.3e-322	3.1645837480327217e-267	3.0025825547335094e-103
OGG1_boot.90	0.9742870913609685	1.2239268349924954e-215	1.616e-321	1.7144225558153384e-187	0.025712908639031567	8.237169595319079e-55
OGG1_boot.91	1.0	5.14e-322	8.25e-322	5.2e-322	7.759955526347858e-255	3.710883968273262e-144
OGG1_boot.92	1.0	7.46e-322	1.14e-321	8.6e-322	1.4501261367073921e-170	1.4025517475887068e-103
OGG1_boot.93	0.9988589050725438	2.750031521558302e-228	2.905e-321	3.674496445817692e-219	0.0011410949274562733	2.613482622039464e-52
OGG1_boot.94	0.9415169655169727	6.000934809719257e-125	1.897e-321	2.180010202032283e-65	0.05848303448302736	1.4177303024901797e-25
OGG1_boot.95	1.0	1.0485906170255365e-274	2.095e-321	8.892210039848701e-259	7.56149307349348e-51	1.4900646746653236e-65
OGG1_boot.96	0.8740396631729306	1.8283266331132525e-190	9.6e-322	3.246785991256149e-150	0.12596033682706956	7.217287814014692e-46
OGG1_boot.97	1.0	7.7e-322	2.07e-321	8.9e-322	1.9107185173317844e-125	1.4267567637292007e-104
OGG1_boot.98	1.0	8.94e-322	1.863e-321	4.4153012e-316	6.24409506000615e-54	6.235427644070935e-85
OGG1_boot.99	0.9489544740078155	4.5392083108244085e-91	1.705e-321	1.0396286675870548e-59	0.05104552599218454	9.926593298802655e-26
OGG1_boot.100	1.0	8.55e-322	1.43e-321	8.6e-322	1.140620467550997e-142	2.1680087150535984e-94
OGG1_boot.101	1.0	6.3e-322	1.126e-321	6.37e-322	7.21408896865826e-188	5.941149706923116e-122
OGG1_boot.102	1.0	1.15e-321	2.465e-321	1.042e-321	3.4125652020606533e-28	6.924646227778034e-85
OGG1_boot.103	0.9931443231338785	3.0211260002218823e-268	2.8378708716994513e-133	2.05310404644922e-285	0.006855676866121504	1.579997446245793e-63
OGG1_boot.104	1.0	4.8e-322	5.14e-322	4.84e-322	6.97e-322	5.484187414842145e-162
OGG1_boot.105	0.9232456268989628	9.228996747848965e-148	2.36e-321	7.58936593066208e-129	0.07675437310103721	2.616682272568437e-38
OGG1_boot.106	0.9197482585097835	1.2742941667296336e-205	1.897e-321	7.046736417208763e-173	0.0802517414902164	2.9082694156824618e-49
OGG1_boot.107	1.0	1.6568615107632524e-288	1.7e-321	7.590101646584005e-307	7.631060738842854e-58	2.433567787508635e-81
OGG1_boot.108	1.0	9.83e-322	1.17e-321	6.10255e-319	1.2320119174042486e-95	6.660263576894524e-80
OGG1_boot.109	1.0	9.44e-322	1.403e-321	8.45e-322	5.340309429627257e-137	2.765888256083445e-100
OGG1_boot.110	0.9952992729979074	1.5907671834356364e-258	2.367e-321	2.9651839334197574e-208	0.0047007270020926846	1.15022943256514e-56
OGG1_boot.111	0.9158360299088192	2.0649099694258903e-254	3.773607112391286e-113	1.7346534305109594e-224	0.0841639700911808	4.507111885576549e-56
OGG1_boot.112	0.9999999999999999	1.6121604068130702e-234	2.1593034672445265e-271	2.0604075709073154e-267	3.2470865521390336e-17	8.413640664262969e-62
OGG1_boot.113	1.0	7.716277440349018e-308	1.94e-321	7.135575706438198e-267	1.0981197612560448e-53	1.0387152906394011e-67
OGG1_boot.114	1.0	8.2e-322	1.37e-321	9.3e-322	9.453527056107953e-124	1.0488312549320226e-91
OGG1_boot.115	1.0	4.617485e-317	1.15e-321	4.820203209143348e-284	7.650249854566383e-98	2.1690623221783903e-69
OGG1_boot.116	0.8974823384615906	1.2502580775877379e-144	1.18e-321	9.190330533031392e-76	0.10251766153746447	9.450210847604226e-13
OGG1_boot.117	1.0	9.3e-322	2.204e-321	8.3e-322	1.2137474072049543e-32	1.2123857248764796e-90
OGG1_boot.118	1.0	8.6e-322	1.156e-321	9.8e-322	3.931929158951122e-117	1.2403194545926581e-93
OGG1_boot.119	0.9999999999999999	8.6e-322	2.01e-321	8.65e-322	1.9846865345014208e-79	5.360574604900047e-94
OGG1_boot.120	1.0	1.01e-321	2.396e-321	9e-322	5.499131005577992e-94	3.85903741656743e-102
OGG1_boot.121	0.9853187860902267	5.280983180012499e-257	9.197768565812369e-198	4.529279006378027e-228	0.014681213909773356	4.080164906322586e-61
OGG1_boot.122	0.9999999999999999	7.5e-322	8.65e-322	8.7e-322	1.0163417230756919e-179	7.924571640957231e-104
OGG1_boot.123	0.9999999999999999	5e-322	7.95e-322	5e-322	9.320743144897754e-273	1.1563852297438528e-170
OGG1_boot.124	0.9612717661574888	3.259798014432028e-271	2.01e-321	1.540543059755972e-236	0.03872823384251106	3.458409709496907e-76
OGG1_boot.125	0.9621678601083629	5.704283525267301e-265	1.2286573862957478e-218	1.065111498174698e-255	0.037832139891637175	2.5334820843296207e-53
OGG1_boot.126	1.0	1.042e-321	1.675e-321	1.3688149775124257e-270	1.446599998368175e-69	3.4420191672781002e-71
OGG1_boot.127	0.9999999999999999	4.94071e-318	8.538778526821954e-239	1.146e-321	1.7971371163140528e-36	1.3733698562631749e-73
OGG1_boot.128	0.9764047601863257	9.746694330794741e-195	2.006e-321	2.137487064549923e-120	0.023595239813674288	3.742763371766694e-30
OGG1_boot.129	0.8786165806504572	1.755997899650892e-235	1.26e-321	3.027149373076868e-225	0.1213834193495428	1.495871800031771e-67
OGG1_boot.130	1.0	9.9e-322	2.643e-321	1e-321	1.517992009671934e-58	1.8749686272200677e-87
OGG1_boot.131	0.9404869520723607	6.919081851120965e-113	1.744e-321	6.1914572960225645e-53	0.05951304792763939	3.356940333654509e-25
OGG1_boot.132	0.9203228914409938	1.6588292540021147e-202	1.077e-321	1.9220821271470122e-209	0.07967710855900617	4.910036350911302e-56
OGG1_boot.133	1.0	3.246347248751594e-257	1.423e-321	2.5392020936566746e-214	1.0970905622884206e-61	8.108553078938685e-55
OGG1_boot.134	1.0	3.2363205422953265e-302	1.403e-321	5.176674503808503e-252	2.2243703009674883e-78	6.511126809052312e-65
OGG1_boot.135	1.0	7.56e-322	1.156e-321	7.6e-322	2.903865989101828e-171	1.9470692161251804e-116
OGG1_boot.136	1.0	8.2e-322	1.37e-321	8.2e-322	1.4474685678853068e-107	1.0924205114164275e-96
OGG1_boot.137	1.0	4.5e-322	4.8e-322	4.5e-322	6.47e-322	6.372818116687293e-166
OGG1_boot.138	1.0	6.2e-322	1.1e-321	7.26e-322	6.435983875149896e-184	4.359636221147263e-114
OGG1_real	1.0	6e-322	1.067e-321	6.03e-322	1.497969509960743e-249	5.846901518033536e-125
OGG1_real.1	1.0	6.23e-322	8.35e-322	6.27e-322	2.3079998331838443e-295	1.3593860219839205e-126
OGG1_real.2	1.0	6.399858852746583e-292	2.367e-321	6.461349282054012e-280	2.2051925918514497e-43	8.913931147624783e-71
UNG_boot	6.1e-322	0.8522972954912189	2.4608714971810395e-276	9.9e-322	0.1477027045087811	7.86e-322
UNG_boot.1	6.47e-322	0.5767201656647272	2.181856031738152e-115	1.12e-321	0.4232798343352728	8.6e-322
UNG_boot.2	9.944745030372718e-72	0.35840732534210235	9e-322	9.24e-322	0.6415926746578975	8.336111041635057e-257
UNG_boot.3	0.01344004506401928	0.6143464541054244	8.6e-322	1.27e-321	0.3722135008305564	2.1607898235072117e-197
UNG_boot.4	5.83e-322	0.6327621563165009	1.75e-321	1.33e-321	0.36723784368349915	7.7e-322
UNG_boot.5	0.01052437658971512	0.6817978303982368	9.7e-322	1.47e-321	0.3076777930120479	2.2866741620910963e-162
UNG_boot.6	0.015747679750973718	0.8226703688666053	5.5e-322	1.077e-321	0.16158195138242104	3.578924302094016e-210
UNG_boot.7	3.16e-322	0.7237765542588079	2.3215153037432925e-69	7.07e-322	0.276223445741192	4.15e-322
UNG_boot.8	3.733311932560416e-144	0.3300900156959083	3.05823292374135e-118	1.2e-321	0.6699099843040917	2.064930295157746e-285
UNG_boot.9	0.032729185339789434	0.42619188655292145	8.8e-322	1.176e-321	0.541078928107289	1.0355249036646232e-183
UNG_boot.10	0.08304181384676704	0.5925972725945943	2.499717295017432e-285	8.15e-322	0.3243609135586387	6.046093581824036e-262
UNG_boot.11	0.004496616121704476	0.40442146874879675	9.3e-322	1.11e-321	0.5910819151294986	1.5683616421240492e-188
UNG_boot.12	1.1824835147189077e-115	0.8148306163086169	1.275e-321	9.3e-322	0.18516938369138314	1.4612535e-317
UNG_boot.13	5.1e-322	0.5885695231508598	1.4590240032201084e-148	1.225e-321	0.41143047684914025	8.1e-322
UNG_boot.14	3.16e-322	0.8687726251456583	1.93113042105e-313	6.9e-322	0.1312273748543418	4.1e-322
UNG_boot.15	3.6e-322	0.7029016090971839	0.036301274730935314	7.95e-322	0.2607971161718809	4.7e-322
UNG_boot.16	1.548178757794772e-269	0.6273166821421694	1.16e-321	9.9e-322	0.37268331785783054	1.023e-321
UNG_boot.17	1.120721227959318e-154	0.599458253543881	1.517e-321	1.477e-321	0.400541746456119	2.4997131003538653e-287
UNG_boot.18	5.285802859083204e-75	0.3451185863871279	2.02e-321	1.08e-321	0.654881413612872	3.05571781452413e-256
UNG_boot.19	4.15e-322	0.5106973757785555	1.0764436362233324e-60	1.265e-321	0.48930262422144444	5.53e-322
UNG_boot.20	0.06757224061939457	0.5863006482504326	1.033e-321	1.16e-321	0.3461271111301729	1.7186364763422175e-182
UNG_boot.21	1.71846e-319	0.6751204841124971	9e-322	1.07e-321	0.32487951588750286	1.07e-321
UNG_boot.22	5.4e-322	0.829002055600147	1.0079514466240088e-203	8.74e-322	0.17099794439985314	6.9e-322
UNG_boot.23	0.014386959728632721	0.6298566042613767	8.94e-322	9.04e-322	0.3557564360099906	6.774377251509983e-244
UNG_boot.24	6.6e-322	0.939640416934651	1.453e-321	7e-322	0.06035958306534906	7.07e-322
UNG_boot.25	0.09059049703327038	0.6063438481162478	1.057e-321	1.01e-321	0.30306565485048204	1.2486497012656306e-217
UNG_boot.26	0.02840174398456196	0.57744060606881	7.56e-322	1.42e-321	0.3941576499466282	1.170196019815918e-171
UNG_boot.27	7.2e-322	0.8228628975031378	7.002374108403051e-268	1.186e-321	0.17713710249686215	9.4e-322
UNG_boot.28	0.06539383482525996	0.31707328174138094	8.6e-322	1.576e-321	0.6175328834333591	8.108738253650165e-159
UNG_boot.29	5.53e-322	0.7490832095548376	9.977940282179342e-194	9.14e-322	0.2509167904451624	7.16e-322
UNG_boot.30	3.677514443983861e-67	0.48162777036043175	1.423e-321	1.042e-321	0.5183722296395683	5.6646364067967604e-257
UNG_boot.31	5.2e-322	0.7392368600348072	1.479218e-317	8.7e-322	0.26076313996519274	6.8e-322
UNG_boot.32	3.366641926936804e-55	0.5005191476687447	5.34e-322	1.21e-321	0.4994808523312553	5.163892205919094e-222
UNG_boot.33	6.2e-322	0.7142379489990702	1.61e-321	1.374e-321	0.2857620510009297	9.4e-322
UNG_boot.34	0.0331268094076345	0.5781738344155869	1.033e-321	1.03e-321	0.38869935617677864	1.4201925706029604e-223
UNG_boot.35	5.6e-322	0.7406764202827039	1.65e-321	9.4e-322	0.25932357971729597	7.36e-322
UNG_boot.36	0.042469300967328455	0.7279197794033394	8.1e-322	8.35e-322	0.22961091962933208	2.738897461143145e-254
UNG_boot.37	0.03675945433381551	0.2902945012614127	1.566e-321	1.304e-321	0.6729460444047717	5.943734676524666e-153
UNG_boot.38	9.51668159373145e-212	0.8228921981510672	6.9e-322	7.36e-322	0.17710780184893285	9.3e-322
UNG_boot.39	8.714504952145779e-202	0.5048534271359112	9.24e-322	9.5e-322	0.4951465728640888	1.087e-321
UNG_boot.40	0.04310163437901712	0.4651420053889562	2.095e-321	1.15e-321	0.49175636023202673	5.0034237101100866e-203
UNG_boot.41	3.85e-322	0.7053260540823679	2.4040314239852182e-146	8.1e-322	0.2946739459176321	6.3e-322
UNG_boot.42	7.76e-322	0.7535937939778306	1.077e-321	1.107e-321	0.24640620602216928	8.65e-322
UNG_boot.43	0.02628692463561507	0.3748979166644884	1.38e-321	1.156e-321	0.5988151586998967	7.123078527905957e-198
UNG_boot.44	0.027277439682168444	0.4825453247752725	9.6e-322	1.12e-321	0.4901772355425591	2.3085510741418684e-198
UNG_boot.45	8.9e-322	0.6735289371904947	2.3409329373482368e-83	9.4e-322	0.32647106280950516	8.74e-322
UNG_boot.46	4.617278974816846e-129	0.4876234190824992	1.42e-321	6.97e-322	0.5123765809175008	1.186e-321
UNG_boot.47	1.2261942171919386e-14	0.6807739394190051	7.26e-322	7.8e-322	0.3192260605809827	1.3015525365411177e-265
UNG_boot.48	7.589039501446854e-176	0.6619178975692279	1.675e-321	1.07e-321	0.3380821024307722	1.909440044290503e-308
UNG_boot.49	0.011116380549129215	0.4089829702674113	5.63e-322	1.44e-321	0.5799006491834595	9.344511320117208e-162
UNG_boot.50	5.83e-322	0.7644121698576237	0.02588080896288511	9.5e-322	0.2097070211794912	7.56e-322
UNG_boot.51	4.263498818364259e-235	0.7900404620331465	0.050651012623863956	7.16e-322	0.1593085253429895	1.01e-321
UNG_boot.52	4.7e-322	1.0	8.325795734119064e-109	7.4e-322	2.969425726693819e-129	6e-322
UNG_boot.53	6.442677994363935e-109	0.676047007914329	9.68647700510252e-114	8.15e-322	0.323952992085671	1.01e-321
UNG_boot.54	7.9e-322	0.9704979943439399	0.02950200565606016	7e-322	7.678113280848492e-80	7.16e-322
UNG_boot.55	2.29958365521158e-138	0.8087145413462038	1.1368439695622032e-213	8.35e-322	0.19128545865379637	1.18e-321
UNG_boot.56	8.6e-322	0.9145330090280432	0.08546699097195681	7.46e-322	2.9190828166312173e-103	7.66e-322
UNG_boot.57	2.669024170224978e-58	0.6315609875946497	0.09432089438020257	6.67e-322	0.2741181180251477	1.06e-321
UNG_boot.58	2.7056185951956663e-81	0.7115314054768704	0.03909808130786982	6.77e-322	0.2493705132152598	1.07e-321
UNG_boot.59	0.02216716466722679	0.9373981427244094	3.1108753669708314e-112	7.26e-322	0.04043469260836374	1.44e-321
UNG_boot.60	0.03061458052755967	0.9161496375989137	1.0654057258004576e-102	8e-322	0.05323578187352669	2.464684878246631e-280
UNG_boot.61	6.923663972775811e-174	0.8360747629188197	0.05753027022968084	6.7e-322	0.10639496685149946	9.5e-322
UNG_boot.62	6.47e-322	0.7791708404477509	0.15278952493950135	6.47e-322	0.0680396346127476	6.7e-322
UNG_boot.63	1.164147e-318	0.8995346657319829	0.1004653342680171	6.8e-322	6.562503621588728e-35	7e-322
UNG_boot.64	2.2443568649510593e-219	0.9894224776737641	9.205292975941908e-286	8.4e-322	0.010577522326235848	9.5e-322
UNG_boot.65	0.03373803677221084	0.685172523163685	0.10421802211463828	6.67e-322	0.17687141794946581	1.047e-321
UNG_boot.66	0.01563524029598046	0.7855269320060867	0.002259762983385404	6.5e-322	0.19657806471454733	1.146e-321
UNG_boot.67	0.011861176111310812	0.8487256038786284	5.564326386452245e-105	7.26e-322	0.13941322001006076	2.75132014328e-312
UNG_boot.68	6.193373383096811e-112	0.7705345312651506	0.10653621182326323	7.16e-322	0.12292925691158618	1.023e-321
UNG_boot.69	1.013e-321	0.9532752870790652	1.3603184868360233e-12	8.94e-322	0.04672471291957451	8.65e-322
UNG_boot.70	4.747932696853873e-128	1.0	1.136e-321	8.05e-322	1.0791592627033439e-46	1.176e-321
UNG_boot.71	0.029515031699766867	0.8185604345201068	3.8962910077742865e-109	7.1e-322	0.15192453378012627	2.56154787e-316
UNG_boot.72	5.83e-322	0.9797518661185532	0.0202481338814467	7.26e-322	1.036661055426982e-135	7.4e-322
UNG_boot.73	3.465139121070175e-18	0.5556740560498225	0.114712923257971	6.57e-322	0.32961302069220655	1.176e-321
UNG_boot.74	1.7760087747932677e-158	0.7459586069079237	0.11679604740097993	7.2e-322	0.1372453456910964	1.03e-321
UNG_boot.75	3.8568270444346e-147	0.9074389222406976	0.05146679771300172	6.7e-322	0.04109428004630087	1.097e-321
UNG_boot.76	9.349187784035436e-47	0.8649841812937034	0.05263899845769622	6.7e-322	0.08237682024860025	1.087e-321
UNG_boot.77	0.00554285463261265	0.7853925881969271	1.7128741422979829e-75	8.15e-322	0.20906455717046024	9.409060407335085e-288
UNG_boot.78	2.3921166176002272e-33	0.9791193651749921	2.5993630476456596e-204	8.35e-322	0.020880634825007852	1.35e-321
UNG_boot.79	0.04096809122913637	0.789205143249513	1.933411260649284e-157	7.56e-322	0.16982676552135065	2.2761530123735075e-301
UNG_boot.80	7.16e-322	0.8426895495932344	0.08001896674821941	6.3e-322	0.07729148365854611	6.47e-322
UNG_boot.81	0.040812991641006616	0.6917645494174516	0.2139483700827292	6.97e-322	0.053474088858812496	1.275e-321
UNG_boot.82	0.03477865568810914	0.8155839082565283	0.14963743605536256	5.5e-322	1.3198770442979058e-19	1.19e-321
UNG_boot.83	9.326967484099007e-285	0.9999999999999999	5.42283823308406e-123	8.3e-322	4.907294997763112e-27	9.4e-322
UNG_boot.84	1.1953701868112434e-188	0.9280113112910602	0.04441423798856906	6.3e-322	0.027574450720370697	9.04e-322
UNG_boot.85	0.032805961242472016	0.8375157696685	0.0010863441865925038	7.1e-322	0.12859192490243526	1.740664020223e-312
UNG_boot.86	0.0021644590028333565	0.985692071240265	2.4307030244887416e-101	6.37e-322	0.01214346975690163	1.156e-321
