Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
BRCA_TCGA-A2-A25D	0	8	1	11	4	27	13
BRCA_TCGA-A2-A25E	4	5	1	12	11	17	11
BRCA_TCGA-A2-A25F	0	0	1	1	0	4	0
BRCA_TCGA-A2-A3KD	0	5	0	1	3	6	3
BRCA_TCGA-A2-A3XT	0	4	0	19	9	52	38
BRCA_TCGA-A2-A3XU	0	11	0	11	1	6	2
BRCA_TCGA-A2-A3XV	2	9	11	0	11	15	0
BRCA_TCGA-A2-A3XW	3	4	0	1	3	3	3
BRCA_TCGA-A2-A3XX	4	14	8	0	4	15	7
BRCA_TCGA-A2-A3XZ	3	10	0	6	0	4	29
BRCA_TCGA-A2-A3Y0	0	18	16	20	33	89	67
BRCA_TCGA-A2-A4S1	9	17	9	3	12	38	10
BRCA_TCGA-A2-A4S2	0	8	0	6	6	14	9
BRCA_TCGA-A2-A4S3	7	19	3	14	13	28	23
BRCA_TCGA-A7-A0CE	1	5	17	0	7	20	11
BRCA_TCGA-A7-A0CH	1	1	0	5	0	8	2
BRCA_TCGA-A7-A0D9	0	1	2	0	1	3	5
BRCA_TCGA-A7-A0DA	7	10	8	18	5	108	31
BRCA_TCGA-A7-A0DB	1	10	0	0	4	16	22
BRCA_TCGA-A7-A13D	0	17	5	23	5	59	31
BRCA_TCGA-A7-A13E	0	38	0	17	0	17	8
BRCA_TCGA-A7-A13F	7	15	0	9	3	4	7
BRCA_TCGA-A7-A13G	0	7	5	1	2	5	12
BRCA_TCGA-A7-A26E	7	15	0	6	1	12	26
BRCA_TCGA-A7-A26F	6	10	0	10	0	13	7
BRCA_TCGA-A7-A26G	4	5	5	13	1	16	24
BRCA_TCGA-A7-A26H	1	24	0	9	0	19	97
BRCA_TCGA-A7-A26I	3	5	0	8	3	15	12
BRCA_TCGA-A7-A26J	3	6	5	0	0	21	7
BRCA_TCGA-A7-A2KD	2	17	0	5	3	15	13
BRCA_TCGA-A7-A3RF	0	8	0	7	5	16	4
BRCA_TCGA-A7-A425	0	12	4	0	1	15	1
BRCA_TCGA-A7-A4SC	5	10	2	0	0	17	4
BRCA_TCGA-A7-A4SD	1	22	0	12	0	24	3
BRCA_TCGA-A7-A4SE	0	2	7	25	13	43	56
BRCA_TCGA-A7-A56D	15	27	21	3	3	22	134
BRCA_TCGA-A7-A5ZV	4	33	0	35	14	131	51
BRCA_TCGA-A7-A5ZW	3	7	0	3	7	2	14
BRCA_TCGA-A7-A5ZX	6	5	2	0	5	17	7
BRCA_TCGA-A7-A6VV	0	14	0	20	0	18	12
BRCA_TCGA-A7-A6VW	1	9	0	18	9	41	14
BRCA_TCGA-A7-A6VX	0	3	26	9	11	72	56
BRCA_TCGA-A7-A6VY	8	9	8	22	14	43	32
BRCA_TCGA-A8-A075	1	7	14	0	1	39	38
BRCA_TCGA-AC-A23C	8	10	10	7	18	22	70
BRCA_TCGA-AC-A23E	3	9	0	4	0	8	0
BRCA_TCGA-AC-A23H	0	0	0	48	0	0	6330
BRCA_TCGA-AC-A2B8	1	8	0	10	1	6	102
BRCA_TCGA-AC-A2BK	0	30	19	0	17	37	7
BRCA_TCGA-AC-A2BM	0	5	2	3	1	13	2
BRCA_TCGA-AC-A2FB	0	3	2	0	4	4	4
BRCA_TCGA-AC-A2FF	0	0	3	0	0	2	6
BRCA_TCGA-AC-A2FG	1	8	0	6	2	9	13
BRCA_TCGA-AC-A2FK	0	0	0	0	0	2	1
BRCA_TCGA-AC-A2FO	4	2	0	2	0	4	15
BRCA_TCGA-AC-A2QH	0	11	8	2	0	2	4
BRCA_TCGA-AC-A3HN	0	6	2	0	4	7	3
BRCA_TCGA-AC-A3OD	7	8	10	2	1	1	10
BRCA_TCGA-AC-A3QP	4	4	0	5	4	16	2
BRCA_TCGA-AC-A3QQ	0	10	8	0	2	14	2
BRCA_TCGA-AC-A3W5	0	17	18	12	9	69	86
BRCA_TCGA-AC-A3YI	3	5	0	0	5	4	1
BRCA_TCGA-AC-A3YJ	0	12	5	0	5	9	7
BRCA_TCGA-AC-A4ZE	1	16	4	13	10	16	14
BRCA_TCGA-AC-A5EH	13	11	5	42	10	84	40
BRCA_TCGA-AC-A5EI	2	10	0	1	5	10	15
BRCA_TCGA-AC-A5XS	36	6	15	0	0	15	643
BRCA_TCGA-AC-A5XU	0	40	17	1	3	25	27
BRCA_TCGA-AC-A62V	5	42	26	0	5	15	13
BRCA_TCGA-AC-A62X	5	44	3	3	3	24	5
BRCA_TCGA-AC-A62Y	0	15	0	13	5	19	37
BRCA_TCGA-AC-A6IV	4	6	0	9	0	6	2
BRCA_TCGA-AC-A6IW	0	28	9	14	7	59	114
BRCA_TCGA-AC-A6IX	0	10	5	3	9	7	37
BRCA_TCGA-AC-A6NO	1	11	0	7	8	11	5
BRCA_TCGA-AC-A7VB	0	16	3	5	3	8	0
BRCA_TCGA-AC-A7VC	3	9	0	5	2	6	1
BRCA_TCGA-AC-A8OP	26	44	25	48	6	56	39
BRCA_TCGA-AC-A8OQ	8	31	13	0	9	46	30
BRCA_TCGA-AC-A8OR	0	8	11	0	2	10	1
BRCA_TCGA-AC-A8OS	0	9	0	10	6	31	23
BRCA_TCGA-AN-A0XL	6	7	0	11	1	12	3
BRCA_TCGA-AN-A0XN	9	9	14	21	19	79	24
BRCA_TCGA-AN-A0XO	5	6	0	0	11	5	16
BRCA_TCGA-AN-A0XP	1	5	2	0	10	7	9
BRCA_TCGA-AN-A0XR	0	6	1	9	0	13	9
BRCA_TCGA-AN-A0XS	3	5	0	7	2	7	8
BRCA_TCGA-AN-A0XT	0	8	1	5	0	6	2
BRCA_TCGA-AN-A0XU	18	7	0	35	0	51	26
BRCA_TCGA-AN-A0XV	2	13	5	0	9	7	8
BRCA_TCGA-AN-A0XW	0	0	0	1	0	0	422
BRCA_TCGA-AO-A03M	0	0	0	0	0	0	1150
BRCA_TCGA-AO-A03N	7	13	6	14	0	0	94
BRCA_TCGA-AO-A03U	0	0	0	0	0	2	3
BRCA_TCGA-AO-A03V	5	7	4	6	3	23	24
BRCA_TCGA-AO-A0JG	3	0	3	2	2	9	2
BRCA_TCGA-AO-A124	16	16	0	31	6	89	20
BRCA_TCGA-AO-A125	5	13	0	14	0	6	7
BRCA_TCGA-AO-A126	2	6	0	3	0	8	6
BRCA_TCGA-AO-A128	0	407	0	434	312	35	22
BRCA_TCGA-AO-A129	0	9	16	13	7	56	43
BRCA_TCGA-AO-A12A	0	8	1	0	0	4	6
BRCA_TCGA-AO-A12B	0	9	0	4	0	9	1
BRCA_TCGA-AO-A12D	7	10	0	3	0	13	40
BRCA_TCGA-AO-A12E	0	15	1	1	1	10	5
BRCA_TCGA-AO-A12F	4	16	10	0	4	6	0
BRCA_TCGA-AO-A12G	0	11	0	6	7	8	10
BRCA_TCGA-AO-A12H	1	9	0	6	4	8	2
BRCA_TCGA-AO-A1KO	2	0	0	3	3	2	0
BRCA_TCGA-AO-A1KR	3	9	0	22	5	30	20
BRCA_TCGA-AO-A1KT	2	13	0	7	13	10	6
BRCA_TCGA-AQ-A04H	4	38	0	5	7	19	8
BRCA_TCGA-AQ-A0Y5	2	23	0	3	3	12	27
BRCA_TCGA-AQ-A1H2	2	12	0	4	2	11	3
BRCA_TCGA-AQ-A1H3	0	15	0	1	0	11	0
BRCA_TCGA-AQ-A54O	0	5	0	7	0	8	5
BRCA_TCGA-AQ-A7U7	2	10	0	5	5	4	70
BRCA_TCGA-AR-A0TP	0	2	0	18	7	32	12
BRCA_TCGA-AR-A0TQ	2	8	2	8	0	11	18
BRCA_TCGA-AR-A0TR	2	11	0	12	7	5	5
BRCA_TCGA-AR-A0TS	0	12	14	8	0	38	18
BRCA_TCGA-AR-A0TT	1	17	7	0	12	19	19
BRCA_TCGA-AR-A0TU	5	10	21	0	3	34	17
BRCA_TCGA-AR-A0TV	0	18	0	17	4	28	12
BRCA_TCGA-AR-A0TW	10	18	0	17	0	15	7
BRCA_TCGA-AR-A0TX	5	9	0	0	3	0	390
BRCA_TCGA-AR-A0TZ	14	13	0	6	1	3	30
BRCA_TCGA-AR-A0U0	6	5	1	8	1	17	12
BRCA_TCGA-AR-A0U1	4	2	4	8	20	51	20
BRCA_TCGA-AR-A0U2	0	20	20	0	4	12	0
BRCA_TCGA-AR-A0U3	6	11	14	0	2	6	1
BRCA_TCGA-AR-A0U4	12	6	6	23	5	69	80
BRCA_TCGA-AR-A1AH	12	9	27	0	21	40	11
BRCA_TCGA-AR-A1AI	8	16	3	16	6	14	26
BRCA_TCGA-AR-A1AJ	0	13	0	5	3	2	30
BRCA_TCGA-AR-A1AK	5	14	1	1	3	14	44
BRCA_TCGA-AR-A1AL	0	5	0	4	5	6	10
BRCA_TCGA-AR-A1AN	0	16	0	1	1	7	6
BRCA_TCGA-AR-A1AO	7	12	7	3	5	48	40
BRCA_TCGA-AR-A1AP	4	17	2	0	4	10	14
BRCA_TCGA-AR-A1AQ	0	9	0	19	0	7	6
BRCA_TCGA-AR-A1AR	0	11	9	0	0	32	11
BRCA_TCGA-AR-A1AS	4	6	9	0	4	0	18
BRCA_TCGA-AR-A1AT	0	8	0	9	1	10	4
BRCA_TCGA-AR-A1AU	0	9	1	0	3	10	3
BRCA_TCGA-AR-A1AV	4	18	5	0	3	12	7
BRCA_TCGA-AR-A1AW	1	9	0	10	8	9	4
BRCA_TCGA-AR-A1AX	5	7	0	4	1	10	5
BRCA_TCGA-AR-A1AY	2	15	0	18	0	18	19
BRCA_TCGA-AR-A24H	10	9	13	20	3	58	39
BRCA_TCGA-AR-A24K	2	5	0	15	1	10	1
BRCA_TCGA-AR-A24L	0	3	6	1	8	25	10
BRCA_TCGA-AR-A24M	0	5	5	5	3	5	2
BRCA_TCGA-AR-A24N	0	15	2	9	3	10	8
BRCA_TCGA-AR-A24O	1	5	0	8	0	7	1
BRCA_TCGA-AR-A24P	4	6	3	0	1	4	1
BRCA_TCGA-AR-A24Q	9	0	39	29	12	81	62
BRCA_TCGA-AR-A24R	0	9	0	9	0	6	2
BRCA_TCGA-AR-A24S	1	14	6	0	10	12	14
BRCA_TCGA-AR-A24T	1	9	0	1	0	9	4
BRCA_TCGA-AR-A24U	0	10	5	0	0	4	25
BRCA_TCGA-AR-A24V	3	11	0	1	2	4	7
BRCA_TCGA-AR-A24W	1	1	4	4	0	2	2
BRCA_TCGA-AR-A24X	4	9	0	0	5	15	1
BRCA_TCGA-AR-A24Z	0	13	0	12	0	21	10
BRCA_TCGA-AR-A250	11	33	0	16	0	19	76
BRCA_TCGA-AR-A251	0	3	33	9	9	100	51
BRCA_TCGA-AR-A252	0	7	0	5	3	4	0
BRCA_TCGA-AR-A254	5	14	0	2	0	12	9
BRCA_TCGA-AR-A255	13	8	0	13	3	13	39
BRCA_TCGA-AR-A256	9	7	19	23	9	108	49
BRCA_TCGA-AR-A2LE	28	4	18	0	4	0	340
BRCA_TCGA-AR-A2LH	4	5	10	0	1	0	51
BRCA_TCGA-AR-A2LK	0	16	5	9	0	11	7
BRCA_TCGA-AR-A2LL	4	13	0	6	0	13	1
BRCA_TCGA-AR-A2LM	3	1	0	2	1	9	1
BRCA_TCGA-AR-A2LN	3	6	6	0	5	5	29
BRCA_TCGA-AR-A2LO	0	4	0	0	0	9	4
BRCA_TCGA-AR-A2LQ	0	4	0	2	1	6	0
BRCA_TCGA-AR-A2LR	4	14	15	0	2	30	5
BRCA_TCGA-AR-A5QM	1	10	3	8	0	13	1
BRCA_TCGA-AR-A5QN	2	17	4	5	8	5	8
BRCA_TCGA-AR-A5QP	3	9	0	5	6	6	5
BRCA_TCGA-AR-A5QQ	0	8	0	19	16	37	16
BRCA_TCGA-B6-A0I1	4	22	0	9	0	32	13
BRCA_TCGA-B6-A0IH	1	15	12	0	7	3	3
BRCA_TCGA-B6-A0RH	0	7	0	6	0	11	21
BRCA_TCGA-B6-A0RL	2	17	0	16	0	12	22
BRCA_TCGA-B6-A0RM	0	11	0	5	6	6	8
BRCA_TCGA-B6-A0RN	1	12	0	9	2	6	3
BRCA_TCGA-B6-A0RO	6	3	0	16	1	10	7
BRCA_TCGA-B6-A0RP	0	6	8	0	2	13	1
BRCA_TCGA-B6-A0RQ	3	7	3	0	5	17	21
BRCA_TCGA-B6-A0RT	2	6	8	0	5	26	25
BRCA_TCGA-B6-A0RU	8	11	0	7	7	15	10
BRCA_TCGA-B6-A0RV	2	7	0	0	0	0	58
BRCA_TCGA-B6-A0WS	2	1	0	4	6	1	4
BRCA_TCGA-B6-A0WT	5	8	0	1	3	4	1
BRCA_TCGA-B6-A0WV	0	4	3	6	4	14	6
BRCA_TCGA-B6-A0WW	5	9	0	3	5	10	15
BRCA_TCGA-B6-A0WX	5	12	0	6	8	12	2
BRCA_TCGA-B6-A0WY	2	9	7	0	7	0	10
BRCA_TCGA-B6-A0WZ	2	3	7	0	2	2	79
BRCA_TCGA-B6-A0X0	4	3	0	4	0	10	4
BRCA_TCGA-B6-A0X1	7	4	0	20	12	22	27
BRCA_TCGA-B6-A0X4	9	4	0	2	0	5	2
BRCA_TCGA-B6-A0X5	20	3	0	4	9	3	9
BRCA_TCGA-B6-A0X7	1	6	0	6	0	4	6
BRCA_TCGA-B6-A1KN	6	8	16	9	1	25	7
BRCA_TCGA-B6-A2IU	7	13	0	3	9	2	20
BRCA_TCGA-B6-A401	1	9	5	3	0	8	2
BRCA_TCGA-B6-A409	1	15	1	7	1	21	10
BRCA_TCGA-B6-A40B	0	9	9	4	4	16	24
BRCA_TCGA-B6-A40C	1	19	0	9	0	18	7
BRCA_TCGA-BH-A0AU	0	6	6	1	0	6	4
BRCA_TCGA-BH-A0AV	3	1	12	11	10	29	21
BRCA_TCGA-BH-A0AY	7	10	0	5	0	14	10
BRCA_TCGA-BH-A0AZ	1	0	0	12	2	29	26
BRCA_TCGA-BH-A0B0	10	8	1	0	1	0	79
BRCA_TCGA-BH-A0B3	2	6	2	1	0	3	4
BRCA_TCGA-BH-A0B6	21	20	17	13	8	0	1211
BRCA_TCGA-BH-A0B7	4	11	0	0	0	15	12
BRCA_TCGA-BH-A0B8	2	1	10	4	0	10	7
BRCA_TCGA-BH-A0BA	0	6	2	4	3	4	10
BRCA_TCGA-BH-A0BC	2	13	2	1	1	10	16
BRCA_TCGA-BH-A0BF	0	8	0	7	1	8	9
BRCA_TCGA-BH-A0BG	0	6	7	3	1	16	12
BRCA_TCGA-BH-A0BJ	1	2	4	0	1	8	1
BRCA_TCGA-BH-A0BL	8	14	0	3	1	39	4
BRCA_TCGA-BH-A0BM	1	1	5	1	0	7	4
BRCA_TCGA-BH-A0BO	1	5	0	12	4	4	5
BRCA_TCGA-BH-A0BP	16	34	0	28	0	48	70
BRCA_TCGA-BH-A0BQ	3	8	0	8	0	7	4
BRCA_TCGA-BH-A0BS	0	4	0	6	1	10	2
BRCA_TCGA-BH-A0BT	3	16	5	0	6	9	9
BRCA_TCGA-BH-A0BV	0	3	5	1	1	7	7
BRCA_TCGA-BH-A0BW	0	11	0	25	9	36	22
BRCA_TCGA-BH-A0BZ	15	11	48	17	24	123	58
BRCA_TCGA-BH-A0C0	2	4	6	17	1	10	8
BRCA_TCGA-BH-A0C1	0	14	8	7	5	7	9
BRCA_TCGA-BH-A0C3	1	3	0	2	4	8	0
BRCA_TCGA-BH-A0C7	2	18	0	14	2	16	6
BRCA_TCGA-BH-A0DD	1	15	4	0	5	3	9
BRCA_TCGA-BH-A0DE	2	2	6	1	3	15	4
BRCA_TCGA-BH-A0DG	9	2	0	9	3	7	17
BRCA_TCGA-BH-A0DH	1	15	0	10	0	8	18
BRCA_TCGA-BH-A0DI	0	13	6	0	1	13	29
BRCA_TCGA-BH-A0DK	5	8	0	4	6	20	10
BRCA_TCGA-BH-A0DL	0	17	5	0	8	14	21
BRCA_TCGA-BH-A0DO	3	7	3	3	3	3	8
BRCA_TCGA-BH-A0DP	1	2	0	4	1	5	6
BRCA_TCGA-BH-A0DQ	0	10	1	6	7	8	3
BRCA_TCGA-BH-A0DT	0	5	0	3	0	3	4
BRCA_TCGA-BH-A0DV	0	0	1	0	3	7	4
BRCA_TCGA-BH-A0DX	2	11	0	0	0	12	52
BRCA_TCGA-BH-A0DZ	7	3	0	0	0	0	207
BRCA_TCGA-BH-A0E0	1	9	0	2	0	10	2
BRCA_TCGA-BH-A0E1	2	6	0	0	0	3	8
BRCA_TCGA-BH-A0E9	0	11	3	6	0	6	2
BRCA_TCGA-BH-A0EA	2	7	3	5	5	4	6
BRCA_TCGA-BH-A0EI	0	8	0	5	3	6	2
BRCA_TCGA-BH-A0H3	0	4	2	0	0	9	2
BRCA_TCGA-BH-A0H5	17	1	2	0	0	2	147
BRCA_TCGA-BH-A0H7	2	4	0	2	2	1	6
BRCA_TCGA-BH-A0H9	0	2	0	0	3	14	4
BRCA_TCGA-BH-A0HA	0	116	0	59	148	20	39
BRCA_TCGA-BH-A0HI	5	7	0	3	2	8	10
BRCA_TCGA-BH-A0HK	1	10	9	0	0	5	38
BRCA_TCGA-BH-A0HN	3	12	0	2	0	9	8
BRCA_TCGA-BH-A0HP	10	3	15	0	0	0	329
BRCA_TCGA-BH-A0RX	3	22	0	9	0	8	7
BRCA_TCGA-BH-A0W3	0	2	0	7	0	9	5
BRCA_TCGA-BH-A0W4	6	7	0	0	4	10	12
BRCA_TCGA-BH-A0W5	3	11	0	5	3	6	1
BRCA_TCGA-BH-A0W7	0	2	0	8	1	0	250
BRCA_TCGA-BH-A0WA	1	4	7	29	2	40	30
BRCA_TCGA-BH-A18F	9	11	0	11	0	11	25
BRCA_TCGA-BH-A18G	8	437	133	468	622	0	0
BRCA_TCGA-BH-A18H	0	4	3	8	11	13	15
BRCA_TCGA-BH-A18I	3	16	0	1	0	3	8
BRCA_TCGA-BH-A18J	0	5	7	2	8	0	89
BRCA_TCGA-BH-A18K	2	4	3	0	8	17	34
BRCA_TCGA-BH-A18L	3	22	13	2	5	14	6
BRCA_TCGA-BH-A18M	0	6	0	3	1	3	5
BRCA_TCGA-BH-A18N	0	18	0	0	12	12	1
BRCA_TCGA-BH-A18P	6	17	14	0	4	0	397
BRCA_TCGA-BH-A18Q	1	1	11	22	1	55	16
BRCA_TCGA-BH-A18R	3	2	0	10	0	16	11
BRCA_TCGA-BH-A18S	5	3	5	2	9	9	4
BRCA_TCGA-BH-A18T	1	6	8	24	6	32	25
BRCA_TCGA-BH-A18U	0	22	0	33	2	26	95
BRCA_TCGA-BH-A18V	11	0	0	26	1	83	129
BRCA_TCGA-BH-A1EO	0	27	0	0	0	14	9
BRCA_TCGA-BH-A1ET	5	7	0	6	7	7	1
BRCA_TCGA-BH-A1EU	0	6	0	2	8	14	4
BRCA_TCGA-BH-A1EV	9	19	0	7	7	9	78
BRCA_TCGA-BH-A1EW	2	2	4	0	4	3	6
BRCA_TCGA-BH-A1EX	6	10	0	0	6	11	2
BRCA_TCGA-BH-A1EY	4	10	0	6	7	9	19
BRCA_TCGA-BH-A1F0	7	9	3	12	1	34	29
BRCA_TCGA-BH-A1F2	3	20	0	10	3	13	22
BRCA_TCGA-BH-A1F5	4	10	0	8	0	15	7
BRCA_TCGA-BH-A1F6	0	13	2	4	6	19	9
BRCA_TCGA-BH-A1F8	7	12	1	11	2	14	145
BRCA_TCGA-BH-A1FC	4	21	11	1	10	37	46
BRCA_TCGA-BH-A1FE	4	3	5	0	0	7	7
BRCA_TCGA-BH-A1FG	1	7	1	9	0	1	2
BRCA_TCGA-BH-A1FH	0	10	3	0	0	13	7
BRCA_TCGA-BH-A1FJ	0	13	0	9	0	18	5
BRCA_TCGA-BH-A1FL	1	7	2	1	3	8	4
BRCA_TCGA-BH-A1FM	5	19	0	1	3	8	26
BRCA_TCGA-BH-A1FN	0	2	2	10	1	42	89
BRCA_TCGA-BH-A1FR	1	5	0	3	0	5	3
BRCA_TCGA-BH-A1FU	10	12	0	12	19	39	26
BRCA_TCGA-BH-A201	6	2	0	11	3	1	4
BRCA_TCGA-BH-A202	5	6	0	5	3	5	4
BRCA_TCGA-BH-A203	7	31	0	22	0	9	30
BRCA_TCGA-BH-A204	6	10	8	3	3	13	9
BRCA_TCGA-BH-A208	0	10	0	8	0	19	45
BRCA_TCGA-BH-A209	2	3	0	6	0	3	105
BRCA_TCGA-BH-A28Q	0	11	2	3	0	7	3
BRCA_TCGA-BH-A2L8	0	4	4	0	0	0	620
BRCA_TCGA-BH-A42U	3	3	0	0	0	5	21
BRCA_TCGA-BH-A42V	1	5	0	2	0	2	45
BRCA_TCGA-BH-A5IZ	0	13	12	5	6	40	20
BRCA_TCGA-BH-A5J0	9	14	5	0	6	5	63
BRCA_TCGA-BH-A6R8	2	14	0	4	3	6	8
BRCA_TCGA-BH-A6R9	5	5	0	3	0	11	1
BRCA_TCGA-BH-A8FY	0	4	18	0	3	19	12
BRCA_TCGA-BH-A8FZ	3	12	10	0	17	32	17
BRCA_TCGA-BH-A8G0	2	4	0	3	3	4	1
BRCA_TCGA-BH-AB28	0	12	12	2	2	8	7
BRCA_TCGA-C8-A12K	0	7	7	13	9	56	81
BRCA_TCGA-C8-A12L	1	11	16	14	0	35	12
BRCA_TCGA-C8-A12M	9	22	0	19	6	20	6
BRCA_TCGA-C8-A12N	0	8	0	6	2	6	5
BRCA_TCGA-C8-A12O	4	18	0	7	0	14	6
BRCA_TCGA-C8-A12P	10	20	0	10	7	30	125
BRCA_TCGA-C8-A12Q	14	8	4	2	10	8	93
BRCA_TCGA-C8-A12T	3	11	3	8	0	3	186
BRCA_TCGA-C8-A12U	0	17	0	14	0	18	12
BRCA_TCGA-C8-A12V	3	2	1	22	0	17	7
BRCA_TCGA-C8-A12W	6	32	0	11	2	19	7
BRCA_TCGA-C8-A12X	2	21	0	13	1	23	5
BRCA_TCGA-C8-A12Y	0	18	12	5	8	0	3
BRCA_TCGA-C8-A12Z	1	14	0	8	4	8	26
BRCA_TCGA-C8-A130	3	22	0	5	1	14	9
BRCA_TCGA-C8-A131	9	12	15	0	8	17	13
BRCA_TCGA-C8-A132	0	9	0	10	2	23	40
BRCA_TCGA-C8-A133	3	0	3	9	0	11	7
BRCA_TCGA-C8-A134	16	1	18	24	0	48	10
BRCA_TCGA-C8-A135	3	32	1	5	12	12	12
BRCA_TCGA-C8-A137	6	10	0	0	0	13	33
BRCA_TCGA-C8-A138	8	12	0	11	2	17	2
BRCA_TCGA-C8-A1HE	0	6	0	5	1	9	33
BRCA_TCGA-C8-A1HF	3	5	4	4	1	4	18
BRCA_TCGA-C8-A1HG	1	25	0	6	9	16	12
BRCA_TCGA-C8-A1HI	0	17	0	12	4	16	23
BRCA_TCGA-C8-A1HJ	4	10	0	26	13	52	19
BRCA_TCGA-C8-A1HK	8	10	0	8	8	5	34
BRCA_TCGA-C8-A1HL	1	7	19	0	0	10	0
BRCA_TCGA-C8-A1HM	5	20	0	14	0	26	383
BRCA_TCGA-C8-A1HN	2	19	0	12	1	27	9
BRCA_TCGA-C8-A1HO	5	5	0	12	1	12	14
BRCA_TCGA-C8-A26V	3	13	0	0	5	15	60
BRCA_TCGA-C8-A26W	5	8	0	2	9	8	37
BRCA_TCGA-C8-A26X	5	19	0	16	1	24	10
BRCA_TCGA-C8-A26Y	26	3	0	8	23	100	756
