Samples	SBS96A	SBS96B	SBS96C	SBS96D
RNF168_0_multinomial_train1.25	0.9309547478715352	1.147632953267106e-250	0.06904525212846485	3.08654932848462e-79
RNF168_0_multinomial_train1.26	0.9940780101203115	2.25e-321	6.04647392738013e-70	0.005921989879688419
RNF168_0_multinomial_train1.27	0.7657975331569139	2.5609124208647157e-155	0.21093826120845785	0.023264205634628148
RNF168_0_multinomial_train1.28	0.9806064321345631	1.288105342249697e-12	1.601155901354771e-22	0.01939356786414895
EXO1_0_multinomial_train1.19	0.9304622122623435	0.06953778773765655	2.3246704084064848e-88	5.286670671508538e-178
RNF168_0_multinomial_train1.29	0.9747463198133015	0.014980997107858577	2.3362684457407013e-18	0.010272683078839887
EXO1_0_multinomial_train1.20	0.9473877137777477	0.03836086067332646	3.708663584285444e-90	0.01425142554892589
RNF168_0_multinomial_train1.30	0.9282894585072213	1.7734199526495344e-210	0.0288668471694811	0.04284369432329757
RNF168_0_multinomial_train1.31	0.9230929632039997	4.399339653865129e-23	0.07690703679600028	9.15497695750437e-45
RNF168_0_multinomial_train1.32	0.9520855660235628	3.9691467391869884e-204	1.2262674150640082e-144	0.04791443397643712
RNF168_0_multinomial_train1.33	0.8853121184176114	1.186e-321	0.11468788158238853	1.1726002594273097e-187
EXO1_0_multinomial_train1.21	0.9985415376566744	0.0014584623433257248	2.233e-321	8.453628418538365e-134
RNF168_0_multinomial_train1.34	0.9714845257769101	6.7e-322	1.6e-321	0.028515474223089858
EXO1_0_multinomial_train1.22	0.9702490361277887	0.02612668713636036	1.0655267998935089e-282	0.0036242767358508885
EXO1_0_multinomial_train1.23	0.985529713675626	0.007271934139228269	4.623606856321708e-68	0.0071983521851457545
RNF168_0_multinomial_train1.35	0.9376260222360207	0.01175235352291162	1.6683981893342027e-77	0.05062162424106765
RNF168_0_multinomial_train1.36	0.8659391121428454	4.204112321742085e-246	0.13406088785715464	5.07717755206348e-42
EXO1_0_multinomial_train1.24	0.9781710089936582	2.0229052898096962e-66	3.2912620841237534e-13	0.021828991006012773
RNF168_0_multinomial_train1.37	0.9503812063374024	3.226e-321	0.04961879366259752	2.5093665524448575e-16
EXO1_0_multinomial_train1.25	0.9157711441659105	0.05429680133399852	2.241842183645266e-42	0.029932054500090836
RNF168_0_multinomial_train1.38	0.928707500442143	1.245e-321	0.006824924360664809	0.0644675751971922
EXO1_0_multinomial_train1.26	0.9698427706316134	0.030157229368386645	2.19e-321	1.26e-321
EXO1_0_multinomial_train1.27	1.0	1.2498764493666972e-19	3.1106789189122724e-134	3.4984411890253927e-163
EXO1_0_multinomial_train1.28	0.9966506867929402	0.0033493132070596494	3.660336518754417e-173	4.476651297728433e-188
EXO1_0_multinomial_train1.29	0.9905506293556632	0.00013865592232585434	1.2215986105125212e-93	0.009310714722010996
EXO1_0_multinomial_train1.30	0.9949764593866522	0.0050235406133477	1.875889778618785e-254	1.59e-321
RNF168_0_multinomial_train1.39	0.9566769943785526	0.0032507133348187796	8.65e-322	0.04007229228662854
RNF168_0_multinomial_train1.40	0.8088220806585916	1.803e-321	0.1223233344679179	0.06885458487349047
EXO1_0_multinomial_train1.31	0.93185261036706	0.06814738963293995	2.9121870257610218e-183	5.553536878514969e-106
EXO1_0_multinomial_train1.32	0.9445491831145083	0.040364799879754096	2.331314523839883e-234	0.015086017005737666
EXO1_0_multinomial_train1.33	0.9683000245984683	0.02281534162988637	1.588461743e-315	0.008884633771645256
RNF168_0_multinomial_train1.41	0.9393765191287993	1.255e-321	3.491982624413211e-61	0.06062348087120067
RNF168_0_multinomial_train1.42	0.9472908685374126	2.614e-321	1.0444215256784477e-76	0.0527091314625874
EXO1_0_multinomial_train1.34	0.9650202314874482	0.028706534336686376	7.916932372450326e-220	0.006273234175865486
RNF168_0_multinomial_train1.43	0.8950070333912449	2.46e-321	0.0679540588102617	0.03703890779849343
EXO1_0_multinomial_train1.35	0.9647645672335542	0.005744743802675378	9.571891170527534e-07	0.029489731774653378
EXO1_0_multinomial_train1.36	0.9756620054661053	0.02433799453389488	8.94907484769829e-221	2.952716708500409e-155
RNF168_0_multinomial_train1.44	0.8968147384205721	1.947e-321	0.032184154710815954	0.07100110686861194
EXO1_0_multinomial_train1.37	0.9705864866422352	0.02940626247591831	2.134e-321	7.250881846526218e-06
RNF168_0_multinomial_train1.45	0.8709648635445122	2.396e-321	0.12903513645548786	2.0147442965343437e-25
RNF168_0_multinomial_train1.46	0.947975688450256	2.826e-321	1.5783836413567017e-219	0.052024311549744094
RNF168_0_multinomial_train1.47	0.967965751398996	9.477509772388412e-147	0.032034248601003935	2.399547136915941e-256
RNF168_0_multinomial_train1.48	0.9443848604227734	2.25e-321	0.05561513957722658	1.166e-321
RNF168_0_multinomial_train1.49	0.9155036076210368	0.01364049857776253	0.004566854291000253	0.06628903951020045
RNF168_0_multinomial_train1.50	0.9239353381852311	0.04161631675819766	7.794498767631174e-181	0.03444834505657123
EXO1_0_multinomial_train1.38	0.9700575895864808	1.0421764664993617e-151	1.0604237358940921e-223	0.029942410413519235
RNF168_0_multinomial_train1.51	0.9271240642584407	7.056516394589399e-81	0.0728759357415594	1.4490589439128812e-118
RNF168_0_multinomial_train1.52	0.8788476890954837	0.07211373257094772	3.8013015900011354e-194	0.04903857833356856
EXO1_0_multinomial_train1.39	0.8994382618826224	0.07474660038268137	2.641273700322859e-273	0.02581513773469628
EXO1_0_multinomial_train1.40	0.9156670185924454	0.05999493753255339	3.4801630203205815e-261	0.024338043875001308
RNF168_0_multinomial_train1.53	0.881775687521863	2.444328018907365e-211	0.05710026738713093	0.061124045091006135
EXO1_0_multinomial_train1.41	0.921052907363614	0.07894709263638594	2.02e-321	9.34e-322
EXO1_0_multinomial_train1.42	0.9983080605705958	0.0016919394294036291	5.285366217544198e-16	4.882016868905314e-136
RNF168_0_multinomial_train1.54	0.8341733525023799	1.53e-321	0.10137806599004111	0.06444858150757907
OGG1_0_multinomial_train1	2.2147079541393214e-178	4.223100763897947e-146	6.86729678206306e-05	0.9999313270321792
UNG_0_multinomial_train1	0.42102667276338956	0.3302319793938224	0.23551171675542729	0.01322963108736091
UNG_0_multinomial_train1.1	0.39201339682453085	0.22309633143142116	0.374655557664269	0.010234714079779064
UNG_0_multinomial_train1.2	0.527097720772988	0.16812628026326948	0.3027389945323518	0.002037004431390761
OGG1_0_multinomial_train1.1	1.0253980031361905e-297	0.04261862035815051	5.701284161622124e-85	0.9573813796418496
UNG_0_multinomial_train1.3	0.5167111784549627	0.2140110749090972	0.23408952649720913	0.03518822013873078
OGG1_0_multinomial_train1.2	1.334e-321	0.014711752832931016	8.259584564338342e-254	0.9852882471670691
OGG1_0_multinomial_train1.3	1.15e-321	2.055e-321	2.408770074423423e-154	1.0
UNG_0_multinomial_train1.4	0.46134985440612886	0.1935219442770858	0.34512820131678523	6.012054307410599e-263
UNG_0_multinomial_train1.5	0.6220965172854962	0.1414076102732093	0.23649587244129447	1.3828655969326218e-137
OGG1_0_multinomial_train1.4	6.27e-322	1.403e-321	8.598157755756455e-216	1.0
OGG1_0_multinomial_train1.5	1.265e-321	0.01528932832959368	4.690408327287308e-239	0.9847106716704063
UNG_0_multinomial_train1.6	0.6234989709795999	0.26711727853886386	2.901526211994504e-86	0.1093837504815362
UNG_0_multinomial_train1.7	0.3721878122320039	0.2722954317828858	0.17612141166269216	0.17939534432241833
UNG_0_multinomial_train1.8	0.5020892478228751	0.1965466248794274	0.3013641272976975	6.87e-322
OGG1_0_multinomial_train1.6	1.616e-321	0.01104680201425446	2.256939240958033e-156	0.9889531979857457
UNG_0_multinomial_train1.9	0.5167355624017614	0.21945483901510762	0.2638095985831308	7.485846654305984e-126
OGG1_0_multinomial_train1.7	1.615349552051e-311	1.2268575749525293e-166	2.341773113686531e-78	1.0
UNG_0_multinomial_train1.10	0.5758491041833633	0.11267728585601279	0.31147360996062395	4.8e-322
OGG1_0_multinomial_train1.8	0.041227808806554286	5.793124455256187e-222	2.3696998747087704e-130	0.9587721911934457
UNG_0_multinomial_train1.11	0.47817614906644335	0.16811068385166575	0.3537131670818908	6.77e-322
OGG1_0_multinomial_train1.9	2.769856845396549e-274	1.0517737060912441e-68	2.1493541232375856e-46	1.0
OGG1_0_multinomial_train1.10	2.34658094e-316	1.0654651680455904e-52	0.018984533456237875	0.981015466543762
OGG1_0_multinomial_train1.11	1.02e-321	1.697757140743118e-248	3.319308554287842e-169	0.9999999999999999
UNG_0_multinomial_train1.12	0.6705732847383372	0.14486781154991996	0.1845589037117429	8.6e-322
UNG_0_multinomial_train1.13	0.5093782902108077	0.19153295294031353	0.29908875684887876	1.0079502033159433e-176
UNG_0_multinomial_train1.14	0.5997591212335394	0.196985540231816	0.20325533853464461	8.6e-322
OGG1_0_multinomial_train1.12	1.03e-321	3.764858231626988e-292	5.019914265633968e-236	0.9999999999999999
OGG1_0_multinomial_train1.13	8.688597572093437e-214	0.02086053626506022	5.295816316606014e-53	0.9791394637349397
UNG_0_multinomial_train1.15	0.3732306565499976	0.2519936621244416	0.3747756813255607	1.1355406303546709e-184
UNG_0_multinomial_train1.16	0.4732906669835697	0.16665549834625867	0.332303580815996	0.027750253854175625
UNG_0_multinomial_train1.17	0.5608776628968717	0.16367385335789206	0.22179093453912838	0.05365754920610791
OGG1_0_multinomial_train1.14	1.453e-321	1.1196016373768175e-303	8.353501336692146e-11	0.9999999999164649
UNG_0_multinomial_train1.18	0.4158714478779052	0.22474130728243455	0.35938724483966017	4.74e-322
OGG1_0_multinomial_train1.15	1.7928173584665756e-109	0.02948267692205328	2.4131489903208734e-24	0.9705173230779467
UNG_0_multinomial_train1.19	0.4209444348298198	0.23790703207518152	0.34114853309499865	2.0592432154144974e-194
OGG1_0_multinomial_train1.16	1.181835153051662e-171	0.013505631131065465	1.0686887069079284e-65	0.9864943688689345
UNG_0_multinomial_train1.20	0.45540272078596555	0.24442127930291313	0.30017599991112126	4.987233347883929e-71
UNG_0_multinomial_train1.21	0.4706020898164691	0.2688311583287081	0.21989717662118122	0.040669575233641515
OGG1_0_multinomial_train1.17	1.225e-321	0.0007294937225650991	1.6326884689751615e-162	0.9992705062774347
UNG_0_multinomial_train1.22	0.46456603603463975	0.23079546383824065	0.3046385001271196	4.84e-322
UNG_0_multinomial_train1.23	0.43718284836287036	0.24536524070873597	0.31745191092839364	2.96e-322
UNG_0_multinomial_train1.24	0.4736224180672872	0.20768428550871218	0.31869329642400046	1.782393383907273e-25
OGG1_0_multinomial_train1.18	3.75695117175836e-72	9.574145157995665e-32	0.042518815940183266	0.9574811840598166
UNG_0_multinomial_train1.25	0.5508356208985212	0.07468128194029566	0.3744830971611831	9.515738826924228e-140
OGG1_0_multinomial_train1.19	1.3445451280434594e-279	0.029100827448713274	2.0614595145553392e-104	0.9708991725512869
UNG_0_multinomial_train1.26	0.3503070721192536	0.37243060168318265	0.27726232619756386	8.057100887291938e-277
OGG1_0_multinomial_train1.20	2.7831940268500764e-105	0.03342812340851912	0.0035730585436762412	0.9629988180478045
UNG_0_multinomial_train1.27	0.5364252944157615	0.11970612527065197	0.34386858031358664	7e-322
OGG1_0_multinomial_train1.21	1.0465433515210136e-226	0.011734654154264765	0.21799174917901296	0.7702735966667222
OGG1_0_multinomial_train1.22	2.573127329149383e-148	3.137e-321	4.5574746347871477e-38	0.9999999999999999
UNG_0_multinomial_train1.28	0.6312735621684715	0.17640728668445754	0.15854826310320938	0.03377088804386155
UNG_0_multinomial_train1.29	0.40409976265062686	0.23333263377493602	0.36256760357443724	1.0172658991632087e-88
OGG1_0_multinomial_train1.23	1.03e-321	3.07e-321	9.290719912781544e-114	1.0
OGG1_0_multinomial_train1.24	9.73e-322	0.019397204905229316	2.522637292109744e-93	0.9806027950947707
OGG1_0_multinomial_train1.25	0.001770048766846547	1.1022359950308962e-15	0.10635800426794288	0.8918719469652094
OGG1_0_multinomial_train1.26	1.23e-321	1.917e-321	0.01460268170520613	0.9853973182947937
UNG_0_multinomial_train1.30	0.41052831385325206	0.24797366412272553	0.32852617118778077	0.012971850836241576
OGG1_0_multinomial_train1.27	1.744e-321	0.00039293949380221534	1.0566961044551176e-56	0.9996070605061976
OGG1_0_multinomial_train1.28	4.561070538961717e-131	0.026882169029291803	1.163603208878167e-53	0.9731178309707083
UNG_0_multinomial_train1.31	0.4190502707601015	0.19082660123804307	0.39012312800185545	5.7e-322
UNG_0_multinomial_train1.32	0.5203639086453264	0.23430909297110866	0.1562143636066038	0.08911263477696117
UNG_0_multinomial_train1.33	0.5954627016658446	0.15078417196772262	0.25375312636643294	3.4406720403007057e-248
OGG1_0_multinomial_train1.29	4.5151720844332983e-104	3.304224650114023e-39	0.09877042689766756	0.9012295731023324
OGG1_0_multinomial_train1.30	4.481166e-318	0.03775061662588807	5.536919230164709e-29	0.9622493833741119
UNG_0_multinomial_train1.34	0.46131166493909226	0.2592895725144599	0.2207037848755594	0.05869497767088844
OGG1_0_multinomial_train1.31	1.106995262644236e-283	0.02697069400478507	1.5210368183089827e-38	0.9730293059952149
UNG_0_multinomial_train1.35	0.567282541980596	0.26337441432307623	0.07298458316291234	0.09635846053341533
UNG_0_multinomial_train1.36	0.540693794937186	0.15166121352203393	0.30764499154077996	7.5e-322
UNG_0_multinomial_train1.37	0.6313585723543562	0.1998759505146011	0.1687654771310426	5.361922091149547e-74
OGG1_0_multinomial_train1.32	4.334229905885928e-183	0.040216239637851446	1.0714401516602626e-139	0.9597837603621485
UNG_0_multinomial_train1.38	0.5085880808572787	0.19824904090966863	0.29316287823305254	1.981626131402313e-167
OGG1_0_multinomial_train1.33	1.1110889355617015e-83	0.01872837931916687	0.06484345858359022	0.916428162097243
OGG1_0_multinomial_train1.34	8.636111104813429e-123	0.014017937819421946	1.069294524874956e-65	0.9859820621805782
OGG1_0_multinomial_train1.35	2.7460210707356047e-224	0.028265490236718482	3.448610369863658e-35	0.9717345097632817
OGG1_0_multinomial_train1.36	1.16e-321	1.784e-321	3.485771258827816e-153	1.0
OGG1_0_multinomial_train1.37	8.200418886124015e-237	2.426e-321	1.2174096784022308e-11	0.999999999987826
OGG1_0_multinomial_train1.38	1.34e-321	4.150670263811193e-72	3.132382224091412e-96	1.0
UNG_0_multinomial_train1.39	0.42068876674180244	0.2871820892485853	0.29212914400961215	2.0218943736057246e-305
OGG1_0_multinomial_train1.39	1.8324593787570955e-225	0.07862614275698086	2.8121344128485867e-38	0.9213738572430191
UNG_0_multinomial_train1.40	0.5943839101681466	0.22207295674091654	0.18354313309093676	8.45e-322
OGG1_0_multinomial_train1.40	1.1235824098790084e-304	0.015401652387467364	0.018555715736486976	0.9660426318760456
OGG1_0_multinomial_train1.41	1.403e-321	1.57e-321	1.2072204314450262e-191	1.0
UNG_0_multinomial_train1.41	0.6284389453140266	0.1593550014426903	0.21220605324328326	3.552071316588387e-78
OGG1_0_multinomial_train1.42	2.5230756631735523e-251	1.8009878746704087e-245	3.9718870609695094e-58	1.0
UNG_0_multinomial_train1.42	0.613072622982845	0.1760035135651303	0.21092386345202474	4.55e-322
OGG1_0_multinomial_train1.43	1.464740150820294e-246	5.4534013997579394e-226	2.709649152006427e-57	1.0
OGG1_0_multinomial_train1.44	0.0042281705611778835	0.010972172003889901	2.770153361405846e-15	0.9847996574349295
OGG1_0_multinomial_train1.45	2.886796671292674e-256	2.4670746488115856e-299	0.05261493873406476	0.9473850612659354
OGG1_0_multinomial_train1.46	3.4267095694352077e-109	0.001313468222263248	0.0897601055356037	0.9089264262421332
UNG_0_multinomial_train1.43	0.32947524972737413	0.29840693539194924	0.35621380245280165	0.015904012427874887
OGG1_0_multinomial_train1.47	1.1245859778227047e-75	0.0051978520288286706	2.5064506875941344e-24	0.9948021479711713
OGG1_0_multinomial_train1.48	4.297729172767243e-235	0.04281188668111503	9.706482509723407e-16	0.957188113318884
OGG1_0_multinomial_train1.49	1.8863420537680148e-103	0.009063969671236629	0.00619612351218611	0.9847399068165772
OGG1_0_multinomial_train1.50	1.383e-321	0.02361437644556479	9.368361963783975e-121	0.9763856235544354
UNG_0_multinomial_train1.44	0.500906181015224	0.25299873043928106	0.1403819284313495	0.10571316011414558
OGG1_0_multinomial_train1.51	9.711685733166686e-205	0.03430599116643492	7.967040050117834e-198	0.9656940088335652
OGG1_0_multinomial_train1.52	1.566e-321	1.5584516923458858e-256	1.9765430545913496e-143	1.0
ATP2B4_0_multinomial_train1	0.21206056135825405	0.1506084330877022	0.48725939323670664	0.1500716123173371
ATP2B4_1_multinomial_train1	0.03773055437035119	0.1209220056737321	0.8413474399559165	1.4831680069949393e-55
ATP2B4_0_multinomial_train1.1	0.3167203203374196	0.002631844032105521	0.6806478356304748	1.0191371499195513e-56
ATP2B4_1_multinomial_train1.1	1.5521620664961012e-19	0.007383646970553808	0.970354785126908	0.02226156790253826
ATP2B4_1_multinomial_train1.2	2.064843565860834e-70	0.03426498085584907	0.8193282541894282	0.14640676495472282
ATP2B4_1_multinomial_train1.3	0.12058329152936399	0.06795820558228463	0.8114585028883514	4.4e-322
ATP2B4_0_multinomial_train1.2	0.3840624999528935	2.075e-321	0.5483333138418643	0.0676041862052422
ATP2B4_1_multinomial_train1.4	1.35e-321	0.060364468089309474	0.7725851278480891	0.16705040406260138
ATP2B4_0_multinomial_train1.3	0.39031281343039803	1.545725724054961e-252	0.6096871865696021	3.1592459335949087e-92
ATP2B4_0_multinomial_train1.4	0.24587180872223455	0.07221482290697093	0.6819133683707944	1.5515359265051035e-101
ATP2B4_0_multinomial_train1.5	0.2153038771125684	0.08038602850748801	0.6620748836746959	0.042235210705247835
ATP2B4_0_multinomial_train1.6	0.32892039731211786	0.028558265615814746	0.6358805500778264	0.006640786994240994
ATP2B4_1_multinomial_train1.5	4.0604097360851826e-81	0.08148731276158154	0.5900952091330046	0.328417478105414
ATP2B4_0_multinomial_train1.7	0.161097279124384	0.11182214554679627	0.5433904237402192	0.1836901515886006
ATP2B4_1_multinomial_train1.6	1.655e-321	0.06030480770298492	0.6699000133648605	0.26979517893215454
ATP2B4_1_multinomial_train1.7	8.41167497270968e-237	0.10929495174080518	0.756938161619407	0.133766886639788
ATP2B4_1_multinomial_train1.8	1.4155187977192914e-102	0.18697446991122627	0.8130255300887739	3.953258082563494e-181
ATP2B4_1_multinomial_train1.9	0.00616518157601831	0.05943359101650784	0.7714862536582786	0.1629149737491954
ATP2B4_1_multinomial_train1.10	0.016450111926099353	0.1344331737329917	0.6858458690730899	0.16327084526781913
ATP2B4_1_multinomial_train1.11	7.151295677756557e-187	0.08825589261753353	0.9117441073824665	4.224787157186434e-105
ATP2B4_1_multinomial_train1.12	2.4444030070510138e-141	0.07887972356493085	0.9211202764350692	1.135904133094633e-37
ATP2B4_1_multinomial_train1.13	5.5904639036569674e-89	0.006026374439619092	0.9512301226434561	0.04274350291692482
ATP2B4_0_multinomial_train1.8	0.3251408929859464	0.0236753057626216	0.6511142493535338	6.955189789818378e-05
ATP2B4_1_multinomial_train1.14	2.2570773379646454e-145	0.13575688311434642	0.5974986571469418	0.26674445973871164
ATP2B4_1_multinomial_train1.15	0.014127624204860453	0.0936693016861288	0.7977266333963344	0.09447644071267622
ATP2B4_0_multinomial_train1.9	0.2833957496105078	0.10485244827650302	0.45374094184881364	0.15801086026417566
ATP2B4_0_multinomial_train1.10	0.2876913275693328	2.43e-321	0.7123086724306672	1.1415208391178947e-188
ATP2B4_0_multinomial_train1.11	0.2452536361455564	0.07563212861775317	0.6791142352366905	9.921298921825944e-131
ATP2B4_1_multinomial_train1.16	3.2398872752002145e-308	0.13189994474159986	0.6591118603127037	0.2089881949456964
ATP2B4_0_multinomial_train1.12	0.41883956530253325	0.015229940285462373	0.5198255031080585	0.04610499130394568
ATP2B4_0_multinomial_train1.13	0.4439596577502535	2.434024197720354e-155	0.5560403422497465	3.240518098218541e-74
ATP2B4_0_multinomial_train1.14	0.11900179975056391	0.10233945858807747	0.7786587416613585	3.9185813568332986e-23
ATP2B4_0_multinomial_train1.15	0.28139963909715754	4.194280532742128e-39	0.7186003609028424	5.358148913403418e-19
ATP2B4_1_multinomial_train1.17	7.395574128828627e-133	0.1044971267222067	0.8955028732777932	7.0141645851429094e-127
ATP2B4_1_multinomial_train1.18	1.5427428192776175e-147	0.05767687897227987	0.7275666667077172	0.214756454320003
ATP2B4_1_multinomial_train1.19	0.08366346456986816	0.0878451126091752	0.5150771434312779	0.3134142793896788
ATP2B4_1_multinomial_train1.20	1.424619949074614e-20	0.1297712017660835	0.806554881253101	0.06367391698081545
ATP2B4_0_multinomial_train1.16	0.38242138106529544	0.008763059780860808	0.47355374645549375	0.13526181269834997
ATP2B4_1_multinomial_train1.21	1.8848479875185897e-60	0.07696782634817104	0.8983363921063713	0.024695781545457724
ATP2B4_1_multinomial_train1.22	0.12672975821913568	0.02346517354582747	0.7463765988310347	0.10342846940400216
ATP2B4_0_multinomial_train1.17	0.24093532031777556	0.0568065530875061	0.7022581265947184	1.0118930551130215e-45
ATP2B4_0_multinomial_train1.18	0.21952991483019874	0.07259525513966185	0.49354811313299773	0.21432671689714183
ATP2B4_1_multinomial_train1.23	2.4795525121184e-225	0.11815587613172948	0.5728818374191852	0.30896228644908547
ATP2B4_1_multinomial_train1.24	0.07225525230635922	0.06119604097315462	0.8665487067204862	6.281467645957306e-49
ATP2B4_0_multinomial_train1.19	0.2481438468318945	0.05703271790265021	0.5699874311084212	0.12483600415703405
ATP2B4_1_multinomial_train1.25	1.6581535023585585e-63	0.1379387667399175	0.8620612332600825	3.213605722840542e-117
ATP2B4_0_multinomial_train1.20	0.20688807155442754	0.06407679921118586	0.6728888081728239	0.05614632106156271
ATP2B4_0_multinomial_train1.21	0.28027608418076044	0.06987671169606426	0.30187988838021595	0.34796731574295936
ATP2B4_0_multinomial_train1.22	0.3815523067733809	0.01978212763729821	0.36980854965804727	0.22885701593127358
