Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
OGG1_boot.38	6.37e-322	0.9999999999999999	1.285e-321	2.4396329709024695e-238	5.93e-322	2.3931391220021668e-135	6.27e-322
OGG1_boot.39	1.9408392007368835e-222	0.9738231790141728	0.026176051300452332	7.696853748636954e-07	7.716993395026554e-52	3.4167900721911124e-50	1.8069877364051905e-112
OGG1_boot.40	1.02e-321	0.9999999999999999	2.005325767044796e-27	6.194195171003198e-150	1.057e-321	1.4419115158893004e-95	7.66e-322
OGG1_boot.41	9.83e-322	0.9977676177260727	0.0022323822739272916	3.343366991443412e-174	9.2e-322	8.302098422727877e-105	8.3e-322
OGG1_boot.42	1.784e-321	1.0	2.8566678013977975e-102	4.6604833637286597e-79	4.653327544465313e-186	7.948363731911811e-67	3.2181045946467817e-208
OGG1_boot.43	1.334e-321	1.0	3.36e-321	2.90285967793827e-127	2.453999281027652e-235	1.3449625230680354e-81	3.801049402485797e-219
OGG1_boot.44	1.27e-321	0.9999999999999999	1.3124255838632997e-305	6.231118377602808e-120	1.9297356929842703e-243	1.215195355356662e-75	3.290582204983924e-227
OGG1_boot.45	1.02e-321	0.9999999999999999	1.0471112882999479e-241	1.2701220055616448e-180	9.5e-322	1.3907258811425945e-99	9.6e-322
OGG1_boot.46	2.3827315642604907e-295	0.9787848981888055	0.021215101811194473	1.4382150760571258e-64	1.8820828359831912e-134	9.767825503411036e-65	1.8181937403276722e-198
OGG1_boot.47	1.586e-321	1.0	3.875824471874176e-267	4.316956619089446e-113	1.561035910510083e-216	1.6288959820470697e-69	4.320444109453981e-217
OGG1_boot.48	1.45e-321	1.0	1.496930848463853e-141	5.872586993420502e-146	5.006954451604438e-274	7.942793208698841e-85	9.94441335708817e-283
OGG1_boot.49	6.746078251204976e-160	1.0	2.7603088059329454e-73	1.1137220737158906e-54	1.7930506463594027e-96	2.192049276794839e-43	8.962821071923203e-101
OGG1_boot.50	6.57e-322	1.0	1e-321	7.844755210263299e-280	6.2e-322	3.4567177556242906e-139	6.5e-322
OGG1_boot.51	7.95e-322	1.0	9.63e-322	2.7396367951800488e-269	5.93e-322	7.067812496733712e-132	7.2e-322
OGG1_boot.52	6.37e-322	0.9999999999999999	9.7e-322	6.50224686674301e-287	5e-322	1.2636232533057777e-154	5.43e-322
OGG1_boot.53	5.891581790927279e-197	0.99874806621685	0.0012519337831501244	1.0730654164456034e-46	1.9655550360972181e-87	1.7104374550271038e-44	4.463814204757228e-123
OGG1_boot.54	1.38e-321	1.0	3.48e-321	1.5370599287202795e-112	1.933923467778918e-235	7.91672989137935e-68	3.929835128905856e-226
OGG1_boot.55	1.487e-321	1.0	3.02098280615206e-99	4.4331848710074e-137	7.852646841085084e-260	6.137456724279265e-83	2.2623526278585133e-278
OGG1_boot.56	1.21e-321	0.9999999999999999	2.0126451300229615e-237	4.398635294026164e-145	2.2644977706533473e-293	2.420320021493003e-85	1.2654662735823493e-308
OGG1_boot.57	1.01e-321	1.0	2.03e-321	1.8609020502055214e-167	1.047e-321	1.7078666697863533e-97	2.3160061375703917e-304
OGG1_boot.58	8.35e-322	1.0	1.013e-321	2.9395011229899743e-252	7.3e-322	2.6029217739330173e-119	8.5e-322
OGG1_boot.59	3.238606354314378e-228	1.0	2.826e-321	1.1864786135952961e-90	6.489599503197158e-156	5.48934032450169e-56	3.965045163700662e-119
OGG1_boot.60	3.4984717689946425e-113	0.9948526586836567	0.005147341316343451	1.5103757371247634e-29	1.6192644118782394e-52	8.253421454434522e-38	6.5256561489978396e-74
OGG1_boot.61	1.6e-321	1.0	2.515e-321	2.476297093950028e-140	2.1172991272159745e-272	3.6930028338961036e-78	1.6571994944856977e-229
OGG1_boot.62	1.394331775608531e-247	1.0	9.909114795536497e-94	6.10835282585026e-74	2.2322616863334687e-136	1.7262632814757941e-53	3.111418410417832e-153
OGG1_boot.63	1.05e-321	1.0	2.48e-321	1.7527164994851778e-221	7.66e-322	5.240133970500046e-105	8.94e-322
OGG1_boot.64	1.03e-321	1.0	1.383e-321	6.5934020064447e-228	7.46e-322	1.014092030213702e-112	9.7e-322
OGG1_boot.65	6.410089492941322e-218	0.989620740045179	0.010379259954820981	8.82337336469223e-65	2.1806910213194705e-110	1.5052513856933906e-63	3.14447590715653e-152
OGG1_boot.66	8.65e-322	1.0	1.39e-321	4.497016198949905e-215	8.6e-322	1.3166438363447975e-124	7.76e-322
OGG1_boot.67	8.35e-322	0.9999999999999999	1.354e-321	9.788619404557382e-266	6.27e-322	8.684345168952154e-133	7.56e-322
OGG1_boot.68	1.3e-321	0.9999999999999999	6.408371004583996e-208	1.5228979412753032e-195	1.156e-321	2.600645225730287e-100	8.087594664378525e-309
OGG1_boot.69	8.65e-322	0.9999999999999999	1.754e-321	2.382896468954918e-200	8.65e-322	2.2724284002601314e-93	8.84e-322
OGG1_boot.70	8.74e-322	1.0	2.48e-321	6.593390668503232e-197	8.74e-322	1.1548096853515443e-98	8.94e-322
OGG1_boot.71	1.042e-321	1.0	2.105e-321	7.97460756852756e-173	1.087e-321	1.640569330156671e-88	9.148073904280581e-291
OGG1_boot.72	1.28e-321	1.0	1.85e-321	2.695280051968184e-171	1.14e-321	4.847385905301575e-78	7.160822477518049e-261
OGG1_boot.73	8.65e-322	1.0	2.095e-321	9.366361742200572e-206	7.56e-322	3.6017563359451875e-103	8.8e-322
OGG1_boot.74	1.477e-321	0.9999999999999999	7.93926511333843e-285	9.828407186036826e-143	1.557761282426346e-261	2.544874058481885e-90	1.4200848101795802e-264
OGG1_boot.75	1.04e-321	1.0	2.8e-321	6.795415749045753e-156	1.08e-321	1.1719270095404991e-85	8.84e-322
OGG1_boot.76	6.27e-322	1.0	9.54e-322	6.124828091509278e-245	6.87e-322	4.682525664698546e-117	7.1e-322
OGG1_boot.77	1.8794460497310568e-295	1.0	3.686e-321	2.0433611964681206e-97	1.3545188439368031e-207	4.0686361667102006e-55	3.7352121362070145e-182
OGG1_boot.78	8.2e-322	1.0	1.32e-321	5.251344887152053e-194	8.15e-322	2.325043645918514e-108	8.3e-322
OGG1_boot.79	1.06e-321	1.0	2.15e-321	7.542903363211506e-211	8.84e-322	1.5949570117526552e-114	1.46280638e-315
OGG1_boot.80	1.4e-321	1.0	4.45894418833e-313	6.830361859901303e-169	5.648660136411189e-299	6.175563400707777e-95	6.73013397911912e-262
OGG1_boot.81	9.73e-322	1.0	1.314e-321	1.2929315731065101e-186	9.14e-322	1.4501296516509407e-102	1.6954900817874383e-306
OGG1_boot.82	1.354e-321	1.0	2.05e-321	8.281421232997072e-140	2.3082077898032576e-264	1.2677416223287795e-78	1.9858951692516908e-229
OGG1_boot.83	1.05e-321	0.9999999999999999	1.77e-321	3.098318348737877e-190	9.83e-322	4.215555570487031e-102	9.9e-322
OGG1_boot.84	1.176e-321	1.0	2.376e-321	5.253677675935955e-145	2.607176359754484e-296	4.309330818988679e-74	1.1669662163140907e-253
OGG1_boot.85	9.73e-322	1.0	2.63e-321	2.2045192888303142e-147	1.013e-321	2.2282692706899645e-86	8.2234954e-317
OGG1_boot.86	2.826654992445908e-296	1.0	7.996113199172932e-148	1.2082184338457412e-95	1.1580941649695095e-187	8.423312044746924e-63	5.480393042039622e-182
OGG1_boot.87	1.443e-321	0.9999999999999999	3.64e-321	1.5960432371570989e-130	8.650797140501984e-284	5.419117769526707e-78	1.00491155704442e-269
OGG1_boot.88	1.413e-321	1.0	2.85e-321	6.837068037371389e-156	9.36442893489136e-294	5.713072939972584e-77	1.5315846137550016e-250
OGG1_boot.89	1.4e-321	0.9999999999999999	1.764e-321	5.27193988045487e-140	1.0635270603763309e-263	1.1236442031443137e-97	7.109092136746314e-236
OGG1_boot.90	8.549699447022067e-308	0.8633362897987465	1.14e-321	0.13666371020125345	9.411444942511287e-84	8.461029746926894e-55	8.573644745868866e-123
OGG1_boot.91	8.65e-322	1.0	2.1e-321	5.832804619472282e-115	8.213108964268696e-305	1.3234679094212295e-92	8.84e-322
OGG1_boot.92	3.1669879952525e-311	1.0	4.642230944202304e-295	5.910366165124737e-36	4.892431935700615e-139	7.96775706696091e-58	1.0025584151297152e-182
OGG1_boot.93	1.9278796312764619e-255	0.9132987932160703	2.564e-321	0.08670120678392965	1.1353074409781384e-64	6.408482913446346e-53	3.107105644219077e-140
OGG1_boot.94	9.745902868771466e-183	0.8126872334692836	1.12e-321	0.18731276653071655	7.054583856920855e-59	1.0763018720179437e-29	4.592881952953869e-29
OGG1_boot.95	1.9421191232250064e-283	0.925243094632233	2.026e-321	0.074756905367767	6.398708235450715e-90	3.316333165343925e-43	3.895566865719835e-139
OGG1_boot.96	1.314e-321	0.7424431912466469	7.46e-322	0.25755680875335313	2.0916888118152258e-80	7.660834195544025e-68	2.8195353353411027e-101
OGG1_boot.97	8.725929145037e-311	0.9943071652536727	0.005692834727199418	1.9127902948789152e-11	2.1768034674164372e-117	3.003410390479832e-51	6.726860524510551e-199
OGG1_boot.98	1.413e-321	0.9283282079455799	1.813e-321	0.07167179205442012	9.190252099609905e-124	2.2753263681746534e-44	2.950264667189335e-184
OGG1_boot.99	2.3809721762761626e-218	0.8105126325907823	8.7e-322	0.18948736740921757	2.5670697946194712e-50	1.2755402972870442e-29	1.6738933230319357e-24
OGG1_boot.100	2.6578250874007834e-258	1.0	2.5680067026052e-104	2.7683836974223265e-23	6.059715716044961e-103	1.404913536603798e-53	3.8900654437996526e-163
OGG1_boot.101	1.235e-321	1.0	1.0312221712345944e-221	1.479043706486005e-72	1.3890624350528239e-238	3.9510129890998365e-72	5.593955900658375e-302
OGG1_boot.102	1.443e-321	0.9237389340313179	2.77e-321	0.07626106596868201	1.5725471618021177e-132	2.89478103323954e-58	3.5316614091659105e-248
OGG1_boot.103	7.048123599580248e-303	0.9153758640052625	5.457960034017276e-124	0.08462413599473738	1.3305326160448622e-92	1.8460427411029766e-55	1.4319179338807424e-190
OGG1_boot.104	8.1e-322	1.0	9.8e-322	1.449032290526624e-168	8.05e-322	2.152708505925906e-114	8.2e-322
OGG1_boot.105	2.308144312742918e-227	0.8033608165624133	1.55e-321	0.19663918343758674	6.020143670487087e-67	1.3510908961738246e-34	1.2537891843563011e-85
OGG1_boot.106	1.4536950130030486e-282	0.80357899571675	1.44e-321	0.1964210042832499	1.3599161832048933e-93	5.345648355266612e-42	1.270107249066573e-124
OGG1_boot.107	1.5e-321	0.927622609468882	1.927e-321	0.07237739053111786	3.592832498207475e-92	3.850807892652855e-51	1.8521727237002717e-162
OGG1_boot.108	1.6223578916993825e-279	0.9604521366956478	2.095e-321	0.039547863304352185	6.250677367438845e-95	9.33883411166888e-48	8.822758230860807e-147
OGG1_boot.109	2.1044852667215198e-260	0.989817275067138	1.2503324522383874e-145	0.010182724932861934	1.2820623031415533e-72	2.595610172821066e-34	4.181136353983113e-137
OGG1_boot.110	2.97872903017115e-310	0.8873016460870117	1.576e-321	0.11269835391298835	5.265171164360194e-121	2.6067375591742525e-44	1.026309435345281e-156
OGG1_boot.111	2.273523761331228e-214	0.8336376112413886	7.980482894280728e-46	0.16636238875861134	2.636583300916875e-75	3.263633091018987e-48	1.8937563663335787e-139
OGG1_boot.112	2.2002949315473056e-281	0.9232003255952019	6.085599439403144e-279	0.07679967440479797	1.089128217386361e-68	6.3194801297265324e-52	1.7837655270008807e-166
OGG1_boot.113	3.1504960500453325e-247	0.9416772247875006	2.89e-321	0.05832277521249953	6.574519641282771e-89	1.4920506420408946e-44	5.9184973430851794e-139
OGG1_boot.114	1.1533952261463133e-240	0.9999979791460117	2.3039077788652653e-62	2.0208539882340843e-06	6.071727721136382e-74	2.0301808409025182e-52	4.965093161903321e-141
OGG1_boot.115	9.27548187221093e-226	0.9642084042302762	2.075e-321	0.035791595769723905	1.1227309625394781e-59	1.836659311222807e-48	1.7424072066018451e-105
OGG1_boot.116	4.2060568488896414e-201	0.7736336551096452	9.3e-322	0.22636634489035473	6.043128850984044e-52	2.9392173599870806e-48	5.310073821993101e-41
OGG1_boot.117	1.31e-321	0.9388434972054707	1.1598636835101698e-305	0.061156502794529354	2.5993136567072725e-118	1.9485896954141488e-68	2.8433794710126298e-244
OGG1_boot.118	7.677328604078012e-297	0.981218427777955	3.216e-321	0.01878157222204493	3.806858569747605e-90	5.155119409076712e-46	1.080292460279643e-167
OGG1_boot.119	6.019e-319	0.9744703119919492	2.3349705264235684e-76	0.02552968800805077	3.241544159393138e-89	1.2141879114269158e-57	5.357872041282128e-199
OGG1_boot.120	1.84e-321	0.9705487714400988	2.5898497069966157e-85	0.029451228559901108	1.3770751987052471e-97	8.557583667297684e-45	6.463188074151573e-198
OGG1_boot.121	3.043324139430974e-266	0.8998964899958047	1.1174868362059236e-247	0.10010351000419537	2.7541821115961702e-80	3.1580864382781547e-50	2.158836753950887e-136
OGG1_boot.122	8.721905332094157e-282	0.9999999999999999	2.58e-321	5.2887950124947175e-23	4.2675645337441384e-114	4.4408234383960583e-41	9.339589271791291e-147
OGG1_boot.123	8.35e-322	0.9999999999999999	2.36e-321	5.877029900769772e-146	8.3e-322	9.309628611247583e-105	6.6e-322
OGG1_boot.124	1.17e-321	0.8462642429470979	1.334e-321	0.15373575705290216	2.9468453649880995e-126	7.750759837123256e-46	4.0473053515317013e-169
OGG1_boot.125	1.2207666406770985e-286	0.8781174457949984	5.955827455557943e-235	0.12188255420500173	8.356665068594557e-89	2.0164140079084308e-56	5.519409156578408e-162
OGG1_boot.126	2.5712680749297333e-242	0.9471965048935872	2.935e-321	0.05280349510641294	3.8807347170147925e-86	1.6763667789544703e-44	1.4480292404746468e-123
OGG1_boot.127	8.000811254928995e-271	0.9529473179098432	2.3042767292674212e-23	0.04705268209015679	7.840222066726076e-79	1.8391767188779272e-55	2.6791080449844683e-183
OGG1_boot.128	5.964654032630514e-191	0.8699176283782617	1.23e-321	0.13008237162173836	2.3471829820414736e-64	1.5419837821866172e-30	9.644309514356605e-76
OGG1_boot.129	1.235e-321	0.7548831260003018	1.06e-321	0.24511687399969817	1.544371618089533e-110	6.26077047591044e-60	7.038841845557632e-160
OGG1_boot.130	1.58e-321	0.9422337473750232	3.632813698675572e-223	0.057766252624976665	3.0481443610894297e-119	5.09336532391623e-50	3.731632963167242e-193
OGG1_boot.131	2.490648399121812e-163	0.8142891294220398	9.04e-322	0.18571087057796015	3.0105446579898553e-44	2.0045755383192814e-35	3.6608331543614465e-25
OGG1_boot.132	1.1e-321	0.7820671140245068	5.5e-322	0.2179328859754931	2.0681213966528332e-111	5.646968338195992e-63	1.6171907463446273e-162
OGG1_boot.133	8.568752029540136e-238	0.9228104048873766	1.6e-321	0.07718959511262341	1.8120064277627072e-80	8.70556161509678e-33	5.448344975129699e-100
OGG1_boot.134	7.367574417750072e-205	0.9535017451458332	2.66e-321	0.046498254854166754	7.388759421988412e-72	1.152824657402578e-41	4.711555552435591e-109
OGG1_boot.135	1.64e-321	1.0	2.659802791066673e-292	9.094323610491135e-31	1.6345186093535122e-131	2.8605219268984747e-59	2.2533463184164715e-202
OGG1_boot.136	3.63654453526e-313	0.9829028026455916	6.385264840755022e-286	0.017097197354408428	4.7220083958266685e-90	4.765809755470011e-54	7.945224557329478e-183
OGG1_boot.137	7.5e-322	1.0	6.1e-322	1.245037080398485e-153	7.5e-322	6.209714018382029e-88	8.55e-322
OGG1_boot.138	1.566e-321	1.0	3.167e-321	2.518536783377661e-44	1.4125930061819953e-156	5.986789463306001e-57	7.750805378543602e-202
OGG1_real	1.17e-321	1.0	8.143127907021765e-168	1.7763683825438023e-141	1.2777076441203719e-287	1.2034794084421735e-90	4.80150702952119e-283
OGG1_real.1	1.225e-321	1.0	2.47e-321	8.586789965866524e-162	1.94118476e-316	2.016362874007056e-89	2.656042203574884e-288
OGG1_real.2	4.935280825221361e-283	0.9343819979333176	3.38e-321	0.06561800206668238	3.2530472644212286e-87	5.8726059508772945e-46	6.729260832346732e-153
UNG_boot	1.35e-321	6.2571402092739875e-180	1.4e-321	9.390652550592752e-24	1.0	6.266214431387787e-204	1.497e-321
UNG_boot.1	1.275e-321	3.562164280258404e-55	3.261753986454809e-184	0.10599926410580228	0.8940007358941976	9.482989363436385e-184	1.235e-321
UNG_boot.2	8.84e-322	1.1571199292897097e-240	1.334e-321	0.3790690767293541	0.6209309232706459	2.332343345969046e-256	1.01e-321
UNG_boot.3	1.537e-321	3.6897671987425415e-173	1.176e-321	0.33432461944928993	0.66567538055071	2.77202874822411e-169	1.625e-321
UNG_boot.4	1.117e-321	1.003e-321	1.16e-321	0.08671978298059295	0.9132802170194072	4.517619614408492e-273	1.423e-321
UNG_boot.5	1.586e-321	5.7112471500871045e-34	1.26e-321	0.25239653255164146	0.7476034674483587	4.164851651120063e-94	3.35449177758824e-217
UNG_boot.6	1.126e-321	8.955027887796283e-188	5.93e-322	0.22394051149832578	0.776059488501674	1.1209602562338551e-150	2.3797373087334665e-247
UNG_boot.7	9.73e-322	4.45e-322	1.61e-321	2.1412094859470003e-106	1.0	6.9e-322	8.4e-322
UNG_boot.8	1.61e-321	3.090347568758276e-132	0.09789913638630256	0.4514684947974673	0.45063236881623014	3.1411483028491826e-178	1.324e-321
UNG_boot.9	1.047e-321	1.4814781048969492e-91	1.33e-321	0.45008740710389483	0.5499125928961052	4.686547767481611e-154	1.413e-321
UNG_boot.10	1.24e-321	0.05255467576226383	9.183373530137562e-102	0.3458040809777461	0.6016412432599899	6.840335338881168e-103	1.314e-321
UNG_boot.11	1.11e-321	6.670770059735487e-89	1.596e-321	0.36996318823272956	0.6300368117672704	8.432859837256519e-163	1.21e-321
UNG_boot.12	1.11e-321	0.01622025004885337	1.156e-321	0.030345785693354783	0.9534339642577918	1.054565114278105e-87	2.5672353450357654e-287
UNG_boot.13	1.37e-321	6.655e-321	4.26643935059829e-309	0.08750839934180181	0.9124916006581982	1.5504571298982823e-270	1.33e-321
UNG_boot.14	7.8e-322	3.3e-322	1.003e-321	2.4791797313741297e-162	1.0	5.53e-322	8.4e-322
UNG_boot.15	1.11e-321	5.04e-322	1.600421934381265e-163	2.7996482773469487e-146	1.0	7.95e-322	9.63e-322
UNG_boot.16	9.54e-322	2.3042435365410084e-219	1.2e-321	0.17366524952856685	0.8263347504714331	4.353979711189042e-245	1.12e-321
UNG_boot.17	1.51e-321	1.6408267205949977e-127	1.596e-321	0.20884844925453128	0.7911515507454686	2.3893349391099598e-149	1.1026065009484572e-304
UNG_boot.18	1.265e-321	3.9738527615836e-228	2.784762530908919e-147	0.4010369970884481	0.5989630029115518	1.1966044025653386e-241	1.24e-321
UNG_boot.19	9.6e-322	2.2503052364209753e-249	1.59e-321	0.010886707919172185	0.9891132920808278	7.530094e-318	9.9e-322
UNG_boot.20	1.665e-321	6.569941275356449e-53	1.37e-321	0.5105515884162833	0.48944841158371666	3.8143994220646453e-109	1.7026010535133957e-304
UNG_boot.21	8.8e-322	1.7783410529187567e-256	7.36e-322	0.13398056138166045	0.8660194386183395	2.8542121375528215e-276	1.334e-321
UNG_boot.22	1.02e-321	1.04e-321	1.675e-321	4.5403489709323114e-54	1.0	1.45e-321	1.047e-321
UNG_boot.23	1.09e-321	1.6107132472279345e-156	1.17e-321	0.31996345984168634	0.6800365401583135	4.353648628132562e-174	1.35e-321
UNG_boot.24	8.35e-322	9.5e-322	1.077e-321	1.0026209517374299e-76	1.0	1.34e-321	1.077e-321
UNG_boot.25	1.25e-321	0.053556139556460707	1.38e-321	0.3355079485152633	0.610935911928276	5.262964476049376e-102	1.5e-321
UNG_boot.26	1.52e-321	1.3252653272630691e-160	8.15e-322	0.3884543780994995	0.6115456219005004	1.2446302397911973e-151	1.3265909096230862e-252
UNG_boot.27	1.61e-321	4.4318606278073994e-232	1.665e-321	0.008055671158811561	0.9919443288411884	7.092569565196975e-184	1.78e-321
UNG_boot.28	1.48e-321	7.997316693915875e-115	1.413e-321	0.6341200285319988	0.36587997146800116	6.33437703685823e-179	1.507e-321
UNG_boot.29	1.042e-321	3.8775465380537593e-280	1.72e-321	1.0306210523617537e-27	1.0	6.397883088364837e-294	1.077e-321
UNG_boot.30	1.22e-321	7.419894306092511e-93	4.287367646636145e-297	0.30070195005882083	0.6992980499411793	1.0953138106080963e-175	1.176e-321
UNG_boot.31	9.8e-322	1.532e-320	1.013e-321	5.158887713869705e-10	0.9999999994841112	4.085911776e-314	1.013e-321
UNG_boot.32	1.047e-321	1.590544041792556e-237	7.46e-322	0.3026872612898687	0.6973127387101312	1.3987385639950943e-245	1.443e-321
UNG_boot.33	1.364e-321	2.4151208531433488e-294	1.02e-321	0.05823891814803256	0.9417610818519675	4.6608040496914824e-232	1.665e-321
UNG_boot.34	1.255e-321	5.174440629015184e-51	1.81e-321	0.395525192669056	0.6044748073309438	1.5577351074331128e-145	1.37e-321
UNG_boot.35	8.8e-322	2.5340247198437624e-170	9.04e-322	0.0038202168380700318	0.99617978316193	2.3290565338326637e-232	1.057e-321
UNG_boot.36	1.042e-321	8.393241523758909e-125	1.117e-321	0.3699007042627114	0.6300992957372885	2.1456710610047862e-134	1.364e-321
UNG_boot.37	1.56e-321	9.027718865208673e-108	3.485894540905135e-89	0.5459637956300591	0.4540362043699408	1.0128611986474134e-150	1.403e-321
UNG_boot.38	8.65e-322	3.4452607168626693e-194	5.43e-322	0.09202477014969306	0.9079752298503069	1.2276193565375981e-220	1.324e-321
UNG_boot.39	9.1e-322	1.988925691584929e-298	9.7e-322	0.2745821670296362	0.7254178329703639	1.5085891115077144e-296	9.04e-322
UNG_boot.40	1.675e-321	4.978579417834682e-63	1.5881842623872357e-74	0.513241199314037	0.4867588006859629	4.5246906556961906e-122	1.537e-321
UNG_boot.41	9.04e-322	2.8866710655538384e-246	1.49e-321	2.6578860316940094e-27	0.9999999999999999	1.29e-321	9.34e-322
UNG_boot.42	1.047e-321	1.5529745760833722e-271	8.74e-322	0.04727824334331146	0.9527217566566886	6.88954949795399e-253	1.26e-321
