Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
BRCA_TCGA-A2-A1G0	1	1	0	0	12	2	4	3
BRCA_TCGA-A2-A1G1	0	5	0	6	16	2	6	4
BRCA_TCGA-A2-A1G6	0	2	4	0	1	1	1	1
BRCA_TCGA-A2-A259	1	4	1	0	10	3	8	2
BRCA_TCGA-A2-A25A	0	5	5	0	28	2	89	0
BRCA_TCGA-A2-A25B	9	1	21	4	64	4	16	9
BRCA_TCGA-A2-A25C	3	0	0	0	21	12	3	0
BRCA_TCGA-A2-A25D	0	8	1	8	14	6	13	14
BRCA_TCGA-A2-A25E	4	5	2	10	10	11	12	7
BRCA_TCGA-A2-A25F	0	0	0	0	5	0	0	1
BRCA_TCGA-A2-A3KD	0	5	0	0	7	4	2	0
BRCA_TCGA-A2-A3XT	0	5	0	11	24	14	41	27
BRCA_TCGA-A2-A3XU	0	10	0	5	11	4	1	0
BRCA_TCGA-A2-A3XV	2	6	14	0	9	10	0	7
BRCA_TCGA-A2-A3XW	3	4	0	1	0	4	3	2
BRCA_TCGA-A2-A3XX	4	12	10	0	9	3	8	6
BRCA_TCGA-A2-A3XZ	3	11	0	5	2	1	29	1
BRCA_TCGA-A2-A3Y0	0	12	15	3	66	42	68	37
BRCA_TCGA-A2-A4S1	8	15	9	0	28	14	10	14
BRCA_TCGA-A2-A4S2	0	8	0	5	7	8	9	6
BRCA_TCGA-A2-A4S3	5	17	3	2	32	19	23	6
BRCA_TCGA-A7-A0CE	0	2	10	0	25	8	11	5
BRCA_TCGA-A7-A0CH	0	2	0	2	8	1	2	2
BRCA_TCGA-A7-A0D9	0	1	2	0	2	1	4	2
BRCA_TCGA-A7-A0DA	3	8	7	0	71	13	33	52
BRCA_TCGA-A7-A0DB	1	11	0	0	3	5	23	10
BRCA_TCGA-A7-A13D	0	15	2	2	59	15	30	17
BRCA_TCGA-A7-A13E	0	38	0	8	19	3	8	4
BRCA_TCGA-A7-A13F	7	17	0	7	3	4	7	0
BRCA_TCGA-A7-A13G	0	5	8	3	0	0	12	4
BRCA_TCGA-A7-A26E	6	16	0	1	10	5	25	4
BRCA_TCGA-A7-A26F	5	10	0	0	24	0	6	1
BRCA_TCGA-A7-A26G	3	4	5	9	16	2	24	5
BRCA_TCGA-A7-A26H	0	23	0	0	26	5	95	1
BRCA_TCGA-A7-A26I	2	5	0	1	15	6	12	5
BRCA_TCGA-A7-A26J	2	5	0	0	23	2	6	4
BRCA_TCGA-A7-A2KD	1	16	3	1	10	5	13	6
BRCA_TCGA-A7-A3RF	0	7	0	0	18	9	3	3
BRCA_TCGA-A7-A425	0	11	0	0	14	4	1	3
BRCA_TCGA-A7-A4SC	5	10	5	0	5	0	4	9
BRCA_TCGA-A7-A4SD	0	22	0	3	17	6	3	11
BRCA_TCGA-A7-A4SE	0	0	3	15	36	17	58	17
BRCA_TCGA-A7-A56D	14	22	17	0	32	5	131	4
BRCA_TCGA-A7-A5ZV	0	34	0	8	77	29	54	66
BRCA_TCGA-A7-A5ZW	3	7	0	2	0	8	16	0
BRCA_TCGA-A7-A5ZX	6	5	2	0	7	6	8	8
BRCA_TCGA-A7-A6VV	0	13	0	7	29	1	11	3
BRCA_TCGA-A7-A6VW	0	7	0	0	42	17	12	14
BRCA_TCGA-A7-A6VX	0	0	12	0	61	16	56	32
BRCA_TCGA-A7-A6VY	6	6	8	11	38	19	33	15
BRCA_TCGA-A8-A075	0	6	5	0	34	4	38	13
BRCA_TCGA-AC-A23C	8	7	12	6	13	17	72	10
BRCA_TCGA-AC-A23E	3	10	0	0	10	0	0	1
BRCA_TCGA-AC-A23H	0	0	0	93	0	0	6285	0
BRCA_TCGA-AC-A2B8	0	8	0	4	10	3	103	0
BRCA_TCGA-AC-A2BK	0	24	23	0	26	16	7	14
BRCA_TCGA-AC-A2BM	0	4	3	4	0	0	3	12
BRCA_TCGA-AC-A2FB	0	2	0	0	5	5	5	0
BRCA_TCGA-AC-A2FF	0	0	0	0	5	0	6	0
BRCA_TCGA-AC-A2FG	1	8	0	1	10	5	12	2
BRCA_TCGA-AC-A2FK	0	0	0	0	1	1	1	0
BRCA_TCGA-AC-A2FO	3	1	0	0	8	0	15	0
BRCA_TCGA-AC-A2QH	0	8	6	2	7	0	4	0
BRCA_TCGA-AC-A3HN	0	4	7	0	0	3	3	5
BRCA_TCGA-AC-A3OD	7	5	8	1	9	1	8	0
BRCA_TCGA-AC-A3QP	4	5	0	3	6	8	2	7
BRCA_TCGA-AC-A3QQ	0	9	8	0	10	1	2	6
BRCA_TCGA-AC-A3W5	0	12	22	9	32	7	93	36
BRCA_TCGA-AC-A3YI	3	4	3	0	0	5	1	2
BRCA_TCGA-AC-A3YJ	0	10	2	0	13	6	7	0
BRCA_TCGA-AC-A4ZE	0	15	8	10	11	10	15	5
BRCA_TCGA-AC-A5EH	9	11	1	19	68	20	41	36
BRCA_TCGA-AC-A5EI	1	10	0	0	9	7	14	2
BRCA_TCGA-AC-A5XS	35	4	9	0	32	0	634	1
BRCA_TCGA-AC-A5XU	0	36	14	0	26	5	26	6
BRCA_TCGA-AC-A62V	5	32	38	0	9	0	13	9
BRCA_TCGA-AC-A62X	3	41	1	0	23	8	5	6
BRCA_TCGA-AC-A62Y	0	15	0	4	18	9	35	8
BRCA_TCGA-AC-A6IV	4	6	0	6	8	1	1	1
BRCA_TCGA-AC-A6IW	0	24	15	7	31	9	117	28
BRCA_TCGA-AC-A6IX	0	8	5	1	10	9	37	1
BRCA_TCGA-AC-A6NO	0	12	0	4	9	10	5	3
BRCA_TCGA-AC-A7VB	0	15	5	4	6	3	0	2
BRCA_TCGA-AC-A7VC	3	9	0	3	5	4	1	1
BRCA_TCGA-AC-A8OP	21	39	11	22	80	19	37	15
BRCA_TCGA-AC-A8OQ	7	29	8	0	33	12	30	18
BRCA_TCGA-AC-A8OR	0	5	10	0	10	1	1	5
BRCA_TCGA-AC-A8OS	0	10	0	1	19	11	23	15
BRCA_TCGA-AN-A0XL	4	6	0	0	22	5	2	1
BRCA_TCGA-AN-A0XN	7	6	12	8	53	25	24	40
BRCA_TCGA-AN-A0XO	6	6	1	0	0	12	16	2
BRCA_TCGA-AN-A0XP	1	4	2	0	4	10	9	4
BRCA_TCGA-AN-A0XR	0	6	0	2	17	2	9	2
BRCA_TCGA-AN-A0XS	3	6	0	8	1	2	9	3
BRCA_TCGA-AN-A0XT	0	8	0	0	11	2	1	0
BRCA_TCGA-AN-A0XU	15	6	0	10	58	9	26	13
BRCA_TCGA-AN-A0XV	2	10	12	1	0	7	9	3
BRCA_TCGA-AN-A0XW	0	0	0	3	0	0	419	1
BRCA_TCGA-AO-A03M	0	0	0	0	0	0	1150	0
BRCA_TCGA-AO-A03N	7	12	4	11	11	0	89	0
BRCA_TCGA-AO-A03U	0	0	0	0	0	1	3	1
BRCA_TCGA-AO-A03V	4	7	0	0	22	5	26	8
BRCA_TCGA-AO-A0JG	3	0	0	2	7	2	2	5
BRCA_TCGA-AO-A124	13	15	2	12	58	16	21	41
BRCA_TCGA-AO-A125	4	12	0	7	15	1	6	0
BRCA_TCGA-AO-A126	1	7	0	0	9	1	6	1
BRCA_TCGA-AO-A128	0	396	25	403	0	301	24	61
BRCA_TCGA-AO-A129	0	7	5	1	49	14	43	25
BRCA_TCGA-AO-A12A	0	8	2	0	1	0	6	2
BRCA_TCGA-AO-A12B	0	10	0	0	8	2	1	2
BRCA_TCGA-AO-A12D	6	10	0	0	15	0	40	2
BRCA_TCGA-AO-A12E	0	14	3	0	7	2	5	2
BRCA_TCGA-AO-A12F	4	13	17	0	0	1	0	5
BRCA_TCGA-AO-A12G	0	10	0	0	14	9	9	0
BRCA_TCGA-AO-A12H	0	9	0	1	11	7	2	0
BRCA_TCGA-AO-A1KO	2	0	0	4	0	3	0	1
BRCA_TCGA-AO-A1KR	1	10	0	10	26	12	21	9
BRCA_TCGA-AO-A1KT	1	13	0	1	12	18	5	1
BRCA_TCGA-AQ-A04H	3	37	1	0	14	12	8	6
BRCA_TCGA-AQ-A0Y5	2	23	0	1	6	6	27	5
BRCA_TCGA-AQ-A1H2	2	13	0	5	0	3	4	7
BRCA_TCGA-AQ-A1H3	0	16	0	0	6	1	0	4
BRCA_TCGA-AQ-A54O	0	6	0	6	2	0	5	6
BRCA_TCGA-AQ-A7U7	2	8	5	5	0	2	69	5
BRCA_TCGA-AR-A0TP	0	1	0	6	28	12	12	12
BRCA_TCGA-AR-A0TQ	1	7	1	4	12	1	20	3
BRCA_TCGA-AR-A0TR	2	11	0	12	3	8	5	1
BRCA_TCGA-AR-A0TS	0	10	7	0	39	1	18	15
BRCA_TCGA-AR-A0TT	0	14	9	0	11	11	22	8
BRCA_TCGA-AR-A0TU	4	6	13	0	33	5	17	12
BRCA_TCGA-AR-A0TV	0	17	0	1	35	11	10	5
BRCA_TCGA-AR-A0TW	8	19	0	6	21	5	6	2
BRCA_TCGA-AR-A0TX	6	10	0	0	0	4	387	0
BRCA_TCGA-AR-A0TZ	14	13	0	6	0	2	31	1
BRCA_TCGA-AR-A0U0	5	5	2	5	10	2	13	8
BRCA_TCGA-AR-A0U1	2	1	2	0	37	26	21	20
BRCA_TCGA-AR-A0U2	0	14	24	0	11	1	0	6
BRCA_TCGA-AR-A0U3	6	7	17	0	7	0	1	2
BRCA_TCGA-AR-A0U4	9	3	5	6	55	13	82	28
BRCA_TCGA-AR-A1AH	11	3	22	0	34	21	11	18
BRCA_TCGA-AR-A1AI	7	14	5	9	18	8	26	2
BRCA_TCGA-AR-A1AJ	0	13	0	2	3	4	31	0
BRCA_TCGA-AR-A1AK	4	13	0	0	14	5	45	1
BRCA_TCGA-AR-A1AL	0	5	0	2	5	6	10	2
BRCA_TCGA-AR-A1AN	0	16	0	0	4	3	6	2
BRCA_TCGA-AR-A1AO	5	11	5	0	29	8	41	23
BRCA_TCGA-AR-A1AP	3	17	3	0	6	5	14	3
BRCA_TCGA-AR-A1AQ	0	11	0	20	0	0	6	4
BRCA_TCGA-AR-A1AR	0	9	9	0	15	1	12	17
BRCA_TCGA-AR-A1AS	4	2	13	1	0	1	19	1
BRCA_TCGA-AR-A1AT	0	9	0	8	5	2	4	4
BRCA_TCGA-AR-A1AU	0	8	1	0	6	4	3	4
BRCA_TCGA-AR-A1AV	4	16	10	0	3	2	8	6
BRCA_TCGA-AR-A1AW	0	8	3	10	4	8	4	4
BRCA_TCGA-AR-A1AX	4	6	2	1	8	2	5	4
BRCA_TCGA-AR-A1AY	1	15	0	9	20	4	18	5
BRCA_TCGA-AR-A24H	6	6	4	0	69	13	39	15
BRCA_TCGA-AR-A24K	1	4	0	3	20	6	0	0
BRCA_TCGA-AR-A24L	0	1	8	0	13	8	11	12
BRCA_TCGA-AR-A24M	0	4	3	4	8	3	1	2
BRCA_TCGA-AR-A24N	0	13	1	4	13	6	8	2
BRCA_TCGA-AR-A24O	0	5	0	1	11	3	1	1
BRCA_TCGA-AR-A24P	3	5	3	0	5	2	1	0
BRCA_TCGA-AR-A24Q	6	0	20	21	72	17	65	31
BRCA_TCGA-AR-A24R	0	10	0	5	6	2	1	2
BRCA_TCGA-AR-A24S	0	13	0	0	18	12	13	1
BRCA_TCGA-AR-A24T	0	10	0	0	7	1	4	2
BRCA_TCGA-AR-A24U	0	8	6	0	4	0	25	1
BRCA_TCGA-AR-A24V	3	11	0	2	0	3	8	1
BRCA_TCGA-AR-A24W	1	0	3	3	4	0	2	1
BRCA_TCGA-AR-A24X	4	10	2	0	4	6	1	7
BRCA_TCGA-AR-A24Z	0	14	0	8	14	1	11	8
BRCA_TCGA-AR-A250	10	32	0	6	24	4	76	3
BRCA_TCGA-AR-A251	0	0	10	0	90	19	51	35
BRCA_TCGA-AR-A252	0	8	0	4	2	4	0	1
BRCA_TCGA-AR-A254	4	14	0	0	12	2	9	1
BRCA_TCGA-AR-A255	13	8	0	8	12	6	39	3
BRCA_TCGA-AR-A256	5	1	16	1	83	19	52	47
BRCA_TCGA-AR-A2LE	27	2	11	0	19	4	331	0
BRCA_TCGA-AR-A2LH	4	3	7	0	8	1	48	0
BRCA_TCGA-AR-A2LK	0	14	1	0	23	4	6	0
BRCA_TCGA-AR-A2LL	2	12	0	0	22	1	0	0
BRCA_TCGA-AR-A2LM	3	1	0	0	7	2	1	3
BRCA_TCGA-AR-A2LN	3	5	2	0	13	6	25	0
BRCA_TCGA-AR-A2LO	0	5	0	0	1	0	5	6
BRCA_TCGA-AR-A2LQ	0	4	0	0	5	2	0	2
BRCA_TCGA-AR-A2LR	4	10	14	0	24	2	5	11
BRCA_TCGA-AR-A5QM	0	10	1	0	22	1	0	2
BRCA_TCGA-AR-A5QN	1	16	6	3	7	8	8	0
BRCA_TCGA-AR-A5QP	2	8	0	0	11	8	5	0
BRCA_TCGA-AR-A5QQ	0	9	0	13	19	20	17	18
BRCA_TCGA-B6-A0I1	1	22	0	0	35	5	12	5
BRCA_TCGA-B6-A0IH	2	10	19	0	0	4	3	3
BRCA_TCGA-B6-A0RH	0	6	0	0	14	4	19	2
BRCA_TCGA-B6-A0RL	1	18	0	12	9	2	22	5
BRCA_TCGA-B6-A0RM	0	11	1	3	5	7	8	1
BRCA_TCGA-B6-A0RN	0	13	0	6	5	4	3	2
BRCA_TCGA-B6-A0RO	6	3	0	13	7	2	7	5
BRCA_TCGA-B6-A0RP	0	4	6	0	14	2	1	3
BRCA_TCGA-B6-A0RQ	2	6	3	0	10	6	21	8
BRCA_TCGA-B6-A0RT	1	5	2	0	23	7	26	8
BRCA_TCGA-B6-A0RU	8	10	4	6	3	7	11	9
BRCA_TCGA-B6-A0RV	1	7	0	0	2	2	55	0
BRCA_TCGA-B6-A0WS	2	2	0	4	0	6	4	0
BRCA_TCGA-B6-A0WT	5	7	0	1	0	4	2	3
BRCA_TCGA-B6-A0WV	0	4	1	4	9	5	6	8
BRCA_TCGA-B6-A0WW	4	9	0	0	8	8	16	2
BRCA_TCGA-B6-A0WX	5	12	0	3	8	11	2	4
BRCA_TCGA-B6-A0WY	2	6	10	3	0	4	9	1
BRCA_TCGA-B6-A0WZ	2	1	7	0	4	1	79	1
BRCA_TCGA-B6-A0X0	4	4	0	0	11	1	3	2
BRCA_TCGA-B6-A0X1	6	3	0	10	24	16	27	6
BRCA_TCGA-B6-A0X4	10	5	0	0	6	0	1	0
BRCA_TCGA-B6-A0X5	20	4	0	5	0	9	9	1
BRCA_TCGA-B6-A0X7	1	6	0	3	5	1	7	0
BRCA_TCGA-B6-A1KN	4	5	8	0	38	6	6	5
BRCA_TCGA-B6-A2IU	7	11	7	3	0	6	19	1
BRCA_TCGA-B6-A401	1	7	7	5	1	0	2	5
BRCA_TCGA-B6-A409	0	15	0	0	19	5	10	7
BRCA_TCGA-B6-A40B	0	6	8	0	19	5	24	4
BRCA_TCGA-B6-A40C	0	18	0	0	24	4	6	2
BRCA_TCGA-BH-A0AU	0	5	4	0	7	0	4	3
BRCA_TCGA-BH-A0AV	2	0	8	7	24	12	22	12
BRCA_TCGA-BH-A0AY	6	9	0	0	15	3	10	3
BRCA_TCGA-BH-A0AZ	1	1	0	8	13	4	26	17
BRCA_TCGA-BH-A0B0	10	5	8	0	0	0	76	0
BRCA_TCGA-BH-A0B3	2	5	1	0	6	0	4	0
BRCA_TCGA-BH-A0B6	22	18	12	11	24	7	1195	1
BRCA_TCGA-BH-A0B7	3	11	2	0	1	0	14	11
BRCA_TCGA-BH-A0B8	1	0	5	2	17	0	7	2
BRCA_TCGA-BH-A0BA	0	5	3	4	2	2	11	2
BRCA_TCGA-BH-A0BC	1	12	2	0	9	2	17	2
BRCA_TCGA-BH-A0BF	0	8	0	6	4	1	10	4
BRCA_TCGA-BH-A0BG	0	4	6	0	15	3	12	5
BRCA_TCGA-BH-A0BJ	1	2	2	0	8	2	1	1
BRCA_TCGA-BH-A0BL	7	14	0	0	25	6	4	13
BRCA_TCGA-BH-A0BM	1	0	2	0	10	1	4	1
BRCA_TCGA-BH-A0BO	1	6	0	11	0	5	5	3
BRCA_TCGA-BH-A0BP	12	32	1	6	55	8	71	11
BRCA_TCGA-BH-A0BQ	3	10	0	6	6	0	4	1
BRCA_TCGA-BH-A0BS	0	3	0	2	9	3	2	4
BRCA_TCGA-BH-A0BT	3	11	10	0	5	5	10	4
BRCA_TCGA-BH-A0BV	0	2	2	0	11	2	6	1
BRCA_TCGA-BH-A0BW	0	11	0	17	21	13	23	18
BRCA_TCGA-BH-A0BZ	12	0	44	2	97	28	62	51
BRCA_TCGA-BH-A0C0	1	3	3	11	16	3	8	3
BRCA_TCGA-BH-A0C1	0	11	14	10	0	0	10	5
BRCA_TCGA-BH-A0C3	0	3	0	0	7	6	0	2
BRCA_TCGA-BH-A0C7	0	17	0	4	22	7	6	2
BRCA_TCGA-BH-A0DD	1	14	7	0	1	4	9	1
BRCA_TCGA-BH-A0DE	1	1	0	0	20	6	4	1
BRCA_TCGA-BH-A0DG	9	2	0	8	3	3	18	4
BRCA_TCGA-BH-A0DH	1	16	0	11	0	0	18	6
BRCA_TCGA-BH-A0DI	0	11	6	0	10	2	29	4
BRCA_TCGA-BH-A0DK	3	7	0	0	20	10	9	4
BRCA_TCGA-BH-A0DL	0	15	10	2	0	5	22	11
BRCA_TCGA-BH-A0DO	3	5	7	4	0	1	9	1
BRCA_TCGA-BH-A0DP	0	1	0	0	8	3	6	1
BRCA_TCGA-BH-A0DQ	0	8	0	1	15	9	2	0
BRCA_TCGA-BH-A0DT	0	5	0	2	3	0	4	1
BRCA_TCGA-BH-A0DV	0	0	1	1	3	3	4	3
BRCA_TCGA-BH-A0DX	1	11	0	0	7	2	53	3
BRCA_TCGA-BH-A0DZ	8	4	0	0	0	0	205	0
BRCA_TCGA-BH-A0E0	0	9	0	0	7	0	2	6
BRCA_TCGA-BH-A0E1	2	7	0	0	0	1	7	2
BRCA_TCGA-BH-A0E9	0	9	3	4	8	0	2	2
BRCA_TCGA-BH-A0EA	2	6	6	7	0	3	7	1
BRCA_TCGA-BH-A0EI	0	7	0	1	9	5	1	1
BRCA_TCGA-BH-A0H3	0	4	0	0	9	1	2	1
BRCA_TCGA-BH-A0H5	16	1	1	0	8	0	143	0
BRCA_TCGA-BH-A0H7	1	4	0	0	4	3	5	0
BRCA_TCGA-BH-A0H9	0	2	2	0	1	3	4	11
BRCA_TCGA-BH-A0HA	0	112	11	61	0	147	40	11
BRCA_TCGA-BH-A0HI	4	7	0	0	11	5	8	0
BRCA_TCGA-BH-A0HK	1	7	10	0	6	0	38	1
BRCA_TCGA-BH-A0HN	3	11	0	0	10	1	8	1
BRCA_TCGA-BH-A0HP	10	3	5	0	16	0	323	0
BRCA_TCGA-BH-A0RX	3	23	0	3	8	4	7	1
BRCA_TCGA-BH-A0W3	0	3	0	3	9	1	5	2
BRCA_TCGA-BH-A0W4	5	7	0	0	4	6	13	4
BRCA_TCGA-BH-A0W5	3	10	0	1	8	6	1	0
BRCA_TCGA-BH-A0W7	0	2	0	8	0	2	249	0
BRCA_TCGA-BH-A0WA	0	3	0	9	52	11	29	9
BRCA_TCGA-BH-A18F	7	10	0	0	23	4	23	0
BRCA_TCGA-BH-A18G	11	385	195	502	0	558	0	17
BRCA_TCGA-BH-A18H	0	3	3	8	7	10	16	7
BRCA_TCGA-BH-A18I	3	13	3	1	0	1	9	1
BRCA_TCGA-BH-A18J	0	2	9	4	0	6	89	1
BRCA_TCGA-BH-A18K	2	3	3	0	10	9	33	8
BRCA_TCGA-BH-A18L	2	18	9	0	23	7	5	1
BRCA_TCGA-BH-A18M	0	6	0	0	4	2	6	0
BRCA_TCGA-BH-A18N	0	17	5	0	0	13	1	7
BRCA_TCGA-BH-A18P	6	15	9	0	15	5	388	0
BRCA_TCGA-BH-A18Q	0	0	3	6	55	9	15	19
BRCA_TCGA-BH-A18R	2	2	0	2	16	4	11	5
BRCA_TCGA-BH-A18S	4	1	6	2	7	9	4	4
BRCA_TCGA-BH-A18T	0	4	4	12	38	11	26	7
BRCA_TCGA-BH-A18U	0	20	0	15	34	9	94	6
BRCA_TCGA-BH-A18V	8	0	0	9	48	9	135	41
BRCA_TCGA-BH-A1EO	0	27	0	0	10	1	9	3
BRCA_TCGA-BH-A1ET	4	7	0	3	8	9	1	1
BRCA_TCGA-BH-A1EU	0	6	0	0	11	10	4	3
BRCA_TCGA-BH-A1EV	9	19	0	3	8	10	79	1
BRCA_TCGA-BH-A1EW	2	1	3	0	6	4	5	0
BRCA_TCGA-BH-A1EX	6	11	0	0	4	8	2	4
BRCA_TCGA-BH-A1EY	4	11	0	6	1	9	21	3
BRCA_TCGA-BH-A1F0	5	7	1	0	38	8	29	7
BRCA_TCGA-BH-A1F2	2	19	0	0	21	7	21	1
BRCA_TCGA-BH-A1F5	3	9	0	0	23	1	6	2
BRCA_TCGA-BH-A1F6	0	14	5	3	5	5	10	11
BRCA_TCGA-BH-A1F8	5	10	0	0	28	7	141	1
BRCA_TCGA-BH-A1FC	3	19	10	0	20	12	46	20
BRCA_TCGA-BH-A1FE	4	2	4	0	7	0	6	3
BRCA_TCGA-BH-A1FG	1	6	1	7	4	0	2	0
BRCA_TCGA-BH-A1FH	0	9	0	0	13	2	6	3
BRCA_TCGA-BH-A1FJ	0	12	0	0	26	1	4	2
BRCA_TCGA-BH-A1FL	1	7	4	0	4	3	4	3
BRCA_TCGA-BH-A1FM	5	17	2	0	7	4	26	1
BRCA_TCGA-BH-A1FN	0	2	0	4	22	4	93	21
BRCA_TCGA-BH-A1FR	1	5	2	3	0	0	3	3
BRCA_TCGA-BH-A1FU	10	11	5	11	9	20	27	25
BRCA_TCGA-BH-A201	6	2	0	7	4	4	3	1
BRCA_TCGA-BH-A202	4	7	0	1	7	5	4	0
BRCA_TCGA-BH-A203	6	32	0	16	13	0	30	2
BRCA_TCGA-BH-A204	5	8	6	0	17	4	9	3
BRCA_TCGA-BH-A208	0	9	0	0	21	4	44	4
BRCA_TCGA-BH-A209	2	4	0	5	0	0	107	1
BRCA_TCGA-BH-A28Q	0	9	4	4	0	0	4	5
BRCA_TCGA-BH-A2L8	0	7	1	0	0	2	618	0
BRCA_TCGA-BH-A42U	2	3	0	0	7	1	19	0
BRCA_TCGA-BH-A42V	1	5	0	0	4	2	43	0
BRCA_TCGA-BH-A5IZ	0	11	0	0	47	13	18	7
BRCA_TCGA-BH-A5J0	9	12	8	0	5	6	61	1
BRCA_TCGA-BH-A6R8	2	14	0	1	7	5	8	0
BRCA_TCGA-BH-A6R9	4	5	0	0	10	2	1	3
BRCA_TCGA-BH-A8FY	0	0	16	0	18	2	12	8
BRCA_TCGA-BH-A8FZ	3	9	16	0	8	16	19	20
BRCA_TCGA-BH-A8G0	2	6	0	2	0	4	1	2
BRCA_TCGA-BH-AB28	0	9	14	6	0	0	7	7
BRCA_TCGA-C8-A12K	0	5	6	2	40	15	82	23
BRCA_TCGA-C8-A12L	0	7	15	9	33	1	13	11
BRCA_TCGA-C8-A12M	9	23	0	16	11	8	6	9
BRCA_TCGA-C8-A12N	0	10	0	2	6	4	4	1
BRCA_TCGA-C8-A12O	2	18	0	0	22	1	5	1
BRCA_TCGA-C8-A12P	9	21	0	8	8	10	129	17
BRCA_TCGA-C8-A12Q	14	7	4	0	11	11	90	2
BRCA_TCGA-C8-A12T	3	10	0	2	15	2	182	0
BRCA_TCGA-C8-A12U	0	17	0	1	24	5	12	2
