Samples	SBS96A	SBS96B	SBS96C
UNG_0_multinomial_train1.4	0.5875396984587138	0.2725824076498334	0.13987789389145286
UNG_0_multinomial_train1.5	0.7214768432099349	0.20534035771136092	0.07318279907870416
OGG1_0_multinomial_train1.4	5.24e-322	6.2e-322	1.0
OGG1_0_multinomial_train1.5	7.36e-322	4.485428e-317	1.0
UNG_0_multinomial_train1.6	0.6042712404625492	0.3362942676546636	0.059434491882787314
UNG_0_multinomial_train1.7	0.37772336541781915	0.35967834439074703	0.2625982901914339
UNG_0_multinomial_train1.8	0.6217020316875131	0.27216222493830144	0.10613574337418556
OGG1_0_multinomial_train1.6	9.63e-322	2.14e-321	1.0
UNG_0_multinomial_train1.9	0.6082563873526305	0.2955821983040027	0.09616141434336663
OGG1_0_multinomial_train1.7	9.1e-322	1.354e-321	1.0
UNG_0_multinomial_train1.10	0.7372117988876514	0.16889926315084208	0.09388893796150648
OGG1_0_multinomial_train1.8	1.067175703190695e-141	2.307e-321	1.0
UNG_0_multinomial_train1.11	0.6281265789323316	0.23834588077609523	0.13352754029157307
OGG1_0_multinomial_train1.9	9.3e-322	1.61e-321	1.0
OGG1_0_multinomial_train1.10	9.1e-322	1.793e-321	1.0
OGG1_0_multinomial_train1.11	6.77e-322	1.11e-321	0.9999999999999999
UNG_0_multinomial_train1.12	0.7761105960828139	0.19657409704672496	0.027315306870461138
UNG_0_multinomial_train1.13	0.6216931329066159	0.2651518968161639	0.11315497027722023
UNG_0_multinomial_train1.14	0.6967866426222803	0.2599456594032209	0.04326769797449877
OGG1_0_multinomial_train1.12	6.87e-322	1.13e-321	0.9999999999999999
OGG1_0_multinomial_train1.13	3.543419107162e-311	6.159820171301363e-213	0.9999999999999999
UNG_0_multinomial_train1.15	0.48884760526701676	0.3438296089232055	0.1673227858097777
UNG_0_multinomial_train1.16	0.5782501782596685	0.24525012542121866	0.17649969631911286
UNG_0_multinomial_train1.17	0.6246192176813954	0.2379581625008244	0.13742261981778023
OGG1_0_multinomial_train1.14	8.45e-322	1.042e-321	1.0
UNG_0_multinomial_train1.18	0.5709895327678836	0.2985069829570142	0.13050348427510228
OGG1_0_multinomial_train1.15	4.241048330583593e-214	5.17931190792171e-87	0.9999999999999999
UNG_0_multinomial_train1.19	0.5305674155071013	0.32434561544527474	0.14508696904762403
OGG1_0_multinomial_train1.16	9.804312895522244e-294	9.039964631059041e-273	1.0
UNG_0_multinomial_train1.20	0.5392811754453934	0.332034856332626	0.1286839682219806
UNG_0_multinomial_train1.21	0.5194537052337493	0.35377492813495565	0.12677136663129515
OGG1_0_multinomial_train1.17	8.1e-322	1.6e-321	1.0
UNG_0_multinomial_train1.22	0.5947365523320718	0.3043189178904485	0.10094452977747961
UNG_0_multinomial_train1.23	0.5912573809197821	0.31296918364028486	0.09577343543993323
UNG_0_multinomial_train1.24	0.5710397310624036	0.29165619052911135	0.1373040784084853
OGG1_0_multinomial_train1.18	6.332768645672327e-212	5.142667886454327e-266	0.9999999999999999
UNG_0_multinomial_train1.25	0.7149781956688845	0.1357757970734433	0.14924600725767215
OGG1_0_multinomial_train1.19	4.33e-321	3.940264150522678e-135	1.0
UNG_0_multinomial_train1.26	0.41482733585887904	0.47251903958478503	0.11265362455633578
OGG1_0_multinomial_train1.20	1.5553329112732158e-201	4.163535327518171e-44	1.0
UNG_0_multinomial_train1.27	0.7027204127579355	0.1776966077123159	0.11958297952974871
OGG1_0_multinomial_train1.21	3.606866847138459e-161	0.043064950367046946	0.956935049632953
OGG1_0_multinomial_train1.22	1.5304287067836e-311	1.13e-321	0.9999999999999999
UNG_0_multinomial_train1.28	0.6796426948142831	0.24713327936028154	0.07322402582543545
UNG_0_multinomial_train1.29	0.5035141464105297	0.3290634108460611	0.16742244274340926
OGG1_0_multinomial_train1.23	6.77e-322	1.11e-321	1.0
OGG1_0_multinomial_train1.24	7.6e-322	6.704411274219489e-256	1.0
OGG1_0_multinomial_train1.25	4.339717834281319e-91	2.635208204724035e-47	0.9999999999999999
OGG1_0_multinomial_train1.26	7.07e-322	1e-321	0.9999999999999999
UNG_0_multinomial_train1.30	0.4851177540027857	0.34683085825084403	0.16805138774637046
OGG1_0_multinomial_train1.27	8e-322	1.803e-321	1.0
OGG1_0_multinomial_train1.28	2.201831856719139e-242	9.718640302497409e-133	1.0
UNG_0_multinomial_train1.31	0.5748941091580559	0.26755771209863444	0.1575481787433096
UNG_0_multinomial_train1.32	0.545575186071815	0.313757014950604	0.14066779897758086
UNG_0_multinomial_train1.33	0.7132903490577075	0.21089535766448797	0.07581429327780459
OGG1_0_multinomial_train1.29	6.450729030037815e-164	1.9484579078133552e-106	1.0
OGG1_0_multinomial_train1.30	1.04e-321	6.767638477444544e-50	1.0
UNG_0_multinomial_train1.34	0.4986729076509182	0.34977189489141153	0.15155519745767027
OGG1_0_multinomial_train1.31	1.166e-321	1.2280622300705912e-137	1.0
UNG_0_multinomial_train1.35	0.5694133340288539	0.3367809469584749	0.09380571901267125
UNG_0_multinomial_train1.36	0.6757101117044447	0.21889159911297632	0.1053982891825789
UNG_0_multinomial_train1.37	0.687615775257483	0.27346547475153254	0.03891874999098453
OGG1_0_multinomial_train1.32	3.5338941262000658e-236	3.176026277842881e-15	0.9999999999999967
UNG_0_multinomial_train1.38	0.6284525873002549	0.26485571066594604	0.10669170203379896
OGG1_0_multinomial_train1.33	7.144296042433534e-153	7.007624041318197e-05	0.9999299237595867
OGG1_0_multinomial_train1.34	2.0613210244177613e-265	1.354022453252627e-258	1.0
OGG1_0_multinomial_train1.35	2.9760729884743085e-283	1.1656383719310035e-114	1.0
OGG1_0_multinomial_train1.36	7.7e-322	8.65e-322	1.0
OGG1_0_multinomial_train1.37	9.93e-322	1.087e-321	1.0
OGG1_0_multinomial_train1.38	7.7e-322	1.517e-321	1.0
UNG_0_multinomial_train1.39	0.5127592671067189	0.376375160554516	0.11086557233876518
OGG1_0_multinomial_train1.39	1.1673347860366006e-268	0.04368657113701994	0.95631342886298
UNG_0_multinomial_train1.40	0.6824506700692243	0.2871809776425658	0.030368352288209832
OGG1_0_multinomial_train1.40	1.23e-321	4.1989459731887365e-181	1.0
OGG1_0_multinomial_train1.41	8.15e-322	9.2e-322	1.0
UNG_0_multinomial_train1.41	0.7181759503199605	0.22264588289170867	0.05917816678833097
OGG1_0_multinomial_train1.42	1.02e-321	1.117e-321	1.0
UNG_0_multinomial_train1.42	0.7334611525436252	0.23204021609993927	0.03449863135643558
OGG1_0_multinomial_train1.43	1.077e-321	1.423e-321	1.0
OGG1_0_multinomial_train1.44	2.810469744290828e-196	3.782556927791677e-251	1.0
OGG1_0_multinomial_train1.45	5.56054564452e-313	1.655e-321	1.0
OGG1_0_multinomial_train1.46	2.443656520578113e-174	2.539375276001721e-98	1.0
UNG_0_multinomial_train1.43	0.4010193092663303	0.40650485143247916	0.1924758393011906
OGG1_0_multinomial_train1.47	6.278193950950989e-248	2.03565e-319	1.0
OGG1_0_multinomial_train1.48	2.1753708611483668e-272	0.002015755920825128	0.997984244079175
OGG1_0_multinomial_train1.49	3.733374803254464e-250	3.8295885498066833e-271	1.0
OGG1_0_multinomial_train1.50	9.44e-322	1.521162521194477e-204	1.0
UNG_0_multinomial_train1.44	0.5173231408978509	0.33399627024639694	0.14868058885575222
OGG1_0_multinomial_train1.51	3.773672476305838e-269	8.282805994943475e-94	1.0
OGG1_0_multinomial_train1.52	8e-322	1.13e-321	1.0
ATP2B4_0_multinomial_train1	0.36492536138714526	0.23229265475326424	0.4027819838595905
ATP2B4_1_multinomial_train1	0.33961792925127643	0.22499218360161108	0.43538988714711246
ATP2B4_0_multinomial_train1.1	0.5910036802988583	0.07928013484658088	0.3297161848545608
ATP2B4_1_multinomial_train1.1	0.34663319617995325	0.11697166810559852	0.5363951357144482
ATP2B4_1_multinomial_train1.2	0.25788622405598677	0.14587553519482832	0.596238240749185
ATP2B4_1_multinomial_train1.3	0.4871222157200883	0.1453751322329991	0.36750265204691246
ATP2B4_0_multinomial_train1.2	0.6739083312088092	4.784839252547581e-06	0.3260868839519382
ATP2B4_1_multinomial_train1.4	0.06878710977318185	0.2620320726512547	0.6691808175755636
ATP2B4_0_multinomial_train1.3	0.6885332081255399	0.029488007640543278	0.281978784233917
ATP2B4_0_multinomial_train1.4	0.504253785245438	0.1586605115330765	0.3370857032214855
ATP2B4_0_multinomial_train1.5	0.4438102951794026	0.17135615614951794	0.3848335486710795
ATP2B4_0_multinomial_train1.6	0.5657114677027113	0.11020585493313993	0.3240826773641489
ATP2B4_1_multinomial_train1.5	0.1352227009900618	0.18627710345543846	0.6785001955544997
ATP2B4_0_multinomial_train1.7	0.32613565759857005	0.19861103607149602	0.4752533063299339
ATP2B4_1_multinomial_train1.6	0.03299359991979689	0.24611605728249883	0.7208903427977043
ATP2B4_1_multinomial_train1.7	0.14078954871807658	0.27262899664768325	0.5865814546342402
ATP2B4_1_multinomial_train1.8	0.2718477142016608	0.3085044426351314	0.4196478431632078
ATP2B4_1_multinomial_train1.9	0.277445394290504	0.15078059435822372	0.5717740113512721
ATP2B4_1_multinomial_train1.10	0.24636366815691635	0.2259412255954496	0.5276951062476342
ATP2B4_1_multinomial_train1.11	0.2611802652191804	0.2380121812480422	0.5008075535327774
ATP2B4_1_multinomial_train1.12	0.27812078663498657	0.21867650346648476	0.5032027098985288
ATP2B4_1_multinomial_train1.13	0.3091696281436654	0.13196909658166978	0.5588612752746649
ATP2B4_0_multinomial_train1.8	0.5736603849566316	0.1040737482467645	0.3222658667966039
ATP2B4_1_multinomial_train1.14	0.10360022139288602	0.2667943427587159	0.629605435848398
ATP2B4_1_multinomial_train1.15	0.2906541911130253	0.1918112905336129	0.517534518353362
ATP2B4_0_multinomial_train1.9	0.42451600721404226	0.18380317789993597	0.39168081488602186
ATP2B4_0_multinomial_train1.10	0.6469669048323042	0.021699717406397274	0.33133337776129845
ATP2B4_0_multinomial_train1.11	0.5141478594063756	0.15792641047189784	0.32792573012172654
ATP2B4_1_multinomial_train1.16	0.046751490374967536	0.31512648617038014	0.6381220234546523
ATP2B4_0_multinomial_train1.12	0.6240714299197185	0.08305511002375884	0.29287346005652265
ATP2B4_0_multinomial_train1.13	0.7101736567946001	0.039189639820156455	0.25063670338524346
ATP2B4_0_multinomial_train1.14	0.3984628092426208	0.1988444656697217	0.4026927250876575
ATP2B4_0_multinomial_train1.15	0.5594050923740012	0.07987714016335659	0.3607177674626422
ATP2B4_1_multinomial_train1.17	0.28742663791455475	0.23774187030939675	0.47483149177604855
ATP2B4_1_multinomial_train1.18	0.17168728830408855	0.1867144008436492	0.6415983108522622
ATP2B4_1_multinomial_train1.19	0.2393115660464924	0.1643849237376437	0.596303510215864
ATP2B4_1_multinomial_train1.20	0.2555602102166427	0.24259677168230254	0.5018430181010549
ATP2B4_0_multinomial_train1.16	0.5619019564317609	0.07298100009833662	0.36511704346990254
ATP2B4_1_multinomial_train1.21	0.310058891994886	0.19015963792408166	0.49978147008103224
ATP2B4_1_multinomial_train1.22	0.4015724975278025	0.10891787209344653	0.48950963037875106
ATP2B4_0_multinomial_train1.17	0.49667748859800975	0.14795829437360086	0.35536421702838933
ATP2B4_0_multinomial_train1.18	0.3824840406338501	0.14448632018449933	0.47302963918165053
ATP2B4_1_multinomial_train1.23	0.04845865122060594	0.26954279631610906	0.681998552463285
ATP2B4_1_multinomial_train1.24	0.38876295360178575	0.1612933957762459	0.4499436506219683
ATP2B4_0_multinomial_train1.19	0.4341025562637423	0.1412219709204635	0.4246754728157941
ATP2B4_1_multinomial_train1.25	0.30673087000447063	0.24969030816774943	0.44357882182777997
ATP2B4_0_multinomial_train1.20	0.43155228821798475	0.1580124185109807	0.4104352932710347
ATP2B4_0_multinomial_train1.21	0.34610773391783506	0.13382067954853435	0.5200715865336305
ATP2B4_0_multinomial_train1.22	0.5069453005833864	0.07865417573557566	0.41440052368103797
ATP2B4_0_multinomial_train1.23	0.5483296240753486	0.1116505590565743	0.34001981686807725
ATP2B4_0_multinomial_train1.24	0.5807587417973424	0.08300500543442367	0.3362362527682337
ATP2B4_1_multinomial_train1.26	0.4908399044388654	0.08927226068132309	0.4198878348798114
ATP2B4_0_multinomial_train1.25	0.41198406122226566	0.12865183154041565	0.4593641072373187
ATP2B4_1_multinomial_train1.27	0.35995556749857355	0.10493702990105667	0.5351074026003698
ATP2B4_0_multinomial_train1.26	0.7419243282083516	2.970259431023288e-113	0.25807567179164836
ATP2B4_1_multinomial_train1.28	0.21719546612760454	0.26198558117694853	0.520818952695447
ATP2B4_0_multinomial_train1.27	0.5147029721538698	0.17617536336935052	0.3091216644767794
ATP2B4_1_multinomial_train1.29	0.3005634747491328	0.2692156673848754	0.43022085786599185
ATP2B4_0_multinomial_train1.28	0.5043487501726769	0.13889741233063546	0.35675383749668765
ATP2B4_0_multinomial_train1.29	0.486151245223827	0.07819301465077225	0.43565574012540076
ATP2B4_0_multinomial_train1.30	0.42577729256801095	0.1099698762171117	0.46425283121487726
ATP2B4_0_multinomial_train1.31	0.5751255378845548	0.1784313082879751	0.2464431538274703
ATP2B4_1_multinomial_train1.30	0.47316475608206654	0.12399471677658251	0.4028405271413509
ATP2B4_1_multinomial_train1.31	0.25045975495651646	0.18877499251051297	0.5607652525329704
ATP2B4_1_multinomial_train1.32	0.4312211189186604	0.10479320932039284	0.4639856717609466
ATP2B4_0_multinomial_train1.32	0.6460984562357177	0.03164927219200027	0.3222522715722819
ATP2B4_0_multinomial_train1.33	0.482191047087548	0.11654306837159258	0.40126588454085943
ATP2B4_0_multinomial_train1.34	0.4957255705676725	0.14072549732261785	0.3635489321097096
ATP2B4_0_multinomial_train1.35	0.6158012254965268	0.11685927118034321	0.26733950332312995
ATP2B4_1_multinomial_train1.33	0.3680307731987808	0.16267016887769775	0.46929905792352145
ATP2B4_1_multinomial_train1.34	0.35756161741094067	0.1787812434280309	0.46365713916102835
ATP2B4_1_multinomial_train1.35	0.1929190497645515	0.268212082555378	0.5388688676800706
ATP2B4_1_multinomial_train1.36	0.18363597892470873	0.3148438257588762	0.501520195316415
ATP2B4_0_multinomial_train1.36	0.5574916060643033	0.029510336442863827	0.4129980574928331
ATP2B4_0_multinomial_train1.37	0.696423347832572	0.043260548037830866	0.2603161041295971
ATP2B4_1_multinomial_train1.37	0.015084277671909238	0.3257641406357214	0.6591515816923694
ATP2B4_1_multinomial_train1.38	0.30952469026241397	0.2716175483349267	0.4188577614026593
ATP2B4_1_multinomial_train1.39	0.2211712317210417	0.26264475045431135	0.5161840178246471
ATP2B4_1_multinomial_train1.40	0.24486335346423227	0.13799399669729162	0.6171426498384761
ATP2B4_1_multinomial_train1.41	0.27754423743213247	0.19668692241620298	0.5257688401516646
ATP2B4_1_multinomial_train1.42	0.18910952410750667	0.17456533668588747	0.6363251392066059
ATP2B4_0_multinomial_train1.38	0.5110451181893336	0.17823725097685864	0.31071763083380793
ATP2B4_0_multinomial_train1.39	0.5276405084506225	0.13677683147644046	0.3355826600729371
ATP2B4_0_multinomial_train1.40	0.4000398885642196	0.1344463792730107	0.4655137321627697
ATP2B4_1_multinomial_train1.43	0.16700461069328673	0.26309717753063205	0.5698982117760814
ATP2B4_0_multinomial_train1.41	0.5886085818395627	0.09035274104573746	0.3210386771146998
ATP2B4_0_multinomial_train1.42	0.5386324413688588	0.05302253106854235	0.40834502756259883
ATP2B4_0_multinomial_train1.43	0.5980318332248755	0.057660941524371	0.34430722525075347
ATP2B4_0_multinomial_train1.44	0.6334401450659531	0.10451814415957934	0.26204171077446764
ATP2B4_1_multinomial_train1.44	0.39217198918200885	0.08195085040679531	0.5258771604111959
ATP2B4_0_multinomial_train1.45	0.5038528610876891	0.10797933074713481	0.38816780816517604
ATP2B4_1_multinomial_train1.45	0.34901936819248786	0.11830147992430073	0.5326791518832115
ATP2B4_0_multinomial_train1.46	0.5339018473270729	0.11815489196982226	0.3479432607031046
ATP2B4_0_multinomial_train1.47	0.5164438443687576	0.1524349948864883	0.33112116074475406
ATP2B4_0_multinomial_train1.48	0.5407595763258206	0.11789082249175345	0.34134960118242597
ATP2B4_1_multinomial_train1.46	0.5026336646295176	0.12413523206630679	0.3732311033041755
ATP2B4_1_multinomial_train1.47	0.35628216744323365	0.19933597141218476	0.4443818611445818
ATP2B4_1_multinomial_train1.48	0.2441941933235575	0.21833210348681922	0.5374737031896232
PMS1_0_multinomial_train1	0.28019475317324005	0.4494061507596351	0.27039909606712503
MSH6_1_multinomial_train1	7.8e-322	1.0	4.4e-322
MSH6_0_multinomial_train1	7.4e-322	1.0	4.2e-322
MSH2_0_multinomial_train1	1.003e-321	1.0	4.25e-322
MSH6_0_multinomial_train1.1	7.7e-322	1.0	4.35e-322
MLH1_0_multinomial_train1	5.04e-322	1.0	2.1e-322
MSH6_1_multinomial_train1.1	7.4e-322	0.9999999999999999	8.35e-322
MLH1_0_multinomial_train1.1	5.04e-322	0.9999999999999999	2.1e-322
PMS1_0_multinomial_train1.1	0.4120383679657471	0.3466684240220725	0.2412932080121805
PMS1_0_multinomial_train1.2	0.3700528171821729	0.41917724264643996	0.21076994017138725
MSH6_1_multinomial_train1.2	4.9e-322	1.0	4.15e-322
MSH6_1_multinomial_train1.3	5e-322	1.0	2.1e-322
PMS1_0_multinomial_train1.3	0.2855341003076921	0.4100361459206623	0.3044297537716455
PMS1_0_multinomial_train1.4	0.3335883935759478	0.38777069242929896	0.27864091399475316
PMS2_0_multinomial_train1	0.1745244927682414	0.8254755072317586	7e-322
MSH6_1_multinomial_train1.4	7.6e-322	0.9999999999999999	6.4e-322
MSH6_0_multinomial_train1.2	7.56e-322	0.9999999999999999	4.25e-322
PMS1_0_multinomial_train1.5	0.3050996319314894	0.36489284438921976	0.3300075236792908
PMS1_0_multinomial_train1.6	0.2794721238908603	0.3761334257077319	0.34439445040140776
PMS1_0_multinomial_train1.7	0.40342709126601084	0.34884433721358	0.2477285715204091
MSH6_1_multinomial_train1.5	7.6e-322	1.0	1.077e-321
MLH1_0_multinomial_train1.2	4.7e-322	1.0	2e-322
