Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J
EXO1_0_multinomial_train1	9.45630567856827e-62	0.05738227223839987	0.01599051675243852	0.9239871520249285	7.17850243716266e-218	5.9709750463650934e-273	1.5026689795244888e-276	4.362767244240108e-108	1.630808812202681e-60	0.002640058984233053
EXO1_0_multinomial_train1.1	6.691333160823553e-06	0.09303561277840275	0.0019574462064990477	0.8929605981248063	8.782847222587535e-33	0.01203965155713108	1.106085824025701e-227	2.17e-321	9.456903937482956e-105	4.5e-322
EXO1_0_multinomial_train1.2	8.581263778283263e-94	0.06087554074156419	0.027149189178811147	0.9119752700796245	8.840184421378422e-172	1.623272119935428e-19	1.41e-321	1.93e-321	1.9097868238702633e-57	8.94e-322
EXO1_0_multinomial_train1.3	0.07173362496588209	1.590829691659731e-16	2.94e-321	0.913951351072179	0.008753552202004444	1.015134861603156e-74	7.520003553141161e-245	0.005561471759934188	5.830123176265622e-131	7.95e-322
EXO1_0_multinomial_train1.4	2.776666044975192e-98	0.028610207769191744	4.5062466365742617e-219	0.9713897922308082	3.767063234624948e-282	6.9402e-319	9.3e-322	1.206e-321	3.114601319677384e-125	6.6e-322
EXO1_0_multinomial_train1.5	2.8395875334221475e-21	0.06603333856398348	3.913e-321	0.904755167905961	8.403619851538319e-59	0.029211493530055338	1.75e-321	1.13e-321	4.084390774808821e-80	4.15e-322
EXO1_0_multinomial_train1.6	3.8130914682537137e-32	0.08296065993543728	0.004810171609338751	0.902264813548568	1.67e-321	1.91e-321	2.1e-321	0.0052759776091239885	1.2543580172254318e-86	0.0046883772975320395
EXO1_0_multinomial_train1.7	1.1024311520555523e-100	0.08056687391088166	4.165e-321	0.9194331260891183	1.6653904783312102e-183	1.4953586698406217e-84	1.477e-321	2.026e-321	9.577633107143429e-144	7.07e-322
EXO1_0_multinomial_train1.8	1.23876910343199e-76	0.0676067735703267	0.04414852199304498	0.8882447044366282	9.061913591598207e-185	7.391095011260474e-63	1.6e-321	1.877e-321	5.333830610050162e-78	1.537e-321
EXO1_0_multinomial_train1.9	2.1075191410256557e-129	0.06893703231637184	3.42e-321	0.9310629676836282	6.64405e-319	2.6e-321	1.107e-321	1.14e-321	1.749733961887028e-79	4.2e-322
EXO1_0_multinomial_train1.10	4.0012863269719213e-41	0.07486795117961081	4.805321082382462e-50	0.9053422714846971	0.0053230893764763315	0.014466687959215756	1.76e-321	2.855710408482563e-123	3.266290030602733e-106	1.05e-321
EXO1_0_multinomial_train1.11	2.9727259664967397e-23	0.06227927035258397	2.9704340695499926e-218	0.8814089532687569	1.1376726945060279e-160	0.056311776378659	3.2245633702029484e-254	1.9323617970895637e-234	5.945473779555112e-137	1.265e-321
EXO1_0_multinomial_train1.12	1.111778187386101e-81	0.07012171256733432	7.338009217274975e-104	0.895310268326816	2.46e-321	0.027945470335938118	5.841683826941041e-158	5.806054458284064e-121	8.470262216180965e-116	0.006622548769911694
EXO1_0_multinomial_train1.13	4.8262563462151793e-48	0.04265680317205071	0.06493123259242466	0.882110874387848	0.010301089847676831	2.4286239970449297e-19	2.0893283645510593e-265	1.744e-321	5.055898973469128e-171	1.16e-321
EXO1_0_multinomial_train1.14	2.398263908086913e-71	0.06993645126929765	5.599601880094853e-14	0.9300635487306466	1.3072798037732362e-213	3.744632085614692e-27	1.42e-321	2.184e-321	1.3545011745738793e-135	6.77e-322
EXO1_0_multinomial_train1.15	2.895554021333203e-45	0.10302058324127268	0.002252793297159633	0.8947266234615676	5.65637156509821e-95	5.548619083369409e-177	1.66e-321	1.453e-321	3.491080320048709e-102	9.1e-322
EXO1_0_multinomial_train1.16	3.9873793564107075e-63	0.06722691563270611	0.017792887788232348	0.9149801965790616	2.456e-321	1.44463e-318	1.61e-321	1.89e-321	1.1681320973335293e-97	1.1e-321
EXO1_0_multinomial_train1.17	8.707437658474455e-56	0.11291547591301872	0.0060484182702383645	0.8810361058167427	2.120232526810756e-142	1.0681585431546442e-202	1.176e-321	1.196e-321	8.44542378263422e-112	6.77e-322
EXO1_0_multinomial_train1.18	6.602306024082557e-26	0.042096072635062654	0.00855255582396931	0.9166341609622328	1.7150390897413426e-293	0.021597713038295094	1.9008921693567604e-106	0.011119497540440004	1.383224708883611e-75	7.561431234280811e-36
EXO1_0_multinomial_train1.19	1.949348198894581e-86	0.0767938774986989	6.20544896633824e-237	0.9232061225013012	2.633e-321	2.604e-321	1.56e-321	2.06e-321	7.881098226694805e-79	1.275e-321
EXO1_0_multinomial_train1.20	6.342434730057696e-59	0.07657518739075578	3.334124992937059e-303	0.9234248126092444	2.536291808417542e-167	8.778667555921109e-82	2.31e-321	1.5838635605610737e-136	9.972083797325997e-111	1.8437467744062867e-55
EXO1_0_multinomial_train1.21	1.0223709708207629e-157	0.1055263971982042	4.02e-321	0.8944736028017957	2.273e-321	2.82e-321	1.225e-321	1.996e-321	5.16633985083804e-156	1.41e-321
EXO1_0_multinomial_train1.22	3.296231523290482e-60	0.08083301381492844	5.885737265850429e-139	0.8676752949401413	1.0863665403467418e-73	0.05149169124493029	6.428637536073215e-303	1.720725016735764e-193	4.813884546013858e-53	1.003e-321
EXO1_0_multinomial_train1.23	2.2965950912744084e-95	0.052185388554151634	2.0435765156779668e-171	0.9099176057067935	0.030552827703887352	0.007344178035167486	1.64e-321	1.21e-321	1.6406211729265339e-239	6.7e-322
EXO1_0_multinomial_train1.24	3.985144507430665e-89	0.09067265781504462	2.1839235097482627e-82	0.9093273421849554	2.2639985256527386e-109	7.064264152251988e-305	1.354e-321	3.723612235423639e-223	5.381477494939436e-78	1.077e-321
EXO1_0_multinomial_train1.25	0.05936811501110199	0.027069574945723113	0.014624703356385892	0.8845180756175343	1.8677712761078704e-131	0.01441953106925483	2.09e-321	1.43e-321	4.082768439452937e-59	6.67e-322
EXO1_0_multinomial_train1.26	1.5887154998674697e-06	0.07307466267210541	0.020722382222321027	0.9020221479734049	7.595107678913481e-95	0.004179218416668946	6.347119941090236e-203	2.075e-321	6.657335780692812e-72	6.4e-322
EXO1_0_multinomial_train1.27	4.019245523075105e-94	0.09772844040224697	3.233075466910451e-282	0.9022715595977531	1.6979807710064176e-58	2.535e-321	1.215e-321	1.245e-321	1.215567567451893e-168	9.3e-322
EXO1_0_multinomial_train1.28	2.5439312416779258e-14	0.11814218568820771	4.8820928641727986e-12	0.8532365265614023	4.260327594703432e-115	0.028621287745482577	5.950858406957835e-292	1.734e-321	6.430587594768724e-89	4.1e-322
EXO1_0_multinomial_train1.29	1.3989020650914162e-14	0.0713931498526017	0.01491233319014737	0.9136945169572369	2.727e-321	5.488611899654246e-101	1.15e-321	9.5e-322	9.970283512025338e-22	4.4e-322
EXO1_0_multinomial_train1.30	2.0479473066981412e-104	0.09044948292750729	9.955612496547685e-150	0.9095505170724928	1.947e-321	3.229894361474608e-286	2.38e-321	2.0409038496761355e-167	1.6246106266085168e-129	9.106417990673016e-32
EXO1_0_multinomial_train1.31	7.574880948643842e-46	0.056962957800547956	0.016272003400321765	0.9267650387991303	1.0884116940728892e-255	4.0585509323188046e-284	1.176e-321	1.94e-321	6.357792708698603e-87	4.5e-322
EXO1_0_multinomial_train1.32	6.1277671802867975e-92	0.050082195000314515	1.0072206158486965e-57	0.9499178049996855	8.010585381968374e-257	1.28e-321	8.6e-322	1.117e-321	2.079318844749683e-138	8.2e-322
EXO1_0_multinomial_train1.33	1.0728342466903184e-79	0.08497854718295826	3.90645008351345e-68	0.9093544631004665	2.25e-321	3.5359991570249327e-31	2.115e-321	0.005666989716575219	3.459291790264889e-46	1.803e-321
EXO1_0_multinomial_train1.34	1.0666711360451916e-125	0.07005843968370652	3.48e-321	0.9176390582826491	0.0006792946584076474	0.011623207375236758	9.18185261170214e-263	2.283e-321	4.3012982452246624e-158	2.115e-321
EXO1_0_multinomial_train1.35	7.499416685080592e-12	0.0882648337887248	9.310027115357305e-70	0.888850241419883	2.2436438440287045e-47	0.02288492478389265	3.032578484489497e-74	1.484580374671354e-57	2.0056469118639943e-111	6.389820677112981e-165
EXO1_0_multinomial_train1.36	4.977278404734921e-59	0.0707928749914385	3.166148450918641e-46	0.9237758929691307	2.58e-321	0.005431232039430708	2.174e-321	1.5774849174736128e-175	8.40409130967227e-19	9.2e-322
EXO1_0_multinomial_train1.37	5.126154425714148e-41	0.08091411511992053	1.5192806336675543e-143	0.8905581446871759	4.470100867016368e-221	0.019513546623315406	3.087672371820727e-99	9.745359143390965e-156	3.682171985475232e-173	0.009014193569588195
EXO1_0_multinomial_train1.38	7.616290858122637e-71	0.042736426815827344	0.0380222573808895	0.919241315803283	2.14e-321	2.490507606658265e-270	1.78e-321	1.383e-321	1.6494531441709887e-52	8.5e-322
EXO1_0_multinomial_train1.39	1.1030726102791596e-30	0.037179903593641345	0.021935806047691252	0.9408842903586674	1.1184252305e-314	7.23591897969004e-292	1.59e-321	1.176e-321	1.2269010389703882e-83	1.294e-321
EXO1_0_multinomial_train1.40	4.8430105431431556e-51	1.2598644430830642e-80	0.03157148008136116	0.9367475429937869	3.5887186530095593e-60	0.031680976924852035	3.1379656798607196e-274	1.774e-321	2.9068318998218597e-86	6.03e-322
EXO1_0_multinomial_train1.41	2.0018447847795613e-35	0.05286280384607651	0.0008705089772045516	0.9187247283872335	0.020851277887867958	0.006690680901617434	2.386e-321	1.7695083922745807e-254	3.2871902744204035e-112	1.136e-321
EXO1_0_multinomial_train1.42	0.044758261759999175	8.876066285623855e-12	1.9019875708441425e-106	0.9413004790405152	2.2645339535726354e-178	0.013941259190609574	7.054469045888963e-284	3.87034519883e-313	1.3348443628264037e-44	6.1e-322
EXO1_0_multinomial_train1.43	2.1226897004508078e-135	0.0769258375843083	0.019724886843302855	0.9033492755723889	1.42e-321	1.12e-321	7.26e-322	9.9e-322	9.674230440030495e-115	6.9e-322
EXO1_0_multinomial_train1.44	1.2077266626776254e-42	0.08795234109209435	0.013006393428322879	0.8908456614137804	5.480114865293492e-56	0.008195604065802418	9.170037112390898e-282	3.5305038080901426e-261	4.507985585638174e-55	8.9e-322
EXO1_0_multinomial_train1.45	1.6153739176464904e-45	0.09582354298008722	2.7430341783099417e-59	0.8977769420502892	2.69e-321	1.5821332415686205e-72	5.213104173164644e-270	2.5341294385021257e-14	1.324652784265909e-44	0.00639951496959822
EXO1_0_multinomial_train1.46	5.862059363894842e-39	0.08323714734046951	0.0011845623598209117	0.9109955130417793	2.144e-321	3.8077131240911368e-168	2.55435e-318	0.004582777257930185	1.7814435869783128e-53	6.286524270300221e-158
EXO1_0_multinomial_train1.47	6.577634671778974e-24	0.013101698373904173	0.030946487243106554	0.9559518143829893	9.583810052331043e-304	5.987130936646773e-24	6.907195661508879e-259	1.679542784838249e-280	2.6657839574229495e-59	8.45e-322
EXO1_0_multinomial_train1.48	1.6004100949516748e-83	0.12524241721969276	5.08570049977374e-13	0.8747575827797988	1.635292628732732e-207	1.784e-321	1.344e-321	1.813e-321	1.2444869363753733e-82	1.5805224406784231e-270
EXO1_0_multinomial_train1.49	1.581565946209564e-22	0.01905810615720047	2.9889331656211e-310	0.9269313894021731	6.214080861690507e-101	0.05185052975324304	4.762501303666728e-163	7.72690799501177e-48	2.2789275059576155e-77	0.002159974687383375
EXO1_0_multinomial_train1.50	2.5768120225607356e-108	0.06911962211122087	2.473981656903325e-231	0.9308803778887791	3.65763856085286e-100	1.6221941224714753e-157	1.863e-321	1.2251761117556393e-164	1.598613613907551e-125	8.84e-322
EXO1_0_multinomial_train1.51	9.587802517216034e-64	0.05647128241923804	0.0060758558782556295	0.9374528617025062	7.804272056512222e-199	2.446e-321	1.15e-321	4.0540426497e-314	6.192541463399264e-111	8.8e-322
EXO1_0_multinomial_train1.52	2.20161878104714e-28	0.03290629485263476	0.043941742127222405	0.9231519630201428	1.1574640019826634e-292	3.091393382232591e-132	9.704201e-317	2.17e-321	1.1989246841826063e-113	1.55e-321
EXO1_0_multinomial_train1.53	3.1819961388616874e-44	0.03529852584986079	3.487629723935081e-117	0.9565741263721393	2.614e-321	0.008127347777999899	1.937e-321	1.79e-321	2.8059900055606974e-25	4.1e-322
EXO1_0_multinomial_train1.54	2.3171312211381188e-79	0.043697334376201616	5.646761870867154e-144	0.9465995445242037	2.1782006433217027e-298	8.537623692124735e-180	7.711610495186445e-202	4.1252538316210473e-278	7.025945099669233e-184	0.009703121099594626
EXO1_0_multinomial_train1.55	4.786342937032454e-19	0.09832550207567572	8.225277636516328e-163	0.9002271669219497	9.221920135605857e-227	9.843234598386257e-27	2.531044921723951e-292	0.0014473310023745563	2.7180296522262573e-77	8.8e-322
EXO1_0_multinomial_train1.56	3.805671081061962e-35	0.10803818014288581	3.301872907302696e-201	0.8919618198571142	1.8143116691508177e-294	1.937e-321	9.63e-322	9.8e-322	1.8757344951570904e-68	6.9e-322
EXO1_0_multinomial_train1.57	1.645364305199868e-35	0.07876486849940247	1.5879371794275228e-190	0.901054194973378	2.3537523429543816e-139	0.013660226504990883	4.0779622788204757e-187	0.006520710022228553	7.841617265575035e-149	1.107e-321
EXO1_0_multinomial_train1.58	0.11246650282066595	2.4020459879495555e-69	0.010089192145138657	0.8758784438561145	3.6339926827787375e-146	0.0015658611780808005	2.006e-321	1.136e-321	2.0383195745927024e-19	4.3e-322
EXO1_0_multinomial_train1.59	1.7093151296067286e-19	0.04154670047313872	0.014865588985744435	0.8759171512155944	5.907626069644582e-98	0.01957165716601676	7.098696809837799e-285	1.383e-321	0.04809890215950578	4.25e-322
EXO1_0_multinomial_train1.60	1.866770252725672e-34	0.06763658236612681	0.0016799504108345983	0.916679161085103	1.9157521542900536e-195	5.0967288029937725e-05	2.8627626875456273e-168	0.013953338849905749	8.104184603513009e-83	1.88e-321
EXO1_0_multinomial_train1.61	2.7144371038187267e-39	0.0689830543252603	0.00489439903931912	0.9261225466354206	1.243088788058249e-121	2.1173995965297305e-78	1.4345006364025093e-300	4.1409155752332566e-199	4.305353418453847e-134	1.784e-321
EXO1_0_multinomial_train1.62	0.054606299868757015	0.01881645916575133	0.013327875935542539	0.9132493650299491	2.26e-321	1.0203688379806423e-70	2.882659616252155e-281	2.446e-321	1.0822681240279693e-76	6.8e-322
EXO1_0_multinomial_train1.63	6.5131724401958355e-46	0.04580124119720505	3.226e-321	0.9541987588027948	4.969602353133982e-129	2.5754277080258472e-49	3.062309438538371e-174	2.67694842620852e-125	1.114752369021715e-51	4.539911007225916e-222
EXO1_0_multinomial_train1.64	8.137102840094394e-05	0.05935296926195936	0.0046680822002246455	0.9358975775094153	1.8455559967377742e-107	1.0067378600368253e-86	2.209206400812984e-176	3.1189261805029258e-254	8.724005895192146e-107	2.9816448464379455e-25
EXO1_0_multinomial_train1.65	8.810156650921594e-45	0.06554101410468768	1.4254244352345338e-51	0.9101579591938092	5.538014451000227e-272	2.0696394662541822e-40	2.532554145038719e-205	0.02430102670150321	3.141854594962126e-66	1.8875001402417587e-294
EXO1_0_multinomial_train1.66	3.638655294867746e-17	0.07686372884766791	1.8139440800778658e-78	0.9231362711523322	5.133372298170489e-40	5.8614079359304035e-56	2.263e-321	1.86e-321	7.080481452349141e-96	6.47e-322
EXO1_0_multinomial_train1.67	1.025379870929379e-58	0.03706681465094476	3.129158927804418e-284	0.9582010357222516	9.190250388004629e-35	0.00473214962680353	2.3530270958739138e-306	3.2137320944771337e-271	1.1940556528708522e-171	1.6952093269448845e-117
EXO1_0_multinomial_train1.68	6.631439207165424e-90	0.09361035206156762	2.22e-321	0.8834608259091135	2.2705560765760682e-09	0.014641677931148346	0.0077269302365615454	2.480602061847052e-89	4.452850028076713e-146	0.0005602115910530992
EXO1_0_multinomial_train1.69	3.059898971569145e-33	0.1263857829331252	1.0575600504420808e-292	0.8736142170668749	2.982219557682683e-135	1.965448810086784e-158	9.93e-322	1.255e-321	2.9070314890565585e-84	2.4e-322
EXO1_0_multinomial_train1.70	9.334421452830138e-70	0.028864215087745303	2.6659663638076983e-137	0.9578297190746674	2.477819186725637e-276	7.958566434887955e-254	1.83e-321	0.013306065837587268	3.1988389097188786e-157	5.20167276022303e-310
EXO1_0_multinomial_train1.71	2.359520389406265e-40	0.08672535181970822	7.709803164970709e-192	0.9132746481802917	2.31e-321	2.0196997965197335e-166	1.754e-321	3.4775595341430984e-114	1.2853763326008307e-39	6.27e-322
EXO1_0_multinomial_train1.72	1.278940294314229e-86	0.05919315684695083	6.241189264503583e-116	0.9368490598828093	4.5274682258343005e-188	6.074528185708338e-10	5.292278478625651e-101	1.0716109119351374e-114	1.756336926651834e-103	0.00395778266278705
EXO1_0_multinomial_train1.73	1.859498808303483e-101	0.10874005738636572	1.8793340595184256e-232	0.8670863162900401	6.049855770715355e-122	0.024173626323594214	4.44037361221595e-214	1.2739562095276151e-134	3.627069128943944e-123	2.6612196647655283e-267
EXO1_0_multinomial_train1.74	2.1994469315378625e-133	0.0733623302433217	0.005039838889861077	0.9215978308668172	7.846213032163e-312	2.144e-321	9.2e-322	9.44e-322	3.63931459906373e-66	6.6e-322
EXO1_0_multinomial_train1.75	0.07077149632458318	0.000204355927005639	0.009117304558031813	0.8596600180292211	0.03790567242522197	0.022341152735936235	1.36e-321	1.87e-321	8.127301741833242e-53	4.3e-322
EXO1_0_multinomial_train1.76	3.314687947583695e-37	0.016464728052853067	0.00796158865318662	0.9661684452114946	2.574407047334354e-210	0.009405238082465652	1.833e-321	1.675e-321	1.7418971764354303e-50	6.5e-322
EXO1_0_multinomial_train1.77	4.337651143982104e-18	0.04039400767763014	0.03392661311568763	0.9226416137023781	6.015986515933807e-234	0.0029045462103368456	1.766733341619274e-32	1.0730182192205874e-166	2.4182618250871712e-51	0.00013321929396719852
EXO1_0_multinomial_train1.78	3.431778443214109e-35	0.04436573523498044	8.920399557180619e-212	0.9538642548327557	7.750082502961139e-153	0.0017700099322639708	4.388373644881326e-279	1.6905419631144364e-62	1.2917484605222362e-37	8.3e-322
EXO1_0_multinomial_train1.79	0.041560702529426695	0.00022948625047406273	0.02316741891811289	0.9217137426282288	7.89698542860913e-138	0.013328649673757426	2.5021326837936303e-104	1.4400027380901434e-201	1.702255223031717e-112	1.46e-321
EXO1_0_multinomial_train1.80	1.1492482812660384e-21	0.06586023869651295	0.01774177731004878	0.9163979839934382	1.5688423921845132e-80	2.134e-321	1.37e-321	1.41e-321	2.782656559339836e-65	6.5e-322
EXO1_0_multinomial_train1.81	4.637319864342711e-50	0.07738022140343087	1.3466587950650972e-39	0.9055697725309133	2.47e-321	4.1674442127550475e-113	8.65460428086682e-186	0.00874192589332271	4.1208365556897094e-77	0.008308080172333091
EXO1_0_multinomial_train1.82	1.9757271555741138e-98	0.054943807047444365	8.644236833230602e-30	0.9450561929525556	5.453546629424617e-297	8.986540495245337e-178	2.243e-321	2.1515744938074065e-188	5.677020664809114e-79	1.92e-321
EXO1_0_multinomial_train1.83	9.652753281833145e-68	0.042680659737990484	7.25408867227625e-113	0.9217011831558002	8.80199943888152e-180	0.03561815710620931	4.449264028422033e-287	2.036e-321	2.984782985016791e-41	1.04e-321
EXO1_0_multinomial_train1.84	1.1315801128016804e-61	0.06618694176110154	9.439050989955771e-54	0.9338130582388985	2.124e-321	1.4587424140051783e-123	4.0304096231994645e-86	1.2269993356385371e-145	4.683096708559986e-106	1.6517555513822958e-223
EXO1_0_multinomial_train1.85	1.174307081330569e-71	0.05252991991501665	0.015899176981677456	0.9294820204108445	2.6e-321	0.0020888826924613927	1.206e-321	1e-321	2.113369870753864e-116	4.6e-322
EXO1_0_multinomial_train1.86	8.179922774959345e-15	0.05001155932459962	0.01637907175558297	0.9252772449113763	8.28976168431568e-273	0.008332124008431483	9.68574978745614e-183	2.3999090883311377e-261	1.364463819164226e-15	6.27e-322
EXO1_0_multinomial_train1.87	5.2079801161289e-113	0.05900271802749509	5.840634809663438e-273	0.9409972819725048	1.2332408767563256e-41	4.404622976506662e-113	1.586e-321	1.3682445329376923e-201	4.3799707828126484e-107	1.08e-321
EXO1_0_multinomial_train1.88	1.988128039834828e-55	0.07238567313154007	2.744036590191427e-125	0.90431950499755	8.081928670926372e-276	7.028141013460767e-141	2.42950034865917e-307	0.02273339562468392	5.545898846370171e-59	0.0005614262462261208
EXO1_0_multinomial_train1.89	5.225080127631704e-21	0.059427116583832894	1.0655331977664312e-20	0.9397187558117028	1.40826048959348e-205	1.9210345533966623e-133	5.880742598931693e-196	1.2241972089431485e-93	2.0029326239423638e-87	0.0008541276044643844
EXO1_0_multinomial_train1.90	4.694305308032601e-10	0.09330846767997236	0.02443190461270393	0.8578155204675475	3.762591792714415e-07	0.02444373051116648	3.1786286400446075e-295	1.853e-321	6.926830263430531e-74	4.35e-322
EXO1_0_multinomial_train1.91	1.6089380752369756e-71	0.07634992265865947	0.036644247989814145	0.8870058293515264	2.28e-321	1.189834767693687e-233	1.457e-321	4.33713119098779e-290	2.460247726349938e-76	1.16e-321
EXO1_0_multinomial_train1.92	0.0529279549464709	0.02078705084938566	0.021762472745003304	0.8531925027673066	7.646005938708844e-150	0.05133001869183357	5.604874893890324e-209	1.5254272190591717e-155	1.5210433916114645e-50	1.03e-321
EXO1_0_multinomial_train1.93	4.044327562863416e-118	0.04618972824510523	2.3189743604435136e-235	0.9538102717548947	3e-321	1.774e-321	1e-321	1.033e-321	6.697549667814916e-159	7.07e-322
EXO1_0_multinomial_train1.94	8.918203008152935e-73	0.052728292035174075	3.686e-321	0.9275166730896024	1.2031002965726982e-121	0.019755034875223693	1.6e-321	1.655e-321	1.2134718908304415e-197	8.65e-322
EXO1_0_multinomial_train1.95	2.0095632348597584e-25	0.03885967362142777	0.01175418273311742	0.9332371307871304	2.21e-321	0.016149012858324485	1.59e-321	1.42e-321	4.6955753970287946e-64	4.3e-322
EXO1_0_multinomial_train1.96	8.727397981607934e-55	0.06684676957220975	0.04397090090892103	0.8150829712951986	1.26e-321	1.487e-321	8.6e-322	1.314e-321	0.07409935822367071	4.1e-322
EXO1_0_multinomial_train1.97	8.912895677160116e-88	0.024299967115285565	5.278787519291136e-265	0.9378419052569953	3.246042652531603e-89	0.03785812762771911	6.468537117757708e-220	1.8887620871384089e-261	4.725821093130967e-122	2.2809147932401343e-236
EXO1_0_multinomial_train1.98	1.2174874874454476e-92	0.08355801807127608	1.4493779352522987e-258	0.86780069486857	4.6279257074998383e-156	0.044286947539699	9.006478543408153e-198	4.1902454765851684e-168	4.464240914146843e-99	0.004354339520454959
OGG1_0_multinomial_train1	2e-322	2.3e-322	2.9e-322	8.25e-322	4.1e-322	4.8065777785615675e-188	0.22453788724929377	0.36305940304673967	5.9e-322	0.41240270970396653
OGG1_0_multinomial_train1.1	4.3e-322	2.5e-322	9.63e-322	1.033e-321	5.24e-322	4.881442273901312e-162	0.08368660279617586	0.4058743242250349	9.54e-322	0.5104390729787893
OGG1_0_multinomial_train1.2	1.8e-322	2.03e-322	5.43e-322	8.15e-322	3.26e-322	8.81109699496613e-199	0.048360063766410395	0.6303023602993711	5.7e-322	0.3213375759342184
OGG1_0_multinomial_train1.3	2.08e-322	2.4e-322	3.1e-322	9.9e-322	4.2e-322	3.007696577404542e-252	0.08056634347492303	0.3730967507471821	6.1e-322	0.5463369057778948
OGG1_0_multinomial_train1.4	1.9e-322	2.27e-322	2.87e-322	5.34e-322	3.16e-322	4.7e-322	2.0943573605222517e-176	0.45959018731635787	4.3e-322	0.5404098126836421
OGG1_0_multinomial_train1.5	3.8e-322	2.2e-322	5.7e-322	6.6e-322	3.95e-322	3.446291356579427e-183	0.1301355600937035	0.4190220421194098	5.7e-322	0.45084239778688673
OGG1_0_multinomial_train1.6	1.8e-322	2.08e-322	2.7e-322	6.67e-322	3.95e-322	4.3348314685171383e-156	0.17386615463323876	0.5154044150259587	4.2e-322	0.31072943034080264
OGG1_0_multinomial_train1.7	1.9e-322	2.17e-322	2.9e-322	8.65e-322	3.4e-322	4.4e-322	7.1691062151890874e-124	0.6212168342514887	4.55e-322	0.37878316574851145
OGG1_0_multinomial_train1.8	4.3e-322	2.5e-322	9.63e-322	9.9e-322	3.36e-322	8.165190457963716e-257	0.022412516826032906	0.35117914913261516	7.7e-322	0.626408334041352
OGG1_0_multinomial_train1.9	1.73e-322	2.03e-322	2.6e-322	5.14e-322	2.27e-322	2.8e-322	1.3874502955672744e-264	0.5860728350299516	4.05e-322	0.4139271649700486
OGG1_0_multinomial_train1.10	1.8e-322	2.1e-322	5.6e-322	6.57e-322	3.9e-322	3.399874967423189e-235	1.393029179135161e-56	0.5311399253136049	5.6e-322	0.4688600746863952
OGG1_0_multinomial_train1.11	1.8e-322	2.08e-322	5.5e-322	5.2e-322	2.27e-322	5.1e-322	2.718622182536849e-103	0.528271191114258	4.1e-322	0.47172880888574187
OGG1_0_multinomial_train1.12	2.08e-322	2.37e-322	6.27e-322	1.37e-321	5.43e-322	3.317165423990005e-139	0.04216406670465841	0.5584945167041492	8e-322	0.3993414165911923
