Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
EXO1_0_multinomial_train1.2	1.13E-01	9.43E-03	1.32E-01	7.37E-02	1.40E-01	1.11E-26	1.47E-02	3.68E-02	1.18E-01
EXO1_0_multinomial_train1.3	1.17E-01	1.23E-02	1.32E-01	6.94E-02	1.44E-01	1.11E-26	1.77E-02	3.59E-02	1.22E-01
EXO1_0_multinomial_train1.4	1.14E-01	1.07E-02	1.36E-01	7.66E-02	1.41E-01	1.11E-26	1.35E-02	4.29E-02	1.21E-01
EXO1_0_multinomial_train1.5	1.15E-01	1.15E-02	1.31E-01	7.13E-02	1.41E-01	1.11E-26	1.86E-02	3.60E-02	1.21E-01
EXO1_0_multinomial_train1.6	1.13E-01	1.08E-02	1.32E-01	8.00E-02	1.42E-01	1.11E-26	7.86E-03	3.64E-02	1.19E-01
EXO1_0_multinomial_train1.7	1.12E-01	9.24E-03	1.34E-01	8.09E-02	1.38E-01	1.11E-26	1.43E-02	3.69E-02	1.20E-01
EXO1_0_multinomial_train1.8	1.14E-01	9.20E-03	1.32E-01	7.11E-02	1.41E-01	7.55E-04	1.46E-02	3.76E-02	1.18E-01
EXO1_0_multinomial_train1.9	1.16E-01	8.70E-03	1.34E-01	7.36E-02	1.43E-01	1.11E-26	1.53E-02	3.73E-02	1.21E-01
EXO1_0_multinomial_train1.10	1.15E-01	1.10E-02	1.31E-01	6.85E-02	1.42E-01	1.11E-26	1.77E-02	3.66E-02	1.20E-01
EXO1_0_multinomial_train1.11	1.12E-01	1.34E-02	1.29E-01	7.23E-02	1.39E-01	1.11E-26	1.55E-02	3.49E-02	1.19E-01
EXO1_0_multinomial_train1.12	1.13E-01	1.34E-02	1.29E-01	7.39E-02	1.42E-01	4.69E-04	1.21E-02	3.49E-02	1.19E-01
EXO1_0_multinomial_train1.13	1.12E-01	1.07E-02	1.30E-01	7.18E-02	1.39E-01	5.48E-05	1.52E-02	3.62E-02	1.17E-01
EXO1_0_multinomial_train1.14	1.13E-01	9.79E-03	1.32E-01	7.50E-02	1.41E-01	1.11E-26	1.42E-02	3.65E-02	1.19E-01
EXO1_0_multinomial_train1.15	1.12E-01	9.16E-03	1.31E-01	7.26E-02	1.38E-01	1.11E-26	1.60E-02	3.78E-02	1.18E-01
EXO1_0_multinomial_train1.16	1.14E-01	9.82E-03	1.32E-01	7.45E-02	1.42E-01	1.11E-26	1.27E-02	3.68E-02	1.18E-01
EXO1_0_multinomial_train1.17	1.12E-01	8.28E-03	1.32E-01	7.22E-02	1.39E-01	4.37E-04	1.53E-02	3.89E-02	1.18E-01
EXO1_0_multinomial_train1.18	1.13E-01	1.38E-02	1.29E-01	7.32E-02	1.42E-01	9.96E-04	1.16E-02	3.40E-02	1.19E-01
EXO1_0_multinomial_train1.19	1.15E-01	9.66E-03	1.33E-01	7.32E-02	1.43E-01	1.11E-26	1.35E-02	3.71E-02	1.20E-01
EXO1_0_multinomial_train1.20	1.14E-01	1.07E-02	1.33E-01	7.43E-02	1.41E-01	1.11E-26	1.42E-02	3.64E-02	1.20E-01
EXO1_0_multinomial_train1.21	1.11E-01	8.82E-03	1.34E-01	8.42E-02	1.39E-01	1.39E-04	1.06E-02	3.79E-02	1.19E-01
EXO1_0_multinomial_train1.22	1.14E-01	1.26E-02	1.30E-01	6.92E-02	1.40E-01	1.11E-26	1.76E-02	3.63E-02	1.18E-01
EXO1_0_multinomial_train1.23	1.13E-01	1.15E-02	1.32E-01	7.19E-02	1.39E-01	1.11E-26	1.79E-02	3.55E-02	1.20E-01
EXO1_0_multinomial_train1.24	1.15E-01	9.16E-03	1.33E-01	6.92E-02	1.41E-01	5.20E-26	1.64E-02	3.78E-02	1.19E-01
EXO1_0_multinomial_train1.25	1.13E-01	1.04E-02	1.30E-01	7.25E-02	1.39E-01	1.11E-26	1.64E-02	3.68E-02	1.18E-01
EXO1_0_multinomial_train1.26	1.15E-01	1.10E-02	1.30E-01	6.77E-02	1.42E-01	1.13E-25	1.68E-02	3.67E-02	1.19E-01
EXO1_0_multinomial_train1.27	1.11E-01	8.63E-03	1.34E-01	7.69E-02	1.38E-01	1.11E-26	1.61E-02	3.77E-02	1.19E-01
EXO1_0_multinomial_train1.28	1.14E-01	1.08E-02	1.26E-01	6.69E-02	1.40E-01	1.11E-26	1.82E-02	3.81E-02	1.20E-01
EXO1_0_multinomial_train1.29	1.14E-01	8.45E-03	1.32E-01	7.54E-02	1.41E-01	1.11E-26	1.52E-02	3.75E-02	1.18E-01
EXO1_0_multinomial_train1.30	1.13E-01	1.02E-02	1.32E-01	7.97E-02	1.41E-01	1.11E-26	9.60E-03	3.69E-02	1.19E-01
EXO1_0_multinomial_train1.31	1.13E-01	9.10E-03	1.33E-01	7.57E-02	1.40E-01	1.11E-26	1.38E-02	3.67E-02	1.18E-01
EXO1_0_multinomial_train1.32	1.17E-01	8.97E-03	1.34E-01	6.84E-02	1.44E-01	1.11E-26	1.51E-02	3.68E-02	1.20E-01
EXO1_0_multinomial_train1.33	1.17E-01	1.09E-02	1.33E-01	6.89E-02	1.46E-01	1.11E-26	1.26E-02	3.72E-02	1.21E-01
EXO1_0_multinomial_train1.34	1.15E-01	1.19E-02	1.32E-01	7.05E-02	1.41E-01	1.11E-26	1.70E-02	3.59E-02	1.21E-01
EXO1_0_multinomial_train1.35	1.12E-01	1.26E-02	1.29E-01	7.17E-02	1.39E-01	1.11E-26	1.57E-02	3.59E-02	1.19E-01
EXO1_0_multinomial_train1.36	1.12E-01	1.04E-02	1.32E-01	8.12E-02	1.39E-01	1.11E-26	1.23E-02	3.60E-02	1.19E-01
EXO1_0_multinomial_train1.37	1.15E-01	1.36E-02	1.29E-01	7.05E-02	1.43E-01	4.60E-04	1.33E-02	3.54E-02	1.20E-01
EXO1_0_multinomial_train1.38	1.16E-01	1.01E-02	1.31E-01	7.22E-02	1.44E-01	3.78E-11	1.29E-02	3.63E-02	1.19E-01
EXO1_0_multinomial_train1.39	1.15E-01	1.04E-02	1.32E-01	7.35E-02	1.43E-01	1.11E-26	1.27E-02	3.57E-02	1.19E-01
EXO1_0_multinomial_train1.40	1.16E-01	1.34E-02	1.30E-01	6.84E-02	1.43E-01	1.11E-26	1.59E-02	3.34E-02	1.20E-01
EXO1_0_multinomial_train1.41	1.12E-01	1.17E-02	1.32E-01	7.29E-02	1.38E-01	1.11E-26	1.62E-02	3.52E-02	1.20E-01
EXO1_0_multinomial_train1.42	1.16E-01	1.24E-02	1.32E-01	6.90E-02	1.44E-01	1.11E-26	1.57E-02	3.48E-02	1.21E-01
EXO1_0_multinomial_train1.43	1.13E-01	7.00E-03	1.35E-01	8.64E-02	1.41E-01	1.11E-26	9.04E-03	3.83E-02	1.18E-01
EXO1_0_multinomial_train1.44	1.13E-01	1.04E-02	1.30E-01	6.99E-02	1.40E-01	1.11E-26	1.66E-02	3.71E-02	1.18E-01
EXO1_0_multinomial_train1.45	1.14E-01	1.11E-02	1.31E-01	7.46E-02	1.42E-01	1.11E-26	1.10E-02	3.68E-02	1.19E-01
EXO1_0_multinomial_train1.46	1.14E-01	1.05E-02	1.32E-01	7.42E-02	1.43E-01	1.11E-26	1.05E-02	3.67E-02	1.19E-01
EXO1_0_multinomial_train1.47	1.15E-01	1.18E-02	1.31E-01	7.03E-02	1.44E-01	1.11E-26	1.23E-02	3.44E-02	1.19E-01
EXO1_0_multinomial_train1.48	1.13E-01	9.36E-03	1.32E-01	7.00E-02	1.40E-01	2.10E-03	1.35E-02	3.97E-02	1.19E-01
EXO1_0_multinomial_train1.49	1.13E-01	1.53E-02	1.26E-01	6.46E-02	1.41E-01	1.27E-03	1.47E-02	3.27E-02	1.22E-01
EXO1_0_multinomial_train1.50	1.14E-01	1.04E-02	1.33E-01	7.36E-02	1.40E-01	1.11E-26	1.52E-02	3.63E-02	1.20E-01
EXO1_0_multinomial_train1.51	1.14E-01	9.63E-03	1.33E-01	7.20E-02	1.41E-01	1.11E-26	1.43E-02	3.64E-02	1.19E-01
EXO1_0_multinomial_train1.52	1.14E-01	1.08E-02	1.31E-01	7.39E-02	1.42E-01	1.21E-26	1.22E-02	3.56E-02	1.18E-01
EXO1_0_multinomial_train1.53	1.16E-01	1.16E-02	1.32E-01	7.02E-02	1.44E-01	1.11E-26	1.42E-02	3.50E-02	1.21E-01
EXO1_0_multinomial_train1.54	1.16E-01	1.35E-02	1.31E-01	7.08E-02	1.45E-01	3.84E-04	1.17E-02	3.43E-02	1.21E-01
EXO1_0_multinomial_train1.55	1.14E-01	1.01E-02	1.31E-01	7.27E-02	1.41E-01	1.11E-26	1.36E-02	3.73E-02	1.19E-01
EXO1_0_multinomial_train1.56	1.11E-01	7.43E-03	1.34E-01	8.00E-02	1.38E-01	1.11E-26	1.41E-02	3.86E-02	1.19E-01
EXO1_0_multinomial_train1.57	1.13E-01	1.22E-02	1.31E-01	7.41E-02	1.40E-01	1.11E-26	1.46E-02	3.57E-02	1.20E-01
EXO1_0_multinomial_train1.58	1.13E-01	9.45E-03	1.28E-01	6.77E-02	1.39E-01	3.72E-04	1.83E-02	3.78E-02	1.19E-01
EXO1_0_multinomial_train1.59	1.14E-01	1.16E-02	1.30E-01	6.93E-02	1.41E-01	1.11E-26	1.69E-02	3.56E-02	1.19E-01
EXO1_0_multinomial_train1.60	1.15E-01	1.25E-02	1.30E-01	6.99E-02	1.42E-01	1.11E-26	1.40E-02	3.54E-02	1.19E-01
EXO1_0_multinomial_train1.61	1.14E-01	1.08E-02	1.31E-01	7.18E-02	1.41E-01	1.11E-26	1.47E-02	3.62E-02	1.19E-01
EXO1_0_multinomial_train1.62	1.13E-01	1.05E-02	1.30E-01	7.78E-02	1.41E-01	1.11E-26	1.27E-02	3.62E-02	1.18E-01
EXO1_0_multinomial_train1.63	1.14E-01	1.21E-02	1.32E-01	7.34E-02	1.41E-01	1.11E-26	1.42E-02	3.47E-02	1.21E-01
EXO1_0_multinomial_train1.64	1.15E-01	1.19E-02	1.30E-01	6.87E-02	1.42E-01	1.11E-26	1.47E-02	3.56E-02	1.19E-01
EXO1_0_multinomial_train1.65	1.14E-01	1.28E-02	1.30E-01	7.18E-02	1.42E-01	5.04E-04	1.29E-02	3.51E-02	1.19E-01
EXO1_0_multinomial_train1.66	1.15E-01	1.04E-02	1.31E-01	6.96E-02	1.41E-01	1.11E-26	1.71E-02	3.67E-02	1.19E-01
EXO1_0_multinomial_train1.67	1.13E-01	1.27E-02	1.34E-01	7.46E-02	1.40E-01	1.11E-26	1.42E-02	3.76E-02	1.21E-01
EXO1_0_multinomial_train1.68	1.14E-01	1.34E-02	1.31E-01	7.06E-02	1.42E-01	6.51E-09	1.66E-02	3.61E-02	1.22E-01
EXO1_0_multinomial_train1.69	1.09E-01	7.16E-03	1.31E-01	7.88E-02	1.35E-01	1.11E-26	1.61E-02	3.89E-02	1.19E-01
EXO1_0_multinomial_train1.70	1.13E-01	1.26E-02	1.33E-01	7.38E-02	1.42E-01	1.90E-04	1.12E-02	3.58E-02	1.21E-01
EXO1_0_multinomial_train1.71	1.16E-01	9.72E-03	1.32E-01	7.06E-02	1.43E-01	1.11E-26	1.34E-02	3.75E-02	1.20E-01
EXO1_0_multinomial_train1.72	1.15E-01	1.27E-02	1.31E-01	7.09E-02	1.43E-01	1.11E-26	1.32E-02	3.49E-02	1.20E-01
EXO1_0_multinomial_train1.73	1.12E-01	1.16E-02	1.29E-01	7.17E-02	1.39E-01	4.83E-14	1.48E-02	3.71E-02	1.19E-01
EXO1_0_multinomial_train1.74	1.14E-01	7.70E-03	1.34E-01	7.39E-02	1.41E-01	1.11E-26	1.50E-02	3.79E-02	1.19E-01
EXO1_0_multinomial_train1.75	1.13E-01	1.13E-02	1.29E-01	6.99E-02	1.38E-01	1.11E-26	1.98E-02	3.62E-02	1.19E-01
EXO1_0_multinomial_train1.76	1.13E-01	1.27E-02	1.32E-01	7.33E-02	1.41E-01	1.11E-26	1.38E-02	3.85E-02	1.19E-01
EXO1_0_multinomial_train1.77	1.17E-01	1.27E-02	1.31E-01	6.68E-02	1.46E-01	3.85E-26	1.33E-02	3.53E-02	1.21E-01
EXO1_0_multinomial_train1.78	1.16E-01	1.17E-02	1.33E-01	7.05E-02	1.43E-01	1.11E-26	1.47E-02	3.51E-02	1.21E-01
EXO1_0_multinomial_train1.79	1.15E-01	1.29E-02	1.30E-01	6.80E-02	1.43E-01	1.11E-26	1.44E-02	3.47E-02	1.19E-01
EXO1_0_multinomial_train1.80	1.14E-01	9.21E-03	1.32E-01	6.88E-02	1.41E-01	1.11E-26	1.66E-02	3.71E-02	1.19E-01
EXO1_0_multinomial_train1.81	1.13E-01	1.26E-02	1.29E-01	7.44E-02	1.42E-01	7.52E-04	1.11E-02	3.53E-02	1.19E-01
EXO1_0_multinomial_train1.82	1.15E-01	1.10E-02	1.32E-01	7.16E-02	1.43E-01	1.11E-26	1.26E-02	3.57E-02	1.20E-01
EXO1_0_multinomial_train1.83	1.14E-01	1.29E-02	1.31E-01	7.11E-02	1.41E-01	1.11E-26	1.55E-02	3.45E-02	1.20E-01
EXO1_0_multinomial_train1.84	1.16E-01	1.23E-02	1.30E-01	7.22E-02	1.44E-01	1.11E-26	1.18E-02	3.55E-02	1.20E-01
EXO1_0_multinomial_train1.85	1.12E-01	9.54E-03	1.33E-01	7.97E-02	1.39E-01	1.11E-26	1.37E-02	3.88E-02	1.18E-01
EXO1_0_multinomial_train1.86	1.16E-01	1.20E-02	1.30E-01	6.99E-02	1.43E-01	1.11E-26	1.45E-02	3.54E-02	1.19E-01
EXO1_0_multinomial_train1.87	1.14E-01	1.04E-02	1.33E-01	7.11E-02	1.41E-01	1.11E-26	1.60E-02	3.60E-02	1.20E-01
EXO1_0_multinomial_train1.88	1.12E-01	1.21E-02	1.31E-01	7.60E-02	1.40E-01	4.99E-04	1.22E-02	3.54E-02	1.19E-01
EXO1_0_multinomial_train1.89	1.14E-01	1.17E-02	1.31E-01	7.20E-02	1.42E-01	1.11E-26	1.32E-02	3.54E-02	1.19E-01
EXO1_0_multinomial_train1.90	1.13E-01	1.06E-02	1.29E-01	6.88E-02	1.39E-01	3.55E-16	1.85E-02	3.74E-02	1.18E-01
EXO1_0_multinomial_train1.91	1.12E-01	8.55E-03	1.33E-01	8.31E-02	1.40E-01	1.11E-26	1.00E-02	3.77E-02	1.18E-01
EXO1_0_multinomial_train1.92	1.14E-01	1.30E-02	1.28E-01	6.82E-02	1.41E-01	1.11E-26	1.64E-02	3.59E-02	1.18E-01
EXO1_0_multinomial_train1.93	1.11E-01	1.04E-02	1.38E-01	8.35E-02	1.38E-01	1.11E-26	1.22E-02	4.59E-02	1.20E-01
EXO1_0_multinomial_train1.94	1.14E-01	1.15E-02	1.33E-01	7.33E-02	1.41E-01	1.11E-26	1.55E-02	3.54E-02	1.21E-01
EXO1_0_multinomial_train1.95	1.14E-01	1.08E-02	1.31E-01	7.41E-02	1.41E-01	1.11E-26	1.35E-02	3.54E-02	1.19E-01
EXO1_0_multinomial_train1.96	1.15E-01	7.93E-03	1.34E-01	7.76E-02	1.44E-01	7.44E-05	9.34E-03	3.97E-02	1.20E-01
EXO1_0_multinomial_train1.97	1.14E-01	1.41E-02	1.28E-01	1.01E-01	1.41E-01	1.11E-26	1.47E-02	3.34E-02	1.21E-01
EXO1_0_multinomial_train1.98	1.12E-01	1.31E-02	1.29E-01	7.33E-02	1.39E-01	1.07E-21	1.45E-02	3.54E-02	1.18E-01
OGG1_0_multinomial_train1	8.92E-02	6.37E-03	8.97E-02	1.17E-02	8.99E-02	1.45E-01	7.76E-03	1.51E-02	1.19E-01
OGG1_0_multinomial_train1.1	9.96E-02	1.16E-02	9.83E-02	9.67E-03	9.68E-02	1.52E-01	9.20E-03	1.19E-02	1.33E-01
OGG1_0_multinomial_train1.2	9.20E-02	1.58E-02	9.04E-02	1.37E-02	8.67E-02	1.45E-01	1.52E-02	1.08E-02	1.23E-01
OGG1_0_multinomial_train1.3	1.05E-01	5.22E-03	1.03E-01	4.37E-03	1.01E-01	1.64E-01	1.17E-34	5.40E-03	1.40E-01
OGG1_0_multinomial_train1.4	1.08E-01	7.94E-03	1.07E-01	5.97E-03	1.05E-01	1.69E-01	0.00E+00	7.83E-03	1.45E-01
OGG1_0_multinomial_train1.5	9.66E-02	7.91E-03	9.65E-02	9.62E-03	9.64E-02	1.55E-01	2.18E-03	1.16E-02	1.31E-01
OGG1_0_multinomial_train1.6	8.78E-02	2.04E-02	8.75E-02	1.69E-02	8.53E-02	1.42E-01	2.08E-02	1.54E-02	1.16E-01
OGG1_0_multinomial_train1.7	9.69E-02	4.13E-03	9.30E-02	9.60E-03	9.14E-02	1.51E-01	9.15E-03	7.30E-03	1.30E-01
OGG1_0_multinomial_train1.8	1.08E-01	7.57E-03	1.06E-01	8.57E-03	1.05E-01	1.68E-01	1.13E-03	7.96E-03	1.45E-01
OGG1_0_multinomial_train1.9	1.05E-01	5.73E-03	1.03E-01	6.95E-03	1.02E-01	1.65E-01	2.03E-03	6.66E-03	1.40E-01
OGG1_0_multinomial_train1.10	1.05E-01	6.19E-03	1.03E-01	8.27E-03	1.01E-01	1.62E-01	4.25E-03	9.78E-03	1.40E-01
OGG1_0_multinomial_train1.11	1.07E-01	1.04E-02	1.05E-01	1.05E-02	1.03E-01	1.66E-01	2.11E-03	1.09E-02	1.43E-01
OGG1_0_multinomial_train1.12	9.14E-02	6.15E-03	9.03E-02	1.06E-02	8.61E-02	1.43E-01	9.75E-03	1.12E-02	1.23E-01
OGG1_0_multinomial_train1.13	9.79E-02	4.64E-03	9.65E-02	6.37E-03	9.25E-02	1.50E-01	1.66E-03	5.48E-03	1.29E-01
OGG1_0_multinomial_train1.14	9.29E-02	1.62E-02	9.17E-02	1.30E-02	8.70E-02	1.49E-01	1.69E-02	1.12E-02	1.26E-01
OGG1_0_multinomial_train1.15	1.00E-01	1.11E-02	9.89E-02	1.02E-02	9.77E-02	1.53E-01	1.04E-02	1.19E-02	1.34E-01
OGG1_0_multinomial_train1.16	1.02E-01	4.88E-03	9.83E-02	9.51E-03	9.63E-02	1.58E-01	4.84E-03	8.03E-03	1.35E-01
OGG1_0_multinomial_train1.17	9.74E-02	5.63E-03	9.64E-02	8.44E-03	9.09E-02	1.50E-01	3.55E-03	7.55E-03	1.29E-01
OGG1_0_multinomial_train1.18	9.98E-02	1.14E-02	9.86E-02	1.02E-02	9.53E-02	1.58E-01	1.21E-02	8.23E-03	1.34E-01
OGG1_0_multinomial_train1.19	1.02E-01	7.14E-03	9.77E-02	9.91E-03	9.62E-02	1.57E-01	3.05E-03	1.25E-02	1.35E-01
OGG1_0_multinomial_train1.20	1.02E-01	1.23E-02	1.00E-01	8.11E-03	9.91E-02	1.60E-01	3.72E-33	1.12E-02	1.38E-01
OGG1_0_multinomial_train1.21	9.36E-02	1.26E-02	9.24E-02	1.16E-02	8.85E-02	1.48E-01	1.34E-02	9.27E-03	1.25E-01
OGG1_0_multinomial_train1.22	1.02E-01	1.00E-02	1.00E-01	1.12E-02	9.81E-02	1.58E-01	1.17E-03	1.88E-02	1.37E-01
OGG1_0_multinomial_train1.23	9.34E-02	1.05E-02	9.42E-02	1.14E-02	9.29E-02	1.51E-01	1.19E-02	1.15E-02	1.24E-01
OGG1_0_multinomial_train1.24	8.23E-02	1.69E-02	8.14E-02	1.48E-02	7.99E-02	1.32E-01	1.86E-02	1.28E-02	1.10E-01
OGG1_0_multinomial_train1.25	9.91E-02	1.82E-03	9.90E-02	1.14E-02	1.01E-01	1.59E-01	1.55E-03	1.63E-02	1.30E-01
OGG1_0_multinomial_train1.26	9.81E-02	9.39E-03	9.72E-02	9.29E-03	9.25E-02	1.54E-01	9.52E-03	7.87E-03	1.32E-01
OGG1_0_multinomial_train1.27	1.01E-01	1.02E-02	1.01E-01	8.16E-03	9.90E-02	1.59E-01	1.19E-43	1.04E-02	1.36E-01
OGG1_0_multinomial_train1.28	9.86E-02	9.84E-03	9.88E-02	9.71E-03	9.34E-02	1.56E-01	8.96E-03	2.45E-03	1.32E-01
OGG1_0_multinomial_train1.29	1.00E-01	8.48E-03	9.73E-02	9.22E-03	9.58E-02	1.56E-01	3.49E-03	1.39E-02	1.34E-01
OGG1_0_multinomial_train1.30	9.96E-02	1.02E-02	9.73E-02	1.00E-02	9.49E-02	1.55E-01	4.81E-03	1.07E-02	1.33E-01
OGG1_0_multinomial_train1.31	9.25E-02	1.91E-02	9.19E-02	1.65E-02	8.87E-02	1.47E-01	2.11E-02	1.49E-02	1.23E-01
OGG1_0_multinomial_train1.32	9.53E-02	1.01E-02	9.21E-02	1.05E-02	8.95E-02	1.51E-01	8.87E-03	8.02E-03	1.27E-01
OGG1_0_multinomial_train1.33	1.07E-01	8.22E-03	1.05E-01	8.51E-03	1.04E-01	1.66E-01	9.28E-04	8.30E-03	1.44E-01
OGG1_0_multinomial_train1.34	9.62E-02	1.85E-02	9.69E-02	1.59E-02	9.46E-02	1.51E-01	1.67E-03	1.34E-02	1.30E-01
OGG1_0_multinomial_train1.35	1.03E-01	4.34E-03	1.00E-01	7.35E-03	9.83E-02	1.62E-01	6.44E-03	5.48E-03	1.38E-01
OGG1_0_multinomial_train1.36	9.78E-02	5.61E-03	9.78E-02	8.12E-03	9.89E-02	1.55E-01	5.46E-03	1.03E-02	1.31E-01
OGG1_0_multinomial_train1.37	9.81E-02	1.08E-02	9.71E-02	9.89E-03	9.42E-02	1.54E-01	6.79E-03	9.12E-03	1.32E-01
OGG1_0_multinomial_train1.38	8.69E-02	9.81E-03	8.46E-02	1.17E-02	8.07E-02	1.36E-01	1.84E-02	1.03E-02	1.17E-01
OGG1_0_multinomial_train1.39	1.01E-01	5.29E-03	9.66E-02	9.52E-03	9.53E-02	1.58E-01	7.96E-03	8.90E-03	1.35E-01
OGG1_0_multinomial_train1.40	9.92E-02	1.38E-02	9.77E-02	1.44E-02	9.64E-02	1.51E-01	6.42E-76	1.44E-02	1.33E-01
OGG1_0_multinomial_train1.41	1.08E-01	3.60E-03	1.05E-01	7.98E-03	1.04E-01	1.68E-01	8.84E-04	5.91E-03	1.44E-01
OGG1_0_multinomial_train1.42	8.39E-02	2.08E-02	8.42E-02	1.79E-02	8.00E-02	1.34E-01	2.12E-02	1.63E-02	1.12E-01
OGG1_0_multinomial_train1.43	9.83E-02	1.00E-02	9.67E-02	1.49E-02	9.47E-02	1.53E-01	1.30E-09	1.46E-02	1.33E-01
OGG1_0_multinomial_train1.44	1.06E-01	3.03E-09	1.02E-01	9.85E-03	1.01E-01	1.66E-01	6.34E-03	4.86E-03	1.41E-01
OGG1_0_multinomial_train1.45	9.60E-02	1.55E-02	9.50E-02	1.15E-02	9.08E-02	1.51E-01	1.53E-02	1.20E-02	1.28E-01
OGG1_0_multinomial_train1.46	9.92E-02	5.39E-03	9.59E-02	8.64E-03	9.44E-02	1.54E-01	1.02E-02	1.04E-02	1.34E-01
OGG1_0_multinomial_train1.47	9.38E-02	1.47E-02	9.25E-02	1.13E-02	8.86E-02	1.48E-01	1.39E-02	1.08E-02	1.25E-01
OGG1_0_multinomial_train1.48	9.50E-02	1.27E-02	9.36E-02	9.15E-03	8.96E-02	1.48E-01	1.15E-02	9.92E-03	1.26E-01
OGG1_0_multinomial_train1.49	8.78E-02	9.93E-03	8.83E-02	1.40E-02	8.94E-02	1.44E-01	3.29E-03	1.84E-02	1.19E-01
OGG1_0_multinomial_train1.50	9.21E-02	1.54E-02	8.87E-02	1.38E-02	8.64E-02	1.45E-01	1.43E-02	1.08E-02	1.22E-01
OGG1_0_multinomial_train1.51	9.59E-02	1.03E-02	9.47E-02	1.10E-02	9.16E-02	1.49E-01	8.38E-03	1.67E-02	1.29E-01
OGG1_0_multinomial_train1.52	1.03E-01	8.73E-03	1.01E-01	7.85E-03	9.98E-02	1.58E-01	1.27E-03	9.04E-03	1.38E-01
OGG1_0_multinomial_train1.53	1.01E-01	7.20E-03	9.97E-02	7.97E-03	9.85E-02	1.59E-01	1.16E-20	8.92E-03	1.37E-01
OGG1_0_multinomial_train1.54	1.05E-01	2.46E-03	1.02E-01	8.35E-03	1.01E-01	1.66E-01	3.77E-03	5.62E-03	1.41E-01
OGG1_0_multinomial_train1.55	8.43E-02	2.02E-02	8.26E-02	1.69E-02	7.85E-02	1.34E-01	1.92E-02	1.45E-02	1.12E-01
OGG1_0_multinomial_train1.56	8.14E-02	1.37E-02	8.25E-02	1.28E-02	8.06E-02	1.33E-01	1.38E-02	1.37E-02	1.08E-01
OGG1_0_multinomial_train1.57	9.55E-02	7.80E-03	9.38E-02	7.82E-03	9.15E-02	1.47E-01	1.02E-02	9.69E-03	1.29E-01
OGG1_0_multinomial_train1.58	8.31E-02	9.78E-03	8.41E-02	1.19E-02	8.41E-02	1.37E-01	1.09E-02	1.33E-02	1.11E-01
OGG1_0_multinomial_train1.59	8.88E-02	1.84E-02	8.68E-02	1.56E-02	8.48E-02	1.42E-01	1.64E-02	1.28E-02	1.18E-01
OGG1_0_multinomial_train1.60	8.51E-02	1.25E-02	8.24E-02	1.07E-02	7.88E-02	1.35E-01	1.50E-02	1.04E-02	1.16E-01
OGG1_0_multinomial_train1.61	8.82E-02	8.51E-03	8.77E-02	1.10E-02	8.79E-02	1.43E-01	5.25E-03	1.17E-02	1.19E-01
OGG1_0_multinomial_train1.62	1.03E-01	6.19E-03	1.01E-01	7.66E-03	9.76E-02	1.60E-01	5.51E-03	8.88E-03	1.36E-01
