Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J
PMS1_0_real_train1	1.635e-321	0.004172917752770896	0.003122920301236175	0.007053627171286253	6.956191355432536e-190	1.225e-321	1.189539221827152e-71	0.8430928607565277	2.42e-321	0.14255767401817912
PMS2_0_real_train1	0.021317011821453385	0.8793271244727506	8.52022902835308e-59	5.436418506649453e-06	0.03217662779387738	0.00026954920121559345	0.06395785568833144	0.0012107168628750814	1.032315400970234e-73	0.001735677740989818
EXO1_0_multinomial_train1	0.047874360424228025	0.010932026206412676	0.9318356599844827	2.1769034216672292e-151	2.2068805202757327e-110	1.3377085765062518e-106	2.737e-321	2.65e-321	1.8004021436245716e-39	0.009357953384876593
EXO1_0_multinomial_train1.1	0.08331919566831357	0.0001669837559985985	0.8814516964335909	8.1e-322	0.024106930058493285	1.0777284189205718e-64	9.289848864629457e-293	5.898661260835684e-45	0.010955194083603768	8.9e-322
EXO1_0_multinomial_train1.2	0.053523747065309324	0.022701190347762017	0.9237439364468268	8.05e-322	5.60421345233251e-39	2.7618662400531933e-13	1.63e-321	1.3512941628703313e-79	3.112613982577539e-05	2.38e-321
EXO1_0_multinomial_train1.3	1.956138274597521e-134	4.125e-321	0.9206895654758007	2.515e-321	0.028496262311067683	0.05081417221313129	6.728183435400558e-291	4.4305061972355205e-217	6.310105259208738e-17	1.344e-321
EXO1_0_multinomial_train1.4	1.825554301749805e-40	5.521909542618e-294	0.9861125618260751	5.9e-322	2.3419575172779553e-186	0.013887438173924854	9.2e-322	2.15e-321	4.7668902167782265e-247	1.22e-321
EXO1_0_multinomial_train1.5	3.0047270473423e-31	3.96e-321	0.9197277137806271	5.63e-322	0.015557607067778492	0.05028651450706391	1.96e-321	0.014428164644530457	1.7379972798523294e-36	8.5e-322
EXO1_0_multinomial_train1.6	0.07996945677252709	9.58115107128704e-42	0.9122440117639233	0.007766594318174708	2.263e-321	8.064768878928314e-40	1.843e-321	1.596e-321	3.314526376500076e-110	1.9937145374816157e-05
EXO1_0_multinomial_train1.7	0.060743431786082804	3.315e-321	0.9311625097418801	8.4e-322	1.9738145604524566e-55	0.00809405847203699	1.46e-321	1.4411937369193147e-185	1.9815351492624562e-160	1.55e-321
EXO1_0_multinomial_train1.8	0.06367786653657061	0.03654594435097596	0.8997761891124535	1.186e-321	2.1816980685709802e-64	1.9682470283625527e-18	1.596e-321	3.120775127131378e-137	8.45162991768806e-129	4.6514924049560886e-222
EXO1_0_multinomial_train1.9	0.00438709856785098	3.834e-321	0.9489916984057057	5.63e-322	2.313744055412773e-262	0.04662120302644321	8.8e-322	2.016e-321	2.072322515228409e-105	8.5e-322
EXO1_0_multinomial_train1.10	1.0556299525986136e-10	0.011393278908421348	0.8970377657676403	1.507e-321	0.037869367128663664	0.04815669543201313	1.75e-321	3.3907564019379674e-52	0.00554289265769842	1.69e-321
EXO1_0_multinomial_train1.11	3.6472136963965207e-32	3.419274014115784e-293	0.9033693489711324	1.7e-321	4.8824730500247833e-64	0.05012589418642279	6.828114805643783e-268	0.04650475684244486	4.743153832144035e-156	3.19e-321
EXO1_0_multinomial_train1.12	0.023852828306762122	1.8807189529211765e-165	0.9146334726232775	3.394773787316561e-152	3.018187824085129e-297	0.024606306514478038	6.185346654552266e-169	0.018273966339428682	3.7266891960557116e-153	0.01863342621605352
EXO1_0_multinomial_train1.13	0.025354557232112974	0.07012857546030234	0.8667489008687803	8.25e-322	0.03776796643880436	1.7624556355410678e-64	2.376e-321	2.6397398849286115e-182	7.238040149489515e-234	2.737e-321
EXO1_0_multinomial_train1.14	0.05972306069825236	9.908581698911427e-68	0.9402769393017476	8.05e-322	1.0463706053186542e-99	5.900891714478722e-35	1.403e-321	2.0345719674423183e-106	1.4219932741734957e-126	1.196e-321
EXO1_0_multinomial_train1.15	0.09578750768156387	1.1796168562150072e-17	0.8966983088939283	8.15e-322	0.0075141834243351415	1.7271851136239368e-13	1.64e-321	3.46e-321	8.89225710888128e-164	2.34e-321
EXO1_0_multinomial_train1.16	0.06186905538997503	0.011323801907186584	0.9268071427028383	1.18e-321	9.343740999880944e-287	4.4075905653415666e-60	1.823e-321	2.36e-321	1.042344123773663e-177	2.32e-321
EXO1_0_multinomial_train1.17	0.1107680858787392	6.495875324629684e-36	0.8892319141212609	6.1e-322	1.408167362265374e-20	5.427470038599712e-55	1.16e-321	3.414e-321	3.891815205593971e-156	1.433e-321
EXO1_0_multinomial_train1.18	0.04298090012009643	1.4691505398836546e-14	0.9377833593892759	0.010188511435823472	8.251619838559458e-202	1.1772548116233488e-39	3.269012894045542e-107	0.00904722905478949	2.777236255845699e-102	4.228062219654297e-180
EXO1_0_multinomial_train1.19	3.193812096945516e-21	3.377051165607502e-243	0.9398830861553851	1.14e-321	8.558367232853124e-300	0.060116913844615004	1.33e-321	2.026e-321	1.2542117778137276e-138	2.544e-321
EXO1_0_multinomial_train1.20	1.0401412508570965e-69	4.77e-321	0.9374237315517491	4.149424697171087e-232	9.192082531358789e-99	0.06257626844825087	2.055e-321	9.70232951081385e-228	7.374088475126066e-177	6.907786170024197e-38
EXO1_0_multinomial_train1.21	0.024697697555143058	4.49e-321	0.913682159013795	1.042e-321	3.16e-321	0.06162014343106197	1.206e-321	1.917e-321	4.297401016431174e-278	2.72e-321
EXO1_0_multinomial_train1.22	0.05470026718089445	1.5708631564697714e-178	0.8730676896806957	1.62e-321	0.013736264423016866	0.014213100099237713	2.51e-321	0.04078244012512611	0.003500238491029077	2.174e-321
EXO1_0_multinomial_train1.23	0.031751782148983256	4.874209396333304e-148	0.9092818858647654	5.93e-322	0.058966331986251404	6.55372548229863e-21	1.383e-321	3.377979741815583e-110	3.53e-321	1.507e-321
EXO1_0_multinomial_train1.24	0.07332691245012872	2.0930269038750892e-104	0.9056395944911028	1.16e-321	0.00723690802812063	0.005890772790164442	1.34e-321	2.29e-321	0.007905812240483532	2.263e-321
EXO1_0_multinomial_train1.25	0.07892135476545493	0.008026346492740625	0.9028042605038546	8.05e-322	6.281617107248692e-05	1.6838575662852735e-07	2.544e-321	0.010185053681120517	5.692770798649946e-113	1.76e-321
EXO1_0_multinomial_train1.26	0.06764895645090044	0.014753723066550503	0.9023234065074608	7.7e-322	0.008113665361111752	1.6602343377685287e-08	2.9741801705068332e-251	1.760973402819298e-60	0.00716023201163322	1.413e-321
EXO1_0_multinomial_train1.27	0.07489346955806718	4.886e-321	0.900815797638109	6.27e-322	0.01577832102674971	0.008512411777074232	1.2e-321	1.907e-321	3.1917e-320	2.416e-321
EXO1_0_multinomial_train1.28	0.033682623416733413	0.0031016100444791403	0.8692014757043031	5.53e-322	2.1688246513648957e-05	0.07164241418973614	2.757e-321	0.020010862058025873	0.0023393263402087467	7.9e-322
EXO1_0_multinomial_train1.29	1.6688840675235481e-10	0.020165628176563026	0.9250514184905948	3.9e-322	6.919367611959066e-289	0.05478295316595383	1.14e-321	1.4708518591657756e-233	1.2132938973529013e-36	8.7e-322
EXO1_0_multinomial_train1.30	0.07760266111077213	1.9678566457259085e-256	0.9199761248162681	1.3366260642054448e-176	3.113e-321	0.0024212140729581747	2.115e-321	2.42e-321	2.2424483825095342e-225	1.7144254733025178e-15
EXO1_0_multinomial_train1.31	0.0019046595488036579	0.02067802107137647	0.9388791499305593	8.05e-322	3.2727985775220363e-161	0.03853816944926045	1.166e-321	2.426e-321	4.809895622371061e-31	1.2e-321
EXO1_0_multinomial_train1.32	7.082941996012039e-18	6.398539714964161e-06	0.9655495506820169	5.5e-322	6.940020943698082e-164	0.034444050778268134	8.55e-322	1.245e-321	2.909103958175813e-225	1.956e-321
EXO1_0_multinomial_train1.33	0.04015031926848545	8.880263803586837e-100	0.9047038060041286	5.6486709523587e-127	2.260265013026497e-307	0.029582362518432367	2.31e-321	2.637266164160874e-113	0.025563512208953733	7.32812013503593e-304
EXO1_0_multinomial_train1.34	1.3491449485193409e-25	1.07705374896779e-309	0.9244488045876769	1.324e-321	0.028409032461405984	0.047142162950917166	2.416e-321	5.008929881943675e-87	2.0012894881410786e-203	1.774247229595211e-245
EXO1_0_multinomial_train1.35	0.07553839513714719	9.297511513510684e-99	0.8898806416996008	1.1350324865851657e-111	0.02452203565468053	0.0015001529003364456	2.7073116036467592e-61	0.00855877460823501	3.465292296822188e-101	1.7627832529456174e-121
EXO1_0_multinomial_train1.36	0.057655712006695725	6.1330459208146204e-146	0.9012252439929024	1.645e-321	4.961474848258896e-300	8.454922870348755e-13	2.15e-321	4.04752615721419e-83	0.04111904399955636	2.164e-321
EXO1_0_multinomial_train1.37	0.01234574490996904	1.73117467638311e-203	0.9099448687471188	1.7965161362782688e-157	1.224224164723519e-134	0.04413460837890398	3.630313502511533e-95	0.010301221830276892	6.601637174663857e-302	0.023273556133731117
EXO1_0_multinomial_train1.38	0.03598063481907065	0.03178502659462766	0.9322343385863018	7.6e-322	3.533e-321	2.3345194115914756e-57	1.764e-321	2.56e-321	2.663880773901532e-151	2.28e-321
EXO1_0_multinomial_train1.39	0.029244530685237025	0.016866530291186958	0.953888939023576	9.63e-322	1.4668755694614492e-230	1.3089323752543543e-18	1.576e-321	2.357e-321	9.577626242881865e-291	4.418165827943e-312
EXO1_0_multinomial_train1.40	3.645972970810259e-247	0.025125514533486704	0.9402881279760964	9e-322	0.015442933175242753	1.2878e-319	3.850911625330251e-258	0.019143424315174115	9.354755618740394e-40	1.136e-321
EXO1_0_multinomial_train1.41	0.03423258942411893	0.007584172966235651	0.9076173341475778	1.22e-321	0.05056590346206743	7.1790981306751e-157	2.124e-321	1.666756096435295e-101	1.8633019504557482e-84	2.456e-321
EXO1_0_multinomial_train1.42	5.148929062802322e-101	9.709245978443087e-137	0.9608440543481036	1.087e-321	9.24469527502067e-62	0.03200206474201604	3.6518107520099786e-262	0.0071538809098787666	1.586675813317303e-15	1.39e-321
EXO1_0_multinomial_train1.43	0.06924028721068184	0.014090307863807995	0.9166694049255101	6.2e-322	1.73e-321	4.2708540971021746e-110	7.1e-322	1.087e-321	1.006401341145866e-306	1.5e-321
EXO1_0_multinomial_train1.44	0.06675211809788524	0.015393199997013647	0.889191459876738	1.2e-321	0.020460755353850123	0.008190006521030607	2.767e-321	4.048021409511309e-42	1.2460153482376234e-05	2.036e-321
EXO1_0_multinomial_train1.45	0.027624812965643473	3.2957160912120103e-50	0.9121650941283352	7.809376143473492e-21	1.220534367640704e-309	0.047867563165426154	2.703e-321	1.3610471651256046e-187	2.537337229435161e-60	0.01234252974059497
EXO1_0_multinomial_train1.46	0.0038501620281369965	0.008447297584269004	0.9257676529728618	0.0010554198998359563	3.27e-321	0.06087946751489628	2.475e-321	2.0339917754623297e-299	6.177594286472394e-65	2.85191515021445e-183
EXO1_0_multinomial_train1.47	0.0034161658058455093	0.02670027322012471	0.9698835609034488	1.126e-321	1.6304353387385768e-227	7.058076882640108e-11	3.0936928915e-313	8.491949300897925e-108	9.486162627057087e-17	1.457e-321
EXO1_0_multinomial_train1.48	0.1213317926061041	9.750244068979719e-98	0.8786682073938961	1.55e-321	5.4603462557128644e-73	2.3483774276987772e-70	1.33e-321	1.75e-321	8.733448582048726e-183	5.239434392492541e-100
EXO1_0_multinomial_train1.49	4.828166555082415e-119	3.72e-321	0.9362121497202721	2.514533762338111e-60	0.005908127386730741	0.007319588127489111	4.1672584377289903e-156	0.041467605738045914	3.394920670065873e-76	0.009092529027462208
EXO1_0_multinomial_train1.50	0.05433264573429103	5.207e-321	0.9205575783115008	1.186e-321	0.0076756883199572325	1.932524285575755e-09	1.606e-321	1.0467690556e-312	0.017434085701726765	1.487e-321
EXO1_0_multinomial_train1.51	2.8398872312387514e-10	0.012912465512461902	0.9482047792983807	9.83e-322	7.2419586998718475e-68	0.03888275490516861	1.374e-321	2.12e-321	1.6258272564329709e-43	2.075e-321
EXO1_0_multinomial_train1.52	3.088729089634611e-32	0.04194016619511356	0.9352294899520595	1.186e-321	5.623455874252455e-217	0.022830343852826923	2.535e-321	1.382302319522711e-260	1.4270026367750825e-200	4.7987901322131815e-291
EXO1_0_multinomial_train1.53	3.5220567342714867e-69	1.93695482524551e-197	0.9355935197100173	7.3e-322	3.0129429473033706e-262	0.020914589301533854	1.92e-321	2.439681466845293e-64	0.04349189098844874	1.136e-321
EXO1_0_multinomial_train1.54	0.01596701368093334	2.606965899755057e-227	0.9597298108327348	4.087968457244704e-202	9.482629576538233e-212	0.003451257792487036	3.699985232932032e-249	3.7820287034187113e-298	3.276e-321	0.020851917693844705
EXO1_0_multinomial_train1.55	2.629338636197851e-09	3.4708728324206944e-142	0.8929627696192987	1.774e-321	7.929647746194538e-207	0.07994712699988311	2.273e-321	5.471547058228898e-187	0.027090100751479648	1.73e-321
EXO1_0_multinomial_train1.56	0.04138977842622222	1.3208427364741574e-251	0.9046780662331269	6.2e-322	1.965120380139642e-242	0.05393215534065101	9.54e-322	1.616e-321	3.635744551966321e-260	2.08e-321
EXO1_0_multinomial_train1.57	4.068323368055794e-08	1.7693684394853953e-232	0.92664145541163	3.5961429654025965e-207	3.788289685291135e-14	0.06365449558969816	1.3684076137081346e-140	0.009704008315400336	2.6715343980775865e-25	2.1e-321
EXO1_0_multinomial_train1.58	1.191857955730159e-65	0.028032124392388214	0.8825676247322535	5.83e-322	3.3091592059539116e-08	0.07965359195131892	2.45e-321	2.274682115569627e-30	0.009746625832447382	1.11e-321
EXO1_0_multinomial_train1.59	0.04107082866524574	0.005728773600611348	0.8418369623338503	5.73e-322	0.004229544117160374	5.749442472557756e-51	2.89e-321	9.672701423682876e-08	0.10713379455611813	1.47e-321
EXO1_0_multinomial_train1.60	6.236636008938266e-16	0.003937116355729953	0.9204065468638323	0.0016420706088736575	1.7375112563409078e-76	0.05129928563766043	4.858782084785832e-101	4.72333009450562e-14	0.022714980533855754	3.6045159560578327e-247
EXO1_0_multinomial_train1.61	0.020297709985398173	0.008273816957138018	0.9368865906313305	1.596e-321	0.0007171387122265806	0.03382474371390662	2.544e-321	7.913217815619012e-175	4.803646441720716e-108	7.700770225498576e-283
EXO1_0_multinomial_train1.62	0.06311317494092206	0.008585181034340352	0.928301644024666	1.02e-321	3.72e-321	7.158623011491342e-14	3.063e-321	1.4849700248851319e-173	9.173094305353466e-59	1.5e-321
EXO1_0_multinomial_train1.63	2.2967999419038643e-80	3.226e-321	0.9657100979024766	9.65823220023798e-297	2.6725653247863837e-17	0.03428990209752339	1.4400970112956248e-217	3.476425899003574e-158	3.0277152197605e-26	1.165071988262807e-165
EXO1_0_multinomial_train1.64	7.308585534704286e-20	0.01055020638404856	0.9410206549625406	2.08e-321	0.0014655749890500561	0.041628007340208134	3.580694508322994e-280	8.555034344505264e-221	1.5049037190869408e-250	0.005335556324152601
EXO1_0_multinomial_train1.65	1.191027054255417e-14	7.698801220629331e-56	0.9196862954117043	0.007896365804266814	2.6370973178098747e-185	0.05267309885529342	1.0184992125511481e-166	4.619122287410405e-64	0.01974423992872341	4.523078062044697e-239
EXO1_0_multinomial_train1.66	0.05579330386715935	1.3080892607012306e-79	0.9208738846655387	7.7e-322	0.015690942273720615	0.00764186919358146	2.006e-321	1.7773853061941416e-206	2.0753685332767712e-109	1.43e-321
EXO1_0_multinomial_train1.67	2.3819085810441976e-32	5.583e-321	0.9622264903929784	1.793e-321	0.018530694289698498	0.018031309184475	2.105e-321	5.487467546649725e-127	3.972943100766871e-290	0.0012115061328480876
EXO1_0_multinomial_train1.68	4.3906537235240965e-58	2.66e-321	0.894107671720511	1.4416636460760135e-73	0.02529549672612401	0.0730023505618081	0.0070560696513531545	1.2742853096238373e-58	5.605925199616889e-234	0.0005384113402036777
EXO1_0_multinomial_train1.69	6.590636421855611e-83	3.349421274622242e-287	0.8872107613977844	4.25e-322	1.0299458712744201e-101	0.1124031528015857	9.83e-322	3.29e-321	0.00038608580062980273	6.03e-322
EXO1_0_multinomial_train1.70	0.019121891699292265	5.473221344089862e-251	0.9769477245334192	0.003930383767288525	2.10100719997909e-123	3.875172884680033e-52	2.515e-321	2.34983e-319	1.0917268251815045e-59	1.5483518643402683e-286
EXO1_0_multinomial_train1.71	7.386773924398098e-66	1.0028751164016622e-205	0.8844653426899595	1.117e-321	2.856e-321	0.06881339874226133	1.507e-321	2.456e-321	0.04672125856777911	1.107e-321
EXO1_0_multinomial_train1.72	0.044028115013556524	2.2476724830473146e-206	0.9465345263149003	1.641854137014428e-94	3.829092380726298e-65	6.752401271377725e-65	1.668774292857105e-116	5.048341660356961e-64	2.623235276858546e-150	0.00943735867154322
EXO1_0_multinomial_train1.73	0.018850366163692334	1.2667176376706365e-249	0.8912081535817583	1.1554000644704674e-282	0.0009251359576533307	0.07446180905568069	4.6873201616316165e-237	0.014554535241215343	5.577974041089601e-94	1.1375923799571882e-200
EXO1_0_multinomial_train1.74	0.06292950724648025	0.003481545158174384	0.9335889475953454	3.9e-322	1.2844777378187816e-212	1.3075988202505874e-20	9.1e-322	1.833e-321	3.497071477846406e-132	1.453e-321
EXO1_0_multinomial_train1.75	2.1064570006065862e-36	0.023013826089167785	0.783652303967432	5.83e-322	0.07039502171707768	0.03478715001492353	1.58e-321	4.789084360851041e-33	0.08815169821139901	8.9e-322
EXO1_0_multinomial_train1.76	0.00458240675364011	0.004906545663955141	0.9835381340062832	7.76e-322	2.050564183629552e-69	0.00146243054994064	2.283e-321	0.0035200102093048058	0.0019904728168761337	1.833e-321
EXO1_0_multinomial_train1.77	0.01895508303644352	0.029544335261140836	0.9351098952849763	2.6902316027344517e-173	3.9227540283094706e-145	0.011852840261370174	9.965381146457571e-36	3.087967513877125e-64	6.4941416144757355e-161	0.004537846156069246
EXO1_0_multinomial_train1.78	9.196534094856899e-20	1.468932637853786e-301	0.924442522262388	1.66e-321	5.0488173549884244e-73	0.026505760193222958	2.16e-321	1.47503264933024e-135	0.04905171754438917	1.43e-321
EXO1_0_multinomial_train1.79	0.03165370576098645	0.018875070520685565	0.9392629171791536	2.63e-321	0.002766431528703795	4.979903793754059e-23	5.27529083265233e-39	0.007441875010470712	7.639873890215399e-143	3.43e-321
EXO1_0_multinomial_train1.80	1.115796757838277e-11	0.030137962907270388	0.9113095671786371	5.83e-322	0.014227160451949373	0.044325309450985284	1.36e-321	1.82e-321	2.699404776029448e-85	1.45e-321
EXO1_0_multinomial_train1.81	0.05900321240210455	6.916228196619591e-99	0.9161413783793894	0.010519128117420291	5.015979778500058e-265	0.008936781108025708	1.6061042386719146e-241	3.4787039801347246e-223	2.612709210555777e-70	0.005399499993059949
EXO1_0_multinomial_train1.82	0.04403046079041395	1.0446646039262227e-69	0.9559695392095859	1.342767e-318	5.413633543297342e-199	2.3723059847655198e-87	2.22e-321	6.122914687985437e-299	6.208050881928664e-106	3.463e-321
EXO1_0_multinomial_train1.83	0.004241621205613812	3.806627618660393e-144	0.9422731756300735	1.11e-321	5.333475826390412e-56	0.024954476989380452	1.59359423955366e-310	0.028530726174932197	5.151650722969588e-45	3.177e-321
EXO1_0_multinomial_train1.84	0.03332251591792796	6.50728292937469e-76	0.947414775632646	1.4013444736641207e-238	2.955e-321	0.01926270844942604	3.731165024671189e-127	4.827563882228327e-261	9.426645141026592e-221	3.153484960416511e-242
EXO1_0_multinomial_train1.85	0.044016544464429375	0.009942271696132616	0.9460411838394381	4.05e-322	1.0255372575723775e-296	6.0291381963252006e-21	1.19e-321	8.702636182397689e-75	1.708762964147807e-169	9.24e-322
EXO1_0_multinomial_train1.86	0.04324341124421188	0.005889729720502331	0.904435566835414	9.4e-322	2.0271437456634255e-207	1.8455413097881705e-23	1.8963933842738737e-212	5.175744875723218e-56	0.046431292199872	1.43e-321
EXO1_0_multinomial_train1.87	2.468414441194984e-25	7.70649428348288e-241	0.9465254401759329	1.15e-321	0.01456590694390245	0.03890827557534401	1.57e-321	1.001456980758336e-293	3.773048206915121e-07	2.04e-321
EXO1_0_multinomial_train1.88	0.012075206025128361	1.0029731285983207e-210	0.859720049036373	6.542460029125562e-76	3.4558647378953137e-212	0.03253960076875531	2.53e-321	2.3267638777996982e-241	0.07177325752290625	0.023891886646836967
EXO1_0_multinomial_train1.89	0.040982702994010925	6.304185834221006e-55	0.9480099412789936	5.619540728922892e-106	1.6237757844993727e-95	0.006869310717558852	7.717660591789183e-254	3.541534554177277e-244	1.4899018406656127e-126	0.0041380450094366085
EXO1_0_multinomial_train1.90	0.08242133359809227	0.019425215176216155	0.8119308439371058	5.93e-322	0.030656868078864554	5.321892253248367e-62	2.49e-321	0.0013540935919237633	0.0542116456177975	1.146e-321
EXO1_0_multinomial_train1.91	0.0724108856906402	0.02754232616699924	0.9000467881423605	1.457e-321	3.18e-321	1.3113318003767679e-33	1.196e-321	3.014e-321	1.074490658689067e-134	2.105e-321
EXO1_0_multinomial_train1.92	0.06638843374482573	0.013059733816454826	0.8464433989798772	1.655e-321	1.480734650729813e-47	1.3212540528904314e-30	2.8904969601757726e-194	0.04216209000652204	0.03194634345232007	2.233e-321
EXO1_0_multinomial_train1.93	0.020906383747394366	4.5311534e-316	0.9686726390271776	6.3e-322	9.622107071407044e-216	0.010420977225428125	9.9e-322	1.443e-321	5.271091772991294e-275	2.273e-321
EXO1_0_multinomial_train1.94	1.4679098184763648e-46	3.686e-321	0.9486325859022615	9.73e-322	0.003992481720282864	0.03834672356967983	1.813e-321	0.009028208807775762	1.8666171475725067e-281	1.78e-321
EXO1_0_multinomial_train1.95	5.101267057909443e-23	0.009734362060718385	0.9560217658814799	5.83e-322	1.5660273376875e-311	0.027641325344387388	1.586e-321	0.0066025467134142694	1.7767838103471403e-44	1.186e-321
EXO1_0_multinomial_train1.96	1.845861559295856e-45	0.054071224486689155	0.8734892263290156	5.53e-322	1.27e-321	0.06458250266323468	8.5e-322	1.206e-321	0.00785704652106066	7.9e-322
EXO1_0_multinomial_train1.97	1.3753658431998192e-50	5.13e-321	0.9509910905256594	2.28e-321	0.014165597557516002	0.009293338921632229	1.705636516094378e-231	0.025549972995192405	1.576695571720882e-192	5.049248318287038e-150
EXO1_0_multinomial_train1.98	1.5021511930199622e-25	4.34555397545e-313	0.8903239705003829	6.8072395458788066e-220	3.5353804753046934e-61	0.06220025476062093	6.135688064204939e-238	0.032633018326976924	1.2829215613828815e-154	0.014842756412019152
OGG1_0_multinomial_train1	1.05e-321	1.714e-321	1.1017646002734807e-235	0.7169654634921071	3.641711344130124e-94	1.23e-321	0.16902267654369518	0.0007007760222035654	1.91e-321	0.11331108394199418
OGG1_0_multinomial_train1.1	1.245e-321	1.976e-321	1.3956796285523197e-256	0.742356065654975	3.1173886408231853e-117	1.374e-321	0.007511976682923648	8.743132614503373e-31	8.178276901406907e-273	0.2501319576621012
OGG1_0_multinomial_train1.2	2.9759224088132756e-60	0.008200497512795763	3.6163940325510054e-131	0.8055981922589981	5.727100716946443e-114	0.01172158784739796	1.3176190709269052e-33	0.08648871327696991	0.08799100910383827	6.859683478115768e-96
OGG1_0_multinomial_train1.3	6.2e-322	7.76e-322	1.8e-321	0.7816184367951133	9.04e-322	5.43e-322	7.127469780339844e-76	5.22698087710127e-259	9.93e-322	0.21838156320488677
OGG1_0_multinomial_train1.4	6e-322	7.46e-322	9.3e-322	0.7898232096664228	6.67e-322	5.24e-322	4.55e-322	6.4e-322	8.05e-322	0.21017679033357722
OGG1_0_multinomial_train1.5	1.517e-321	1.517e-321	1.6e-321	0.7189798906725569	7.52289086182233e-174	1.596e-321	0.08917851988762544	1.0583616419040001e-13	2.4088803509139238e-260	0.19184158943971197
OGG1_0_multinomial_train1.6	8.14185005829185e-162	0.002391335367299807	3.328948516031453e-67	0.7704745133863288	2.2846046559318106e-31	6.586008520597678e-108	0.0884272313525204	0.1386960846206646	1.0835273186234209e-05	3.8618421943505216e-67
OGG1_0_multinomial_train1.7	3.540737092726685e-67	5.103931032920623e-146	2.86212598566323e-203	0.8568706750383553	2.291916220745898e-183	0.0064981465768840195	7.413454785434433e-187	4.763169750735809e-152	0.10578504771261327	0.030846130672147483
OGG1_0_multinomial_train1.8	2.47e-322	6.4e-322	8.65e-322	0.7102094652877594	3.5e-322	2.2e-322	2.1487912908856088e-224	4.25e-322	5.04e-322	0.2897905347122407
OGG1_0_multinomial_train1.9	1.0133830403593997e-68	8.055758132044762e-158	1.1340984612607357e-252	0.9421129107685726	1.47e-321	0.018667363373336035	5.24e-322	8.2e-322	2.1971649877099914e-87	0.03921972585809147
OGG1_0_multinomial_train1.10	2.337e-321	1.6990586419210277e-195	1.5608218091106733e-307	0.8194585827407201	2.286312772243059e-68	2.337e-321	2.1061716726991517e-104	7.096559946725996e-31	3.638358814652861e-94	0.18054141725927975
OGG1_0_multinomial_train1.11	2.747e-321	2.93e-321	1.66e-321	0.8422069179762983	1.023e-321	3.29e-321	2.898914280722629e-192	9.659349840800988e-243	4.606860378846497e-264	0.1577930820237017
OGG1_0_multinomial_train1.12	1.8288564221680463e-72	1.2001807131854341e-170	1.259742315941123e-58	0.7603710206412242	8.853379551607136e-39	1.8686208253748536e-43	7.0831438646656835e-31	0.06932807267859735	0.044722208307175465	0.12557869837300317
OGG1_0_multinomial_train1.13	2.347e-321	2.895e-321	2.1727583065654834e-103	0.832937360384167	0.011039157553909938	2.38e-321	5.1680298103973915e-58	0.02401533681662544	2.775103452424558e-99	0.1320081452452976
