Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_boot.16	0.00E+00	0.00E+00	3.33E-26	2.39E-01	3.70E-01	1.79E-01	8.12E-02	0.00E+00
OGG1_boot.17	0.00E+00	0.00E+00	0.00E+00	2.24E-01	3.49E-01	1.69E-01	9.29E-02	0.00E+00
OGG1_boot.18	0.00E+00	0.00E+00	0.00E+00	2.19E-01	2.41E-01	1.52E-01	8.73E-02	0.00E+00
OGG1_boot.19	0.00E+00	1.99E-01	1.03E-02	1.67E-01	1.87E-01	2.12E-01	0.00E+00	3.43E-75
OGG1_boot.20	0.00E+00	0.00E+00	3.33E-26	2.21E-01	3.42E-01	1.65E-01	8.97E-02	0.00E+00
OGG1_boot.21	0.00E+00	1.96E-01	0.00E+00	1.92E-01	2.00E-01	2.22E-01	0.00E+00	0.00E+00
OGG1_boot.22	8.22E-162	1.96E-01	1.42E-02	1.60E-01	1.88E-01	2.06E-01	0.00E+00	8.58E-03
OGG1_boot.23	0.00E+00	0.00E+00	3.33E-26	2.27E-01	3.51E-01	1.70E-01	8.87E-02	0.00E+00
OGG1_boot.24	0.00E+00	0.00E+00	0.00E+00	2.20E-01	3.22E-01	1.47E-01	9.15E-02	0.00E+00
OGG1_boot.25	0.00E+00	1.92E-01	1.75E-02	1.73E-01	1.97E-01	2.11E-01	0.00E+00	9.05E-76
OGG1_boot.26	0.00E+00	1.94E-01	1.08E-02	1.72E-01	1.93E-01	2.11E-01	0.00E+00	2.35E-52
OGG1_boot.27	0.00E+00	2.07E-01	0.00E+00	1.92E-01	2.05E-01	2.36E-01	0.00E+00	0.00E+00
OGG1_boot.28	0.00E+00	1.90E-01	6.24E-03	1.61E-01	1.87E-01	2.08E-01	0.00E+00	0.00E+00
OGG1_boot.29	0.00E+00	0.00E+00	3.33E-26	2.27E-01	3.51E-01	1.69E-01	8.98E-02	0.00E+00
OGG1_boot.30	0.00E+00	1.99E-01	4.30E-03	1.98E-01	2.14E-01	2.30E-01	0.00E+00	0.00E+00
OGG1_boot.31	0.00E+00	0.00E+00	3.33E-26	2.30E-01	3.61E-01	1.78E-01	8.58E-02	0.00E+00
OGG1_boot.32	0.00E+00	2.05E-01	0.00E+00	1.71E-01	2.00E-01	2.20E-01	0.00E+00	5.48E-115
OGG1_boot.33	0.00E+00	0.00E+00	3.33E-26	2.26E-01	3.54E-01	1.73E-01	8.99E-02	0.00E+00
OGG1_boot.34	0.00E+00	1.99E-01	4.42E-142	1.73E-01	1.95E-01	2.14E-01	0.00E+00	2.32E-97
OGG1_boot.35	0.00E+00	1.94E-01	5.83E-03	1.75E-01	1.92E-01	2.13E-01	0.00E+00	0.00E+00
OGG1_boot.36	0.00E+00	0.00E+00	3.33E-26	2.26E-01	3.51E-01	1.70E-01	8.63E-02	0.00E+00
OGG1_boot.37	0.00E+00	2.03E-01	2.72E-03	1.80E-01	2.01E-01	2.24E-01	0.00E+00	5.12E-149
OGG1_boot.38	0.00E+00	1.99E-01	0.00E+00	1.89E-01	2.03E-01	2.26E-01	0.00E+00	0.00E+00
OGG1_boot.39	0.00E+00	0.00E+00	0.00E+00	2.21E-01	2.92E-01	1.53E-01	8.86E-02	0.00E+00
OGG1_boot.40	0.00E+00	0.00E+00	3.33E-26	2.26E-01	2.48E-01	1.49E-01	8.98E-02	0.00E+00
OGG1_boot.41	0.00E+00	1.93E-01	1.42E-02	1.86E-01	2.03E-01	2.19E-01	0.00E+00	0.00E+00
OGG1_boot.42	0.00E+00	0.00E+00	3.33E-26	2.19E-01	2.43E-01	1.45E-01	8.82E-02	0.00E+00
OGG1_boot.43	0.00E+00	2.01E-01	0.00E+00	1.81E-01	1.96E-01	2.20E-01	0.00E+00	8.39E-150
OGG1_boot.44	0.00E+00	2.05E-01	0.00E+00	1.86E-01	2.01E-01	2.28E-01	0.00E+00	0.00E+00
OGG1_boot.45	0.00E+00	1.97E-01	5.09E-03	1.81E-01	2.03E-01	2.20E-01	0.00E+00	0.00E+00
OGG1_boot.46	0.00E+00	1.97E-01	4.82E-03	1.65E-01	1.96E-01	2.08E-01	0.00E+00	1.02E-116
OGG1_boot.47	0.00E+00	2.01E-01	0.00E+00	1.74E-01	1.97E-01	2.15E-01	0.00E+00	3.68E-157
OGG1_boot.48	0.00E+00	0.00E+00	3.33E-26	2.24E-01	3.38E-01	1.59E-01	9.02E-02	0.00E+00
OGG1_boot.49	0.00E+00	2.00E-01	1.05E-116	1.63E-01	1.90E-01	2.08E-01	0.00E+00	3.44E-95
OGG1_boot.50	0.00E+00	0.00E+00	3.33E-26	2.30E-01	3.55E-01	1.71E-01	8.37E-02	0.00E+00
OGG1_boot.51	0.00E+00	1.98E-01	0.00E+00	1.88E-01	1.97E-01	2.22E-01	0.00E+00	0.00E+00
OGG1_boot.52	0.00E+00	1.96E-01	0.00E+00	1.89E-01	2.01E-01	2.22E-01	0.00E+00	0.00E+00
OGG1_boot.53	0.00E+00	2.02E-01	0.00E+00	1.66E-01	1.93E-01	2.10E-01	0.00E+00	1.87E-87
OGG1_boot.54	0.00E+00	2.03E-01	0.00E+00	1.75E-01	1.97E-01	2.21E-01	0.00E+00	0.00E+00
OGG1_boot.55	0.00E+00	0.00E+00	3.33E-26	2.23E-01	3.34E-01	1.55E-01	9.07E-02	0.00E+00
OGG1_boot.56	0.00E+00	1.99E-01	0.00E+00	1.77E-01	2.01E-01	2.15E-01	0.00E+00	0.00E+00
OGG1_boot.57	0.00E+00	0.00E+00	3.33E-26	2.25E-01	3.51E-01	1.71E-01	8.61E-02	0.00E+00
OGG1_boot.58	0.00E+00	0.00E+00	3.33E-26	2.26E-01	3.52E-01	1.72E-01	8.28E-02	0.00E+00
OGG1_boot.59	0.00E+00	2.02E-01	0.00E+00	1.73E-01	1.91E-01	2.16E-01	0.00E+00	6.46E-93
OGG1_boot.60	0.00E+00	2.01E-01	2.44E-35	1.62E-01	1.89E-01	2.08E-01	0.00E+00	1.87E-62
OGG1_boot.61	0.00E+00	0.00E+00	3.33E-26	2.20E-01	3.40E-01	1.64E-01	8.56E-02	0.00E+00
OGG1_boot.62	0.00E+00	1.99E-01	0.00E+00	1.62E-01	1.92E-01	2.07E-01	0.00E+00	3.09E-107
OGG1_boot.63	0.00E+00	0.00E+00	3.33E-26	2.25E-01	3.43E-01	1.64E-01	8.60E-02	0.00E+00
OGG1_boot.64	0.00E+00	1.96E-01	0.00E+00	1.80E-01	1.95E-01	2.16E-01	0.00E+00	0.00E+00
OGG1_boot.65	0.00E+00	0.00E+00	3.33E-26	2.17E-01	3.31E-01	1.56E-01	9.18E-02	0.00E+00
OGG1_boot.66	0.00E+00	0.00E+00	3.33E-26	2.25E-01	3.47E-01	1.67E-01	8.60E-02	0.00E+00
OGG1_boot.67	0.00E+00	0.00E+00	3.33E-26	2.29E-01	3.52E-01	1.69E-01	8.56E-02	0.00E+00
OGG1_boot.68	0.00E+00	0.00E+00	3.33E-26	2.25E-01	3.35E-01	1.54E-01	8.96E-02	0.00E+00
OGG1_boot.69	0.00E+00	0.00E+00	3.33E-26	2.24E-01	2.47E-01	1.46E-01	8.64E-02	0.00E+00
OGG1_boot.70	0.00E+00	1.99E-01	0.00E+00	1.76E-01	2.06E-01	2.18E-01	0.00E+00	0.00E+00
OGG1_boot.71	0.00E+00	2.00E-01	0.00E+00	1.76E-01	1.97E-01	2.17E-01	0.00E+00	0.00E+00
OGG1_boot.72	0.00E+00	0.00E+00	3.33E-26	2.20E-01	3.35E-01	1.59E-01	8.55E-02	0.00E+00
OGG1_boot.73	0.00E+00	0.00E+00	3.33E-26	2.26E-01	3.46E-01	1.65E-01	8.60E-02	0.00E+00
OGG1_boot.74	0.00E+00	0.00E+00	3.33E-26	2.21E-01	3.35E-01	1.58E-01	8.81E-02	0.00E+00
OGG1_boot.75	0.00E+00	2.01E-01	0.00E+00	1.76E-01	2.04E-01	2.20E-01	0.00E+00	0.00E+00
OGG1_boot.76	0.00E+00	2.02E-01	0.00E+00	1.89E-01	2.03E-01	2.27E-01	0.00E+00	0.00E+00
OGG1_boot.77	0.00E+00	0.00E+00	3.33E-26	2.18E-01	2.44E-01	1.43E-01	8.60E-02	0.00E+00
OGG1_boot.78	0.00E+00	2.00E-01	0.00E+00	1.84E-01	1.99E-01	2.23E-01	0.00E+00	0.00E+00
OGG1_boot.79	0.00E+00	0.00E+00	3.33E-26	2.25E-01	3.42E-01	1.61E-01	8.67E-02	0.00E+00
OGG1_boot.80	0.00E+00	0.00E+00	3.33E-26	2.23E-01	3.44E-01	1.66E-01	8.83E-02	0.00E+00
OGG1_boot.81	0.00E+00	2.01E-01	0.00E+00	1.84E-01	1.98E-01	2.22E-01	0.00E+00	0.00E+00
OGG1_boot.82	0.00E+00	0.00E+00	3.33E-26	2.24E-01	3.49E-01	1.70E-01	8.64E-02	0.00E+00
OGG1_boot.83	0.00E+00	1.97E-01	0.00E+00	1.76E-01	1.95E-01	2.14E-01	0.00E+00	0.00E+00
OGG1_boot.84	0.00E+00	2.03E-01	0.00E+00	1.79E-01	2.00E-01	2.23E-01	0.00E+00	0.00E+00
OGG1_boot.85	0.00E+00	2.03E-01	0.00E+00	1.83E-01	2.04E-01	2.25E-01	0.00E+00	0.00E+00
OGG1_boot.86	0.00E+00	2.00E-01	0.00E+00	1.69E-01	1.94E-01	2.13E-01	0.00E+00	2.37E-146
OGG1_boot.87	0.00E+00	1.99E-01	0.00E+00	1.71E-01	1.98E-01	2.15E-01	0.00E+00	0.00E+00
OGG1_boot.88	0.00E+00	2.00E-01	0.00E+00	1.74E-01	1.96E-01	2.15E-01	0.00E+00	0.00E+00
OGG1_boot.89	0.00E+00	0.00E+00	3.33E-26	2.22E-01	3.44E-01	1.66E-01	8.49E-02	0.00E+00
OGG1_boot.90	8.45E-86	1.95E-01	2.29E-44	1.53E-01	1.89E-01	2.31E-01	1.33E-156	4.42E-02
OGG1_boot.91	0.00E+00	2.00E-01	0.00E+00	1.76E-01	1.99E-01	2.20E-01	0.00E+00	2.55E-151
OGG1_boot.92	0.00E+00	0.00E+00	3.33E-26	2.16E-01	2.38E-01	1.46E-01	8.58E-02	0.00E+00
OGG1_boot.93	0.00E+00	0.00E+00	0.00E+00	2.13E-01	3.33E-01	1.63E-01	8.90E-02	6.20E-91
OGG1_boot.94	9.91E-100	1.95E-01	3.28E-02	1.35E-01	1.51E-01	2.40E-01	8.78E-93	3.85E-02
OGG1_boot.95	0.00E+00	0.00E+00	3.33E-26	2.10E-01	2.29E-01	1.44E-01	8.72E-02	1.22E-90
OGG1_boot.96	0.00E+00	1.92E-46	0.00E+00	1.94E-01	2.28E-01	1.34E-01	4.02E-02	4.17E-02
OGG1_boot.97	0.00E+00	2.03E-01	0.00E+00	1.64E-01	2.00E-01	2.18E-01	0.00E+00	1.43E-75
OGG1_boot.98	2.35E-01	1.53E-136	0.00E+00	1.29E-01	1.28E-01	1.78E-01	1.71E-01	1.67E-01
OGG1_boot.99	0.00E+00	1.72E-01	7.28E-03	1.52E-01	1.40E-01	1.37E-01	1.95E-01	2.12E-01
OGG1_boot.100	0.00E+00	1.59E-01	2.64E-02	1.76E-01	1.47E-01	1.43E-01	1.93E-01	1.84E-01
OGG1_boot.101	0.00E+00	1.46E-01	3.17E-02	1.59E-01	1.43E-01	1.34E-01	1.93E-01	1.79E-01
OGG1_boot.102	0.00E+00	1.60E-01	2.02E-02	1.64E-01	1.43E-01	1.36E-01	1.93E-01	1.90E-01
OGG1_boot.103	0.00E+00	1.60E-01	2.73E-02	1.61E-01	1.40E-01	1.32E-01	1.91E-01	1.84E-01
OGG1_boot.104	2.30E-01	0.00E+00	0.00E+00	1.32E-01	1.35E-01	1.79E-01	1.81E-01	1.60E-01
OGG1_boot.105	0.00E+00	1.68E-01	2.10E-02	1.48E-01	1.36E-01	1.29E-01	1.92E-01	1.96E-01
OGG1_boot.106	2.30E-01	6.13E-148	0.00E+00	1.28E-01	1.18E-01	1.74E-01	1.73E-01	1.62E-01
OGG1_boot.107	2.32E-01	0.00E+00	0.00E+00	1.25E-01	1.26E-01	1.74E-01	1.75E-01	1.62E-01
OGG1_boot.108	0.00E+00	1.62E-01	1.56E-02	1.69E-01	1.45E-01	1.42E-01	1.94E-01	1.93E-01
OGG1_boot.109	0.00E+00	1.60E-01	1.98E-02	1.75E-01	1.48E-01	1.45E-01	1.94E-01	1.90E-01
OGG1_boot.110	0.00E+00	1.65E-01	1.78E-02	1.65E-01	1.44E-01	1.40E-01	1.95E-01	1.96E-01
OGG1_boot.111	0.00E+00	1.64E-01	4.03E-02	1.60E-01	1.40E-01	1.31E-01	1.94E-01	1.80E-01
OGG1_boot.112	0.00E+00	1.61E-01	2.26E-02	1.61E-01	1.40E-01	1.33E-01	1.91E-01	1.87E-01
OGG1_boot.113	0.00E+00	1.65E-01	2.14E-02	1.76E-01	1.49E-01	1.46E-01	1.97E-01	1.93E-01
OGG1_boot.114	2.31E-01	0.00E+00	0.00E+00	1.26E-01	1.26E-01	1.74E-01	1.67E-01	1.68E-01
OGG1_boot.115	0.00E+00	1.64E-01	1.45E-02	1.71E-01	1.46E-01	1.44E-01	1.94E-01	1.95E-01
OGG1_boot.116	2.23E-01	0.00E+00	0.00E+00	1.16E-01	1.12E-01	1.62E-01	1.72E-01	1.59E-01
OGG1_boot.117	0.00E+00	1.63E-01	2.17E-02	1.77E-01	1.50E-01	1.47E-01	1.98E-01	1.93E-01
OGG1_boot.118	2.30E-01	0.00E+00	0.00E+00	1.22E-01	1.22E-01	1.69E-01	1.71E-01	1.65E-01
OGG1_boot.119	2.33E-01	0.00E+00	0.00E+00	1.24E-01	1.23E-01	1.70E-01	1.64E-01	1.65E-01
OGG1_boot.120	0.00E+00	1.58E-01	2.25E-02	1.69E-01	1.45E-01	1.38E-01	1.92E-01	1.87E-01
OGG1_boot.121	0.00E+00	1.67E-01	2.83E-02	1.78E-01	1.50E-01	1.49E-01	1.99E-01	1.92E-01
OGG1_boot.122	2.27E-01	0.00E+00	0.00E+00	1.22E-01	1.26E-01	1.70E-01	1.74E-01	1.59E-01
OGG1_boot.123	2.35E-01	5.94E-157	0.00E+00	1.32E-01	1.03E-01	1.67E-01	1.60E-01	1.71E-01
OGG1_boot.124	0.00E+00	1.70E-01	1.99E-02	1.75E-01	1.51E-01	1.50E-01	2.02E-01	2.02E-01
OGG1_boot.125	2.25E-01	0.00E+00	0.00E+00	1.11E-01	1.14E-01	1.59E-01	1.55E-01	1.60E-01
OGG1_boot.126	0.00E+00	1.64E-01	2.03E-02	1.75E-01	1.48E-01	1.46E-01	1.96E-01	1.93E-01
OGG1_boot.127	2.30E-01	0.00E+00	0.00E+00	1.19E-01	1.20E-01	1.66E-01	1.60E-01	1.61E-01
OGG1_boot.128	2.29E-01	0.00E+00	0.00E+00	1.19E-01	1.22E-01	1.70E-01	1.66E-01	1.61E-01
OGG1_boot.129	0.00E+00	1.72E-01	1.83E-02	1.52E-01	1.40E-01	1.36E-01	1.99E-01	2.07E-01
OGG1_boot.130	0.00E+00	1.61E-01	2.20E-02	1.69E-01	1.46E-01	1.41E-01	1.94E-01	1.90E-01
OGG1_boot.131	2.26E-01	0.00E+00	0.00E+00	1.24E-01	1.17E-01	1.70E-01	1.79E-01	1.61E-01
OGG1_boot.132	2.32E-01	0.00E+00	0.00E+00	1.27E-01	1.20E-01	1.74E-01	1.84E-01	1.62E-01
OGG1_boot.133	2.29E-01	1.06E-160	0.00E+00	1.22E-01	1.26E-01	1.73E-01	1.73E-01	1.61E-01
OGG1_boot.134	0.00E+00	1.65E-01	1.78E-02	1.73E-01	1.48E-01	1.46E-01	1.96E-01	1.94E-01
OGG1_boot.135	2.29E-01	0.00E+00	0.00E+00	1.23E-01	1.21E-01	1.69E-01	1.73E-01	1.66E-01
OGG1_boot.136	2.34E-01	0.00E+00	0.00E+00	1.27E-01	1.26E-01	1.74E-01	1.70E-01	1.66E-01
OGG1_boot.137	0.00E+00	1.58E-01	1.42E-02	1.95E-01	1.59E-01	1.60E-01	1.98E-01	1.95E-01
OGG1_boot.138	0.00E+00	1.58E-01	2.19E-02	1.79E-01	1.49E-01	1.47E-01	1.94E-01	1.88E-01
OGG1_real	0.00E+00	1.46E-01	3.76E-02	1.66E-01	1.46E-01	1.39E-01	1.93E-01	1.77E-01
OGG1_real.1	2.25E-01	0.00E+00	0.00E+00	1.25E-01	1.29E-01	1.71E-01	1.69E-01	1.60E-01
OGG1_real.2	0.00E+00	1.62E-01	2.16E-02	1.69E-01	1.45E-01	1.41E-01	1.94E-01	1.90E-01
UNG_boot	2.35E-01	0.00E+00	0.00E+00	2.36E-02	0.00E+00	0.00E+00	1.74E-01	2.56E-01
UNG_boot.1	1.04E-01	1.80E-01	1.05E-01	0.00E+00	6.11E-02	0.00E+00	1.84E-01	1.60E-01
UNG_boot.2	2.68E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.08E-02	1.89E-01	2.95E-01
UNG_boot.3	2.43E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.19E-02	1.63E-01	2.62E-01
UNG_boot.4	9.73E-02	1.77E-01	9.03E-02	1.60E-154	5.84E-02	0.00E+00	1.84E-01	1.66E-01
UNG_boot.5	8.70E-02	1.66E-01	8.32E-02	1.21E-02	6.56E-02	0.00E+00	1.78E-01	1.71E-01
UNG_boot.6	7.34E-02	1.64E-01	5.85E-02	4.91E-121	5.79E-02	0.00E+00	1.63E-01	1.82E-01
UNG_boot.7	2.35E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.71E-01	2.68E-01
UNG_boot.8	2.28E-01	0.00E+00	1.90E-02	0.00E+00	1.53E-140	1.52E-64	1.73E-01	2.61E-01
UNG_boot.9	2.72E-01	0.00E+00	0.00E+00	7.34E-102	1.12E-02	1.97E-02	1.86E-01	2.85E-01
UNG_boot.10	8.76E-02	1.43E-01	7.78E-02	0.00E+00	7.68E-02	0.00E+00	1.68E-01	1.75E-01
UNG_boot.11	2.60E-01	0.00E+00	0.00E+00	0.00E+00	4.28E-106	1.20E-02	1.84E-01	2.88E-01
UNG_boot.12	2.41E-01	0.00E+00	0.00E+00	1.80E-02	0.00E+00	0.00E+00	1.82E-01	2.70E-01
UNG_boot.13	2.33E-01	0.00E+00	1.13E-82	3.96E-58	0.00E+00	0.00E+00	1.77E-01	2.61E-01
UNG_boot.14	1.04E-01	1.79E-01	8.11E-02	0.00E+00	4.65E-02	0.00E+00	1.68E-01	1.60E-01
UNG_boot.15	1.03E-01	1.78E-01	9.83E-02	0.00E+00	5.55E-02	0.00E+00	1.83E-01	1.45E-01
UNG_boot.16	9.40E-02	1.65E-01	8.21E-02	0.00E+00	5.95E-02	0.00E+00	1.75E-01	1.69E-01
UNG_boot.17	8.64E-02	1.58E-01	8.58E-02	3.63E-148	6.69E-02	0.00E+00	1.83E-01	1.62E-01
UNG_boot.18	8.32E-02	1.46E-01	8.19E-02	0.00E+00	7.41E-02	0.00E+00	1.86E-01	1.59E-01
UNG_boot.19	9.41E-02	1.77E-01	1.05E-01	0.00E+00	5.78E-02	0.00E+00	1.86E-01	1.53E-01
UNG_boot.20	7.10E-02	1.50E-01	6.94E-02	0.00E+00	7.06E-02	0.00E+00	1.72E-01	1.80E-01
UNG_boot.21	2.56E-01	0.00E+00	0.00E+00	1.44E-02	0.00E+00	0.00E+00	1.89E-01	2.78E-01
UNG_boot.22	9.83E-02	1.70E-01	8.91E-02	0.00E+00	5.56E-02	0.00E+00	1.70E-01	1.54E-01
UNG_boot.23	8.87E-02	1.60E-01	7.54E-02	0.00E+00	6.41E-02	0.00E+00	1.70E-01	1.80E-01
UNG_boot.24	2.33E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.69E-01	2.62E-01
UNG_boot.25	2.51E-01	2.45E-110	0.00E+00	2.70E-12	2.37E-02	3.04E-02	1.60E-01	2.57E-01
UNG_boot.26	2.65E-01	2.79E-158	0.00E+00	4.55E-15	8.69E-25	1.81E-02	1.75E-01	2.83E-01
UNG_boot.27	8.97E-02	1.64E-01	8.88E-02	0.00E+00	6.26E-02	0.00E+00	1.82E-01	1.51E-01
UNG_boot.28	3.06E-01	0.00E+00	0.00E+00	3.68E-53	2.39E-02	3.09E-02	1.85E-01	2.58E-01
UNG_boot.29	2.30E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.68E-01	2.63E-01
UNG_boot.30	9.00E-02	1.57E-01	8.71E-02	0.00E+00	6.77E-02	0.00E+00	1.78E-01	1.66E-01
UNG_boot.31	9.92E-02	1.71E-01	8.57E-02	0.00E+00	5.37E-02	0.00E+00	1.74E-01	1.60E-01
UNG_boot.32	7.23E-02	1.69E-01	7.23E-02	1.68E-122	5.87E-02	0.00E+00	1.77E-01	1.85E-01
UNG_boot.33	2.40E-01	0.00E+00	0.00E+00	3.67E-02	0.00E+00	1.20E-98	1.75E-01	2.50E-01
UNG_boot.34	2.45E-01	0.00E+00	0.00E+00	0.00E+00	2.91E-24	1.72E-02	1.67E-01	2.78E-01
UNG_boot.35	2.46E-01	0.00E+00	0.00E+00	1.18E-130	0.00E+00	0.00E+00	1.83E-01	2.82E-01
UNG_boot.36	2.47E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.55E-02	1.66E-01	2.76E-01
UNG_boot.37	8.45E-02	1.57E-01	8.75E-02	0.00E+00	7.79E-02	0.00E+00	1.89E-01	1.79E-01
UNG_boot.38	9.14E-02	1.70E-01	7.24E-02	5.19E-139	5.16E-02	0.00E+00	1.62E-01	1.77E-01
UNG_boot.39	2.59E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.96E-01	2.89E-01
UNG_boot.40	8.20E-02	1.45E-01	8.14E-02	0.00E+00	7.89E-02	0.00E+00	1.83E-01	1.64E-01
UNG_boot.41	2.40E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.81E-01	2.77E-01
UNG_boot.42	8.37E-02	1.60E-01	7.91E-02	0.00E+00	5.61E-02	0.00E+00	1.72E-01	1.61E-01
UNG_boot.43	7.80E-02	1.46E-01	7.70E-02	0.00E+00	7.55E-02	0.00E+00	1.81E-01	1.69E-01
UNG_boot.44	2.59E-01	0.00E+00	0.00E+00	0.00E+00	5.67E-54	1.73E-02	1.76E-01	2.85E-01
UNG_boot.45	9.51E-02	1.61E-01	9.30E-02	0.00E+00	6.79E-02	0.00E+00	1.79E-01	1.53E-01
UNG_boot.46	9.13E-02	1.51E-01	8.10E-02	0.00E+00	6.66E-02	0.00E+00	1.71E-01	1.67E-01
UNG_boot.47	2.52E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.71E-01	3.21E-01
UNG_boot.48	2.35E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.73E-01	2.71E-01
UNG_boot.49	2.85E-01	0.00E+00	0.00E+00	6.02E-56	5.62E-106	1.72E-02	1.86E-01	2.86E-01
UNG_boot.50	1.01E-01	1.72E-01	1.02E-01	0.00E+00	6.32E-02	0.00E+00	1.82E-01	1.45E-01
UNG_boot.51	1.96E-01	0.00E+00	2.55E-02	0.00E+00	0.00E+00	0.00E+00	1.65E-01	2.36E-01
UNG_boot.52	2.04E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.57E-01	2.43E-01
UNG_boot.53	2.26E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.80E-01	2.65E-01
UNG_boot.54	2.49E-01	0.00E+00	0.00E+00	0.00E+00	4.67E-02	0.00E+00	3.16E-01	7.84E-02
UNG_boot.55	2.39E-01	0.00E+00	0.00E+00	0.00E+00	6.68E-02	1.40E-03	2.71E-01	7.49E-02
UNG_boot.56	2.55E-01	0.00E+00	0.00E+00	0.00E+00	4.24E-02	0.00E+00	3.24E-01	7.77E-02
UNG_boot.57	2.60E-01	0.00E+00	0.00E+00	3.51E-57	6.06E-02	1.02E-04	3.15E-01	7.78E-02
UNG_boot.58	2.56E-01	0.00E+00	0.00E+00	2.98E-50	6.52E-02	1.02E-02	3.02E-01	7.30E-02
UNG_boot.59	2.33E-01	1.26E-115	0.00E+00	1.65E-75	6.76E-02	3.29E-03	2.75E-01	6.38E-02
UNG_boot.60	2.41E-01	5.93E-86	0.00E+00	6.15E-50	7.50E-02	1.26E-02	2.75E-01	7.19E-02
UNG_boot.61	2.54E-01	0.00E+00	0.00E+00	0.00E+00	5.74E-02	9.31E-14	3.06E-01	7.48E-02
UNG_boot.62	2.32E-01	0.00E+00	0.00E+00	0.00E+00	3.56E-02	0.00E+00	3.11E-01	1.04E-01
UNG_boot.63	2.66E-01	0.00E+00	0.00E+00	0.00E+00	4.64E-02	0.00E+00	3.39E-01	8.48E-02
UNG_boot.64	2.36E-01	0.00E+00	0.00E+00	0.00E+00	5.79E-02	1.72E-129	2.78E-01	7.29E-02
UNG_boot.65	2.54E-01	5.51E-119	0.00E+00	1.25E-02	6.07E-02	7.36E-11	3.27E-01	7.91E-02
UNG_boot.66	2.50E-01	8.79E-147	0.00E+00	1.01E-02	7.34E-02	1.04E-02	3.13E-01	7.35E-02
UNG_boot.67	2.37E-01	0.00E+00	0.00E+00	3.32E-74	6.93E-02	8.85E-03	2.74E-01	6.51E-02
UNG_boot.68	2.57E-01	0.00E+00	0.00E+00	9.01E-22	5.49E-02	2.67E-04	3.19E-01	7.34E-02
