Samples	SBS96A	SBS96B	SBS96C
EXO1_0_multinomial_train1.32	0.4488441756494281	0.5511558243505719	7.07e-322
EXO1_0_multinomial_train1.33	0.3904394483818499	0.6095605516181501	9.24e-322
EXO1_0_multinomial_train1.34	0.5367609048415933	0.4632390951584066	9.93e-322
EXO1_0_multinomial_train1.35	0.46857877543293025	0.5314212245670697	9.8e-322
EXO1_0_multinomial_train1.36	0.4011292334404678	0.5988707665595321	7.2e-322
EXO1_0_multinomial_train1.37	0.38570353036666755	0.6142964696333324	9.14e-322
EXO1_0_multinomial_train1.38	0.3824683117886489	0.6175316882113511	6.87e-322
EXO1_0_multinomial_train1.39	0.38984606239114616	0.6101539376088538	7.07e-322
EXO1_0_multinomial_train1.40	0.3882910982169613	0.6117089017830388	9.5e-322
EXO1_0_multinomial_train1.41	0.5095887568345595	0.4904112431654406	1.057e-321
EXO1_0_multinomial_train1.42	0.4448287667650541	0.5551712332349458	9.54e-322
EXO1_0_multinomial_train1.43	0.4025589387146892	0.5974410612853109	7.95e-322
EXO1_0_multinomial_train1.44	0.5332988625056034	0.4667011374943966	6.8e-322
EXO1_0_multinomial_train1.45	0.3599081676989016	0.6400918323010982	9.73e-322
EXO1_0_multinomial_train1.46	0.3241962578259696	0.6758037421740304	9.83e-322
EXO1_0_multinomial_train1.47	0.32197233888082644	0.6780276611191736	6.67e-322
EXO1_0_multinomial_train1.48	0.5280070281960042	0.4719929718039957	6.77e-322
EXO1_0_multinomial_train1.49	0.3662529519411385	0.6337470480588616	1.206e-321
EXO1_0_multinomial_train1.50	0.5055469330335209	0.49445306696647917	1.07e-321
EXO1_0_multinomial_train1.51	0.43430256449334603	0.5656974355066541	1.077e-321
EXO1_0_multinomial_train1.52	0.3574309115730071	0.6425690884269928	6.97e-322
EXO1_0_multinomial_train1.53	0.4368554975021029	0.5631445024978972	1.003e-321
EXO1_0_multinomial_train1.54	0.2940159091370156	0.7059840908629845	9.4e-322
EXO1_0_multinomial_train1.55	0.4902666554669785	0.5097333445330214	1.023e-321
EXO1_0_multinomial_train1.56	0.6141268922393952	0.38587310776060485	7.86e-322
EXO1_0_multinomial_train1.57	0.45915859635092254	0.5408414036490774	1.02e-321
EXO1_0_multinomial_train1.58	0.6105616050045499	0.3894383949954499	6.8e-322
EXO1_0_multinomial_train1.59	0.5278086119727455	0.47219138802725447	6.77e-322
EXO1_0_multinomial_train1.60	0.36731009154425015	0.6326899084557498	9.5e-322
EXO1_0_multinomial_train1.61	0.45601160453977296	0.5439883954602271	1.04e-321
EXO1_0_multinomial_train1.62	0.4271184615718865	0.5728815384281135	7.16e-322
EXO1_0_multinomial_train1.63	0.4094112872245113	0.5905887127754887	1.013e-321
EXO1_0_multinomial_train1.64	0.418864860419157	0.5811351395808431	9.8e-322
EXO1_0_multinomial_train1.65	0.3136278706515296	0.6863721293484706	9.44e-322
EXO1_0_multinomial_train1.66	0.5570165268506135	0.44298347314938646	6.9e-322
EXO1_0_multinomial_train1.67	0.4399247960651913	0.5600752039348087	1.06e-321
EXO1_0_multinomial_train1.68	0.5460553671186728	0.4539446328813273	1.225e-321
EXO1_0_multinomial_train1.69	0.742333256803092	0.257666743196908	8.1e-322
EXO1_0_multinomial_train1.70	0.27785358518335407	0.7221464148166459	1.02e-321
EXO1_0_multinomial_train1.71	0.46142460457171663	0.5385753954282835	1e-321
EXO1_0_multinomial_train1.72	0.34466041600617875	0.6553395839938214	9.6e-322
EXO1_0_multinomial_train1.73	0.5448228362056362	0.45517716379436396	9.9e-322
EXO1_0_multinomial_train1.74	0.5387593203735477	0.4612406796264524	7.5e-322
EXO1_0_multinomial_train1.75	0.6561304824136339	0.34386951758636597	6.87e-322
EXO1_0_multinomial_train1.76	0.4150257399694376	0.5849742600305624	1.06e-321
EXO1_0_multinomial_train1.77	0.31696559147204334	0.6830344085279567	9e-322
EXO1_0_multinomial_train1.78	0.4245794888222233	0.5754205111777767	9.9e-322
EXO1_0_multinomial_train1.79	0.363876989172459	0.6361230108275411	9.5e-322
EXO1_0_multinomial_train1.80	0.5368750661689925	0.46312493383100745	7.26e-322
EXO1_0_multinomial_train1.81	0.2978425586335643	0.7021574413664358	9.54e-322
EXO1_0_multinomial_train1.82	0.3635086659076525	0.6364913340923474	1.01e-321
EXO1_0_multinomial_train1.83	0.4608865572619095	0.5391134427380904	9.7e-322
EXO1_0_multinomial_train1.84	0.34057456146238974	0.6594254385376103	9.73e-322
EXO1_0_multinomial_train1.85	0.5249977601453115	0.47500223985468853	7.7e-322
EXO1_0_multinomial_train1.86	0.42725085242778904	0.572749147572211	6.57e-322
EXO1_0_multinomial_train1.87	0.5157038410417947	0.4842961589582052	1.05e-321
EXO1_0_multinomial_train1.88	0.3444546863211586	0.6555453136788415	1.33e-321
EXO1_0_multinomial_train1.89	0.34413970614476525	0.6558602938552347	9.93e-322
EXO1_0_multinomial_train1.90	0.6182338147392297	0.3817661852607704	6.77e-322
EXO1_0_multinomial_train1.91	0.3952071779252079	0.6047928220747921	7.36e-322
EXO1_0_multinomial_train1.92	0.46037198352106656	0.5396280164789334	9.14e-322
EXO1_0_multinomial_train1.93	0.48374893599366464	0.5162510640063355	1.255e-321
EXO1_0_multinomial_train1.94	0.5448890288718717	0.4551109711281283	1.06e-321
EXO1_0_multinomial_train1.95	0.45055703728641433	0.5494429627135855	7.1e-322
EXO1_0_multinomial_train1.96	0.4372459219657954	0.5627540780342046	6.97e-322
EXO1_0_multinomial_train1.97	0.42889037092455995	0.5711096290754399	1.32e-321
EXO1_0_multinomial_train1.98	0.45257409953090477	0.5474259004690952	1.27e-321
OGG1_0_multinomial_train1	1.497e-321	1.46e-321	0.9999999999999999
OGG1_0_multinomial_train1.1	8.7e-322	9.83e-322	1.0
OGG1_0_multinomial_train1.2	1.744e-321	2.075e-321	1.0
OGG1_0_multinomial_train1.3	4e-322	5.43e-322	1.0
OGG1_0_multinomial_train1.4	3.06e-322	4e-322	0.9999999999999999
OGG1_0_multinomial_train1.5	9.83e-322	1.117e-321	1.0
OGG1_0_multinomial_train1.6	1.966158426600197e-213	3.74e-321	1.0
OGG1_0_multinomial_train1.7	6.5e-322	8.4e-322	1.0
OGG1_0_multinomial_train1.8	3e-322	4e-322	1.0
OGG1_0_multinomial_train1.9	3.26e-322	4.25e-322	1.0
OGG1_0_multinomial_train1.10	5.53e-322	7.8e-322	1.0
OGG1_0_multinomial_train1.11	3.9e-322	5.3e-322	1.0
OGG1_0_multinomial_train1.12	2.036e-321	2.12e-321	0.9999999999999999
OGG1_0_multinomial_train1.13	8.15e-322	8.8e-322	0.9999999999999999
OGG1_0_multinomial_train1.14	1.53e-321	1.423e-321	1.0
OGG1_0_multinomial_train1.15	6.9e-322	9.73e-322	1.0
OGG1_0_multinomial_train1.16	5.14e-322	7.16e-322	1.0
OGG1_0_multinomial_train1.17	1.07e-321	1.146e-321	1.0
OGG1_0_multinomial_train1.18	7.46e-322	8.74e-322	0.9999999999999999
OGG1_0_multinomial_train1.19	7.66e-322	9.6e-322	1.0
OGG1_0_multinomial_train1.20	5e-322	6.9e-322	0.9999999999999999
OGG1_0_multinomial_train1.21	1.28e-321	1.517e-321	1.0
OGG1_0_multinomial_train1.22	7.5e-322	8.8e-322	1.0
OGG1_0_multinomial_train1.23	1.487e-321	1.304e-321	1.0
OGG1_0_multinomial_train1.24	0.02708207285264562	8.405168570867932e-250	0.9729179271473543
OGG1_0_multinomial_train1.25	5.4e-322	6.97e-322	0.9999999999999999
OGG1_0_multinomial_train1.26	9.5e-322	1.042e-321	1.0
OGG1_0_multinomial_train1.27	5.93e-322	7e-322	0.9999999999999999
OGG1_0_multinomial_train1.28	6.8e-322	9.04e-322	1.0
OGG1_0_multinomial_train1.29	6.1e-322	7.86e-322	0.9999999999999999
OGG1_0_multinomial_train1.30	6.2e-322	8.65e-322	1.0
OGG1_0_multinomial_train1.31	2.495e-321	2.35e-321	0.9999999999999999
OGG1_0_multinomial_train1.32	1.09e-321	1.44e-321	1.0
OGG1_0_multinomial_train1.33	3.06e-322	4.7e-322	0.9999999999999999
OGG1_0_multinomial_train1.34	1.067e-321	1.206e-321	1.0
OGG1_0_multinomial_train1.35	4.94e-322	6.8e-322	1.0
OGG1_0_multinomial_train1.36	6.57e-322	7.46e-322	0.9999999999999999
OGG1_0_multinomial_train1.37	8.74e-322	1.19e-321	1.0
OGG1_0_multinomial_train1.38	2.594e-321	3.043e-321	0.9999999999999999
OGG1_0_multinomial_train1.39	6.8e-322	9e-322	0.9999999999999999
OGG1_0_multinomial_train1.40	4.45e-322	6.03e-322	1.0
OGG1_0_multinomial_train1.41	3.06e-322	5.2e-322	0.9999999999999999
OGG1_0_multinomial_train1.42	0.027430320936914426	4.8249805716207385e-195	0.9725696790630856
OGG1_0_multinomial_train1.43	7.1e-322	9.4e-322	1.0
OGG1_0_multinomial_train1.44	3.95e-322	6.57e-322	1.0
OGG1_0_multinomial_train1.45	1.73e-321	1.5e-321	1.0
OGG1_0_multinomial_train1.46	6.2e-322	8e-322	1.0
OGG1_0_multinomial_train1.47	1.63e-321	1.64e-321	0.9999999999999999
OGG1_0_multinomial_train1.48	1.344e-321	1.49e-321	1.0
OGG1_0_multinomial_train1.49	2.337e-321	2.17e-321	1.0
OGG1_0_multinomial_train1.50	1.42e-321	1.92e-321	1.0
OGG1_0_multinomial_train1.51	1.784e-321	1.55e-321	0.9999999999999999
OGG1_0_multinomial_train1.52	4.94e-322	6.8e-322	1.0
OGG1_0_multinomial_train1.53	4.2e-322	6.37e-322	1.0
OGG1_0_multinomial_train1.54	3.2e-322	4.25e-322	1.0
OGG1_0_multinomial_train1.55	0.009670044060788884	1.3367934544405341e-117	0.9903299559392111
OGG1_0_multinomial_train1.56	0.0379817492112892	2.2015552350701005e-259	0.962018250788711
OGG1_0_multinomial_train1.57	8.4e-322	9.9e-322	1.0
OGG1_0_multinomial_train1.58	4.363e-321	3.735e-321	0.9999999999999999
OGG1_0_multinomial_train1.59	6.67e-321	4.605e-321	1.0
OGG1_0_multinomial_train1.60	7.822487521179343e-231	3.7425570949428833e-280	1.0
OGG1_0_multinomial_train1.61	3.434e-321	2.653e-321	1.0
OGG1_0_multinomial_train1.62	5.7e-322	8e-322	0.9999999999999999
OGG1_0_multinomial_train1.63	6.03e-322	9.14e-322	0.9999999999999999
OGG1_0_multinomial_train1.64	8.84e-322	1e-321	1.0
OGG1_0_multinomial_train1.65	3.6704513984784466e-249	3.35e-321	0.9999999999999999
OGG1_0_multinomial_train1.66	9.4e-322	1.344e-321	0.9999999999999999
OGG1_0_multinomial_train1.67	0.004698147767346908	1.848508530397674e-284	0.995301852232653
OGG1_0_multinomial_train1.68	7.6e-322	8.3e-322	1.0
OGG1_0_multinomial_train1.69	1.36e-321	1.507e-321	1.0
OGG1_0_multinomial_train1.70	7.2e-322	7.26e-322	0.9999999999999999
OGG1_0_multinomial_train1.71	4.7e-322	5.93e-322	1.0
OGG1_0_multinomial_train1.72	7.16e-322	8.8e-322	1.0
OGG1_0_multinomial_train1.73	6.13e-322	9.24e-322	1.0
OGG1_0_multinomial_train1.74	6.27e-322	8.8e-322	0.9999999999999999
OGG1_0_multinomial_train1.75	3.26e-322	4.94e-322	1.0
OGG1_0_multinomial_train1.76	1.013e-321	1.117e-321	0.9999999999999999
OGG1_0_multinomial_train1.77	4.94e-322	6.8e-322	0.9999999999999999
OGG1_0_multinomial_train1.78	9.5e-322	1.14e-321	1.0
OGG1_0_multinomial_train1.79	3.5e-322	4.2e-322	0.9999999999999999
OGG1_0_multinomial_train1.80	5.93e-322	8.3e-322	0.9999999999999999
OGG1_0_multinomial_train1.81	2.96e-322	4.45e-322	0.9999999999999999
OGG1_0_multinomial_train1.82	6.7e-322	7.6e-322	1.0
OGG1_0_multinomial_train1.83	1.1e-321	1.087e-321	1.0
OGG1_0_multinomial_train1.84	1.36e-321	1.433e-321	1.0
OGG1_0_multinomial_train1.85	1.43e-321	1.33e-321	1.0
OGG1_0_multinomial_train1.86	1.033e-321	1.166e-321	1.0
OGG1_0_multinomial_train1.87	8.15e-322	1.02e-321	0.9999999999999999
OGG1_0_multinomial_train1.88	5.56e-321	4.264e-321	1.0
OGG1_0_multinomial_train1.89	1.54e-321	1.68e-321	1.0
OGG1_0_multinomial_train1.90	9.73e-322	1.136e-321	1.0
OGG1_0_multinomial_train1.91	1.947e-321	2.204e-321	0.9999999999999999
OGG1_0_multinomial_train1.92	1.4337463184022203e-306	4.165e-321	0.9999999999999999
OGG1_0_multinomial_train1.93	5.3e-322	7.36e-322	0.9999999999999999
OGG1_0_multinomial_train1.94	7.95e-322	1e-321	1.0
OGG1_0_multinomial_train1.95	6.27e-322	7.46e-322	1.0
OGG1_0_multinomial_train1.96	5.14e-322	6.47e-322	1.0
OGG1_0_multinomial_train1.97	5.3e-322	7.3e-322	1.0
OGG1_0_multinomial_train1.98	1.206e-321	1.334e-321	1.0
RNF168_0_multinomial_train1	0.03273003347459163	0.9672699665254085	1.3e-321
RNF168_0_multinomial_train1.1	0.044588561665529755	0.9554114383344702	1.49e-321
RNF168_0_multinomial_train1.2	4.286016531951285e-38	1.0	1.616e-321
RNF168_0_multinomial_train1.3	0.09294106457573274	0.9070589354242674	8.84e-322
RNF168_0_multinomial_train1.4	0.38814693030503056	0.6118530696949693	1.3e-321
RNF168_0_multinomial_train1.5	0.2788558536064779	0.7211441463935222	9.5e-322
RNF168_0_multinomial_train1.6	2.471e-320	0.9999999999999999	1.04e-321
RNF168_0_multinomial_train1.7	0.16448380047705144	0.8355161995229485	7.95e-322
RNF168_0_multinomial_train1.8	0.07915166776128892	0.920848332238711	9.34e-322
RNF168_0_multinomial_train1.9	0.22210693923046665	0.7778930607695334	1.596e-321
RNF168_0_multinomial_train1.10	0.1980202374457958	0.8019797625542042	1.01e-321
RNF168_0_multinomial_train1.11	0.07518084309590051	0.9248191569040995	7.8e-322
RNF168_0_multinomial_train1.12	0.22901614411835605	0.770983855881644	1.62e-321
RNF168_0_multinomial_train1.13	0.5565223913081597	0.4434776086918404	6.03e-322
RNF168_0_multinomial_train1.14	0.00613124321300024	0.9938687567869998	1.03e-321
RNF168_0_multinomial_train1.15	0.337950590845636	0.6620494091543638	6.8e-322
RNF168_0_multinomial_train1.16	4.204e-321	1.0	4.654e-321
RNF168_0_multinomial_train1.17	0.3083821439661343	0.6916178560338657	7.7e-322
RNF168_0_multinomial_train1.18	0.5412685662044577	0.45873143379554215	7.8e-322
RNF168_0_multinomial_train1.19	0.13295826014236048	0.8670417398576395	1.56e-321
RNF168_0_multinomial_train1.20	0.2811955475151626	0.7188044524848374	8.6e-322
RNF168_0_multinomial_train1.21	0.671280166036231	0.32871983396376914	1.176e-321
RNF168_0_multinomial_train1.22	0.1677305948722451	0.8322694051277549	8.55e-322
RNF168_0_multinomial_train1.23	0.1470477189743225	0.8529522810256776	9.2e-322
RNF168_0_multinomial_train1.24	1.2016e-320	1.0	4.04e-321
RNF168_0_multinomial_train1.25	0.34503505144768376	0.6549649485523162	6.97e-322
RNF168_0_multinomial_train1.26	0.08873230258437154	0.9112676974156284	1.92e-321
RNF168_0_multinomial_train1.27	0.201599196875531	0.7984008031244691	2.288e-321
RNF168_0_multinomial_train1.28	0.2990596119272674	0.7009403880727326	1.655e-321
RNF168_0_multinomial_train1.29	0.23631678890904023	0.7636832110909599	1.304e-321
RNF168_0_multinomial_train1.30	0.12978024458542053	0.8702197554145794	9.04e-322
RNF168_0_multinomial_train1.31	0.4649156609381328	0.5350843390618671	1.02e-321
RNF168_0_multinomial_train1.32	0.008710166192622928	0.9912898338073771	1.03e-321
RNF168_0_multinomial_train1.33	0.3022019696899692	0.6977980303100306	8.5e-322
RNF168_0_multinomial_train1.34	0.2467078404329902	0.7532921595670099	1.29e-321
RNF168_0_multinomial_train1.35	5.25e-321	1.0	4.496e-321
RNF168_0_multinomial_train1.36	0.5792403270157702	0.4207596729842298	8.6e-322
RNF168_0_multinomial_train1.37	0.15277716062287997	0.8472228393771201	1.09e-321
RNF168_0_multinomial_train1.38	0.4450317648932124	0.5549682351067876	5.83e-322
RNF168_0_multinomial_train1.39	0.14817501966346097	0.8518249803365392	1.37e-321
RNF168_0_multinomial_train1.40	5.207e-321	1.0	1.705e-321
RNF168_0_multinomial_train1.41	2.459e-320	0.9999999999999999	9.54e-322
RNF168_0_multinomial_train1.42	0.21545781343444848	0.7845421865655516	1.186e-321
RNF168_0_multinomial_train1.43	0.1358766206823781	0.8641233793176217	1.126e-321
RNF168_0_multinomial_train1.44	0.10073839321650038	0.8992616067834996	1.344e-321
RNF168_0_multinomial_train1.45	0.17227461022021345	0.8277253897797865	2.01e-321
RNF168_0_multinomial_train1.46	0.12888451896205702	0.871115481037943	3.68e-321
RNF168_0_multinomial_train1.47	0.5083230146796089	0.4916769853203911	1.22e-321
RNF168_0_multinomial_train1.48	6.97e-321	0.9630623838384159	0.03693761616158419
RNF168_0_multinomial_train1.49	0.25679589483086573	0.7432041051691342	1.146e-321
RNF168_0_multinomial_train1.50	0.2515016705673437	0.7484983294326564	8.2e-322
RNF168_0_multinomial_train1.51	0.09316716232453835	0.9068328376754615	1.033e-321
RNF168_0_multinomial_train1.52	0.4457274858421969	0.5542725141578031	9.34e-322
RNF168_0_multinomial_train1.53	0.14592858958632188	0.8540714104136782	1.12e-321
RNF168_0_multinomial_train1.54	0.042388411561869635	0.9576115884381304	7.95e-322
RNF168_0_multinomial_train1.55	0.38282175467590707	0.617178245324093	1.013e-321
RNF168_0_multinomial_train1.56	1.6354e-320	1.0	2.62e-321
RNF168_0_multinomial_train1.57	0.03563470549401735	0.9643652945059826	3.74e-321
RNF168_0_multinomial_train1.58	0.3047500351760457	0.6952499648239543	9.24e-322
RNF168_0_multinomial_train1.59	0.07587214699624902	0.9241278530037511	1.477e-321
RNF168_0_multinomial_train1.60	0.23224263093568984	0.7677573690643101	9.6e-322
RNF168_0_multinomial_train1.61	0.3228270718472814	0.6771729281527188	8.8e-322
RNF168_0_multinomial_train1.62	1.0193e-320	1.0	1.457e-321
RNF168_0_multinomial_train1.63	7.62e-321	1.0	2.895e-321
RNF168_0_multinomial_train1.64	0.39131005743208624	0.6086899425679138	1.7e-321
RNF168_0_multinomial_train1.65	0.21830074741149316	0.7816992525885068	1.19e-321
RNF168_0_multinomial_train1.66	0.20091925685056844	0.7990807431494317	8.6e-322
RNF168_0_multinomial_train1.67	0.17375133780749474	0.8262486621925053	7.6e-322
RNF168_0_multinomial_train1.68	0.3116713636780427	0.6883286363219574	1.17e-321
RNF168_0_multinomial_train1.69	0.4083221824245646	0.5916778175754354	1.12e-321
RNF168_0_multinomial_train1.70	0.33066804381961395	0.6693319561803859	1.126e-321
RNF168_0_multinomial_train1.71	0.5339069847972981	0.46609301520270185	9.24e-322
RNF168_0_multinomial_train1.72	0.22542239810186587	0.7745776018981341	1.25e-321
RNF168_0_multinomial_train1.73	0.6682524015762795	0.3317475984237206	6.47e-322
RNF168_0_multinomial_train1.74	7.54e-321	0.9999999999999999	1.1454909100775219e-291
RNF168_0_multinomial_train1.75	1.4926e-320	1.0	1.5e-321
RNF168_0_multinomial_train1.76	7.714083999204298e-294	1.0	7.95e-322
RNF168_0_multinomial_train1.77	0.18038857698728353	0.8196114230127165	1.11e-321
RNF168_0_multinomial_train1.78	5.19e-321	1.0	2.73e-321
RNF168_0_multinomial_train1.79	0.324536845072027	0.6754631549279728	1.28e-321
RNF168_0_multinomial_train1.80	0.13552760373154338	0.8644723962684566	1.097e-321
RNF168_0_multinomial_train1.81	0.3050024962846782	0.6949975037153218	1.403e-321
RNF168_0_multinomial_train1.82	0.610913800611009	0.389086199388991	5.6e-322
RNF168_0_multinomial_train1.83	0.09974434117095217	0.9002556588290478	6.77e-322
RNF168_0_multinomial_train1.84	0.06504361379461074	0.9349563862053893	1.107e-321
RNF168_0_multinomial_train1.85	0.07601784234652972	0.9239821576534702	2.026e-321
RNF168_0_multinomial_train1.86	0.14461432825199627	0.8553856717480037	6.37e-322
RNF168_0_multinomial_train1.87	0.22928263784817454	0.7707173621518253	1.36e-321
RNF168_0_multinomial_train1.88	4.18700210678817e-48	0.9999999999999999	1.22e-321
RNF168_0_multinomial_train1.89	0.38425813640297896	0.6157418635970211	1.03e-321
RNF168_0_multinomial_train1.90	0.071672080632792	0.928327919367208	1.99e-321
RNF168_0_multinomial_train1.91	0.09390358318449978	0.9060964168155002	9.73e-322
RNF168_0_multinomial_train1.92	0.24169919199645606	0.7583008080035438	6.57e-322
RNF168_0_multinomial_train1.93	0.28443661789817	0.71556338210183	7.86e-322
RNF168_0_multinomial_train1.94	0.1597187738383493	0.8402812261616506	2.02e-321
RNF168_0_multinomial_train1.95	0.39215933398740044	0.6078406660125995	9.63e-322
RNF168_0_multinomial_train1.96	4.8e-321	0.9999999999999999	3.113e-321
RNF168_0_multinomial_train1.97	0.21946098652806478	0.7805390134719353	8.74e-322
RNF168_0_multinomial_train1.98	0.02831532124877376	0.9716846787512261	1.3384e-320
UNG_0_multinomial_train1	0.9162454431729538	5.143e-321	0.08375455682704624
UNG_0_multinomial_train1.1	0.981750003823709	7.4e-321	0.01824999617629112
UNG_0_multinomial_train1.2	0.9166697533378183	5.68e-321	0.08333024666218171
UNG_0_multinomial_train1.3	1.0	6.04e-321	4.733e-321
UNG_0_multinomial_train1.4	0.9281301994906828	5.377939705677774e-172	0.07186980050931716
UNG_0_multinomial_train1.5	0.9648721915667824	8.35e-321	0.03512780843321762
UNG_0_multinomial_train1.6	0.93293576917001	6.843e-321	0.06706423082998998
UNG_0_multinomial_train1.7	0.917251611581233	0.03906167270424675	0.04368671571452011
UNG_0_multinomial_train1.8	0.8795034473344984	5.153e-321	0.1204965526655016
UNG_0_multinomial_train1.9	1.0	3.626e-321	5.746e-321
UNG_0_multinomial_train1.10	1.0	2.925e-321	1.166e-321
UNG_0_multinomial_train1.11	0.9698971827093613	1.1116e-320	0.030102817290638656
UNG_0_multinomial_train1.12	0.9479147201712752	0.020808668782729047	0.03127661104599591
UNG_0_multinomial_train1.13	0.7701191253778659	7.52e-321	0.22988087462213408
UNG_0_multinomial_train1.14	1.0	2.22e-321	6.97e-322
UNG_0_multinomial_train1.15	0.9815575253364011	4.262380340461003e-237	0.01844247466359908
UNG_0_multinomial_train1.16	0.9912186516773642	1.088e-320	0.00878134832263585
UNG_0_multinomial_train1.17	0.8213689122471646	3.755e-321	0.17863108775283537
UNG_0_multinomial_train1.18	0.9999999999999999	2.08e-321	5.3e-322
UNG_0_multinomial_train1.19	1.0	4.78e-321	1.754e-321
UNG_0_multinomial_train1.20	0.8462800749076553	0.11093357572626521	0.04278634936607938
UNG_0_multinomial_train1.21	0.9218401520486553	1.857585719586427e-108	0.07815984795134467
UNG_0_multinomial_train1.22	0.8777358990611628	4.36e-321	0.12226410093883734
UNG_0_multinomial_train1.23	1.0	4.04e-321	1.53e-321
UNG_0_multinomial_train1.24	0.9832205989204629	1.7002503772409615e-276	0.016779401079537157
UNG_0_multinomial_train1.25	0.832491838839976	2.1903668895145325e-46	0.167508161160024
UNG_0_multinomial_train1.26	0.9732356824321644	5.99e-321	0.02676431756783549
UNG_0_multinomial_train1.27	1.0	5.7e-321	1.754e-321
UNG_0_multinomial_train1.28	0.9535837317226372	2.69e-321	0.04641626827736271
UNG_0_multinomial_train1.29	0.9244004141913982	3.753277240968358e-163	0.0755995858086019
UNG_0_multinomial_train1.30	0.971234964422246	6.897e-321	0.028765035577754016
UNG_0_multinomial_train1.31	0.9999999999999999	3.547e-321	1.21e-321
UNG_0_multinomial_train1.32	0.8617803457704623	0.0729604853378538	0.0652591688916839
UNG_0_multinomial_train1.33	0.8202122846359765	6.23e-321	0.17978771536402355
UNG_0_multinomial_train1.34	1.0	8.5e-321	5.958142706627731e-197
UNG_0_multinomial_train1.35	0.8221631275671035	0.17783687243289645	5.27e-321
UNG_0_multinomial_train1.36	0.94683272618836	3.206e-321	0.05316727381163983
UNG_0_multinomial_train1.37	0.8339413888403261	0.09782923662450559	0.06822937453516839
UNG_0_multinomial_train1.38	0.9462849082017879	2.708e-320	0.053715091798212135
UNG_0_multinomial_train1.39	0.9725193449993924	6.976e-321	0.027480655000607618
