Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
EXO1_0_multinomial_train1.3	6.47e-322	0.7735539161872943	2.075e-321	0.1104761652759993	0.11596991853670657	1.2579875270549393e-64	1.1609336196433548e-288
EXO1_0_multinomial_train1.4	3.6e-322	0.8217887292447354	1.88e-321	0.08634660501953426	0.09186466573573031	4.771378233414347e-119	2.2689014505758673e-213
EXO1_0_multinomial_train1.5	3.3e-322	0.7906327420034428	2.15e-321	0.09737942339120548	0.11198783460535168	9.5e-322	9.06167409893003e-64
EXO1_0_multinomial_train1.6	6.87e-322	0.904070167814798	2.59e-321	2.7664555477302976e-46	0.044184811690829766	0.05174502049437228	2.935e-321
EXO1_0_multinomial_train1.7	7.2e-322	0.8285769046965329	2.31e-321	0.0885219573695529	0.08290113793391407	2.2095347342449087e-100	1.0013117242206269e-91
EXO1_0_multinomial_train1.8	6.47e-322	0.8609940929284035	2.2885974226653584e-272	0.04253842380252023	0.0964674832690763	2.931078222719681e-93	8.632862388923189e-128
EXO1_0_multinomial_train1.9	3.26e-322	0.8560602512611255	1.665e-321	0.05444758372427662	0.08949216501459782	2.055e-321	2.749644786841641e-240
EXO1_0_multinomial_train1.10	6.57e-322	0.7776021325782829	3.424e-321	0.13598784828733637	0.08292221775553767	0.0034878013788431175	3.0284609923371854e-86
EXO1_0_multinomial_train1.11	7.1e-322	0.7778514175901019	2.727e-321	0.06397841566531715	0.1539470271979848	2.2670353023529144e-263	0.004223139546596181
EXO1_0_multinomial_train1.12	7.16e-322	0.8187564105200215	2.7e-321	2.696637129505237e-65	0.18124358947997865	1.226734481462503e-60	1.7254194982312182e-91
EXO1_0_multinomial_train1.13	7.16e-322	0.8134618253335348	8.324016761571014e-88	0.07512431538487135	0.11141385928159384	1.83e-321	5.317375646853318e-251
EXO1_0_multinomial_train1.14	3.5e-322	0.8329378175133698	3.14e-321	0.06949477787548064	0.09756740461114961	3.2201712120662964e-175	6.570331844826659e-76
EXO1_0_multinomial_train1.15	6.6e-322	0.8302297525444906	3.834e-321	0.09453418500012806	0.07523606245538142	1.3309081833420744e-306	4.2011786203596666e-224
EXO1_0_multinomial_train1.16	6.77e-322	0.8755483019151704	2.97e-321	0.00035707381457383646	0.12409462427025579	1.2315453834388313e-166	3.22e-321
EXO1_0_multinomial_train1.17	6.3e-322	0.8461170072518288	3.71e-321	0.0980137642288363	0.05586922851933499	3.9434441536717075e-288	1.0274371098673429e-165
EXO1_0_multinomial_train1.18	3.7e-322	0.813788417874119	3.206e-321	3.0448761243440357e-63	0.18260459243223484	0.0036069896936462157	7.661857427162514e-163
EXO1_0_multinomial_train1.19	6.5e-322	0.8626932959020414	2.07e-321	0.025761909798551468	0.11154479429940709	1.906435677522415e-26	2.6112763482080224e-307
EXO1_0_multinomial_train1.20	6.8e-322	0.8313003786211618	2.184e-321	0.07388927091456302	0.07655508024833475	0.018255270215940336	3.0197498755881017e-187
EXO1_0_multinomial_train1.21	6.87e-322	0.8833242569056594	2.2e-321	0.03707903621876483	0.06976284072352243	0.009833866152053375	9.679051654607419e-187
EXO1_0_multinomial_train1.22	6.47e-322	0.7784750147748911	2.48e-321	0.09287336450239138	0.1205317878738867	1.1461306322638107e-154	0.008119832848830845
EXO1_0_multinomial_train1.23	3.7e-322	0.7273312770159762	3.92e-321	0.18794414469996812	0.08472457828405573	1.86e-321	1.0534793790567215e-86
EXO1_0_multinomial_train1.24	6.4e-322	0.828870556089982	2.91e-321	0.11693992421651496	0.0357174354382122	0.018472084255290764	7.438064187157049e-286
EXO1_0_multinomial_train1.25	6.67e-322	0.8352633497832079	3.844e-321	0.05693432415164217	0.10780232606514996	1.5e-321	4.1439086623977175e-89
EXO1_0_multinomial_train1.26	6.5e-322	0.8338160612950756	3.725e-321	0.044581297131432114	0.1216026415734923	1.176e-321	1.0253431172117786e-226
EXO1_0_multinomial_train1.27	6.9e-322	0.8077457744035434	2.71e-321	0.13909288745252354	0.05316133814393302	2.702167602943369e-100	2.9607868555881006e-306
EXO1_0_multinomial_train1.28	6e-322	0.8255556940792683	3.45e-321	0.07548901950024788	0.09895528642048372	9.04e-322	1.8217263256535657e-59
EXO1_0_multinomial_train1.29	3.26e-322	0.8822359936844719	2.48e-321	0.02815883472862049	0.08960517158690748	1.32e-321	1.2589859624195708e-69
EXO1_0_multinomial_train1.30	6.9e-322	0.8821453029499217	2.604e-321	9.757433329104738e-34	0.10317910096974627	0.014675596080332219	3.873786294863465e-292
EXO1_0_multinomial_train1.31	3.46e-322	0.8499997850853362	3.113e-321	0.055926229172360564	0.09407398574230316	8.633738618091279e-204	1.6376376360954364e-252
EXO1_0_multinomial_train1.32	3.36e-322	0.8235382054553613	2.56e-321	0.09539145684432579	0.0805411315716365	0.0005292061286765019	2.24e-321
EXO1_0_multinomial_train1.33	6.2e-322	0.8748251036749718	2.32e-321	0.007942838189334174	0.1009969353294011	0.016235122806292985	9.411442174342085e-96
EXO1_0_multinomial_train1.34	6.87e-322	0.7710831222926344	2.66e-321	0.11451287517620654	0.11440400253115901	3.746060670334887e-233	5.736439841551462e-158
EXO1_0_multinomial_train1.35	6.97e-322	0.7972728973211106	3.55e-321	0.06460817906306508	0.1381189236158243	2.523845564710256e-163	2.2775267028387292e-181
EXO1_0_multinomial_train1.36	3.56e-322	0.8656627703033992	2.24e-321	2.322645938683837e-19	0.1343372296966009	1.5265241983014607e-150	1.5780074478037466e-84
EXO1_0_multinomial_train1.37	6.87e-322	0.8124950469576369	3.034e-321	0.010890253125410664	0.17661469991695258	5.545251945093266e-91	1.7773722853293588e-159
EXO1_0_multinomial_train1.38	3.3e-322	0.870073900352077	3.33e-321	3.195388692981378e-101	0.1299260996479231	1.705e-321	2.81e-321
EXO1_0_multinomial_train1.39	3.46e-322	0.8602989260380921	3.053e-321	0.00873643671094354	0.13096463725096438	3.0395396107192034e-252	3.25e-321
EXO1_0_multinomial_train1.40	3.6e-322	0.7735835690975947	4.086e-321	0.06334496075688785	0.16307147014551734	1.364e-321	6.645860379103793e-164
EXO1_0_multinomial_train1.41	3.7e-322	0.7594547315964786	4.313e-321	0.1352538949453274	0.105291373458194	2.780291816491841e-172	4.171567812682439e-160
EXO1_0_multinomial_train1.42	3.36e-322	0.8128355419234669	2.12e-321	0.03811378947423276	0.14905066860230035	1.576e-321	1.4077099664447572e-164
EXO1_0_multinomial_train1.43	3.4e-322	0.9195722167420195	2.584e-321	9.9684833833348e-71	0.08042778325798063	1.3008383372850756e-58	3.17e-321
EXO1_0_multinomial_train1.44	6.67e-322	0.8210407821639187	4.26e-321	0.07826906909278311	0.10069014874329821	2.29693403257011e-282	1.0053331323244151e-149
EXO1_0_multinomial_train1.45	6.57e-322	0.8793098935970038	2.485e-321	0.016667680895388514	0.07046878576965171	0.033553639737955956	3.00588037089215e-134
EXO1_0_multinomial_train1.46	6.57e-322	0.8895889019629455	2.485e-321	0.0023332305041849763	0.0778156505705861	0.030262216962283376	6.005128123224415e-196
EXO1_0_multinomial_train1.47	3.5e-322	0.8399100298572932	3.1e-321	8.193321034568407e-76	0.1600899701427066	1.66e-321	4.6472961244221855e-259
EXO1_0_multinomial_train1.48	6e-322	0.869298837997406	3.083e-321	0.10083359546491807	5.592769873837908e-12	0.029867566532083216	8.496750184379977e-307
EXO1_0_multinomial_train1.49	3.7e-322	0.7492246250597647	1.87e-321	0.057809248624318285	0.19296612631591709	6.40074457641495e-57	1.3686878856352562e-93
EXO1_0_multinomial_train1.50	3.46e-322	0.8077924025777659	2.703e-321	0.09316430894149962	0.09904328848073461	4.288441880902151e-86	2.9049681396172594e-244
EXO1_0_multinomial_train1.51	3.46e-322	0.826160336283535	3.122e-321	0.08182803793312624	0.08910325004274194	0.0029083757405968906	3.31e-321
EXO1_0_multinomial_train1.52	3.56e-322	0.8573796675999228	3.34605934e-316	8.903120176042551e-40	0.14262033240007713	2.7577797878106438e-291	8.370401206405663e-281
EXO1_0_multinomial_train1.53	3.4e-322	0.8439564881079261	2.124e-321	0.002317447500503477	0.15372606439157047	1.393e-321	3.3882414525695853e-133
EXO1_0_multinomial_train1.54	3.6e-322	0.8157477717716286	2.69e-321	3.982597402530393e-15	0.1842522276405202	5.87847306202056e-10	2.77e-321
EXO1_0_multinomial_train1.55	6.5e-322	0.8538719339356899	2.48e-321	0.035706253019845785	0.11042181304446415	2.0624885312050786e-31	2.82963696700511e-154
EXO1_0_multinomial_train1.56	6.47e-322	0.873316054256434	2.095e-321	0.06994446064468864	0.056739485098877426	1.3521244948817572e-237	5.451255776093611e-255
EXO1_0_multinomial_train1.57	7.16e-322	0.8066856859426631	2.727e-321	0.05455165579834269	0.13876265825899428	1.9137420001810304e-144	3.545785167905753e-153
EXO1_0_multinomial_train1.58	6.13e-322	0.8554652307459778	3.523e-321	0.05177169267821017	0.09276307657581212	9.63e-322	7.960438052971356e-142
EXO1_0_multinomial_train1.59	3.3e-322	0.8234729507165262	2.984e-321	0.04134962342828555	0.13517742585518835	9.4e-322	4.7484637073482374e-153
EXO1_0_multinomial_train1.60	6.87e-322	0.8237817814204278	3.024e-321	0.019284076972183338	0.15693414160738878	5.069162514715981e-53	2.448633597935649e-199
EXO1_0_multinomial_train1.61	7e-322	0.8168312677035823	4.027e-321	0.06686422918079594	0.11630450311562184	9.901272527618905e-125	1.4577395724698674e-230
EXO1_0_multinomial_train1.62	6.97e-322	0.8657963477463346	3.06e-321	4.460896833924763e-89	0.13420365225366532	1.764e-321	1.9838702708982988e-231
EXO1_0_multinomial_train1.63	3.56e-322	0.8120378295016522	1.81e-321	0.03826540944891863	0.14969676104942933	1.435984910368367e-179	3.0153035689382805e-295
EXO1_0_multinomial_train1.64	3.4e-322	0.8141361743107102	3.473e-321	0.04802646020222595	0.13783736548706385	9.878332273593787e-136	5.436389875221e-310
EXO1_0_multinomial_train1.65	6.97e-322	0.8332488347164191	2.623e-321	0.002271575231450433	0.15701697811470966	0.0074626119374209075	1.319921116004996e-190
EXO1_0_multinomial_train1.66	6.67e-322	0.8083336882703668	2.99e-321	0.09197615159848056	0.09969016013115269	1.724e-321	2.9099860905143876e-224
EXO1_0_multinomial_train1.67	3.8e-322	0.7687360655869094	2.465e-321	0.102827410877897	0.12843652353519355	1.8403898171430453e-74	2.2777060658038122e-184
EXO1_0_multinomial_train1.68	6.5e-322	0.7827409461188275	2.075e-321	0.06798755795380712	0.1492714959273655	1.888709712237478e-192	4.526776748269078e-243
EXO1_0_multinomial_train1.69	6.5e-322	0.8474760743603297	2.134e-321	0.1211117230268305	0.03141220261283999	2.055e-321	2.099467122019434e-82
EXO1_0_multinomial_train1.70	3.75e-322	0.8203689404311241	2.39e-321	0.057239411054268725	0.087480735952369	0.03491091256223819	5.352535780437418e-300
EXO1_0_multinomial_train1.71	6.27e-322	0.8770712815011042	1.97e-321	0.004344001701387748	0.11858471679750815	1.207954523317849e-109	9.35508854722033e-216
EXO1_0_multinomial_train1.72	3.5e-322	0.8196844805727106	2.65e-321	0.01292738184354124	0.16738813758374813	5.057110650793299e-95	3.929452911036355e-263
EXO1_0_multinomial_train1.73	6.6e-322	0.8143191954674829	2.544e-321	0.0690056933405381	0.11667511119197915	4.499993696431183e-106	2.9434989052398257e-74
EXO1_0_multinomial_train1.74	3.3e-322	0.857211292335904	2.55e-321	0.07846072780181358	0.06432797986228245	1.476323231174125e-185	2.9567994326996174e-223
EXO1_0_multinomial_train1.75	6.8e-322	0.7479259798171896	4.017e-321	0.17567135936239756	0.07640266082041296	1.754e-321	4.594843972130948e-30
EXO1_0_multinomial_train1.76	3.66e-322	0.8151090977291129	2.81e-321	0.03545420996029913	0.14943669231058784	1.75e-321	3.0742638507427026e-138
EXO1_0_multinomial_train1.77	3.26e-322	0.8345415624513175	2.511e-319	2.3046186199943797e-104	0.1654584375486825	2.787351683073103e-231	1.33093796312e-312
EXO1_0_multinomial_train1.78	3.4e-322	0.8181273104511934	2.15e-321	0.04572275185460951	0.13614993769419712	1.7835246586261188e-121	2.7571528224653772e-192
EXO1_0_multinomial_train1.79	3.46e-322	0.8163194901886184	4.37e-321	0.014751794549583063	0.16892871526179853	1.803e-321	8.035572911406192e-262
EXO1_0_multinomial_train1.80	3.26e-322	0.8251241883942758	3.84e-321	0.09461904702677267	0.08025676457895163	2.59e-321	2.56e-321
EXO1_0_multinomial_train1.81	7e-322	0.8537095106948289	2.633e-321	5.797976525137016e-23	0.12055308944916608	0.025737399856004987	1.9600924055414552e-231
EXO1_0_multinomial_train1.82	3.4e-322	0.8458448809679557	2.6e-321	0.01581574625495736	0.13721961927538393	0.0011197535017030279	3.277310941965828e-269
EXO1_0_multinomial_train1.83	3.5e-322	0.7971758894022328	2.23e-321	0.044649851675109514	0.15817425892265768	1.833e-321	2.137949265901669e-65
EXO1_0_multinomial_train1.84	6.77e-322	0.8400054831060528	2.99e-321	2.801511190201949e-149	0.15999451689394714	2.2573325982457425e-215	2.747e-321
EXO1_0_multinomial_train1.85	3.6e-322	0.8648164262559099	3.197e-321	0.026217190734315565	0.10896638297783685	1.1e-321	3.1937568831759684e-11
EXO1_0_multinomial_train1.86	3.3e-322	0.8470062270815214	2.915e-321	1.0804645694253786e-63	0.15299377291847857	1.37e-321	2.622663684039094e-206
EXO1_0_multinomial_train1.87	3.46e-322	0.7872690978515199	2.7e-321	0.11741140665248795	0.09531949549599217	1.0289228271548134e-31	6.435903683465829e-223
EXO1_0_multinomial_train1.88	7.1e-322	0.8466996794411977	2.25e-321	0.03893616321565419	0.07586151668387489	0.038502640659273134	1.1182771635602841e-183
EXO1_0_multinomial_train1.89	3.5e-322	0.8313729845012445	3.103e-321	0.024271715035184136	0.1409579983447478	0.0033973021188235903	2.76826231e-315
EXO1_0_multinomial_train1.90	6.4e-322	0.8159566860684796	1.879018476969171e-271	0.08817268946000935	0.09587062447151119	1.21e-321	6.206101334892061e-103
EXO1_0_multinomial_train1.91	6.77e-322	0.9098289227903017	3.42e-321	0.006681374741124711	0.06705881223170883	0.01643089023686461	8.142218660617938e-148
EXO1_0_multinomial_train1.92	6.5e-322	0.8158986963919371	3.725e-321	0.030260954734989996	0.15384034887307294	2.19e-321	1.253826043779036e-37
EXO1_0_multinomial_train1.93	3.85e-322	0.8335985654601663	2.48e-321	0.07996500551784248	0.08643642902199125	1.5637408573659754e-79	3.355e-321
EXO1_0_multinomial_train1.94	3.66e-322	0.7810823911816737	2.337e-321	0.10243116525419872	0.11648644356412756	2.9825730026183e-311	3.3059734228954896e-56
EXO1_0_multinomial_train1.95	3.56e-322	0.855412322078343	2.66e-321	0.004100452729172562	0.14048722519248458	1.5e-321	1.5660204450047262e-19
EXO1_0_multinomial_train1.96	5.7e-322	0.9329389840995898	2.885e-321	2.7597793533277265e-205	0.06706101590041037	1.5091750285492076e-52	2.6109493569800086e-242
EXO1_0_multinomial_train1.97	3.85e-322	0.7573362619870937	2.426e-321	0.0716992195076834	0.170964518505223	2.0720099664546095e-236	8.264530387040066e-116
EXO1_0_multinomial_train1.98	7e-322	0.7929412561250786	2.69e-321	0.049965820725681835	0.15709292314923956	5.456076803031576e-37	5.4711178053041484e-27
OGG1_0_multinomial_train1	0.006248676935645808	8.324349687080952e-122	5.258763984695251e-80	0.016063593379083203	0.1511810708650723	0.8001542694076437	0.026352389412554928
OGG1_0_multinomial_train1.1	0.08198770225668406	8.056831181528145e-87	0.0026802295753089274	0.021473182787755868	6.164649089028392e-35	0.8938588853802513	4.892391539182418e-63
OGG1_0_multinomial_train1.2	0.0022296269860926526	0.05081436257145891	0.020542060188491515	1.1753150885552262e-13	3.307735219371576e-23	0.8050908109230398	0.1213231393307998
OGG1_0_multinomial_train1.3	0.038370491825739275	1.6396141634554862e-87	2.516223686308034e-151	2.4784493319465446e-78	9.113008195847131e-57	0.9616295081742607	2.2587705418767075e-120
OGG1_0_multinomial_train1.4	0.050605160895418846	1.79e-321	3.45e-321	1.28532450852289e-257	9.554482577006569e-278	0.9493948391045812	9.820064031595255e-282
OGG1_0_multinomial_train1.5	0.07311423397155715	6.937164839246341e-137	1.687708231203432e-179	1.2077822681761584e-06	0.0748971019736663	0.8519235248261882	6.393144632034466e-05
OGG1_0_multinomial_train1.6	1.2125653444415638e-150	1.856099756925892e-47	1.2821345883719608e-50	4.634196908597647e-05	0.08136648596921822	0.7553614605669112	0.16322571149478457
OGG1_0_multinomial_train1.7	0.0322766040108804	0.056482934046039907	0.006457164507085705	1.3017809293837484e-16	5.519766878809493e-100	0.9047832974359941	3.1618640918790168e-58
OGG1_0_multinomial_train1.8	0.05389878261338296	1.44791246489938e-292	0.0015584581050049422	8.3e-322	1.9158934381762858e-181	0.9445427592816121	1.29272133687e-313
OGG1_0_multinomial_train1.9	0.04839271350875648	1.5731833986354525e-189	3.4249367439054005e-185	8.49388463319643e-212	1.3924293683628959e-268	0.9516072864912435	1.2992075887930549e-276
OGG1_0_multinomial_train1.10	0.05333573588187027	7.913443282162675e-154	0.023242259497579253	0.013950662956328864	3.4449484907501804e-105	0.9094713416642216	5.417740174114312e-72
OGG1_0_multinomial_train1.11	0.06961620710704604	8.037718480707701e-205	9.95792592325347e-135	2.088304916518449e-229	1.658503977722183e-169	0.930383792892954	1.0336227435488878e-187
OGG1_0_multinomial_train1.12	0.06150236355346126	0.009384227553009104	0.010270674726302545	0.03649035595622635	4.962948642305162e-27	0.8314120013062307	0.050940376904770136
OGG1_0_multinomial_train1.13	0.031249041279180493	9.038134446788312e-82	2.4070161795452475e-66	0.06557844183861009	1.1338142341291981e-63	0.9031725168822096	1.7047727074646733e-20
OGG1_0_multinomial_train1.14	1.375491191263801e-84	0.0005904924238594074	1.8381933062260528e-132	0.04906820090722002	4.70171865228319e-20	0.8388259518342913	0.11151535483462911
OGG1_0_multinomial_train1.15	0.09142861755813235	2.8569154730296716e-122	0.0014452516939281999	1.3928864442724158e-40	1.357732130005005e-47	0.9071261307479395	9.909667916765369e-26
OGG1_0_multinomial_train1.16	0.04957107617899694	8.205196338668636e-33	0.020894685966606468	1.177659981035064e-12	3.3153975588097014e-130	0.929534237853219	1.570018084153055e-35
OGG1_0_multinomial_train1.17	0.03468516002682711	1.3164508286762054e-62	0.009177538206086222	0.0803213360995931	1.183189101021554e-87	0.8757903405833021	2.5625084191388567e-05
OGG1_0_multinomial_train1.18	0.02900832085324454	9.069598644634348e-118	5.269603769215634e-57	5.352373525414569e-06	5.009091753831653e-93	0.8930602440077526	0.07792608276547754
OGG1_0_multinomial_train1.19	0.061522285679646065	2.7658300873851347e-49	0.02791015917345822	0.02136677369872646	4.7683729809103e-23	0.8892007814481694	7.727732808704056e-61
OGG1_0_multinomial_train1.20	0.07655320322949384	9.227497186925448e-86	5.0195982013844434e-98	1.2169796413500093e-78	1.6964023422964537e-79	0.9234467967705062	6.511013461147796e-135
OGG1_0_multinomial_train1.21	0.019125409339520397	4.9897936817186303e-23	0.018075701687538873	0.01688518691276863	3.367676993355292e-23	0.8444597974075209	0.10145390465265118
OGG1_0_multinomial_train1.22	0.09894013512919747	5.112864274083554e-99	5.7256266679e-313	7.927358057258515e-18	6.008154184074393e-57	0.9010598648702934	5.089138882327829e-13
OGG1_0_multinomial_train1.23	0.015517411288820882	7.571232208017944e-128	1.3661284725070792e-88	0.019566031446615235	0.07116482514539167	0.8200214418154423	0.07373029030372963
OGG1_0_multinomial_train1.24	0.026753125484939334	1.6815047116177935e-15	0.00026875851893408046	8.587946889284394e-44	0.1380187336974273	0.7034144958370927	0.13154488646160503
OGG1_0_multinomial_train1.25	0.010760994842199632	1.3991059331368337e-137	9.839420427592235e-75	0.015729677785920326	0.09229601541850327	0.8812133119533767	7.037378718686563e-94
OGG1_0_multinomial_train1.26	0.04570797757939704	0.008142602907150284	4.2285428166673115e-17	5.854504024409048e-07	3.888217170882903e-45	0.8781014516367776	0.06804738242627258
OGG1_0_multinomial_train1.27	0.07559587368502818	3.1837293462165223e-138	1.2797799743482587e-229	1.2735201344302931e-11	8.967174346564443e-116	0.9244041263022367	1.450274847635249e-118
OGG1_0_multinomial_train1.28	0.021141555276874002	5.220953447750296e-72	0.01953489694281015	7.42764707756359e-31	1.1575400693850633e-32	0.8902564226010333	0.06906712517928261
OGG1_0_multinomial_train1.29	0.08989087016944278	1.59450407477658e-25	0.0013493097290466604	1.617272621456761e-57	3.4444183700242544e-65	0.9087598201015105	7.31663678767059e-58
OGG1_0_multinomial_train1.30	0.07128852678026205	1.1931563538166416e-25	0.015789411960923264	1.0474930064719395e-48	2.521417687405585e-71	0.9129220612588074	7.098867763247369e-15
OGG1_0_multinomial_train1.31	0.03161306510114641	2.705895024798472e-54	5.175152673300164e-32	2.7756128686725594e-83	1.0985667386181985e-13	0.800995215489855	0.16739171940888875
OGG1_0_multinomial_train1.32	0.02884049542709347	0.0018144942814723919	0.03853652384747731	6.357794579876757e-05	2.3552770152690886e-34	0.8471462596167232	0.08359864888143495
OGG1_0_multinomial_train1.33	0.05653051771258019	1.7750399631048746e-265	4.617719026266023e-25	8.45e-322	1.586170108829018e-205	0.9434694822874197	4.461234049088814e-294
OGG1_0_multinomial_train1.34	0.09435302943487311	5.483104592426045e-43	2.609267104008809e-28	1.645930331539787e-14	0.04380562516584181	0.8618413453992686	1.828713301400234e-26
OGG1_0_multinomial_train1.35	0.030464129440652864	5.285988512664579e-13	0.020475373722721055	0.010978456663542885	3.804733114855383e-77	0.9380820401725547	1.128524994082559e-93
OGG1_0_multinomial_train1.36	0.05247829036220781	4.62258148539483e-111	3.0736396927810842e-223	4.9573493107518385e-53	0.0617934363333866	0.8857282733044054	1.4151896185692576e-83
OGG1_0_multinomial_train1.37	0.06379945736755652	1.6254232880989426e-33	0.03565181642493553	3.010539990186198e-10	0.020403223303630105	0.8774828945237448	0.0026626080790790032
OGG1_0_multinomial_train1.38	1.8923113373151686e-199	0.09613321589023927	0.0013867935605863825	0.02633472461712333	0.002552043334050927	0.7880092626985755	0.0855839598994247
OGG1_0_multinomial_train1.39	0.03371486276299427	0.02420660202291812	0.032122836664657144	0.015051608423896528	2.054920328638196e-37	0.8949040901255042	2.972385762069614e-14
OGG1_0_multinomial_train1.40	0.09964301333533235	4.285898351962356e-262	9.4239099924724e-168	9.2e-322	1.2017637247777942e-216	0.9003569866646678	3.594110246623076e-300
OGG1_0_multinomial_train1.41	0.02862364792867314	5.1584614426184905e-174	0.015584059345309565	2.361793527377659e-198	6.442696553723223e-147	0.9557922927260173	2.2797706281864137e-200
OGG1_0_multinomial_train1.42	0.024816715042855427	4.936799280162244e-32	0.010376108214012521	8.857535188448078e-66	0.03996514297781991	0.7213919497541877	0.20345008401112458
OGG1_0_multinomial_train1.43	0.09793055888723347	4.625998495092046e-44	1.094652475998893e-192	0.0026408198203783455	2.1373666594874403e-64	0.8994286212923882	1.111044007953514e-91
OGG1_0_multinomial_train1.44	0.005591212019040155	5.588587284139206e-44	0.051140795213732396	2.9390829028528778e-08	7.64395319785176e-57	0.9432679633763985	7.5504222008384615e-59
OGG1_0_multinomial_train1.45	0.029131759831984304	2.0595866469934009e-112	3.74083338486715e-24	0.04617727758020998	9.100184025696475e-55	0.8363200130666727	0.08837094952113299
OGG1_0_multinomial_train1.46	0.05766467614577469	0.03348076646457863	1.1704580200661786e-94	4.030006329838292e-95	5.4677715681842426e-145	0.9088545573896467	4.051462967428931e-28
OGG1_0_multinomial_train1.47	0.016525156745354146	3.129993605981727e-72	0.01569048002803554	0.04223948121585445	3.926068220117815e-31	0.8320753158057391	0.09346956620501683
OGG1_0_multinomial_train1.48	0.02113928328360999	2.093297690031731e-84	0.00891932069952351	0.0600999989107407	4.886928344003687e-41	0.846742787049057	0.06309861005706872
OGG1_0_multinomial_train1.49	0.06779644597264294	1.5640880211406698e-121	4.4234249617668965e-89	2.850428044168511e-94	0.16442600258610218	0.7677775514412548	5.182547476975918e-29
OGG1_0_multinomial_train1.50	0.01357451927727617	0.00609384874786216	0.048270241151468656	5.629838796643634e-98	5.670489518013856e-100	0.8088531018760345	0.1232082889473585
OGG1_0_multinomial_train1.51	0.0879981638110293	2.344109598839208e-103	3.499784873859796e-287	0.017714719946160824	6.366539870668129e-17	0.8440336995341811	0.05025341670862867
OGG1_0_multinomial_train1.52	0.06614958202327816	3.417022056546846e-85	3.420667946666207e-61	3.430744622695822e-49	2.418967893177349e-72	0.9338504179735629	3.1589312671394594e-12
OGG1_0_multinomial_train1.53	0.06181523521954436	1.2102154494277408e-66	1.440709271115261e-41	2.5564069823845643e-61	2.781900972787541e-85	0.9381847647804555	2.4352250759541263e-156
OGG1_0_multinomial_train1.54	0.029768797703756136	1.3483830775349247e-224	0.015373907328788234	1.013e-321	1.840324667406138e-208	0.9548572949674557	2.1114034114779097e-271
OGG1_0_multinomial_train1.55	0.009304117856814273	0.03865963446359917	0.015830624228347866	1.2450062485587573e-74	1.9787786527779155e-54	0.7349313593079753	0.20127426414326335
OGG1_0_multinomial_train1.56	0.03651526326430601	5.032299923331374e-47	0.0018288901354836927	2.419062526795963e-23	0.20481588818382804	0.6829930669571801	0.07384689145920205
OGG1_0_multinomial_train1.57	0.06959658016352151	3.3022063215116385e-07	1.3851045217930199e-161	0.030871351423723943	2.9005983953259394e-111	0.8994709964518884	6.074174023399159e-05
OGG1_0_multinomial_train1.58	0.02766326529530872	2.5413142929946077e-142	0.007966734586894467	2.4956383630113197e-133	0.16910038229108273	0.7371699935452019	0.05809962428151243
